"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.01831074011603e-18,1.57803489357024,0.3,0.059,2.49221370535996e-14,"32","Spint1"
1.42326520403582e-18,2.04423932381901,0.3,0.06,3.48329926035726e-14,"32","Neurl3"
1.5639465148443e-18,1.02795093709181,0.613,0.202,3.82760270042995e-14,"32","Ccndbp1"
1.83281422286357e-18,0.993657764544274,0.762,0.265,4.48562952903631e-14,"32","Ucp2"
2.15509348589921e-18,0.957076476590871,0.662,0.23,5.27437579738972e-14,"32","Twf2"
2.18629724142523e-18,1.16291544420686,0.6,0.193,5.35074386866411e-14,"32","Gusb"
2.26027326155346e-18,1.52866338119804,0.35,0.079,5.53179278032594e-14,"32","Capn3"
2.83561875297064e-18,0.97436611744671,0.675,0.224,6.93989333602035e-14,"32","Lmo2"
2.97363329825948e-18,1.218397254305,0.887,0.437,7.27767013416025e-14,"32","Nfkbia"
3.15754015954969e-18,1.64217747613357,0.325,0.07,7.72776378648192e-14,"32","H2-DMb1"
3.79878734265822e-18,1.63327265924897,0.338,0.075,9.29715214242172e-14,"32","Cd27"
3.94775985774813e-18,1.94301417075497,0.338,0.075,9.66174747585277e-14,"32","Btk"
3.94877871802979e-18,1.47641848362765,0.412,0.107,9.66424103450612e-14,"32","Rgs19"
4.03947426320425e-18,1.91545764500747,0.262,0.049,9.88620931176608e-14,"32","Pik3r5"
4.55024988458195e-18,1.22909729955805,0.588,0.189,1.11362815675259e-13,"32","Ppp1r18"
4.85879429441908e-18,1.84299462723297,0.3,0.063,1.18914131561613e-13,"32","Slc25a45"
4.90272418518751e-18,0.999812228614056,0.8,0.306,1.19989271708279e-13,"32","Arpc1b"
5.25212792380578e-18,0.882853147152809,0.8,0.325,1.28540578807223e-13,"32","Commd8"
5.5778105650216e-18,1.09251265466134,0.625,0.205,1.36511335768339e-13,"32","Prkcd"
6.51917247997961e-18,1.58601441205356,0.375,0.089,1.59550227275021e-13,"32","Rhoh"
6.57447924390755e-18,1.26077408050324,0.475,0.131,1.60903805015393e-13,"32","Slc16a6"
7.41790046999152e-18,1.3263083923043,0.35,0.08,1.81545696102572e-13,"32","Pik3cd"
8.00405374727135e-18,1.7149312941324,0.275,0.054,1.95891211410719e-13,"32","Tmem273"
9.66467025819413e-18,1.05041602769435,0.688,0.255,2.36533139899043e-13,"32","Cttnbp2nl"
1.09371764261724e-17,1.60172651326444,0.312,0.067,2.67676455854142e-13,"32","C5ar2"
1.21732181005438e-17,1.4972919837694,0.338,0.076,2.9792733979271e-13,"32","Pik3ap1"
1.37190184049978e-17,1.05784323625038,0.6,0.196,3.35759256443915e-13,"32","March1"
1.70976113204754e-17,2.08256838864404,0.275,0.056,4.18446939457316e-13,"32","Fam71a"
2.07513588625404e-17,1.19108603308307,0.6,0.201,5.07868756801814e-13,"32","Dusp7"
2.56319591678533e-17,0.978040934353617,0.613,0.197,6.27316568674041e-13,"32","Evi2a"
2.7419621902908e-17,0.956430280254883,0.963,0.528,6.7106782645177e-13,"32","Serinc3"
2.75061127621139e-17,1.79237448952812,0.3,0.064,6.73184603739975e-13,"32","Cd180"
5.02151440243465e-17,1.3890003476056,0.588,0.21,1.22896543485186e-12,"32","Hspa1a"
5.02810180840736e-17,1.31356090789736,0.462,0.133,1.23057763658962e-12,"32","1700017B05Rik"
5.26773657406651e-17,1.63083359022264,0.288,0.06,1.28922584913704e-12,"32","Mlph"
5.36624585089785e-17,1.11949359578959,0.512,0.149,1.31333500954874e-12,"32","9930111J21Rik2"
6.5642686030671e-17,1.28250130212833,0.375,0.092,1.60653909791464e-12,"32","Cd300a"
6.66354608861615e-17,1.67345374175027,0.4,0.106,1.63083626972792e-12,"32","Inka1"
7.07441595606588e-17,0.922449137356202,0.637,0.22,1.73139256108756e-12,"32","Cebpb"
1.05054161595496e-16,1.06468822682031,0.625,0.211,2.57109555088817e-12,"32","Tgfbr2"
1.1660894770084e-16,1.22368368489627,0.45,0.129,2.85388738603035e-12,"32","Map11"
1.17318044121978e-16,1.16411532959429,0.412,0.108,2.87124181184129e-12,"32","Clec4a2"
1.20697726914549e-16,1.23201278933895,0.475,0.137,2.95395616850667e-12,"32","Elk3"
1.78566633839548e-16,0.943050270198228,0.613,0.21,4.3702397965891e-12,"32","Skap2"
2.02263867213579e-16,1.03039646277822,0.362,0.087,4.95020588618512e-12,"32","Ms4a6d"
2.07650708619946e-16,1.31649403089729,0.537,0.177,5.08204344276456e-12,"32","4921531C22Rik"
2.16375606128026e-16,0.91427255257799,0.887,0.402,5.29557658437731e-12,"32","Ppp1r10"
2.20685472473593e-16,1.17413880390117,0.588,0.195,5.40105625331871e-12,"32","Rasgrp3"
2.6551442151233e-16,0.827199978219208,0.462,0.129,6.49819995209276e-12,"32","Ang"
2.74218685681894e-16,1.30559558925776,0.662,0.274,6.71122811337868e-12,"32","Ints6"
2.84488502774049e-16,1.96476619039167,0.25,0.049,6.96257161689207e-12,"32","Cmklr1"
3.25132418729393e-16,1.20881061052075,0.887,0.511,7.95729081598317e-12,"32","Pabpc1"
3.80410394258505e-16,1.21605545933442,0.425,0.12,9.31016398908266e-12,"32","E230029C05Rik"
3.82497144968703e-16,0.987943978004505,0.775,0.322,9.36123512596404e-12,"32","Nrip1"
4.74781465915937e-16,1.4835399945716,0.35,0.087,1.16198015968267e-11,"32","Ggta1"
4.9763243128467e-16,0.906101800890649,0.662,0.238,1.2179056123261e-11,"32","St3gal6"
5.101435425355e-16,1.09368697639549,0.775,0.332,1.24852530600138e-11,"32","Ier3"
6.68443824085572e-16,1.14395855113285,0.613,0.224,1.63594941506703e-11,"32","Tubgcp5"
8.14934906042511e-16,1.37699909107214,0.8,0.421,1.99447168904844e-11,"32","Gpx1"
8.71848987313024e-16,0.816179368165839,0.8,0.343,2.1337632115499e-11,"32","Ctsa"
1.04379053402092e-15,1.2782808851297,0.3,0.068,2.55457295296281e-11,"32","Ccl6"
1.17768058904949e-15,0.908098725915567,0.938,0.522,2.88225547363973e-11,"32","B2m"
1.27710796519238e-15,0.909933098227258,0.575,0.194,3.12559403401183e-11,"32","Vasp"
1.4170697162612e-15,0.881886731642876,0.575,0.187,3.46813642357767e-11,"32","H2-T23"
1.83520821981358e-15,0.892600308917683,0.688,0.259,4.49148859717177e-11,"32","Zfp36"
1.884723300669e-15,1.47199497529144,0.375,0.102,4.61267180605731e-11,"32","Pald1"
1.952829417915e-15,0.800096887807443,0.7,0.269,4.77935471740518e-11,"32","Elmo1"
1.98678746822026e-15,1.53534598184405,0.325,0.079,4.86246364972226e-11,"32","Il1a"
2.23987011327178e-15,1.05651916638082,0.537,0.175,5.48185811522135e-11,"32","Syngr2"
2.47078166500205e-15,0.924160897036612,0.562,0.188,6.04699104692603e-11,"32","Csk"
2.64528205360699e-15,1.45236281860042,0.275,0.06,6.47406329799774e-11,"32","Pon3"
5.12154660057084e-15,1.10095623454916,0.637,0.255,1.25344731502371e-10,"32","Snx18"
6.46065015676854e-15,0.99368096675691,0.713,0.296,1.58117951936753e-10,"32","Bmp2k"
7.54362616077754e-15,1.11733438027596,0.537,0.185,1.8462270665887e-10,"32","Eef2k"
8.09194424744089e-15,0.766037601267022,0.75,0.309,1.98042243511868e-10,"32","Tanc2"
1.15654353979091e-14,1.36052477572755,0.338,0.086,2.83052465928427e-10,"32","Tagap"
1.18598649550611e-14,1.59260309136875,0.375,0.104,2.90258334910164e-10,"32","Psmb9"
1.20776571120461e-14,1.09318534350384,0.438,0.131,2.95588580160215e-10,"32","Rcsd1"
1.27403405464362e-14,1.71221557191721,0.312,0.078,3.11807094533479e-10,"32","Itpripl1"
1.36386406812609e-14,0.916806519892037,0.713,0.283,3.33792092033179e-10,"32","Dock10"
1.43037328519055e-14,1.35108614144683,0.35,0.095,3.50069557817535e-10,"32","Pla2g4a"
1.96301068646018e-14,1.3854445138074,0.4,0.119,4.80427235404265e-10,"32","B4galt1"
2.05094873847743e-14,1.21289120530323,0.462,0.147,5.01949194254967e-10,"32","Rnf19b"
2.17899500276244e-14,1.49917131870388,0.275,0.063,5.3328723697608e-10,"32","Epsti1"
2.24916681827336e-14,0.801799249299905,0.875,0.433,5.50461087104222e-10,"32","Picalm"
2.30023039559649e-14,1.10835563269857,0.262,0.057,5.62958387018286e-10,"32","Adap2os"
2.4575924485479e-14,0.797223217001906,0.875,0.432,6.01471175857613e-10,"32","Abhd12"
2.62034875347344e-14,0.881064439049616,0.7,0.291,6.4130415392509e-10,"32","Pip4k2a"
3.33062079164531e-14,0.924053254476261,0.6,0.222,8.15136132547273e-10,"32","Tpst2"
3.63953040835558e-14,1.18316519007225,0.362,0.099,8.90738672140946e-10,"32","Gmip"
3.7520601733586e-14,0.789618206738959,0.863,0.47,9.18279206827784e-10,"32","Bnip3l"
4.1630876063285e-14,1.56165932639342,0.375,0.11,1.01887406077284e-09,"32","Il17ra"
4.47336144985888e-14,1.19028071749912,0.275,0.063,1.09481048123846e-09,"32","Serpinf1"
4.8256200210079e-14,1.1973813984261,0.338,0.088,1.18102224394147e-09,"32","Ptafr"
4.85462142287244e-14,1.60474392837796,0.288,0.069,1.1881200470338e-09,"32","Dennd1c"
4.98902696811935e-14,1.07836466936709,0.362,0.098,1.22101446017753e-09,"32","Fam111a"
5.16970267838561e-14,1.58424143846661,0.262,0.059,1.2652330335081e-09,"32","Abcc3"
5.29061400115303e-14,0.890166764089556,0.662,0.267,1.29482487064219e-09,"32","Fez2"
5.96453510137194e-14,0.652019829391527,0.662,0.25,1.45976032070977e-09,"32","Fscn1"
6.10999795417643e-14,1.22572982771333,0.3,0.073,1.49536089930514e-09,"32","Tal1"
6.34066135439583e-14,0.600507358181561,0.9,0.437,1.55181345987483e-09,"32","Mef2c"
7.00025098239729e-14,1.33435990591824,0.35,0.095,1.71324142543191e-09,"32","Gal3st4"
8.77150578390071e-14,1.50513204409808,0.3,0.075,2.14673832555186e-09,"32","Kcnk6"
8.78568446068851e-14,0.672947493834771,0.713,0.297,2.15020841490891e-09,"32","Syngr1"
9.5907641227921e-14,1.13157243081308,0.412,0.126,2.34724361141214e-09,"32","Khk"
9.62258557209048e-14,1.32274385562369,0.488,0.168,2.35503159291342e-09,"32","Hspa1b"
1.04618271335105e-13,0.816515742718482,0.738,0.329,2.56042757265535e-09,"32","Csnk1e"
1.05339701656289e-13,1.65706619551996,0.312,0.082,2.57808385833602e-09,"32","Cysltr1"
1.05892822359222e-13,1.12172239899098,0.488,0.163,2.59162093441961e-09,"32","Col27a1"
1.16761717275524e-13,0.91574950278934,0.462,0.15,2.85762626860117e-09,"32","Nuak1"
1.26115594946295e-13,1.11860705929252,0.312,0.078,3.08655307071563e-09,"32","Tnfrsf13b"
1.26393779502898e-13,0.803445730258277,0.825,0.395,3.09336135955393e-09,"32","Rap1b"
1.58804039130484e-13,0.284560651719404,0.55,0.176,3.88657005367947e-09,"32","Pdgfb"
1.70828460790554e-13,1.51462329359433,0.35,0.1,4.18085574938802e-09,"32","Gm10138"
1.86415335629572e-13,0.990725588352258,0.787,0.384,4.56232892419814e-09,"32","Gadd45g"
2.13097280703214e-13,1.46915457294485,0.262,0.06,5.21534284793046e-09,"32","Tlr13"
2.15113913356329e-13,0.932780038120046,0.537,0.185,5.2646979154828e-09,"32","Fli1"
2.33843814528549e-13,1.32997393116814,0.462,0.158,5.72309351677171e-09,"32","Nfkbiz"
2.46816317383085e-13,0.671970384093603,0.388,0.11,6.04058255163363e-09,"32","Gmfg"
2.52805006474882e-13,1.12137521080175,0.575,0.226,6.18714972846625e-09,"32","Slc25a39"
2.55662120661579e-13,1.01009104857962,0.35,0.098,6.25707474107147e-09,"32","Fmnl1"
2.77910222940832e-13,0.821851391081337,0.762,0.376,6.80157479625393e-09,"32","Snx5"
3.04294092889867e-13,0.807729828163532,1,0.645,7.4472936293866e-09,"32","Sparc"
3.56678492552785e-13,1.01892787726089,0.288,0.07,8.72934942673687e-09,"32","Padi2"
3.77695344453386e-13,1.64404862846653,0.262,0.063,9.24371586015217e-09,"32","Rbm47"
4.83681899426367e-13,1.10721625355874,0.425,0.137,1.18376308065609e-08,"32","Hps3"
5.16196449105868e-13,0.910234918824957,0.812,0.417,1.2633391895417e-08,"32","Hexim1"
5.19975313823377e-13,0.414774089382039,0.825,0.35,1.27258758305133e-08,"32","Ly6e"
5.82418112111807e-13,0.825747850026119,0.738,0.364,1.42541008758244e-08,"32","Cd164"
6.54292542209864e-13,1.30119207428496,0.362,0.105,1.60131556780442e-08,"32","0610040J01Rik"
7.30457800137212e-13,1.44020632265594,0.288,0.073,1.78772242005581e-08,"32","Dok1"
7.41083882428815e-13,1.37733080916936,0.45,0.152,1.81372869385628e-08,"32","Tcirg1"
7.9491673134597e-13,0.822420091208451,0.45,0.143,1.94547920829613e-08,"32","Grap"
7.95369805467395e-13,0.835463165981754,0.912,0.57,1.9465880619009e-08,"32","Ctsl"
8.01090809136353e-13,0.964140982940409,0.525,0.192,1.96058964628031e-08,"32","Arrb2"
8.21619403872903e-13,0.658164779375184,0.488,0.164,2.01083132903854e-08,"32","Arl4c"
8.53037307066309e-13,1.2238614322433,0.262,0.063,2.08772350531409e-08,"32","Ggt5"
8.73876160734035e-13,0.878219289325627,0.45,0.15,2.13872451578048e-08,"32","Rp2"
9.61604129108748e-13,1.09933037056832,0.375,0.11,2.35342994558075e-08,"32","Arap3"
9.68550701252312e-13,0.822364007804919,0.5,0.178,2.37043098624491e-08,"32","Ifngr2"
1.01377936182344e-12,0.97048329340964,0.5,0.185,2.4811236101267e-08,"32","Ehd4"
1.04784050449635e-12,0.818532831623189,0.675,0.293,2.56448485070437e-08,"32","Gns"
1.13243869407981e-12,1.3185199019907,0.412,0.134,2.77153045989092e-08,"32","Fmnl3"
1.13777499894245e-12,1.11315298885378,0.338,0.095,2.78459053241176e-08,"32","Lyl1"
1.26436562446737e-12,0.843775221661963,0.525,0.191,3.09440842932145e-08,"32","Ntpcr"
1.28313518184023e-12,0.773238213830749,0.288,0.073,3.14034504403578e-08,"32","Ccl12"
1.62162043729446e-12,1.27905821816898,0.325,0.09,3.96875385823447e-08,"32","Rassf4"
1.62529022550723e-12,1.78836397310043,0.288,0.076,3.97773529790638e-08,"32","Klhl6"
1.66716177851057e-12,1.22047326302163,0.425,0.138,4.08021173672677e-08,"32","Prcp"
1.92014226280248e-12,1.06632666469913,0.375,0.114,4.69935617398278e-08,"32","Spata13"
2.07344182611529e-12,0.89586963255023,0.35,0.102,5.07454152523456e-08,"32","Rtn4rl1"
2.25824553313714e-12,0.729430541502457,0.8,0.391,5.52683011779984e-08,"32","Comt"
2.36884363509078e-12,1.00227750620091,0.35,0.101,5.79750791252117e-08,"32","Trim30a"
2.38918491981464e-12,1.00567883317144,0.475,0.167,5.84729117275435e-08,"32","Rreb1"
2.47608663863436e-12,1.12529859620416,0.662,0.307,6.05997443939374e-08,"32","Polr2a"
3.15474616083502e-12,0.615024663827692,0.887,0.494,7.72092575402762e-08,"32","Scoc"
3.69680978543993e-12,0.667895965855775,0.662,0.269,9.04757226888568e-08,"32","Msn"
3.73316781922873e-12,0.876779328420765,0.6,0.244,9.13655492078039e-08,"32","Pmp22"
3.90355837656046e-12,1.31391391787382,0.312,0.087,9.55356877079407e-08,"32","Fam110a"
5.60161007578615e-12,1.2698821256207,0.325,0.094,1.3709380499479e-07,"32","Bcl2l11"
5.74427511111384e-12,0.811396812374149,0.562,0.221,1.405853890694e-07,"32","Morc3"
7.6716391226208e-12,0.722790331555333,0.637,0.27,1.87755695887021e-07,"32","Ptpn1"
7.7136170446592e-12,0.732512279931857,0.975,0.702,1.88783063550989e-07,"32","Rplp0"
9.10787791320532e-12,0.796554314033757,0.425,0.14,2.22906204047787e-07,"32","Tifa"
1.03752542597581e-11,0.716755614229294,0.575,0.224,2.53923972753321e-07,"32","Frmd4b"
1.11623759926669e-11,1.25264015377197,0.325,0.094,2.73187990044529e-07,"32","Tec"
1.19814481701102e-11,1.08674802506365,0.312,0.088,2.93233962515278e-07,"32","Sh3bp1"
1.22052983709984e-11,0.940599231674475,0.7,0.315,2.98712472331814e-07,"32","Dleu2"
1.31076861775997e-11,1.31549316762765,0.4,0.138,3.20797511510574e-07,"32","Arl4d"
1.39890619753313e-11,1.16236435154237,0.388,0.128,3.42368302784258e-07,"32","Casp8"
1.45507306400309e-11,0.90609361200307,0.438,0.15,3.56114581684115e-07,"32","Znrf2"
1.52363377271397e-11,1.13926096662297,0.275,0.072,3.72894129534017e-07,"32","Ccl9"
1.68057966369973e-11,0.989461485788971,0.325,0.094,4.11305066893871e-07,"32","Clec4a3"
1.87005231141361e-11,0.611463011165041,0.825,0.424,4.57676602695367e-07,"32","Sirpa"
2.00171606265679e-11,0.971208557840365,0.425,0.15,4.89899989174622e-07,"32","Ube2o"
2.06251587898035e-11,1.66133544930445,0.312,0.094,5.0478013622165e-07,"32","Tgif1"
2.52481288801932e-11,0.712878233667511,0.925,0.528,6.17922706213848e-07,"32","Sh3glb1"
2.60810869560954e-11,0.940527396445392,0.35,0.107,6.38308522163478e-07,"32","Tmem63a"
2.62169432549368e-11,0.640713951182977,0.9,0.523,6.41633469221324e-07,"32","Npc2"
2.9632929723232e-11,0.336112313580663,0.812,0.363,7.25236322046381e-07,"32","H2-K1"
3.14142571581714e-11,0.885536605204451,0.525,0.214,7.68832529689086e-07,"32","Rcbtb2"
3.39839258058268e-11,1.02553813751909,0.388,0.131,8.31722600171804e-07,"32","Dnase2a"
3.74903146750177e-11,0.582404227127402,0.562,0.217,9.17537961356383e-07,"32","Evl"
3.75118060874037e-11,0.609241209412011,0.725,0.345,9.18063942183118e-07,"32","Ccni"
3.9615810629669e-11,0.827396817200784,0.475,0.174,9.69557349350519e-07,"32","Man1a"
4.63267918022603e-11,0.811539760963452,0.637,0.282,1.13380190256852e-06,"32","Tcn2"
4.97286784372451e-11,0.722825644007202,0.512,0.195,1.21705967607314e-06,"32","Retreg1"
4.98142201847138e-11,1.17140255391093,0.4,0.138,1.21915322480068e-06,"32","Ppcdc"
5.01499827621686e-11,1.26004480731017,0.25,0.066,1.22737067812131e-06,"32","Gm45509"
5.31849819620685e-11,1.06741096324036,0.288,0.081,1.30164924853966e-06,"32","Fam117a"
5.34622686177141e-11,0.666946112952018,0.637,0.279,1.30843556214994e-06,"32","Cited2"
6.643096592204e-11,0.810474203362516,0.738,0.38,1.62583145997601e-06,"32","Srsf9"
6.7707409509594e-11,1.07650109615693,0.362,0.117,1.6570711403378e-06,"32","Arhgef6"
6.8478286945594e-11,1.48700659982316,0.25,0.066,1.67593759470647e-06,"32","Tnfaip3"
7.2688685055708e-11,1.03833695752138,0.388,0.13,1.7789828780534e-06,"32","Ccdc93"
8.15170253513078e-11,1.37138195878243,0.262,0.071,1.99504767844791e-06,"32","Epha2"
8.24587792583073e-11,0.750309184375682,0.575,0.245,2.01809616356781e-06,"32","Dennd4a"
8.50793486454024e-11,0.89460825710375,0.388,0.132,2.08223197874758e-06,"32","Zfp385a"
9.31553918553774e-11,0.653151808555516,0.762,0.371,2.27988506026851e-06,"32","Asah1"
9.43292600819544e-11,1.03159826629074,0.388,0.134,2.30861431124575e-06,"32","Rnaset2a"
1.01366507234165e-10,0.717534371109534,0.8,0.425,2.48084389804895e-06,"32","Btg1"
1.08284034787548e-10,0.946300987631825,0.338,0.107,2.65014346739045e-06,"32","Atp8a2"
1.17689174918726e-10,0.947886614508522,0.288,0.081,2.8803248669609e-06,"32","Cryba4"
1.18663372457536e-10,1.32883807831094,0.262,0.071,2.90416737752574e-06,"32","Parvg"
1.24651577508403e-10,0.617524647540914,0.7,0.315,3.05072270794067e-06,"32","Snx17"
1.26620862515457e-10,0.698724230788539,0.725,0.371,3.0989189892033e-06,"32","Fam49b"
1.31010943061394e-10,1.51347057012055,0.388,0.133,3.20636182048456e-06,"32","Heatr5a"
1.34509501416298e-10,0.808672220477333,0.65,0.294,3.29198553766248e-06,"32","Akap13"
1.37072973950398e-10,0.586957001976764,1,0.973,3.35472396446203e-06,"32","Tmsb4x"
1.44940620295236e-10,0.64301375018432,1,0.776,3.54727674110561e-06,"32","Rps4x"
1.51131183408875e-10,0.902771297500233,0.462,0.172,3.6987845827488e-06,"32","Edem2"
1.51201455639687e-10,0.492195018006746,0.8,0.387,3.70050442532569e-06,"32","Mcl1"
1.5297854233571e-10,1.34924435318817,0.262,0.072,3.74399684512416e-06,"32","Gm3336"
1.63648657744954e-10,0.936616964820185,0.35,0.114,4.00513724965001e-06,"32","Maml3"
1.67896046569045e-10,1.59893618655382,0.262,0.072,4.10908784373081e-06,"32","Abcb4"
1.72483621528461e-10,1.85447000577543,0.25,0.069,4.22136415328756e-06,"32","Cyb561a3"
1.75061905352637e-10,1.15759271853875,0.262,0.071,4.28446507160044e-06,"32","Was"
1.95083938140318e-10,0.9279671990816,0.338,0.11,4.77448430204614e-06,"32","Comtd1"
1.9530128424481e-10,0.767109395932831,0.462,0.176,4.77980363060749e-06,"32","Sh3kbp1"
2.0253968997722e-10,0.587735227612932,0.713,0.339,4.95695637250247e-06,"32","Camk1"
2.19610695778672e-10,1.52660616393102,0.25,0.068,5.37475216848721e-06,"32","Il4ra"
2.36041414547442e-10,0.701061936966777,0.65,0.301,5.7768775796341e-06,"32","Ski"
2.40315717282385e-10,0.544994997512798,0.95,0.611,5.88148686476909e-06,"32","Clta"
2.51703229535493e-10,0.830035416285748,0.388,0.132,6.16018483965165e-06,"32","Nrros"
2.58936922567594e-10,0.734487327219768,0.562,0.239,6.33722224291929e-06,"32","Ints6l"
2.72025137914436e-10,0.630886701823219,0.963,0.715,6.65754322531791e-06,"32","Rpl10"
3.08231593225428e-10,0.657013322419989,0.488,0.192,7.54366001259911e-06,"32","Ptp4a3"
3.13676206971929e-10,0.560839720825163,0.825,0.441,7.676911489431e-06,"32","Mbnl1"
3.44843206813756e-10,0.757670438193016,0.5,0.2,8.43969264355986e-06,"32","Ralb"
3.61900294471684e-10,0.596543358044906,0.575,0.243,8.85714780689998e-06,"32","Nav3"
3.66617511094146e-10,1.29470367468232,0.262,0.075,8.97259696651813e-06,"32","Akna"
3.79462382693165e-10,0.594190942463803,0.525,0.214,9.28696235403252e-06,"32","Cxxc5"
3.81378996569352e-10,0.659766995807526,0.688,0.333,9.33386956203832e-06,"32","Ppp1r15a"
3.97788526089951e-10,1.30493821117816,0.275,0.08,9.73547638752546e-06,"32","H2-Q4"
4.03970789988952e-10,0.774499066102527,0.662,0.332,9.8867811141896e-06,"32","Creg1"
4.07204767464365e-10,0.926231904671474,0.388,0.138,9.96592947892287e-06,"32","Rgmb"
4.24395462818188e-10,0.664864626251541,0.662,0.313,1.03866545570123e-05,"32","Dip2b"
4.30526126674243e-10,1.07949479731046,0.3,0.09,1.05366964242254e-05,"32","Stat6"
4.73698659114265e-10,1.06732180446246,0.312,0.099,1.15933009831625e-05,"32","Rab43"
4.94660645974344e-10,0.673652703184749,0.588,0.247,1.21063246495761e-05,"32","Mtus1"
5.44461802394678e-10,0.740680702335022,0.537,0.236,1.33251581518074e-05,"32","Blvrb"
6.61357534915332e-10,0.481569945500251,0.55,0.228,1.61860643095178e-05,"32","Kdm7a"
7.24153455872761e-10,0.511959748601525,0.725,0.344,1.772293167903e-05,"32","Klf4"
7.32123243759772e-10,1.10332913287321,0.375,0.136,1.79179842677767e-05,"32","Sh2b3"
7.83853615210898e-10,0.993233925758162,0.325,0.106,1.91840333786715e-05,"32","Agmo"
8.05490518029761e-10,0.983603353543621,0.35,0.119,1.97135749382604e-05,"32","Slc36a1"
8.09411667533563e-10,1.4365309869666,0.275,0.082,1.98095411512164e-05,"32","Gsdmd"
8.44098427265278e-10,0.82700208755584,0.338,0.112,2.06584649088904e-05,"32","Jade2"
8.61763440100997e-10,1.08064332305585,0.462,0.194,2.10907984330318e-05,"32","Fbxl18"
9.23561767132213e-10,0.61337659236676,0.925,0.524,2.26032506887938e-05,"32","Egr1"
9.30322883193111e-10,0.546367912791728,0.512,0.203,2.27687222432682e-05,"32","Sult1a1"
1.1188310945871e-09,0.414544137450921,0.288,0.086,2.73822722089246e-05,"32","Cds1"
1.15685870223122e-09,1.22035612479546,0.3,0.095,2.83129598784068e-05,"32","Rhobtb1"
1.20088013386516e-09,0.509125256048412,0.625,0.27,2.93903403962158e-05,"32","Smad7"
1.50294175342371e-09,0.714226339883684,0.575,0.257,3.67829964732918e-05,"32","Dusp6"
1.5685568697959e-09,0.42985407454532,0.912,0.616,3.8388860831385e-05,"32","Ctsb"
1.59752744744239e-09,1.0029966361806,0.45,0.182,3.9097886748705e-05,"32","Tdp2"
1.6024113829277e-09,0.730727794214025,0.462,0.185,3.92174161857724e-05,"32","Stard3"
1.66589649357453e-09,0.463738879610143,0.775,0.385,4.07711507837431e-05,"32","Rnf130"
1.76146467926733e-09,0.950160331997427,0.3,0.095,4.31100865603887e-05,"32","Nagpa"
1.8835772579936e-09,0.92453533039994,0.275,0.083,4.60986698121354e-05,"32","Gm49774"
2.03739892746488e-09,0.803969636515172,0.512,0.221,4.98633013507754e-05,"32","Errfi1"
2.20868793329832e-09,0.878653472199798,0.338,0.114,5.40554284795431e-05,"32","Man1c1"
2.33552944043243e-09,1.476207657452,0.25,0.073,5.71597475251434e-05,"32","BC035044"
2.56978287755222e-09,0.578556508492607,0.488,0.2,6.28928661452131e-05,"32","Pacsin2"
2.66689261717802e-09,0.77363136497843,0.375,0.137,6.5269529912815e-05,"32","Rnaset2b"
2.81044930353943e-09,0.835281802919037,0.5,0.21,6.8782936254824e-05,"32","Adam17"
2.98365155273409e-09,0.560059820915577,0.988,0.861,7.3021888101614e-05,"32","Fau"
3.11996885293004e-09,0.667392127097141,0.512,0.21,7.63581177066099e-05,"32","Rapgef5"
3.38852419820214e-09,0.603901288720988,0.787,0.454,8.29307412267991e-05,"32","Brd2"
3.41537375505351e-09,0.638201269411083,0.55,0.246,8.35878572811796e-05,"32","Grk2"
3.42239924242427e-09,0.320799454301328,0.613,0.274,8.37597990590916e-05,"32","Ogfrl1"
3.59741975631201e-09,1.44959382343017,0.25,0.074,8.80432511159802e-05,"32","Sap25"
4.02719434330237e-09,0.448021866315877,0.925,0.522,9.85615543579822e-05,"32","Junb"
4.0539903817715e-09,0.512161361679417,0.963,0.63,9.92173606034757e-05,"32","Marcks"
4.6576978086073e-09,0.528670358016636,0.812,0.448,0.000113992496167855,"32","Tpm3"
4.9814510782916e-09,0.756278781993822,0.55,0.255,0.000121916033690108,"32","Sft2d1"
5.14410444043258e-09,0.641553986117358,0.825,0.498,0.000125896812075147,"32","Cyfip1"
5.29488849665941e-09,1.07415028085306,0.3,0.097,0.000129587101067242,"32","Smurf1"
5.43503679809724e-09,0.595625265735108,0.787,0.409,0.000133017090596632,"32","Btg2"
5.58794491146377e-09,0.574158039309873,0.637,0.291,0.000136759363763164,"32","Jpt1"
6.75128625947842e-09,0.635662702476435,0.488,0.203,0.000165230979914475,"32","Eml4"
6.85851800391178e-09,0.805281779605535,0.35,0.123,0.000167855369627737,"32","Cybc1"
7.34170299323622e-09,0.867822720616375,0.525,0.238,0.000179680839056463,"32","Cebpd"
7.44132893108365e-09,1.01732241279434,0.275,0.086,0.000182119084259341,"32","Renbp"
8.69983146875035e-09,1.09971577449467,0.275,0.087,0.000212919675366196,"32","Nfkbid"
9.15249995731624e-09,1.45122514359393,0.25,0.077,0.000223998283955358,"32","Caprin2"
9.42156677122404e-09,0.353816704906392,0.95,0.598,0.000230583425158937,"32","Capza2"
1.11742834714085e-08,1.07480087798382,0.275,0.088,0.000273479413679253,"32","Bbs9"
1.18928151375687e-08,0.610779822047687,0.6,0.291,0.000291064757676856,"32","Cotl1"
1.20141197389395e-08,0.77202898789888,0.5,0.216,0.000294033566490805,"32","Tapbp"
