"","GSM3351254","GSM3351255","GSM3351256","GSM3351257","GSM3351258","GSM3351259","GSM3351260","GSM3351261"
"Rtn4r",3.06454619747859,2.43655580288655,4.42768717173667,4.29353681134474,2.04985972527875,3.05156903038015,1.47592592622547,4.87931809362471
"Rtn4rl1",5.12484643702482,5.38269096575501,5.43991816998341,5.67779253421394,5.16269576580078,5.24012750640159,4.80077318404966,5.61391338681106
"Rtp4",2.53336124195096,3.16279729013112,3.15959676084781,2.04312356346737,3.27568534616721,2.61349477373622,3.12901371457355,2.39937432048454
"Rttn",1.68362025580242,2.37071299276077,2.18848497870001,1.59776830103993,1.46188645831924,1.61093418130657,1.76281441669369,1.64055431815906
"Rufy1",6.04034093986756,6.05911424986512,6.01374261143714,6.62892385947698,5.98507998010561,6.09560216397225,6.07676992120919,6.39298059086093
"Rufy2",6.36877197057942,6.32265805920843,6.85176631226226,7.11644578732579,6.60873370060658,6.63733627562428,6.7797463616081,7.15341536860355
"Rufy3",8.12692393746114,8.22249919553156,8.46401218448863,8.905433387057,8.28368495292905,8.6030376623825,8.14810867783773,8.66357181781783
"Rundc1",5.29045282301039,5.51048307663667,4.78347325804553,5.39215483862155,5.42451646241901,5.44647110056915,5.57778240704843,5.35546813513393
"Rundc3a",6.73592604442624,6.62758311506262,6.74357837222823,6.53923050115501,6.8482042334282,6.95354641782324,6.53752563409248,6.68117412057531
"Rundc3b",5.13110020954626,5.24553398792358,5.29160873583537,5.2706014841494,5.18642317178778,5.34358575440248,4.862773698038,4.97315907771525
"Runx1",1.87462783910476,1.89642630996772,2.97111415572651,2.02383647208731,1.65566131003917,1.31019055297918,2.58363561903391,2.31499709167992
"Runx1t1",6.75629789779774,7.23575398092394,7.16535883965493,7.72934125288837,6.98076047889278,7.62766483248176,7.49755678550698,7.62969895450835
"Runx2",1.10518921071748,1.37620455204537,0.753184452085856,1.34151208112055,0.819424589120158,0.665104472886838,-0.0805464664565599,2.08974927514886
"Rusc1",5.82578668151368,5.85954607635745,6.11402721981811,5.93430750102997,6.04254560310382,6.23545169187731,5.77205483427303,5.92128326750488
"Rusc2",4.80321964675303,5.01713117106206,4.83969260141766,4.80935501802054,4.92011046411712,5.23524388079245,4.87033971688404,4.76946513608573
"Ruvbl2",5.52223994383533,4.85803509479866,4.79773480921648,3.85999652378508,5.36337985445646,4.76860631930414,5.02069581111085,4.01659090840454
"Rwdd2a",4.87204448121795,5.05255867773494,5.5366258409391,5.48851544705718,5.09744595156633,5.50241820028494,4.53167801088974,5.37226789677574
"Rwdd3",3.09045163238182,3.28698203638175,3.24534214589106,3.95978515409268,3.94733360048104,3.41332382527444,3.12901371457355,3.56185712377425
"Rxfp1",-0.0913691281143125,0.964816513566778,1.15878995805536,3.31075627192832,0.227387744072503,0.605799321846811,-0.644504632731278,4.09964211997068
"Rxra",3.30478067931578,3.68030482400407,3.42144848177405,3.46887186399395,3.30488312767645,3.73034889158016,3.40385239690323,3.49439946654719
"Rxrb",5.1680640336522,5.39378344806487,5.0919797723525,4.9941280061791,5.20202738162766,5.30681725387593,5.11287795149798,5.187657827424
"Rxrg",6.50743158936551,6.39758374756558,5.65885036498096,6.70808894515555,6.3740512244974,6.18695652131506,6.45690462099486,6.33310107491953
"Rybp",5.05420398682035,5.58011452844898,5.45349354576998,5.95609310610875,5.02032980365582,5.712028093199,5.50674162511745,5.81623456494805
"Ryk",5.08029412142513,5.18616123084204,4.90701945151502,4.94113764900361,5.17855731632085,5.15993348623932,5.29256346097285,4.94255198609208
"Ryr2",5.87877830866097,5.84749417145066,6.19975909495016,6.43631322203993,6.11851383385766,6.09829418672165,5.63219915845291,6.56724206766876
"Ryr3",6.42838606246793,6.07814869736034,5.7606444381707,6.20221834320447,6.36714692399645,5.75018629703031,6.54463624164422,6.33952250463664
"S100a1",7.80385957154581,7.58209482074143,6.58199112032117,6.39375008953728,7.81191079533829,7.02955892749741,7.20020685122638,6.52090921599569
"S100a10",5.24504423997385,4.9623032961665,5.48908217522099,5.14679934831231,5.0291046645231,5.15218162796491,5.06092575184905,5.82998167491011
"S100a11",5.23926634115169,5.26378675915259,4.63252173846664,3.55200652260071,5.17064833945814,4.0745534972054,5.57778240704843,4.5133989174885
"S100a13",7.05489991086559,6.96068640585811,6.50150539213715,5.78048149932878,6.7049654808743,6.40376848707158,6.74518579421902,6.00176095045688
"S100a16",7.66960071051097,7.61327330072086,7.03899293131665,6.56280857201579,7.28360502517761,7.06508255831231,7.20470271979956,6.37642167894065
"S100a3",1.75013921408665,1.58417577258826,1.06757189190512,1.69851708493678,2.5171817243747,1.1533495968153,2.10820859018886,1.58398759651464
"S100a4",3.28247936535117,3.27503368950468,2.27257907665678,2.17136257285748,2.65960856556438,1.48493724829371,2.50804757654768,2.85873821603669
"S100a6",6.26453963155765,6.12383177994595,5.14871437364457,4.7606689581452,5.84302029682128,4.9818776776886,5.97166000202426,5.40120481560538
"S100b",7.49027276042046,7.53653052573605,6.80840351624887,6.73205574717415,7.375922107962,7.10109523893579,7.41848048751964,6.68789992438785
"S100pbp",5.48366192153826,5.85553995082,5.42161664670647,5.60015864605668,5.95776512034945,5.68183505724964,5.7101592036848,5.65910911457471
"S1pr1",7.3908406652492,7.54339532929793,6.63060396373943,6.60153981195191,7.13910179136011,6.91360151843009,7.04673228411183,6.6684780965553
"S1pr2",1.29538845667387,1.89642630996772,1.06757189190512,0.28761678047438,1.35427556899982,1.51748302095539,1.47592592622547,1.14973829498202
"S1pr3",3.21342926133014,3.2137609498193,2.91987775827098,2.54053119657924,2.35913833667613,2.89935610543377,2.50804757654768,2.78537445223914
"S1pr5",4.81103100867167,5.82922541310524,5.76790656378528,4.83170973904427,5.32826115092934,5.5425051022108,6.10269614677856,5.23664532078072
"Saal1",3.85092383613468,3.47628406779233,3.28637651727163,3.3654097012047,3.5440543903757,3.59203300490382,3.59863001345946,3.47119396038779
"Sacm1l",5.77077415350864,5.80657812905042,5.89936488267339,6.03888717562711,5.75584132748775,6.03366437322718,5.37996624059735,5.89100115911364
"Sacs",6.21829473532853,6.78541861782058,6.4927660117287,7.15518493219056,6.30347467475165,6.72442723272709,6.6970692779997,7.10523902435606
"Sae1",6.74818364346299,6.52159328954744,6.46399177364843,6.81293648906081,6.46739462204545,6.58359419195809,6.37417363131995,6.610364025498
"Safb",7.59238518376484,7.62332183701847,7.73404233962614,8.1803626885486,7.78237299328963,7.85478597550965,8.08122348897649,8.21872890219845
"Safb2",6.43345533860259,6.23285759595332,6.32812405780683,6.80448442073035,6.40808562807537,6.36963538302119,6.61837892931047,6.8208199170927
"Sag",1.46340827350646,0.295465832144445,1.15878995805536,1.59776830103993,0.452816275943029,1.61093418130657,1.30779813477215,1.14973829498202
"Sall1",3.75699814481551,3.65286677366538,3.7198991153049,2.9305778408964,2.78922941671203,2.99490996618902,3.42455694314482,2.85873821603669
"Sall2",4.63739338676217,5.07685025931545,4.81886623185918,4.84825135757185,4.92011046411712,5.15993348623932,4.49299269482108,4.82848372456831
"Sall3",3.51066397339232,3.47628406779233,3.45782645399199,3.35000455503699,2.8695945167338,3.02917171164085,3.65228040857926,3.84065261788835
"Samd1",3.8956888423794,4.38337287117673,3.62711036366213,3.62422126882876,4.44376071234988,3.86290266085394,3.44496855136068,3.55451571441118
"Samd10",3.2598278957838,3.3679593544014,3.94160418352985,3.88158590178038,3.27568534616721,3.9065616464406,3.22656104875463,3.89397880195128
"Samd11",1.29538845667387,1.98710614760503,2.42735223473856,2.15372596506819,1.82646441316538,2.29468740144168,2.34384079714,2.06928956907515
"Samd12",4.61971224726971,4.77986459823062,5.02081518185292,5.68241260118503,4.62832261762901,5.11544514664498,5.12557885889416,5.49047029372158
"Samd14",4.79536576046352,4.29738573963766,4.5757221443705,3.88693314055917,4.40383589592591,4.98479027200153,3.48494531130738,4.05351543196712
"Samd15",3.18965808815508,3.14977002310136,2.81160013036051,3.78178318060092,3.51935552035512,3.04041383435817,3.42455694314482,3.64715806709888
"Samd4",4.87204448121795,5.29370405646807,5.54932491474672,5.44386311017815,4.92951450408211,5.5523551733316,4.71932677031477,5.32774427304874
"Samd4b",4.42985028622207,5.06648962400136,5.0919797723525,4.74308569789458,4.70698585651677,5.15477021149566,5.08713569225932,4.81318507972702
"Samd5",2.60699853578345,3.0690349941999,3.7198991153049,3.27041031403025,3.21545490964945,3.47262214702088,3.87922666951069,3.53971986194307
"Samd8",6.45853792972182,6.90265670299539,6.9901516988892,6.94696899256727,6.73208905304916,6.95725833445181,6.9175819767643,7.06769845478681
"Samd9l",2.74387434719998,3.08280849969873,2.83944087742794,3.43276689457728,2.56623634653306,2.78370400511343,2.82077911066807,3.32352952450963
"Samhd1",4.45000106640573,4.40546283516447,4.46391012739984,4.41325041273205,4.33473657285462,4.21512093725824,4.66815635466587,4.31913836522726
"Samsn1",3.14090742977402,2.89259944713493,3.43975212498034,2.41290404952013,1.97916960334934,2.00447150063046,2.94062015848065,2.26189562773599
"Sap130",3.96734234953441,3.85098961246533,3.54494992920329,3.6369715164467,3.61571096810576,3.86922113383182,3.42455694314482,3.98417127027368
"Sap30",4.42985028622207,4.14816598610902,3.84876975968186,4.07670508239355,4.4953311705242,4.35225008233326,4.4226922232613,4.47113489582353
"Sapcd1",0.627561297593448,1.8326433663365,1.06757189190512,1.10504131214213,1.97916960334934,1.51748302095539,2.15851457224796,1.43203305472211
"Sapcd2",2.92754530284664,2.20427853593492,1.67368590614701,1.31001243902374,1.82646441316538,1.54931076150344,1.76281441669369,1.49474814999211
"Sardh",1.75013921408665,2.25382224003203,1.73425839534056,1.31001243902374,1.82646441316538,2.07176305008736,1.82643195572646,1.43203305472211
"Sarm1",2.77615629616515,2.89259944713493,3.54494992920329,2.84525087633923,2.46640025475749,3.00642119210818,2.82077911066807,2.77277608230464
"Sarnp",7.13953575827487,6.67609153382956,6.9004867376735,6.99604279716909,7.36036100778068,6.96907269336858,7.06333078832035,6.84659634682112
"Sars2",3.09045163238182,3.1099671891928,3.06843133839525,2.97142056164285,3.05286422141944,3.38714465526702,3.42455694314482,2.93986510221323
"Sash1",5.21002456288501,5.85553995082,5.66275142872576,5.60989234878726,5.59966944600345,5.63254355615948,5.8429862042611,5.69960775920515
"Sass6",4.42985028622207,4.43260798442556,4.84656844640239,4.7606689581452,4.4953311705242,4.61164865349368,5.0409510047818,4.69128913471509
"Sat1",7.0433410141438,6.54789896912553,6.82067705354257,6.18387146544528,6.6773221817253,6.20080049846147,7.17140296891028,6.53682990629704
"Sat2",3.43180027575432,3.16279729013112,3.38412944819417,3.07811844760192,3.49422643083445,3.46429872637807,2.88194363877041,3.41555057626283
"Satb1",4.06203042181905,4.19963997235058,5.69739429482169,4.90205916675991,3.92869695369488,4.76183038772543,4.06212410957628,5.29727968845894
"Satb2",2.33092816112101,1.65963784613037,3.56176060109146,4.07201799311278,0.972838398197738,2.3499486128644,-0.0805464664565599,4.84060689782139
"Sav1",3.39069057511505,3.2137609498193,3.18151559042251,3.12412601208951,3.51935552035512,3.29628201575261,3.2956232930141,2.9622302887195
"Sbf1",5.31812412652182,5.53824044164938,5.8351325151644,5.0476301325936,5.72376976006555,5.58343093914719,5.7101592036848,4.97040329217091
"Sbf2",5.60992883899188,5.82103111200368,5.58676491428494,5.93301569200598,5.86278945515685,5.46952687570043,6.05036924425237,5.93265415205528
"Sbk1",4.80321964675303,4.88972262361921,4.61652017958518,4.48552633962874,4.62832261762901,4.85391426617145,4.81652489378188,4.64018662212205
"Sbno1",7.67816785720609,7.98553255773101,8.14506010604383,8.556340573917,7.8982580832082,8.16353345512734,8.15044102124906,8.59254273499212
"Sbsn",5.41356392615277,5.56301919417119,5.33625917244823,5.75877123988688,5.64604132303163,5.19808003923584,5.30378280144117,5.6539659038883
