"ensembl_id","symbol","mean_fpkm","median_fpkm","max_fpkm","min_fpkm","sd_fpkm","cv","detected_samples","ctrl_mean","mor_mean","log2fc_mor_vs_ctrl"
"ENSMUSG00000001366","Fbxo9",57.7925,55.89,66.15,53.7,4.47643911416844,0.0774570941587307,8,56.1925,59.3925,0.0799017906688753
"ENSMUSG00000001376","Vps50",19.955,19.405,24.79,18.13,2.14216846076253,0.107349960449137,8,19.0775,20.8325,0.126957483104303
"ENSMUSG00000001380","Hars1",59.87875,60.975,66.87,49.38,6.90135274006894,0.115255457738663,8,53.7675,65.99,0.295508055144037
"ENSMUSG00000001383","ZMAT2",87.4975,88.665,105.72,65.24,11.1418089708475,0.127338597912483,8,82.7675,92.2275,0.156130822193359
"ENSMUSG00000001403","Ube2c",1.47625,1.475,3.61,0.14,1.18422895349072,0.802187267394219,8,1.1475,1.805,0.653047036102934
"ENSMUSG00000001415","Smg5",19.88,18.58,29.51,16.4,4.28266272311981,0.215425690297777,8,21.975,17.785,-0.305186724765491
"ENSMUSG00000001416","Cct3",87.3025,87.98,98.83,79.26,7.16059803966919,0.0820205382396746,8,86.9175,87.6875,0.0127243739680943
"ENSMUSG00000001418","Glmp",58.905,62.64,68.09,38.52,9.28440628150233,0.157616607783759,8,60.9775,56.8325,-0.101559097981601
"ENSMUSG00000001419","Mef2d",43.39,43.945,58.13,29.06,11.1300571170399,0.25651203311915,8,41.06,45.72,0.155088194933293
"ENSMUSG00000001424","Snd1",24.13375,24.425,27.73,19.74,2.74921254959618,0.113915680306466,8,22.34,25.9275,0.214844983294805
"ENSMUSG00000001435","Col18a1",1.11625,1.085,1.53,0.64,0.281269443772337,0.251977105283169,8,1.0075,1.225,0.28174789507782
"ENSMUSG00000001436","Slc19a1",9.295,8.84,13.8,7.53,1.93937397852282,0.208647012213321,8,10.22,8.37,-0.28806447067666
"ENSMUSG00000001440","Kpnb1",15.315,15.565,16.85,12.86,1.2385360021297,0.0808707804198305,8,14.8875,15.7425,0.0805578964626514
"ENSMUSG00000001441","Npepps",32.05625,30.435,41.63,28.14,4.59295714732272,0.14327805489796,8,29.8275,34.285,0.200928171068218
"ENSMUSG00000001445","Mrpl10",43.0775,43.755,47.06,36.94,3.32714699748255,0.0772363065981673,8,42.7125,43.4425,0.0244482185606864
"ENSMUSG00000001467","Cyp51a1",26.60125,27.735,28.96,23.18,2.43555471827555,0.091557904920842,8,25.0725,28.13,0.16599744298513
"ENSMUSG00000001472","Tcf25",233.65375,230.395,252.37,216.81,13.1046479622417,0.0560857592152564,8,240.0675,227.24,-0.0792229594409871
"ENSMUSG00000001473","Tubb6",2.935,2.705,7.44,1.06,1.94918297902334,0.664116858270302,8,2.495,3.375,0.435696969844937
"ENSMUSG00000001482","Def8",17.83375,17.505,20.86,15.8,1.73348482625523,0.0972024855263326,8,18.055,17.6125,-0.0357967063006121
"ENSMUSG00000001506","Col1a1",3.135,2.755,8.2,0.9,2.28009398302539,0.727302705909214,8,4.4625,1.8075,-1.30338182793652
"ENSMUSG00000001507","Itga3",3.1625,3.055,4.04,2.32,0.634457023198352,0.200618821564696,8,2.7775,3.5475,0.352903066052228
"ENSMUSG00000001518","Itfg2",12.16125,11.63,18.24,8.01,3.02470512140086,0.248716630395795,8,13.5175,10.805,-0.323102493342636
"ENSMUSG00000001520","Nrip2",13.80125,13.605,16.62,11.53,1.74066028112487,0.126123378760972,8,13.255,14.3475,0.114254416986976
"ENSMUSG00000001521","Tulp3",5.065,4.905,6.51,4.11,0.977372571160631,0.192965956793807,8,5.5875,4.5425,-0.298657024793829
"ENSMUSG00000001524","Gtf2h4",10.73375,10.455,12.26,9.42,0.931633549969392,0.086794787466579,8,10.52,10.9475,0.0574613904067731
"ENSMUSG00000001525","TUBB5",314.72375,315.405,371.18,211.66,52.7627988365992,0.167647973299121,8,278.1375,351.31,0.336945293196252
"ENSMUSG00000001542","Ell2",3.6825,3.45,5.69,2.06,1.36218049989189,0.369906449393588,8,3.6275,3.7375,0.0430862630035551
"ENSMUSG00000001552","Jup",28.31125,26.67,37.16,24.83,4.37883036405189,0.15466750369736,8,28.6825,27.94,-0.03783741911438
"ENSMUSG00000001555","Fkbp10",5.51125,5.485,7.95,3.92,1.31358220690055,0.238345603429449,8,6.435,4.5875,-0.488141718444088
"ENSMUSG00000001569","Nom1",3.1875,3.205,3.52,2.82,0.24540054721094,0.0769884069681379,8,3.1475,3.2275,0.0361993597340391
"ENSMUSG00000001576","Ergic1",65.1275,66.535,72.65,51.79,7.60345739027413,0.116747263295446,8,63.66,66.595,0.0650257070431679
"ENSMUSG00000001627","Ifrd1",23.46375,23.905,27.87,13.76,4.43004333258394,0.188803722021584,8,21.9825,24.945,0.182387406717544
"ENSMUSG00000001630","Stk38l",6.61875,7.045,7.3,5.06,0.825096314724183,0.124660444150963,8,6.26,6.9775,0.156523867147153
"ENSMUSG00000001632","Brpf1",3.59625,3.54,4.05,3.25,0.309235809236715,0.0859884071565421,8,3.5175,3.675,0.0631762536112441
"ENSMUSG00000001642","Akr1b1",38.27625,36.255,46.33,34.66,4.45906120004136,0.116496814605437,8,40.1225,36.43,-0.1392808623245
"ENSMUSG00000001663","Gstt1",14.64,13.245,19.93,11.49,3.12659559265345,0.21356527272223,8,16.0025,13.2775,-0.269295277671295
"ENSMUSG00000001665","Gstt3",3.945,3.77,6.32,1.92,1.50695530315742,0.381991204856128,8,4.69,3.2,-0.5513728239504
"ENSMUSG00000001666","Ddt",40.1725,38.865,53.74,32.29,6.90185844537542,0.171805549701299,8,42.155,38.19,-0.142505286153137
"ENSMUSG00000001674","Ddx18",9.12875,8.815,10.84,7.72,1.1753715218116,0.128754925023864,8,8.5075,9.75,0.196645364572524
"ENSMUSG00000001687","Ubl3",49.64125,45.945,63.65,37.44,10.6537564636007,0.214614991838456,8,51.6875,47.595,-0.1190030023273
"ENSMUSG00000001700","Gramd2b",10.31125,11.74,12.4,6.66,2.55903685844052,0.248179111013749,8,12.05,8.5725,-0.491196679373986
"ENSMUSG00000001707","Eef1e1",13.28,13.19,15.23,11.37,1.33372732274201,0.100431274302862,8,13.1175,13.4425,0.035306022781201
"ENSMUSG00000001729","Akt1",12.5275,12.73,13.62,10.74,0.982209608121257,0.0784042792353828,8,12.725,12.33,-0.0454892248089874
"ENSMUSG00000001741","Il16",2.3375,2.32,2.75,1.89,0.305415407975059,0.130658998064196,8,2.27,2.405,0.0833089364691889
"ENSMUSG00000001750","TCIRG1",7.51,7.395,9.18,6.33,1.10524722509103,0.147170069918912,8,8.14,6.88,-0.242587775132638
"ENSMUSG00000001751","NAGLU",5.73875,5.245,8.97,3.33,1.77842978495076,0.309898459586279,8,6.86,4.6175,-0.570994498366855
"ENSMUSG00000001755","Coasy",16.8325,17.505,19.06,13.49,1.96856546754229,0.116950272837801,8,15.365,18.3,0.252180823380821
"ENSMUSG00000001761","Smo",1.46125,1.52,2.26,0.3,0.599152675510532,0.41002749393364,8,1.8525,1.07,-0.7912936350689
"ENSMUSG00000001763","Tspan33",3.5075,3.17,5.15,2.17,0.919281551772128,0.262090249970671,8,2.855,4.16,0.542934309015659
"ENSMUSG00000001767","Crnkl1",5.875,5.835,7.43,5,0.831848200437693,0.141591183053224,8,5.61,6.14,0.130215690274486
"ENSMUSG00000001768","Rin2",11.375,11.105,14.87,6.85,2.63234279139868,0.231414750892191,8,12.24,10.51,-0.219821488892258
"ENSMUSG00000001773","Folh1",3.08625,2.97,4.31,1.65,0.874462079550296,0.283341297545661,8,2.4725,3.7,0.581361236141597
"ENSMUSG00000001774","Chordc1",40.67625,41.555,48.1,28.04,7.36192315227482,0.180988246268395,8,34.405,46.9475,0.448418888808245
"ENSMUSG00000001783","Rtcb",74.4725,75.575,83.52,65.03,5.74537764517828,0.077147640339431,8,72.28,76.665,0.084970444232961
"ENSMUSG00000001785","Pwp1",13.0175,12.475,15.12,11.87,1.19086703108042,0.0914820073808655,8,12.8325,13.2025,0.0410057303901605
"ENSMUSG00000001786","Fbxo7",18.825,18.335,23.8,15.79,2.79812692451831,0.1486388804525,8,19.905,17.745,-0.165709475032327
"ENSMUSG00000001794","Capns1",26.30625,25.195,33.64,22.9,3.4074872916648,0.12953147224195,8,27.935,24.6775,-0.178870756315798
"ENSMUSG00000001802","Lrp3",4.37875,4.42,5.59,3.43,0.731152466022941,0.166977440142265,8,4.485,4.2725,-0.0700114980412648
"ENSMUSG00000001829","Clpb",29.41,30.045,35.1,23.62,3.88307315703131,0.132032409283622,8,27.3125,31.5075,0.206126879326741
"ENSMUSG00000001833","Septin7",132.17375,133.235,162.99,91.67,21.6666886767288,0.163925807331098,8,125.7225,138.625,0.140943526721308
"ENSMUSG00000001844","Zdhhc4",20.40125,21.195,25.74,14.85,4.25198252079461,0.208417745030065,8,21.6925,19.11,-0.182859563672832
"ENSMUSG00000001847","RAC1",115.1225,117.905,136.68,67.86,21.7844333347068,0.189228285823421,8,116.9125,113.3325,-0.0448671602112544
"ENSMUSG00000001855","Nup214",6.54,6.485,8.37,5.02,0.928224110869783,0.141930292181924,8,5.955,7.125,0.258748729551199
"ENSMUSG00000001864","Aif1l",3.29875,3.21,4.49,2.37,0.759594581715423,0.230267398776938,8,3.9175,2.68,-0.547530277697116
"ENSMUSG00000001870","Ltbp1",6.21125,5.8,9.62,4.19,1.70903847235807,0.27515209858854,8,6.2375,6.185,-0.0121923522782479
"ENSMUSG00000001891","Ugp2",33.62125,33.895,42.28,26.99,5.32639904491902,0.158423587609593,8,35.4775,31.765,-0.159461578861314
"ENSMUSG00000001909","Trmt1",22.3875,22.085,25.77,19.58,2.24608071347148,0.100327446721228,8,22.1125,22.6625,0.0354432937210625
"ENSMUSG00000001910","Nacc1",7.08875,6.605,9.17,5.93,1.15631727603506,0.163120053046738,8,7.725,6.4525,-0.259639871586291
"ENSMUSG00000001911","NFIX",40.13125,40.7,67.04,14.93,18.1880411554249,0.453213920708298,8,25.3875,54.875,1.11200016459301
"ENSMUSG00000001918","Slc1a5",1.40875,1.465,2.11,0.48,0.601128403207549,0.426710490298171,8,1.9325,0.885,-1.12583616052779
"ENSMUSG00000001924","Uba1",99.26375,96.745,125.67,87.48,12.0255073400549,0.121147018322952,8,91.975,106.5525,0.212248620650537
"ENSMUSG00000001930","Vwf",1.08125,0.97,3.78,0.12,1.17644060623561,1.08803755489998,8,1.73,0.4325,-1.9975018261448
"ENSMUSG00000001942","Siae",8.30875,8.01,14.51,5.04,2.98858990877925,0.359691880099804,8,10.475,6.1425,-0.769955255229984
"ENSMUSG00000001946","Esam",7.76,7.46,10.2,4.16,2.04413446580349,0.26341938992313,8,9.1925,6.3275,-0.538750617235032
"ENSMUSG00000001948","Spa17",3.5725,3.76,4.31,2.37,0.728849386753826,0.20401662330408,8,3.53,3.615,0.0343178566555873
"ENSMUSG00000001962","Fam50a",13.135,12.98,16.74,10.23,2.07360279982174,0.157868503983384,8,12.78,13.49,0.0779965710362254
"ENSMUSG00000001964","Emd",14.3,14.72,16.31,12.35,1.49825612916198,0.104773155885453,8,14.925,13.675,-0.126181263352303
"ENSMUSG00000001983","Taco1",3.47625,3.505,4.52,2.71,0.638590803477246,0.183701058173965,8,3.51,3.4425,-0.0280063191889452
"ENSMUSG00000001985","Grik3",4.4425,4.855,5.21,3.31,0.815278217192494,0.183517887944287,8,3.7775,5.1075,0.435086114506128
"ENSMUSG00000001986","GRIA3",75.67,74.415,105.79,42.97,20.729031401808,0.273939889015568,8,60.2825,91.0575,0.595030513337821
"ENSMUSG00000001988","Npas1",3.81375,3.855,5.99,1.48,1.50899150333687,0.395671321753357,8,2.5825,5.045,0.96581332255144
"ENSMUSG00000001995","Sipa1l2",2.56,2.585,3.26,2.04,0.450047616528359,0.17579985020639,8,2.4675,2.6525,0.104261903670518
"ENSMUSG00000001998","Ap4e1",1.7875,1.795,2.24,1.32,0.306022874961987,0.171201608370342,8,1.92,1.655,-0.214154846166202
"ENSMUSG00000001999","Blvra",18.80625,18.63,21.12,16.81,1.31056081234605,0.0696875141161078,8,19,18.6125,-0.0297259889928471
"ENSMUSG00000002006","Pdzd4",1.49375,1.535,1.89,0.87,0.338143566297766,0.226372261956663,8,1.61,1.3775,-0.224857226696378
"ENSMUSG00000002007","Srpk3",0.965,0.9,1.48,0.66,0.270079353418319,0.279874977635564,8,1.005,0.925,-0.11954620654529
"ENSMUSG00000002010","Idh3g",178.76625,172.38,207.99,153.98,20.1829503276546,0.112901346465871,8,189.5275,168.005,-0.173902050418679
"ENSMUSG00000002012","Pnck",78.79625,78.81,114.82,38.03,25.5644468172387,0.324437353519219,8,64.3425,93.25,0.535324782231676
"ENSMUSG00000002014","Ssr4",65.31375,60.96,84.61,57.72,9.32082451518411,0.142708457486886,8,67.865,62.7625,-0.112763177366176
"ENSMUSG00000002015","Bcap31",76.595,75.04,89.87,63.94,9.93809697218595,0.129748638581969,8,73.3625,79.8275,0.121841434528465
"ENSMUSG00000002017","Fam98a",10.03625,10.345,11.36,8.61,1.14053793699039,0.11364184202171,8,9.2425,10.83,0.228655320959688
"ENSMUSG00000002028","Kmt2a",4.205,4.265,5.15,2.68,0.869745447160917,0.206836015971681,8,4.275,4.135,-0.0480256674055559
"ENSMUSG00000002031","Ift46",31.86,31.005,37.02,28.48,2.78987966970416,0.0875668446234826,8,30.9225,32.7975,0.0849262200469004
"ENSMUSG00000002032","Tmem25",34.42625,32.94,41.64,27.37,4.82212738321998,0.140071235851131,8,36.535,32.3175,-0.176958455055424
"ENSMUSG00000002043","Trappc6a",16.39,15.385,23.1,11.77,3.95004882429138,0.241003589035472,8,16.1375,16.6425,0.0444523601308865
"ENSMUSG00000002052","Supt6h",21.97125,22.23,25.04,16.56,2.49003406459774,0.113331470198452,8,20.995,22.9475,0.128285354102602
"ENSMUSG00000002055","Spag5",1.10625,1.305,1.53,0.3,0.481394922520555,0.435159251995982,8,1.0675,1.145,0.101020136097094
"ENSMUSG00000002058","Unc119",3.41625,3.04,4.83,1.83,1.17617949917762,0.344289644837942,8,2.9575,3.875,0.389702675665067
"ENSMUSG00000002059","Rab34",14.07375,13.85,19.5,9.36,3.82724420625151,0.271942034372609,8,17.4775,10.67,-0.711885998230959
"ENSMUSG00000002064","Sdf2",57.39375,57.405,63.04,53.04,4.03786342902141,0.0703537132356992,8,54.54,60.2475,0.143584171111657
"ENSMUSG00000002068","Ccne1",15.30625,15.94,20.49,7.04,3.82906903082944,0.250163758649535,8,13.6025,17.01,0.322490067511021
"ENSMUSG00000002083","Bbc3",1.12,0.835,2.53,0.31,0.747146954372814,0.667095494975727,8,1.3875,0.8525,-0.702064118791108
"ENSMUSG00000002102","Psmc3",143.9075,144.81,170.28,110.76,23.2136405404852,0.161309456008097,8,126.6475,161.1675,0.347739809948754
"ENSMUSG00000002103","Acp2",22.4,22.065,24.79,20.38,1.51104504990988,0.0674573682995481,8,22.9925,21.8075,-0.0763355413087566
"ENSMUSG00000002104","Rapsn",0.655,0.465,1.78,0.11,0.538702144046225,0.822446021444619,8,1.0225,0.2875,-1.82686787837793
"ENSMUSG00000002105","Slc39a13",7.51,7.715,9.23,4.97,1.27665858507948,0.169994485363446,8,7.8275,7.1925,-0.122042017405529
"ENSMUSG00000002107","celf2",84.27875,85.855,104.28,59,15.3226838729848,0.181809576826719,8,79.9875,88.57,0.147041809849452
"ENSMUSG00000002108","Nr1h3",1.6175,1.58,2.11,0.96,0.395501489973715,0.244514058716362,8,1.9325,1.3025,-0.568824181547251
"ENSMUSG00000002109","Ddb2",4.6875,4.8,5.66,3.7,0.74457562217874,0.158842799398131,8,5.1875,4.1875,-0.308883840916024
"ENSMUSG00000002111","Spi1",4.83125,5.01,5.4,4.08,0.477027627232278,0.0987379306043525,8,4.7875,4.875,0.0261243241656986
"ENSMUSG00000002129","Sf3a1",16.54625,16.725,18.68,13.63,1.90150269523869,0.114920462052652,8,16.6275,16.465,-0.0141679027187049
"ENSMUSG00000002147","Stat6",3.43625,3.46,4.35,2.35,0.686917285517592,0.199903175123344,8,3.8625,3.01,-0.359665689890727
"ENSMUSG00000002190","Clgn",2.63875,2.655,3.32,1.68,0.513376428308563,0.194552886142516,8,2.38,2.8975,0.283738865004178
"ENSMUSG00000002205","Vrk3",22.2825,21.96,25.99,18.57,2.48143823503341,0.111362649390033,8,22.485,22.08,-0.0262215350489817
"ENSMUSG00000002210","Smg9",16.05125,15.955,18.63,13.35,1.56934415327823,0.0977708373664501,8,15.4625,16.64,0.105875236280282
"ENSMUSG00000002221","Paxip1",5.33125,5.535,6.12,4.04,0.809222510455914,0.151788513098413,8,5.1875,5.475,0.0778049321638151
"ENSMUSG00000002222","RMND5A",5.80875,5.175,8.44,4.47,1.45581040268691,0.250623697471386,8,6.4525,5.165,-0.321034162527639
"ENSMUSG00000002227","Mov10",1.28625,1.315,1.77,0.89,0.318251360674905,0.247425742021306,8,1.2925,1.28,-0.0140095783430944
"ENSMUSG00000002228","Ppm1j",0.8475,0.36,4.27,0,1.42263086267259,1.67862048692932,6,0.38,1.315,1.78829658624192
"ENSMUSG00000002233","RHOC",14.0925,12.605,19.83,10.79,3.41930130707597,0.242632698745855,8,16.4325,11.7525,-0.483549345855721
"ENSMUSG00000002250","Ppard",0.84375,0.865,1.19,0.52,0.22430448056158,0.265842347332242,8,0.86,0.8275,-0.0555115401753918
"ENSMUSG00000002257","Def6",0.845,0.835,1.2,0.56,0.236643191323985,0.280051113992881,8,0.9775,0.7125,-0.455658421151041
"ENSMUSG00000002265","Peg3",49.59375,47.925,68.81,37.21,9.49997133454322,0.191555817709756,8,50.4975,48.69,-0.0525854043848991
"ENSMUSG00000002274","Metrn",26.44,23.095,39.37,14.31,9.18985620904142,0.347573986726226,8,33.7475,19.1325,-0.818722577803901
"ENSMUSG00000002279","Lmf1",14.51125,14.03,17.22,13.52,1.20201542062844,0.0828333479630247,8,14.865,14.1575,-0.0703480836677987
"ENSMUSG00000002280","Ciao3",20.32875,19.765,24.28,16.1,2.67816268309878,0.131742614922156,8,21.7925,18.865,-0.208109336682543
"ENSMUSG00000002289","Angptl4",2.175,2.085,2.98,1.57,0.508583466952223,0.233831479058493,8,2.4375,1.9125,-0.349780071367372
"ENSMUSG00000002307","Daxx",13.79875,14.215,15.96,10.59,1.78113477070899,0.129079428985161,8,12.525,15.0725,0.267088659182325
"ENSMUSG00000002308","Cd320",19.45625,18.83,22.96,15.2,2.59395967310872,0.1333226944097,8,21.1775,17.735,-0.255919736524415
"ENSMUSG00000002319","Ipo4",33.38625,34.31,37.18,28.23,2.71768776457383,0.0814014082016946,8,31.58,35.1925,0.15625214321259
"ENSMUSG00000002320","Tm9sf1",20.4825,20.005,23.07,18.38,1.59876514848179,0.0780551762959497,8,20.6075,20.3575,-0.017608232846278
"ENSMUSG00000002324","Rec8",1.97375,1.455,5.29,0.54,1.56028328471833,0.790517180351277,8,2.7375,1.21,-1.17718701533421
"ENSMUSG00000002325","Irf9",2.83625,2.685,4.37,1.97,0.873955499030537,0.308137681456337,8,3.27,2.4025,-0.444594955944883
"ENSMUSG00000002326","Gmpr2",16.5225,15.355,21.24,13.31,2.94053323638515,0.177971447201401,8,16.4775,16.5675,0.00785807333132141
"ENSMUSG00000002329","Mdp1",29.86,28.475,36.54,27.28,3.17509504919594,0.106332721004553,8,28.7275,30.9925,0.109483015748708
"ENSMUSG00000002332","Dhrs1",61.52375,62.775,67.55,52.13,5.37341587952075,0.0873388874950039,8,60.95,62.0975,0.0269085295271404
"ENSMUSG00000002341","Ncan",57.27375,57.32,66.57,48.8,6.04175929321442,0.105489151543498,8,58.6625,55.885,-0.0699762293407707
"ENSMUSG00000002342","Tmem161a",21.10625,20.225,28.02,15.9,3.75179171482487,0.177757380625401,8,22.225,19.9875,-0.153078118992918
"ENSMUSG00000002343","Armc6",21.635,21.515,25.33,18.91,2.09330906870984,0.0967556768527774,8,20.535,22.735,0.146823258667362
"ENSMUSG00000002345","Borcs8",28.9375,28.99,36.67,23.69,4.28295875701433,0.14800721406529,8,28.4875,29.3875,0.0448720634832224
"ENSMUSG00000002346","Slc25a42",11.5025,11.125,17.97,9.25,2.74569663291486,0.238704336702009,8,12.425,10.58,-0.23188597779426
"ENSMUSG00000002365","Snx9",1.51125,1.505,2.36,1.08,0.441569845631955,0.292188483462005,8,1.5075,1.515,0.00715505702438983
"ENSMUSG00000002372","Ranbp3",41.88875,41.05,49.05,38.35,3.48587942378144,0.083217556594108,8,41.05,42.7275,0.0577813051586962
"ENSMUSG00000002379","Ndufa11",368.38375,362.345,479.96,297.47,67.8113987336516,0.184078148761045,8,354.505,382.2625,0.108757407408975
"ENSMUSG00000002393","Nr2f6",2.33375,2.27,3.27,1.27,0.691622058228749,0.296356532717193,8,2.575,2.0925,-0.299215675374315
"ENSMUSG00000002395","Use1",67.39,67.67,75.99,61.42,4.48566287504661,0.0665627374246418,8,68.3925,66.3875,-0.0429258648032507
"ENSMUSG00000002396","Ocel1",4.78375,4.72,6.41,3.46,0.874968366775133,0.182904283621663,8,4.8175,4.75,-0.0203528983455206
"ENSMUSG00000002409","Dyrk1b",6.06875,5.72,8.33,4.19,1.3929561320136,0.229529331742715,8,6.78,5.3575,-0.339668839654797
"ENSMUSG00000002413","Braf",8.83,9.03,10.09,7.04,1.0998181667894,0.124554718775697,8,8.7725,8.8875,0.0187874843565403
"ENSMUSG00000002416","Ndufb2",216.415,210.165,311.91,142.2,58.4471783505659,0.270069904353053,8,204.04,228.79,0.165171225153989
"ENSMUSG00000002428","Hltf",4.52375,4.465,5.47,3.31,0.733834109318993,0.162218095455981,8,4.13,4.9175,0.251727342258097
"ENSMUSG00000002455","Prpf6",25.76875,24.83,31.42,22.39,3.03564273024911,0.117803258995842,8,24.6925,26.845,0.120575810307486
"ENSMUSG00000002458","Rgs19",26.5975,25.985,34.11,18.76,5.66348391010339,0.212932941445752,8,22.3775,30.8175,0.461683306920711
"ENSMUSG00000002459","Rgs20",19.40625,18.155,31.8,11.61,7.63556703386012,0.393459170826931,8,26.085,12.7275,-1.03521332602839
"ENSMUSG00000002475","Abhd3",49.19,46.47,69.45,32.76,12.5900720524433,0.255947795333265,8,57.1,41.28,-0.468038092134045
"ENSMUSG00000002477","SNRPD1",59.05,60.33,66.48,45,7.0746913107822,0.119808489598344,8,56.66,61.44,0.116845633421439
"ENSMUSG00000002486","Tchp",2.48,2.54,3.05,1.78,0.383368528405017,0.154584084034281,8,2.33,2.63,0.174662244037023
"ENSMUSG00000002489","Tiam1",11.5275,11.755,13.15,9.53,1.33531965140508,0.115837748983307,8,11.625,11.43,-0.024403195612587
"ENSMUSG00000002496","Tsc2",23.41875,24.475,28.28,17.8,3.4059000803228,0.145434751228089,8,23.3425,23.495,0.00939428350556159
"ENSMUSG00000002504","Slc9a3r2",29.6925,27.57,44.46,24.4,6.47623733351396,0.218110207409749,8,27.5375,31.8475,0.209775446888574
"ENSMUSG00000002524","Puf60",129.5925,128.305,142.23,114.14,10.097889100486,0.0779203202383318,8,124.7475,134.4375,0.107923882528605
"ENSMUSG00000002546","Golga2",16.76375,16.895,19.64,14.08,2.17948183553536,0.130011592605196,8,17.0375,16.49,-0.047119446961368
"ENSMUSG00000002550","Uck1",32.8225,32.2,39.23,27.82,4.20412977236159,0.128086823744736,8,31.1825,34.4625,0.144286360831058
"ENSMUSG00000002578","Ikzf4",5.68875,5.35,8.19,4.23,1.41784985604461,0.249237504907863,8,5.79,5.5875,-0.051351393179396
"ENSMUSG00000002580","Mien1",129.075,132.45,162.63,99.32,23.1992425984741,0.179734593054225,8,117.095,141.055,0.268576239923974
"ENSMUSG00000002602","Axl",16.42125,16.795,22.63,10.74,3.90383122256658,0.237730454293466,8,19.4175,13.425,-0.532402215221504
"ENSMUSG00000002608","Ccdc97",22.4725,21.645,27.29,19.54,2.61669229590118,0.116439750624148,8,22.0425,22.9025,0.0552147718811764
"ENSMUSG00000002617","Zfp54",6.7325,6.525,9.48,5.3,1.34329817985435,0.199524423298083,8,7.1325,6.3325,-0.171607120345049
"ENSMUSG00000002625","Akap8l",64.475,66.425,75.34,52.24,7.53276272596677,0.116832302845549,8,65.1075,63.8425,-0.0283061568996026
"ENSMUSG00000002633","Shh",0.51625,0.39,1.1,0.29,0.279639436213339,0.54167445271349,8,0.5975,0.435,-0.457023112166576
"ENSMUSG00000002635","Pdcd2l",21.12,20.825,24.96,17.14,2.76936815898501,0.131125386315578,8,19.055,23.185,0.28300863241887
"ENSMUSG00000002658","Gtf2f1",44.565,44.24,53.62,37.32,5.58945435619614,0.125422514443984,8,40.2525,48.8775,0.280085782404999
"ENSMUSG00000002660","Clpp",93.26,91.125,109.11,77.38,13.1488663281017,0.140991489685842,8,98.005,88.515,-0.146931816948793
"ENSMUSG00000002661","Alkbh7",29.17875,28.15,41.51,23.34,5.81441911482627,0.199268958225636,8,30.32,28.0375,-0.112908164711952
"ENSMUSG00000002679","Med6",17.90875,17.895,20.81,14.96,2.44113812741984,0.136309799814049,8,17.7175,18.1,0.0308129275893719
"ENSMUSG00000002688","Prkd1",1.7675,1.88,2.45,0.5,0.633488076333835,0.358409095521265,8,2.1275,1.4075,-0.595677526406777
"ENSMUSG00000002699","Lcp2",1.93375,2.005,2.45,1.34,0.394097069260861,0.203799389404453,8,1.915,1.9525,0.0279636944474924
"ENSMUSG00000002718","Cse1l",19.85375,19.435,24.42,17.53,2.18289413067017,0.10994870644942,8,18.705,21.0025,0.167128664357837
"ENSMUSG00000002728","NAA20",75.08,73.505,85.73,67.01,6.43056984811055,0.0856495717649248,8,75.2225,74.9375,-0.00547633329816755
"ENSMUSG00000002731","Prkra",9.65,9.91,11.27,6.81,1.34466140188312,0.13934315045421,8,9.65,9.65,3.20342650381492e-16
"ENSMUSG00000002732","Fkbp7",3.01875,2.735,6.92,1.04,1.74288297697481,0.577352538956458,8,3.9275,2.11,-0.896051981724597
"ENSMUSG00000002733","Plekha3",1.87875,1.86,2.38,1.51,0.262756677229279,0.139857180161958,8,1.9025,1.855,-0.0364578594346899
"ENSMUSG00000002741","Ykt6",43.475,42.605,50.37,38.5,3.98492516509765,0.0916601533087442,8,43.16,43.79,0.0209061040713442
"ENSMUSG00000002748","Baz1b",11.9575,12.175,13.17,9.4,1.30499863163585,0.109136410757754,8,11.2625,12.6525,0.167881296763989
"ENSMUSG00000002763","Pex6",4.49,4.26,5.66,3.93,0.631076178331224,0.140551487378892,8,4.4275,4.5525,0.0401577652465522
"ENSMUSG00000002767","Mrpl2",45.29625,44.085,54.44,36.82,6.18942863160359,0.136643290153238,8,46.015,44.5775,-0.0457875080106515
"ENSMUSG00000002768","Mea1",123.9625,126.865,142.35,94.31,15.7057421255503,0.126697526474138,8,113.6925,134.2325,0.239594986936293
"ENSMUSG00000002778","Kdelr1",33.20875,31.79,43.24,27.13,5.37254512046466,0.161781010139335,8,35.755,30.6625,-0.221662973398943
"ENSMUSG00000002781","Tmem143",6.16125,6.605,7.76,3.46,1.38967043883484,0.225550081369015,8,7.12,5.2025,-0.45259751132621
"ENSMUSG00000002797","Ggct",12.05125,11.13,16.33,9.77,2.40166869072318,0.199287932017275,8,12.185,11.9175,-0.0320219682863381
"ENSMUSG00000002799","Jag2",2.60375,2.325,3.79,2.09,0.663151297108844,0.254690848625576,8,2.585,2.6225,0.0207705148325547
