"gene","effect_size","pval","adj_pval","significant"
"IPO11",-0.0039608791200619,0.923744126280369,0.99993454411609,FALSE
"PAPPA2",-0.00785049309509343,0.849532574657544,0.99993454411609,FALSE
"ZNRF1",-0.00170287143888894,0.967175072357522,0.99993454411609,FALSE
"ENG",-0.00320836980120247,0.938199220807645,0.99993454411609,FALSE
"NDRG1",0.0641023896076788,0.121358384005349,0.99993454411609,FALSE
"RNASEH2B",-0.0160813516203529,0.697556066577009,0.99993454411609,FALSE
"ZCCHC2",-0.00902873757444217,0.827282405279171,0.99993454411609,FALSE
"ARHGAP4",-0.0106136079526079,0.797573859564373,0.99993454411609,FALSE
"AC026316.5",0.0364130308788284,0.378882828516142,0.99993454411609,FALSE
"LRRC69",-0.00541038593981076,0.895975229376776,0.99993454411609,FALSE
"GTF2IRD1",0.0621469410689494,0.133137982543338,0.99993454411609,FALSE
"COG6",-0.032861589551955,0.427118284578449,0.99993454411609,FALSE
"GPR88",-0.009684365497343,0.814959991886206,0.99993454411609,FALSE
"PDE9A",-0.0403432441879035,0.329592977938045,0.99993454411609,FALSE
"EBF4",0.0137713796412246,0.73928609706457,0.99993454411609,FALSE
"VWF",0.0273041114166935,0.509362532503185,0.99993454411609,FALSE
"ADAM9",0.0282682186226051,0.494525196925127,0.99993454411609,FALSE
"CDH9",0.00145102036482616,0.97202764743507,0.99993454411609,FALSE
"CRISPLD2",-0.00582806551053149,0.887995618763549,0.99993454411609,FALSE
"LINC00970",-0.00671261954591142,0.871134948181593,0.99993454411609,FALSE
"CNN3",0.00383269899667955,0.926204716782162,0.99993454411609,FALSE
"GLI2",-0.00797245728565726,0.847223493125291,0.99993454411609,FALSE
"TCAIM",-0.0256687904419648,0.535052735926784,0.99993454411609,FALSE
"MILR1",-0.0122831848267381,0.766592328512593,0.99993454411609,FALSE
"FAAH2",-0.0176581635752605,0.669578304207868,0.99993454411609,FALSE
"ADD3-AS1",-0.0148059946248756,0.720491962169048,0.99993454411609,FALSE
"KIF20B",-0.0172346368017452,0.677050098382398,0.99993454411609,FALSE
"LINC02112",-0.000304060108770122,0.994137268340953,0.99993454411609,FALSE
"HHAT",0.00595419903425069,0.885588077454864,0.99993454411609,FALSE
"BCL2L14",0.0627606287997129,0.129349487257293,0.99993454411609,FALSE
"SLC24A4",-0.0123757817473863,0.764884424956788,0.99993454411609,FALSE
"SSBP3",-0.0493636472939715,0.232900342544688,0.99993454411609,FALSE
"TMC7",0.0529312978701963,0.200848921691829,0.99993454411609,FALSE
"COL18A1",-0.0344952115082419,0.404500449876364,0.99993454411609,FALSE
"APAF1",0.00109845476214706,0.978822453091487,0.99993454411609,FALSE
"PXDN",-0.00433443679833409,0.916577428072632,0.99993454411609,FALSE
"ANKRD6",-0.00301575425533586,0.941902677333456,0.99993454411609,FALSE
"MT1X",0.0335007057070434,0.418183105268795,0.99993454411609,FALSE
"PLAT",-0.0141769270650894,0.731899898753506,0.99993454411609,FALSE
"RALA",-0.0244388361366348,0.55479621757474,0.99993454411609,FALSE
"ZFAT",-0.022160356783927,0.592285668711443,0.99993454411609,FALSE
"RAP1A",0.0354589838375648,0.391499542533865,0.99993454411609,FALSE
"AC092957.1",-0.00459096674754406,0.911659792981793,0.99993454411609,FALSE
"TGIF2",-0.0134859007589685,0.744500006779637,0.99993454411609,FALSE
"LINC01137",0.0349070513428868,0.39891358336184,0.99993454411609,FALSE
"RPS28",0.0111006197979108,0.78850122612931,0.99993454411609,FALSE
"GRIN1",-0.00510463121124026,0.901823283793554,0.99993454411609,FALSE
"COX4I1",0.0385986464414245,0.350936601657562,0.99993454411609,FALSE
"AC009126.1",-0.01209682328458,0.770033105588883,0.99993454411609,FALSE
"ME2",-0.0317456495023786,0.442983574224327,0.99993454411609,FALSE
"AL139260.1",-0.0502232973982881,0.224864132471747,0.99993454411609,FALSE
"APOC2",-0.0119569665071798,0.772618250030567,0.99993454411609,FALSE
"SPATS2",0.0204081591031026,0.621883168244307,0.99993454411609,FALSE
"PAPLN",-0.0179735197037962,0.664035953862775,0.99993454411609,FALSE
"GALR1",0.000168876368261724,0.996743791891334,0.99993454411609,FALSE
"TEK",-0.0121930433790448,0.768256032244382,0.99993454411609,FALSE
"ATP6AP1L",-0.0039272510106992,0.924389593604787,0.99993454411609,FALSE
"COA1",-0.0181516399534654,0.66091358678211,0.99993454411609,FALSE
"TYROBP",-0.00462546650894009,0.91099869230261,0.99993454411609,FALSE
"DHRS9",-0.0182235581912752,0.659654559279184,0.99993454411609,FALSE
"AC092944.1",-0.00372268416910438,0.928317163842495,0.99993454411609,FALSE
"AC011287.1",-0.012498020864254,0.762631537101983,0.99993454411609,FALSE
"CDKN1A",0.0264940509328214,0.522007018135133,0.99993454411609,FALSE
"SNX25",0.00263623535580559,0.949203362372513,0.99993454411609,FALSE
"SWT1",-0.0228402870725197,0.580977179201587,0.99993454411609,FALSE
"HCG22",-0.00510784781346598,0.901761732758688,0.99993454411609,FALSE
"SPI1",-0.0063202026414583,0.878608132061954,0.99993454411609,FALSE
"ONECUT2",-0.00103289280228616,0.980086177413348,0.99993454411609,FALSE
"LINC01357",-0.015904639035287,0.700718169599509,0.99993454411609,FALSE
"HPCAL1",0.0149732163340327,0.717469767515469,0.99993454411609,FALSE
"AC073332.1",0.0050825311851938,0.9022461930148,0.99993454411609,FALSE
"AC005009.2",-0.00780890456601404,0.850320243859342,0.99993454411609,FALSE
"CD69",0.00657501071381009,0.873754295201708,0.99993454411609,FALSE
"QSER1",-0.0231477381044507,0.575897097639081,0.99993454411609,FALSE
"RANBP9",-0.0124810641743343,0.762943932185996,0.99993454411609,FALSE
"UBTD1",0.0091497823722518,0.825004089782723,0.99993454411609,FALSE
"AC068633.1",0.00105200794241966,0.97971772266926,0.99993454411609,FALSE
"GALNT8",0.00344877805878826,0.933578728604496,0.99993454411609,FALSE
"CHMP3",-0.00748614319180282,0.856438228343382,0.99993454411609,FALSE
"LY75",-0.0046529294736514,0.910472478053791,0.99993454411609,FALSE
"CH25H",-0.00512336245382882,0.901464861898228,0.99993454411609,FALSE
"CEP83",0.0162652337530443,0.694271238873373,0.99993454411609,FALSE
"RPS4X",0.0508116040293074,0.219479921355886,0.99993454411609,FALSE
"PTGS1",-0.0134814134096609,0.74458205679054,0.99993454411609,FALSE
"AC011474.1",0.00662811449568988,0.872743313446508,0.99993454411609,FALSE
"RPL23A",0.0569656182511645,0.168626668574937,0.99993454411609,FALSE
"ITGAL",0.00177810431345424,0.965725740225411,0.99993454411609,FALSE
"ZNF846",-0.040766614046799,0.324542935694161,0.99993454411609,FALSE
"AL138701.2",-0.00676585266343553,0.870122047522595,0.99993454411609,FALSE
"RPS6KA1",-0.00399625661337234,0.923065134991902,0.99993454411609,FALSE
"FAM222A-AS1",0.0134391863972354,0.745354308561081,0.99993454411609,FALSE
"STK24",-0.0142659590767592,0.730281659360226,0.99993454411609,FALSE
"BTBD11",0.000932311747779914,0.982025000208602,0.99993454411609,FALSE
"TLR10",-0.0132343332986851,0.749104302178666,0.99993454411609,FALSE
"PWRN4",-0.000986004156886821,0.980989999439227,0.99993454411609,FALSE
"AC107032.2",0.00116891317298453,0.977464407704738,0.99993454411609,FALSE
"NIFK-AS1",-0.00193233053776823,0.962754991048015,0.99993454411609,FALSE
"TUBB4A",0.0639088465038838,0.122486636329933,0.99993454411609,FALSE
"SYBU",-0.00463447924087453,0.910825996218674,0.99993454411609,FALSE
"PRR5",-0.00242999746714866,0.953172523846441,0.99993454411609,FALSE
"RSPO2",0.00087377179689869,0.983153478949255,0.99993454411609,FALSE
"AL807742.1",-0.00611410905397697,0.882537356345058,0.99993454411609,FALSE
"THSD4",-0.0077130638546512,0.852135994108606,0.99993454411609,FALSE
"GADD45B",0.0461349045239516,0.264895336918171,0.99993454411609,FALSE
"TYW1B",0.00160996831238624,0.968964964152262,0.99993454411609,FALSE
"ADAMTSL2",-0.02063624930296,0.617994131076357,0.99993454411609,FALSE
"AL606923.2",-0.01956851862336,0.636289922286412,0.99993454411609,FALSE
"LINC00886",-0.00547185035412964,0.894800294498897,0.99993454411609,FALSE
"MAN1A2",-0.0577997898251328,0.162477157134176,0.99993454411609,FALSE
"EHBP1L1",-0.0042036185242144,0.919086433507147,0.99993454411609,FALSE
"ATP6V1H",-0.0326896599639562,0.429540804649086,0.99993454411609,FALSE
"IQCB1",-0.0360199735549477,0.384050178247926,0.99993454411609,FALSE
"RPL36",0.0218618629856271,0.597281867456395,0.99993454411609,FALSE
"ZFHX4-AS1",-0.0163155526521698,0.693373350406642,0.99993454411609,FALSE
"LINC02199",-0.0249881477894349,0.545934672247177,0.99993454411609,FALSE
"ARHGEF28",-0.00607431462557498,0.883296382914757,0.99993454411609,FALSE
"HLA-DRB1",0.00264953010003669,0.948947539897001,0.99993454411609,FALSE
"PLCXD1",-0.0321633561478174,0.437005961320918,0.99993454411609,FALSE
"AC004943.2",-0.00296577476330981,0.942863851280667,0.99993454411609,FALSE
"BCL11A",0.000905899872898111,0.982534139456047,0.99993454411609,FALSE
"TRIM36",-0.02378049914253,0.565508362924933,0.99993454411609,FALSE
"GALNT11",-0.0223363079457464,0.589349604665798,0.99993454411609,FALSE
"PTPN9",-0.0174334170210321,0.673539234080916,0.99993454411609,FALSE
"MORC1",-0.0165375744336878,0.689416756590862,0.99993454411609,FALSE
"LINC02762",0.0106503405960968,0.796888589326519,0.99993454411609,FALSE
"BX664727.3",-0.00885758859949891,0.830506263806342,0.99993454411609,FALSE
"RPS21",0.0209434415796548,0.612773256203678,0.99993454411609,FALSE
"ACSL1",0.0261343496930301,0.527673006712442,0.99993454411609,FALSE
"AL139106.1",-0.0263557647028864,0.524181586071476,0.99993454411609,FALSE
"FCGR1A",0.00916013317320623,0.824809334234035,0.99993454411609,FALSE
"TACR3",-0.0116743409850959,0.777850045827156,0.99993454411609,FALSE
"BAG3",0.00605672849950659,0.883631849403966,0.99993454411609,FALSE
"FRG1-DT",-0.040501255828449,0.327702260218522,0.99993454411609,FALSE
"HLA-DPB1",0.000383152725141574,0.992612284007502,0.99993454411609,FALSE
"WNK2",-0.0274056815465109,0.50778848579341,0.99993454411609,FALSE
"RFTN1",0.00233018114743339,0.955093967060731,0.99993454411609,FALSE
"NUP210L",0.0471055107766048,0.254974010963212,0.99993454411609,FALSE
"STMN2",0.00500139928968218,0.903798981390796,0.99993454411609,FALSE
"RPS14",0.0659962760553054,0.110742493672193,0.99993454411609,FALSE
"PLPPR4",-0.0126722136132526,0.759424610723667,0.99993454411609,FALSE
"UBA52",0.0292747632729076,0.479284791903612,0.99993454411609,FALSE
"GAP43",0.00621872982559441,0.88054236846799,0.99993454411609,FALSE
"APBA2",-0.0376070035159614,0.363450371496841,0.99993454411609,FALSE
"PDK4",-0.00084529220773327,0.983702494316807,0.99993454411609,FALSE
"LRP12",-0.0115032160659609,0.7810227276074,0.99993454411609,FALSE
"CNR1",-0.00539476215108598,0.896273925403244,0.99993454411609,FALSE
"RAB20",0.00657196077389993,0.873812365771668,0.99993454411609,FALSE
"AC006299.1",7.7581186026474e-05,0.998504106626269,0.99993454411609,FALSE
"SLC2A9",-0.00894952791712054,0.82877408471384,0.99993454411609,FALSE
"KIAA1324",0.00649215161591027,0.875332165361242,0.99993454411609,FALSE
"Z94057.1",-0.0195751958894178,0.636174798107364,0.99993454411609,FALSE
"SPTBN4",-0.0127434849475116,0.758113678047068,0.99993454411609,FALSE
"MAP3K8",-0.00291875915509634,0.943768101667832,0.99993454411609,FALSE
"PSTPIP2",0.00807869044013101,0.845213306179722,0.99993454411609,FALSE
"SIPA1L3",-0.00877080185513091,0.832142122200024,0.99993454411609,FALSE
"CPA6",-0.0146421772405304,0.723456871133653,0.99993454411609,FALSE
"SMAD6",-0.0141810428845175,0.731825063560372,0.99993454411609,FALSE
"CA3",0.000632514749259404,0.987804538936065,0.99993454411609,FALSE
"JDP2",-0.00664625285807166,0.872398045577229,0.99993454411609,FALSE
"LINC02315",-0.00573220194698778,0.889826082555763,0.99993454411609,FALSE
"AC064875.1",-0.00307458824555628,0.940771327800392,0.99993454411609,FALSE
"ZNF235",0.0135720428860539,0.742925483596918,0.99993454411609,FALSE
"MX1",-0.00313847904447046,0.939542873682418,0.99993454411609,FALSE
"LINC01189",-0.0598135698269158,0.148330531532407,0.99993454411609,FALSE
"BRWD3",0.0311010802084593,0.452298807262412,0.99993454411609,FALSE
"MYH10",0.0134230444334239,0.745649582056082,0.99993454411609,FALSE
"MNAT1",0.0045787094887718,0.911894687094672,0.99993454411609,FALSE
"CYTIP",-0.00405309679350503,0.92197433337477,0.99993454411609,FALSE
"DGCR9",-0.00704973313422529,0.864724108633844,0.99993454411609,FALSE
"PDE5A",0.0653123663956854,0.114488127775261,0.99993454411609,FALSE
"DPP10-AS3",0.00704650699332709,0.864785418201827,0.99993454411609,FALSE
"TNFRSF10B",0.00680826089657179,0.869315271253568,0.99993454411609,FALSE
"C12orf60",0.0122304052376106,0.767566329709736,0.99993454411609,FALSE
"AC011933.4",0.0138031015290122,0.738707471126046,0.99993454411609,FALSE
"NFATC3",-0.0458045018693958,0.268332544061605,0.99993454411609,FALSE
"AC069437.1",-0.011090655168543,0.788686576431781,0.99993454411609,FALSE
"C1orf112",0.000566042992539918,0.989086090382354,0.99993454411609,FALSE
"AC090630.1",-0.0279380188499288,0.499580715740488,0.99993454411609,FALSE
"CPNE4",-0.00473947796345317,0.908814391785415,0.99993454411609,FALSE
"MX2",-0.00390778510783808,0.924763250358522,0.99993454411609,FALSE
"C1QC",0.000372432616018232,0.99281897691935,0.99993454411609,FALSE
"PRKY",-0.000292838207373677,0.994353639628692,0.99993454411609,FALSE
"BMERB1",-0.00981747401230076,0.812463715194364,0.99993454411609,FALSE
"TRIM5",0.00166423165913694,0.967919495169902,0.99993454411609,FALSE
"INSIG1",-0.0468874031924878,0.257180633816081,0.99993454411609,FALSE
"HLA-B",-5.73783567573205e-05,0.998893650241208,0.99993454411609,FALSE
"STOM",-0.00422484645003242,0.918679240913409,0.99993454411609,FALSE
"NDUFAF6",-0.0526807078809147,0.202989318911284,0.99993454411609,FALSE
"CYSTM1",0.00832263430234635,0.840601134145804,0.99993454411609,FALSE
"AEBP1",0.00623825656194592,0.880170101463906,0.99993454411609,FALSE
"TAF4B",-0.00219227262387709,0.957749104301925,0.99993454411609,FALSE
"IGSF6",-0.0217830381718739,0.59860443136483,0.99993454411609,FALSE
"SELPLG",-0.0191190403142096,0.644059555185506,0.99993454411609,FALSE
"SNRK",-0.0304127672435655,0.46236730644623,0.99993454411609,FALSE
"AL358944.1",-0.0299368634417719,0.469401219433645,0.99993454411609,FALSE
"TNFRSF21",-0.024996498360072,0.54580050352286,0.99993454411609,FALSE
"LINC02284",-0.0111199037477116,0.788142562815345,0.99993454411609,FALSE
"LINC02853",-0.0185462299098129,0.6540176477821,0.99993454411609,FALSE
"ENTPD3",0.00692745733436732,0.867048403593405,0.99993454411609,FALSE
"CCND2",0.000651615724029088,0.987436284720589,0.99993454411609,FALSE
"BOC",-0.0143970952013755,0.727900325757232,0.99993454411609,FALSE
"EXPH5",-0.0105365895224494,0.799011192113624,0.99993454411609,FALSE
"ABCC9",-0.00664482454412116,0.872425232978574,0.99993454411609,FALSE
"LINC01965",-0.0183578089225429,0.657306895656201,0.99993454411609,FALSE
"PRKAR2B",-0.0137590537946467,0.739510967619116,0.99993454411609,FALSE
"AFMID",0.0217478131987104,0.599195883532416,0.99993454411609,FALSE
"CALB1",0.00113897870941498,0.97804136953914,0.99993454411609,FALSE
"MLKL",-0.000927339675010604,0.982120845838263,0.99993454411609,FALSE
"VASH1",-0.0457405542849215,0.269001319038304,0.99993454411609,FALSE
"CLEC9A",-0.00953395839016617,0.817782942127216,0.99993454411609,FALSE
"SNAP25-AS1",0.0078340091938344,0.849844754873768,0.99993454411609,FALSE
"AC019130.1",-5.4602563006594e-05,0.998947172110646,0.99993454411609,FALSE
"AC011586.2",0.0100236669233075,0.808600604464706,0.99993454411609,FALSE
"CELF5",-0.00759965100775742,0.854285669357611,0.99993454411609,FALSE
"MECOM",-0.00426989474168549,0.917815198502684,0.99993454411609,FALSE
"NDE1",-0.0349498959630441,0.39833504874226,0.99993454411609,FALSE
"STK17A",-0.0253357698776941,0.540363292284941,0.99993454411609,FALSE
"PPARGC1A",-0.0163508970729516,0.692742923204872,0.99993454411609,FALSE
"DAP",-0.0256702976622346,0.535028760794799,0.99993454411609,FALSE
"AL360015.1",-0.00352842823183205,0.932048389137525,0.99993454411609,FALSE
"NCK1",-0.0253275294343187,0.54049503306392,0.99993454411609,FALSE
"LINC01378",-0.00374902489269586,0.927811336507379,0.99993454411609,FALSE
"AL354696.2",-0.00997197782246941,0.809568587330174,0.99993454411609,FALSE
"SNTA1",-0.0257549699108938,0.533682762348928,0.99993454411609,FALSE
"ADAMTSL1",0.00591059120865088,0.886420312361737,0.99993454411609,FALSE
"NCF2",0.00692558749534026,0.867083955642434,0.99993454411609,FALSE
"LINC00513",0.0232663353031425,0.573943110658178,0.99993454411609,FALSE
"CD83",-0.00215963976169887,0.958377450804769,0.99993454411609,FALSE
"AC104389.5",-0.00733383248968279,0.859328320112212,0.99993454411609,FALSE
"MIR9-3HG",-0.0234221730971195,0.571380338970946,0.99993454411609,FALSE
"CPAMD8",-0.0108917936335896,0.792388052956504,0.99993454411609,FALSE
"LCLAT1",-0.0235911742281011,0.568607263274093,0.99993454411609,FALSE
"HSD11B1",-0.0241349193319375,0.559729065249547,0.99993454411609,FALSE
"AC114930.1",-0.00465120873321023,0.910505447783975,0.99993454411609,FALSE
"AC009950.1",-0.00843440475515311,0.83848974077189,0.99993454411609,FALSE
"GCNT1",0.0405961435018989,0.326570253474389,0.99993454411609,FALSE
"AC008629.1",-0.0294358923261266,0.47686911348017,0.99993454411609,FALSE
"SH3RF2",-0.00286100374253206,0.944879009598601,0.99993454411609,FALSE
"ENPP1",-0.0195122668117953,0.637260120375238,0.99993454411609,FALSE
"AP002495.1",-0.0196067029923636,0.635631695971348,0.99993454411609,FALSE
"NLRC5",0.0358725288467374,0.385999639421434,0.99993454411609,FALSE
"AC093523.1",-0.0115465542964438,0.780218883229182,0.99993454411609,FALSE
"ARHGAP30",-0.00499525117473178,0.903916665617975,0.99993454411609,FALSE
"STK38L",-0.0152054143768408,0.713280589134231,0.99993454411609,FALSE
"DDIT4",0.0293972136173218,0.477448383494991,0.99993454411609,FALSE
"MRPS30-DT",0.0170760593641452,0.679855944733994,0.99993454411609,FALSE
"AL157886.1",-0.00879633331213125,0.831660799518219,0.99993454411609,FALSE
"AC015923.1",-1.55210591857714e-05,0.999700728181203,0.99993454411609,FALSE
"PHTF2",-0.0264384374342253,0.52288098930463,0.99993454411609,FALSE
"GLIPR1",-0.020327473560006,0.623261431304993,0.99993454411609,FALSE
"CEP135",-0.0167970445276133,0.684803552255448,0.99993454411609,FALSE
"ATP2C2",-0.0265084013929648,0.52178162132689,0.99993454411609,FALSE
"ALOX5AP",0.00397539271418507,0.923465563786333,0.99993454411609,FALSE
"FBXL2",-0.014464183203073,0.72668307131819,0.99993454411609,FALSE
"HCN1",-0.000303858909361115,0.994141147695407,0.99993454411609,FALSE
"AL139379.1",-0.00553096528029957,0.893670489370664,0.99993454411609,FALSE
"KIAA0586",-0.000895829352388176,0.982728269824853,0.99993454411609,FALSE
"AQP1",-0.00707565775196965,0.864231466902189,0.99993454411609,FALSE
"DOP1B",-0.00907638130754829,0.826385476258225,0.99993454411609,FALSE
"SDC4",-0.0114097405432392,0.782757322245911,0.99993454411609,FALSE
"PCSK1N",0.00171482764176407,0.966944733378356,0.99993454411609,FALSE
"PTCSC3",-0.00372191037445587,0.928332023648696,0.99993454411609,FALSE
"HMGCLL1",-0.00725363717064179,0.86085078460115,0.99993454411609,FALSE
"LINC01992",-0.0380882517337092,0.35734290502926,0.99993454411609,FALSE
"ARPP19",0.027284035875383,0.509673948161385,0.99993454411609,FALSE
"IKBIP",0.0040961624955433,0.921147970939604,0.99993454411609,FALSE
"AC016705.2",0.0198269157789107,0.631841271861215,0.99993454411609,FALSE
"SOX4",-0.0236932090615105,0.566936132523062,0.99993454411609,FALSE
"SKIL",-0.022336888703876,0.589339924788194,0.99993454411609,FALSE
"SGSM1",-0.02739932794649,0.507886873525912,0.99993454411609,FALSE
"LEKR1",0.00781113435017117,0.850278008890532,0.99993454411609,FALSE
"AC005165.1",-0.0132031529476821,0.749675605580065,0.99993454411609,FALSE
"FAM174B",-0.029149743227095,0.481163708938994,0.99993454411609,FALSE
"GAS2",-0.0129402346577443,0.75449837188126,0.99993454411609,FALSE
"RPL38",0.013949389838763,0.736041005024024,0.99993454411609,FALSE
"AC242426.2",-0.00964005100767786,0.815791470696297,0.99993454411609,FALSE
"CSNK1G3",-0.0300857734497771,0.467193974221845,0.99993454411609,FALSE
"FAP",-0.0538412551808196,0.19321508620765,0.99993454411609,FALSE
"AL390957.1",0.0119993694079708,0.771834197125089,0.99993454411609,FALSE
"AC007344.1",-0.0166743170197071,0.686984112777345,0.99993454411609,FALSE
"TRPM1",0.0526431359351859,0.203311663939859,0.99993454411609,FALSE
"CASP4",0.00809737209815379,0.844859908028161,0.99993454411609,FALSE
"PIAS1",-0.0280277138792193,0.498204732331576,0.99993454411609,FALSE
"TBCK",-0.0419293280012177,0.310934405818347,0.99993454411609,FALSE
"BAIAP2",0.011404053009596,0.782862898905264,0.99993454411609,FALSE
"ZBTB44-DT",-0.0127835663649678,0.757376743757768,0.99993454411609,FALSE
"SQOR",0.00933218650997784,0.821573651985375,0.99993454411609,FALSE
"AC044893.1",-0.00558711571969566,0.892597541266188,0.99993454411609,FALSE
"UBL5",-0.000469111893343011,0.99095493651073,0.99993454411609,FALSE
"CACNG3",-0.00298328985478594,0.942527002588886,0.99993454411609,FALSE
"CASP10",-0.00901439405664571,0.827552476948486,0.99993454411609,FALSE
"AC011416.4",-0.0125686786998084,0.761330216256119,0.99993454411609,FALSE
"AC092535.4",-0.00176926775850066,0.965895967251396,0.99993454411609,FALSE
"CCDC112",-0.00196594339160308,0.962107597936149,0.99993454411609,FALSE
"TMEM120B",0.00391379789713209,0.924647830390149,0.99993454411609,FALSE
"MRPS27",-0.0067415507019711,0.870584430196512,0.99993454411609,FALSE
"NCF1",-0.00174219830082839,0.96641744179467,0.99993454411609,FALSE
"L3MBTL3",0.00134926607146066,0.97398851610523,0.99993454411609,FALSE
"RGS19",-0.00788064940777067,0.848961520692539,0.99993454411609,FALSE
"ARHGAP27",-0.0121481943557774,0.769084190682149,0.99993454411609,FALSE
"AC083837.1",0.00309223706198308,0.940431972687904,0.99993454411609,FALSE
"AC108169.1",-0.00148672531754373,0.971339630200437,0.99993454411609,FALSE
"ELAVL4",-0.0254045503556424,0.539264318841528,0.99993454411609,FALSE
"KCNH5",-0.0167589084974091,0.685480853817901,0.99993454411609,FALSE
"PCBD2",-0.00363915542952898,0.929921377187026,0.99993454411609,FALSE
"MALT1",0.010371337465964,0.802097450602103,0.99993454411609,FALSE
"STK31",0.00847496487694049,0.837723828696303,0.99993454411609,FALSE
"ATP8B1",-0.02111433492918,0.60987730666218,0.99993454411609,FALSE
"AC108047.1",-0.0025494785460931,0.950872896963585,0.99993454411609,FALSE
"WARS2",-0.0160646473009427,0.697854750792433,0.99993454411609,FALSE
"PIGN",-0.00308579660583973,0.940555809867954,0.99993454411609,FALSE
"TMEM196",-0.00820680250639483,0.842790458510914,0.99993454411609,FALSE
"ANGPT1",-0.0024610717523323,0.952574405404328,0.99993454411609,FALSE
"AC090115.1",0.00170898317146017,0.967057328090246,0.99993454411609,FALSE
"SINHCAF",-0.00589439938375273,0.886729357691686,0.99993454411609,FALSE
"AC097634.3",-0.0101446664376548,0.806335791660858,0.99993454411609,FALSE
"TNK2",-0.0251945925530644,0.542622524888168,0.99993454411609,FALSE
"FAM178B",0.0589400468322296,0.154346913643679,0.99993454411609,FALSE
"ARHGAP45",-0.00691756765208353,0.867236443400577,0.99993454411609,FALSE
"CALCB",0.00251721337040527,0.951493858409861,0.99993454411609,FALSE
"LINC01221",0.0219760903224417,0.595367663163799,0.99993454411609,FALSE
"SLC43A2",-0.00759595135114462,0.854355812533234,0.99993454411609,FALSE
"P2RY6",-0.00875609944818673,0.832419322653309,0.99993454411609,FALSE
"VSIG4",0.0051456744449784,0.901037948681484,0.99993454411609,FALSE
"SBF2",-0.0441488636161615,0.286016738569211,0.99993454411609,FALSE
"AC002072.1",-0.00586679235904782,0.887256318975504,0.99993454411609,FALSE
"GAS6",0.0179861007022291,0.6638152223435,0.99993454411609,FALSE
"PPP1R13B",-0.0159486093670995,0.699930875131862,0.99993454411609,FALSE
"SKAP1",5.54623763211852e-06,0.999893059317813,0.99993454411609,FALSE
"COL21A1",-0.0123391968562724,0.765559078737748,0.99993454411609,FALSE
"PIK3CG",-0.0103361132984976,0.802755700675512,0.99993454411609,FALSE
"PPARGC1B",-0.0106194794150379,0.797464313301895,0.99993454411609,FALSE
"EFCAB5",0.00798848274401338,0.846920188877019,0.99993454411609,FALSE
"CR1",0.0150926062864703,0.715314734647679,0.99993454411609,FALSE
"ABCA10",-0.0131960204780818,0.749806309895089,0.99993454411609,FALSE
"B4GALT5",0.0321555668710974,0.437117003472691,0.99993454411609,FALSE
"PAIP2B",-0.0191498918898876,0.643525000521427,0.99993454411609,FALSE
"SLC16A2",0.00657945414026559,0.873669693995764,0.99993454411609,FALSE
"IL1RAPL2",0.000472568366576715,0.990888294274297,0.99993454411609,FALSE
"HECA",-0.0303714389699545,0.462975801819109,0.99993454411609,FALSE
"AC012409.2",-0.00385785055100174,0.92572184232977,0.99993454411609,FALSE
"NCK1-DT",-0.0206595363199293,0.617597676412897,0.99993454411609,FALSE
"LINC01684",-0.00628314518603644,0.879314423892924,0.99993454411609,FALSE
"CPEB2-DT",-0.0144972731940572,0.726082935498937,0.99993454411609,FALSE
"UQCRB",0.0136184159091692,0.742078312713942,0.99993454411609,FALSE
"CCBE1",-0.0124002179962497,0.76443390089095,0.99993454411609,FALSE
"HSPB8",-0.0136327321863646,0.741816837226848,0.99993454411609,FALSE
"DIXDC1",0.00379932834014024,0.926845428363801,0.99993454411609,FALSE
"SULF1",-0.0101637975867603,0.805977851803256,0.99993454411609,FALSE
"AJ009632.2",-0.0124253619338999,0.76397041258635,0.99993454411609,FALSE
"COL4A3",-0.00918129646609186,0.824411169764175,0.99993454411609,FALSE
"SMPD3",-0.00780972083166546,0.850304782692239,0.99993454411609,FALSE
"RPL18A",0.062933162006718,0.12829960423998,0.99993454411609,FALSE
"SUFU",-0.0308725443414009,0.45562797098147,0.99993454411609,FALSE
"AC007681.1",-0.00742996348088906,0.857504015034166,0.99993454411609,FALSE
"WBP2NL",0.0345440895040937,0.403834951633614,0.99993454411609,FALSE
"AP001977.1",-0.0108849377656432,0.792515747528552,0.99993454411609,FALSE
"TACR1",0.00108542089805086,0.97907368017822,0.99993454411609,FALSE
"AC013652.1",-0.00261804891777605,0.949553321137727,0.99993454411609,FALSE
"ACSM5",-0.0266129363317011,0.520141245533754,0.99993454411609,FALSE
"WASF3",-0.051373854303449,0.214421264320226,0.99993454411609,FALSE
"AC012368.1",-0.0152483799031109,0.712506373422208,0.99993454411609,FALSE
"SIRPB2",0.00250386407226299,0.951750781793284,0.99993454411609,FALSE
"FAM53B",0.0222894837506353,0.590130295496977,0.99993454411609,FALSE
"PDE6B",-0.000937647495175763,0.981922144386224,0.99993454411609,FALSE
"SYTL2",0.00108747176434226,0.979034149693501,0.99993454411609,FALSE
"ADGRG7",0.0446372827308707,0.280719838336203,0.99993454411609,FALSE
"LDLR",-0.00875764370625074,0.83239020609796,0.99993454411609,FALSE
"NHEJ1",-0.00513719191655373,0.901200248333476,0.99993454411609,FALSE
