"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","significant"
1.1207115470286e-44,1.63651679451272,0.313,0.204,2.74282944019779e-40,"14","Sox5",TRUE
1.82006147076575e-44,0.819765556171819,0.6,0.551,4.45441844355209e-40,"14","Snrnp70",TRUE
4.83082509519638e-43,0.926875872688461,0.473,0.343,1.18229613379836e-38,"14","Ednrb",TRUE
1.80570022265322e-42,1.10451951289097,0.408,0.298,4.41927072492148e-38,"14","Itgb8",TRUE
2.45670244134424e-42,0.784748695341145,0.432,0.318,6.0125335549459e-38,"14","Arpp21",TRUE
3.65675441168742e-42,1.24205468870148,0.386,0.281,8.9495407471638e-38,"14","Dmd",TRUE
5.78409731124623e-42,0.264543813252473,0.347,0.222,1.4155999759544e-37,"14","Cald1",TRUE
1.06821437510347e-41,1.28806140484003,0.261,0.15,2.61434786162823e-37,"14","Unc80",TRUE
2.60219175979916e-41,1.0573736265462,0.431,0.331,6.36860411293246e-37,"14","Ctnnd2",TRUE
3.17010644663963e-41,1.25652455089244,0.453,0.378,7.75851851750582e-37,"14","Gm2a",TRUE
3.60130026143154e-41,1.18776131068707,0.321,0.211,8.81382225982755e-37,"14","Snhg14",TRUE
7.37819357668477e-41,1.50028648098378,0.328,0.226,1.80573909595783e-36,"14","Bicd1",TRUE
8.12534129249011e-41,1.38201697527484,0.406,0.32,1.98859602792403e-36,"14","Fip1l1",TRUE
4.65326301142463e-40,0.87582375836541,0.34,0.221,1.13883958941607e-35,"14","Grm5",TRUE
1.80396946666001e-39,0.363644387542183,0.789,0.63,4.4150348727037e-35,"14","Marcks",TRUE
6.46165309450122e-39,1.93984534203718,0.313,0.221,1.58142497834823e-34,"14","Rbm4b",TRUE
1.83763020374073e-38,1.11529438639003,0.439,0.341,4.49741616063506e-34,"14","Sox4",TRUE
2.50182143808682e-38,1.83450307079234,0.264,0.167,6.12295778757368e-34,"14","Raph1",TRUE
7.6687203047078e-38,0.793815405044808,0.49,0.362,1.87684260737419e-33,"14","Sox2",TRUE
1.5008752982638e-37,0.451038384020996,0.742,0.592,3.67324220497083e-33,"14","Jun",TRUE
3.15258790770624e-37,1.29420268261052,0.392,0.313,7.71564364532026e-33,"14","Trio",TRUE
9.7820327154124e-37,1.69972873048408,0.332,0.246,2.39405468677003e-32,"14","Zfp608",TRUE
1.27955558128538e-36,0.429896869889243,0.47,0.343,3.13158432963784e-32,"14","Ly6h",TRUE
3.17050903039904e-36,1.62717185767681,0.361,0.28,7.75950380099862e-32,"14","Nav2",TRUE
4.04252372444477e-36,0.28257790436797,0.728,0.535,9.89367256320613e-32,"14","Ntrk2",TRUE
6.1473754143419e-36,1.75757545515214,0.264,0.17,1.50450865890604e-31,"14","Prrx1",TRUE
7.67522128158147e-36,0.964991687284271,0.543,0.521,1.87843365645425e-31,"14","Pdia6",TRUE
2.02970263449821e-35,0.441769041060056,0.8,0.723,4.96749422767092e-31,"14","Hnrnpa2b1",TRUE
5.46742053949205e-35,1.1430261109335,0.341,0.246,1.33809650283528e-30,"14","Ncam2",TRUE
8.83331858972905e-35,1.61522743197142,0.355,0.28,2.16186639165029e-30,"14","BC005561",TRUE
1.14809100515879e-34,1.02661559744478,0.388,0.285,2.80983792602561e-30,"14","Ccnd1",TRUE
4.17400571844684e-34,1.69538708129199,0.282,0.192,1.02154615953268e-29,"14","Caskin2",TRUE
4.18506214625103e-34,0.756302402386883,0.564,0.531,1.02425210967348e-29,"14","Arglu1",TRUE
2.45805709969625e-33,1.18141645807299,0.387,0.308,6.0158489457966e-29,"14","Zcchc24",TRUE
4.36977120542487e-33,0.790551280141047,0.391,0.293,1.06945780481568e-28,"14","Scg5",TRUE
7.36374304874441e-33,0.681468774371083,0.535,0.441,1.80220247374971e-28,"14","S100a16",TRUE
1.21351656895742e-32,0.600880534395929,0.621,0.537,2.96996045086639e-28,"14","Cd9",TRUE
2.71125994574956e-32,0.787212703531744,0.349,0.244,6.63553759122748e-28,"14","Gng3",TRUE
4.17517463740699e-32,0.988410520112729,0.4,0.31,1.02183224075899e-27,"14","Pou3f3",TRUE
8.5149030606971e-32,0.643186027845633,0.351,0.245,2.08393737507501e-27,"14","C1ql3",TRUE
2.46714503258316e-31,1.70272914323732,0.261,0.174,6.03809075274403e-27,"14","Gsdme",TRUE
3.62129837980874e-31,1.27137952522266,0.251,0.16,8.86276565474391e-27,"14","Podxl2",TRUE
6.63328334812074e-31,0.799158754023999,0.551,0.539,1.62342976661907e-26,"14","Sfpq",TRUE
1.98107513103217e-30,1.20644703517686,0.313,0.224,4.84848327568814e-26,"14","Kcnip3",TRUE
2.79154711884951e-30,1.42283664175163,0.289,0.204,6.8320324186723e-26,"14","Gpt2",TRUE
3.13486723626222e-30,1.74508024186047,0.325,0.255,7.67227407402817e-26,"14","Chd7",TRUE
1.80366875451973e-28,1.37892442462291,0.298,0.217,4.41429890981159e-24,"14","Cyp2j6",TRUE
2.29709347916351e-28,0.593220231387608,0.407,0.295,5.62190658090479e-24,"14","Gm3764",TRUE
3.28713496834136e-28,1.58337692240579,0.282,0.204,8.04493412151865e-24,"14","Txndc16",TRUE
3.67187914882082e-28,1.2667081122646,0.303,0.22,8.98655702882407e-24,"14","Adgrb3",TRUE
7.88463822574187e-28,1.37779636092603,0.363,0.306,1.92968635936807e-23,"14","Npc1",TRUE
1.32394141825229e-27,1.97201262255715,0.25,0.174,3.24021422703065e-23,"14","Stard9",TRUE
1.43428762638269e-27,0.948503185090445,0.385,0.312,3.510275536809e-23,"14","Cadm4",TRUE
1.63995089162286e-27,0.985700508366792,0.372,0.293,4.01361581215779e-23,"14","Tnik",TRUE
4.04822556535844e-27,0.914597253344005,0.258,0.168,9.90762724865824e-23,"14","Cdr1os",TRUE
6.91415880028418e-27,1.52253262881729,0.271,0.194,1.69217122478155e-22,"14","Agap1",TRUE
1.26432757479555e-26,0.287423721366135,0.649,0.624,3.09431530655463e-22,"14","Ttc3",TRUE
2.25281769962149e-26,0.502115574861753,0.637,0.589,5.51354603805363e-22,"14","Tspan3",TRUE
1.09134131761511e-25,0.746422492277243,0.282,0.19,2.67094874073122e-21,"14","Fxyd6",TRUE
2.20681646328893e-25,1.2520627514129,0.308,0.233,5.40096261225334e-21,"14","Dock9",TRUE
2.56231825333937e-25,1.03822206188715,0.34,0.268,6.27101769322278e-21,"14","Ppp2r2b",TRUE
4.85486946522787e-25,1.1029714381962,0.299,0.222,1.18818075291987e-20,"14","Mapk10",TRUE
1.70862310500999e-24,0.974650541884828,0.333,0.262,4.18168418720146e-20,"14","Astn1",TRUE
1.72482923620651e-24,1.23444545280032,0.395,0.359,4.22134707269181e-20,"14","Chd6",TRUE
2.79795773883493e-24,0.902479903494541,0.415,0.373,6.8477217700246e-20,"14","R3hdm1",TRUE
3.0969243680557e-24,0.76087127539048,0.58,0.601,7.57941269837952e-20,"14","Ppib",TRUE
6.07632597094709e-24,1.43178741676449,0.291,0.225,1.48712001812959e-19,"14","Nsd2",TRUE
4.73547340020202e-23,1.41472159231424,0.282,0.216,1.15895975996544e-18,"14","Magi2",TRUE
6.90855674022314e-23,0.916043957736881,0.457,0.438,1.69080017660221e-18,"14","Clasp2",TRUE
1.00692974605438e-22,0.988969112810979,0.444,0.427,2.46435986049349e-18,"14","Fubp1",TRUE
1.12542422014701e-22,1.58755847701414,0.315,0.261,2.75436323638779e-18,"14","Paxbp1",TRUE
1.99252221959263e-22,0.714238765131038,0.453,0.395,4.876498880231e-18,"14","Sash1",TRUE
3.7202573641806e-22,1.40969010186187,0.262,0.194,9.10495787309559e-18,"14","Jam3",TRUE
9.9301840747407e-22,0.887905016263209,0.344,0.281,2.43031325045204e-17,"14","Nbea",TRUE
1.20682325030166e-21,1.41886202586412,0.264,0.196,2.95357922278829e-17,"14","Homer1",TRUE
1.76065675551964e-21,0.755379930875917,0.495,0.465,4.30903134345876e-17,"14","Tmem176b",TRUE
2.07049130724478e-21,1.47838474829227,0.308,0.251,5.06732042535087e-17,"14","Lcorl",TRUE
4.16743723930524e-21,0.779638069587762,0.451,0.436,1.01993858994756e-16,"14","Srpk2",TRUE
5.82927559274771e-21,1.16940574648871,0.388,0.357,1.42665690856908e-16,"14","Itpr2",TRUE
7.89896797077908e-21,1.13080380309611,0.278,0.207,1.93319342116847e-16,"14","Phlda1",TRUE
9.10785843231828e-21,0.522165868906658,0.66,0.656,2.22905727272558e-16,"14","Calr",TRUE
1.11726661436918e-20,0.874464192775153,0.307,0.237,2.73439831200712e-16,"14","Pclo",TRUE
1.70995837823213e-20,0.56571527558532,0.48,0.463,4.18495213488532e-16,"14","Clstn1",TRUE
5.04545538148486e-20,0.906961373185373,0.403,0.361,1.2348247500646e-15,"14","Agpat5",TRUE
7.79409376703645e-20,0.544664498846,0.302,0.224,1.9075265085445e-15,"14","Scn2a",TRUE
1.1580591524961e-19,0.523830885857725,0.313,0.235,2.83423396981897e-15,"14","Caly",TRUE
1.3904324749954e-19,1.15380572771863,0.342,0.294,3.40294443930375e-15,"14","Sema6d",TRUE
3.0758651716122e-19,0.577320115587392,0.482,0.465,7.5278724210037e-15,"14","Sirt2",TRUE
4.0923661978193e-19,0.943734484839088,0.446,0.444,1.0015657032543e-14,"14","Tnrc6b",TRUE
1.25240839046039e-18,1.17374682475863,0.303,0.249,3.06514429481275e-14,"14","Cask",TRUE
1.30561760263012e-18,1.14948565194367,0.318,0.267,3.19536852067695e-14,"14","Stox2",TRUE
8.3342842504105e-18,0.869829847578845,0.357,0.298,2.03973272744547e-13,"14","Tmem100",TRUE
8.37017363867876e-18,0.871645860341762,0.324,0.26,2.04851629633024e-13,"14","Gpc5",TRUE
1.82527768723177e-17,0.867005485362117,0.372,0.325,4.46718461173103e-13,"14","Ddhd1",TRUE
3.62549553760596e-17,1.07524878567145,0.388,0.374,8.87303777873683e-13,"14","Tnrc6c",TRUE
4.0801817971075e-17,0.990038467459875,0.435,0.44,9.9858369302409e-13,"14","Tra2b",TRUE
5.93341166475703e-17,0.370715050047629,0.74,0.697,1.45214317083263e-12,"14","Hspa5",TRUE
7.76930283639917e-17,1.14985233760414,0.386,0.379,1.90145917618033e-12,"14","Phf14",TRUE
1.44220410579017e-16,1.05490584797316,0.258,0.199,3.52965032851085e-12,"14","Kcnd2",TRUE
1.87979936353033e-16,0.267674221760039,0.438,0.375,4.60062096230412e-12,"14","Stmn3",TRUE
1.9238245870936e-16,0.412444211069334,0.644,0.645,4.70836829445289e-12,"14","Rbm39",TRUE
2.25764002766206e-16,1.15543801526446,0.262,0.206,5.52534820370014e-12,"14","Kcnk2",TRUE
6.37709817813201e-16,0.521004726399494,0.441,0.38,1.56073100811603e-11,"14","Rgcc",TRUE
6.75912983342254e-16,1.46148598452302,0.272,0.228,1.65422943543183e-11,"14","Zfp329",TRUE
7.82710593349397e-16,0.744608326354872,0.483,0.497,1.91560590616331e-11,"14","Prpf4b",TRUE
9.04929175306767e-16,0.275868794267488,0.537,0.459,2.21472366364578e-11,"14","Slc6a1",TRUE
1.18376526046178e-15,0.807804274532192,0.276,0.214,2.89714709845417e-11,"14","Elavl3",TRUE
1.41048195410077e-15,0.895048459887969,0.315,0.266,3.45201353446623e-11,"14","Adcyap1r1",TRUE
6.85769670510891e-15,0.519010271992479,0.414,0.359,1.67835269160836e-10,"14","Nrcam",TRUE
7.9843412519522e-15,1.15816479624827,0.26,0.21,1.95408767800278e-10,"14","Adgrb1",TRUE
8.71309640582667e-15,0.788452359009612,0.379,0.343,2.13244321436202e-10,"14","Enah",TRUE
2.03915256424779e-14,0.82837139622978,0.444,0.456,4.99062198574004e-10,"14","Map4k4",TRUE
3.74991812897646e-14,0.722492707778541,0.295,0.239,9.17754962885699e-10,"14","Sorbs2",TRUE
4.02880580518316e-14,0.830643053113555,0.268,0.216,9.86009932760525e-10,"14","Myo5a",TRUE
7.03732602815813e-14,1.21038850948883,0.333,0.314,1.72231517213142e-09,"14","Srek1",TRUE
1.02058125784895e-13,0.546696214953041,0.402,0.351,2.49777057045951e-09,"14","Chst2",TRUE
1.22189269752389e-13,0.586866661324003,0.306,0.253,2.99046018791998e-09,"14","Nsg1",TRUE
1.28864977830273e-13,0.696243702021845,0.348,0.316,3.1538414674181e-09,"14","Fyn",TRUE
1.7068015734766e-13,0.568470720896947,0.511,0.542,4.17722617092663e-09,"14","Top1",TRUE
2.38099776098122e-13,0.726633013848961,0.437,0.442,5.82725392022543e-09,"14","Akap9",TRUE
2.40467729947654e-13,0.603745030251059,0.43,0.41,5.88520722273887e-09,"14","Chpt1",TRUE
3.73472171555719e-13,0.949632945942226,0.414,0.433,9.14035792665467e-09,"14","Rbm5",TRUE
3.80404244941957e-13,1.40610696401058,0.278,0.243,9.31001349070946e-09,"14","Zfp950",TRUE
9.32942693416137e-13,1.13656826911146,0.296,0.265,2.28328394786665e-08,"14","Tmem63b",TRUE
9.8251916021336e-13,0.304536429774783,0.303,0.246,2.40461739270618e-08,"14","Rab3c",TRUE
1.18467916872941e-12,0.628118662842659,0.448,0.452,2.89938379754836e-08,"14","Ankrd12",TRUE
1.35425143553054e-12,1.00076693530405,0.294,0.256,3.31439496331745e-08,"14","Wscd1",TRUE
1.61732264984328e-12,0.903029594098696,0.288,0.249,3.95823545322645e-08,"14","Soga3",TRUE
2.20961905224488e-12,0.368193373939555,0.167,0.289,5.40782166846411e-08,"14","Pdia4",TRUE
2.51898159815304e-12,1.0827163602807,0.344,0.336,6.16495556331974e-08,"14","Ate1",TRUE
2.54620840538708e-12,0.269848854474751,0.47,0.416,6.23159045134434e-08,"14","Timp3",TRUE
4.51090337626068e-12,0.950226451502301,0.316,0.288,1.10399849230604e-07,"14","Kif3a",TRUE
6.16134445851231e-12,0.268253390555457,0.158,0.271,1.5079274427763e-07,"14","Usp19",TRUE
7.09121791754613e-12,0.394458595962949,0.143,0.25,1.73550467314024e-07,"14","Rbm6",TRUE
1.12509546969829e-11,0.261530854451758,0.2,0.333,2.75355865253959e-07,"14","Strn3",TRUE
1.22128189453932e-11,0.463050223075452,0.328,0.289,2.98896530869554e-07,"14","Pnmal2",TRUE
1.6207993482117e-11,0.882816475013356,0.397,0.405,3.96674432481331e-07,"14","Zmiz1",TRUE
1.62125484554398e-11,0.8856060230041,0.407,0.424,3.96785910898433e-07,"14","Rbbp6",TRUE
1.83266015479251e-11,0.314316238979056,0.182,0.305,4.48525246283919e-07,"14","Itch",TRUE
1.86698492599438e-11,0.293338040528472,0.147,0.253,4.56925890787864e-07,"14","Cdk13",TRUE
1.90851837391612e-11,0.318427103822473,0.195,0.325,4.67090786832232e-07,"14","Rsbn1l",TRUE
1.94703919842684e-11,0.931840935104554,0.303,0.272,4.76518373422986e-07,"14","Auts2",TRUE
2.09309667874568e-11,0.289883636089772,0.18,0.303,5.12264481156218e-07,"14","Brd1",TRUE
2.43705091233784e-11,0.349364466102075,0.165,0.278,5.96443840285562e-07,"14","Larp4",TRUE
2.62033381207042e-11,1.06695733594029,0.386,0.404,6.41300497166113e-07,"14","Dusp11",TRUE
3.3625637082052e-11,0.764575113258208,0.342,0.31,8.2295384194614e-07,"14","Myo10",TRUE
3.46766758320507e-11,0.617922281110541,0.435,0.441,8.48676964313609e-07,"14","Clcn3",TRUE
3.84676449036877e-11,0.835333271558121,0.359,0.349,9.41457141372852e-07,"14","Ppp1r9a",TRUE
4.08688445231008e-11,0.302724115041302,0.146,0.25,1.00022410085837e-06,"14","Rab3gap1",TRUE
5.49643799707946e-11,0.388658466363675,0.149,0.254,1.34519823540523e-06,"14","Ppp4r3a",TRUE
5.50426133046344e-11,0.376281631658532,0.161,0.271,1.34711291801762e-06,"14","Chd8",TRUE
5.53553504685567e-11,1.12872511221914,0.321,0.309,1.35476684736746e-06,"14","Tcf12",TRUE
6.96895940304997e-11,0.317413841748224,0.166,0.277,1.70558312430245e-06,"14","Kdm5a",TRUE
7.42484858271112e-11,0.352044681552776,0.624,0.662,1.81715744213272e-06,"14","Sec62",TRUE
7.90854120609465e-11,0.901897479485357,0.286,0.254,1.9355363747796e-06,"14","Cdk14",TRUE
1.10205002692869e-10,0.80564677973363,0.359,0.345,2.69715723590528e-06,"14","Arl2bp",TRUE
1.11399534958237e-10,0.340124305762381,0.158,0.265,2.72639221856789e-06,"14","Tnrc18",TRUE
1.16047009172544e-10,0.362037317673273,0.481,0.45,2.84013450248884e-06,"14","Nfib",TRUE
1.21457153017083e-10,0.262331882653972,0.167,0.279,2.97254236294009e-06,"14","Mettl23",TRUE
1.62883076487333e-10,0.25352480546552,0.195,0.32,3.98640041395098e-06,"14","Smchd1",TRUE
1.87903822404769e-10,0.752436951920003,0.401,0.4,4.59875814953431e-06,"14","Tmem176a",TRUE
2.61074450326075e-10,0.298239846877736,0.186,0.305,6.38953609728035e-06,"14","Numa1",TRUE
2.87198197139183e-10,0.392459156645703,0.171,0.283,7.02888867678436e-06,"14","Kmt5b",TRUE
3.77525145869378e-10,0.381077903034804,0.158,0.263,9.23955042000715e-06,"14","Ubn1",TRUE
3.81266404352465e-10,0.354633864888681,0.162,0.269,9.33111398012222e-06,"14","Clk4",TRUE
4.12278039169463e-10,1.04005602299503,0.264,0.232,1.00900927306334e-05,"14","Lrrc4b",TRUE
4.91802768258544e-10,0.290256088868054,0.16,0.264,1.20363809503596e-05,"14","Phf20",TRUE
5.7063749965395e-10,0.329665335680015,0.153,0.255,1.39657821665308e-05,"14","Rc3h1",TRUE
5.78463421028257e-10,0.266424828274153,0.176,0.288,1.41573137662456e-05,"14","Rnps1",TRUE
6.26774453898186e-10,0.450689169244771,0.485,0.48,1.53396779847042e-05,"14","Zeb2",TRUE
6.6115847763792e-10,0.452295415245455,0.522,0.556,1.61811925817105e-05,"14","Atrx",TRUE
6.80142507578155e-10,0.306810246077678,0.151,0.25,1.66458077304678e-05,"14","Cdk2ap1",TRUE
8.71843981025106e-10,0.90684158598043,0.376,0.382,2.13375095916085e-05,"14","AC149090.1",TRUE
9.22358574008912e-10,1.06276878792547,0.334,0.327,2.25738037402941e-05,"14","Gm47283",TRUE
9.48651705839758e-10,0.26204216621827,0.153,0.25,2.32173018487222e-05,"14","Tmed4",TRUE
1.13171321967135e-09,0.296758905143533,0.184,0.297,2.76975493382365e-05,"14","March7",TRUE
1.142967444597e-09,1.09559641048526,0.32,0.313,2.79729852390671e-05,"14","Taf1d",TRUE
1.43730707413965e-09,0.492667581187012,0.356,0.329,3.51766533324937e-05,"14","Mapt",TRUE
1.52540599447854e-09,0.260152333020055,0.156,0.254,3.73327863088678e-05,"14","Zdhhc20",TRUE
2.09124157601299e-09,0.296256269598523,0.153,0.25,5.1181046331342e-05,"14","Acadsb",TRUE
2.1799264806113e-09,0.289669181546251,0.167,0.269,5.33515206864809e-05,"14","Ophn1",TRUE
2.37832813024805e-09,0.455088887395661,0.159,0.261,5.82072026596908e-05,"14","Vgll4",TRUE
2.59426748857387e-09,0.851228184430566,0.281,0.248,6.34921025153569e-05,"14","Npas3",TRUE
2.75570943122918e-09,0.280363621948502,0.167,0.271,6.7443232619903e-05,"14","Zfp24",TRUE
2.94052366573282e-09,0.256945881093828,0.172,0.276,7.1966376195145e-05,"14","Sec11a",TRUE
3.28128692607847e-09,0.259163518045205,0.218,0.346,8.03062162288444e-05,"14","Khdrbs1",TRUE
3.34841443649268e-09,0.906481064009872,0.319,0.304,8.19490949187218e-05,"14","Etv1",TRUE
3.35324317669595e-09,0.365613806459609,0.181,0.29,8.20672735064568e-05,"14","Dhx9",TRUE
3.87482100182317e-09,0.546718137838221,0.484,0.509,9.48323691986202e-05,"14","Nfia",TRUE
4.33273382591956e-09,1.1017721393796,0.335,0.343,0.000106039327655555,"14","Ddx50",TRUE
4.47871774568516e-09,0.317656857787058,0.16,0.258,0.000109612138107899,"14","Mrps7",TRUE
6.18502496994202e-09,0.289595170547896,0.169,0.271,0.000151372301114361,"14","Calu",TRUE
6.4580427843298e-09,0.385293840748355,0.2,0.319,0.000158054139103688,"14","Cux1",TRUE
8.02338168877506e-09,0.314135939897596,0.161,0.258,0.000196364243451081,"14","Tmem245",TRUE
1.05040729767316e-08,1.02186909455561,0.272,0.246,0.00025707668203253,"14","Spry2",TRUE
1.25805904193449e-08,0.788575358005025,0.324,0.308,0.000307897369923046,"14","Hmgcr",TRUE
1.28550832086179e-08,0.259663014309302,0.225,0.353,0.000314615306447715,"14","Sppl2a",TRUE
1.39203313250817e-08,0.283182422560512,0.298,0.258,0.00034068618885005,"14","C1qtnf4",TRUE
1.76389675977253e-08,0.318174434604657,0.176,0.277,0.000431696092986728,"14","Zbtb38",TRUE
1.83046697149092e-08,0.364815411625105,0.209,0.328,0.000447988486602687,"14","Zfp292",TRUE
1.85680935666523e-08,0.322767534961576,0.19,0.298,0.000454435521950249,"14","Ccpg1",TRUE
2.32435269496738e-08,0.269784160535851,0.172,0.272,0.000568862078566317,"14","Senp2",TRUE
2.3802161838052e-08,0.776078559988587,0.409,0.442,0.000582534108824484,"14","Bptf",TRUE
2.43232092472857e-08,0.274101570046223,0.203,0.319,0.000595286223118071,"14","Mydgf",TRUE
2.58536266784935e-08,0.297484340069458,0.213,0.332,0.00063274165932945,"14","Ccnl2",TRUE
2.84744023075656e-08,0.903215437927,0.363,0.383,0.00069688252207536,"14","Rbm26",TRUE
2.90512374728464e-08,0.437082829640569,0.158,0.251,0.000710999985910444,"14","Arih1",TRUE
3.42197296893648e-08,0.487029027801143,0.162,0.258,0.000837493664417513,"14","Tox4",TRUE
3.55173053419941e-08,0.312263659294596,0.191,0.3,0.000869250530939964,"14","Txndc9",TRUE
4.19033297863327e-08,1.12989658297893,0.272,0.256,0.00102554209319071,"14","Midn",TRUE
4.69354816001614e-08,0.782061382590412,0.381,0.399,0.00114869897668235,"14","Tulp4",TRUE
5.06597672233482e-08,0.375089083280181,0.199,0.311,0.00123984714302422,"14","Akap8l",TRUE
5.66418950734318e-08,0.439077402460351,0.178,0.28,0.00138625374002717,"14","Chic2",TRUE
5.67120846218053e-08,1.09241303162887,0.27,0.255,0.00138797155903406,"14","Cyld",TRUE
5.84318711816978e-08,0.827430333467764,0.408,0.438,0.00143006161530087,"14","Jmjd1c",TRUE
5.97049622645357e-08,0.311313363303618,0.196,0.303,0.00146121924646225,"14","Tcf7l2",TRUE
6.21095598403489e-08,0.580327874785239,0.264,0.234,0.0015200693675327,"14","Atp2b2",TRUE
6.38101693011571e-08,0.411983465257296,0.182,0.286,0.00156169008347652,"14","Setd2",TRUE
6.48859646265051e-08,0.416455248821071,0.211,0.33,0.00158801909826909,"14","Mark3",TRUE
6.51350644611477e-08,0.819981430503496,0.285,0.265,0.00159411556762213,"14","Omg",TRUE
6.99992397070729e-08,0.273363971879871,0.234,0.363,0.0017131613925909,"14","Gpbp1",TRUE
8.85262426538844e-08,0.446814099944957,0.18,0.282,0.00216659126271117,"14","Pcf11",TRUE
1.00045923559824e-07,0.364868096522903,0.166,0.259,0.00244852393320313,"14","Smg1",TRUE
1.11883769543389e-07,1.14985690676016,0.262,0.247,0.0027382433758049,"14","Rab11fip2",TRUE
1.14974913821196e-07,0.25755351306442,0.174,0.269,0.00281389604085994,"14","Fut8",TRUE
1.16188060784741e-07,0.27092096684322,0.165,0.257,0.00284358659964575,"14","Vps41",TRUE
1.54830885334371e-07,0.327829546647936,0.501,0.545,0.0037893310876734,"14","Atp2b1",TRUE
1.66825168157229e-07,0.253685456515645,0.581,0.637,0.00408287916548001,"14","Itm2c",TRUE
1.7061979333751e-07,0.322500515001569,0.213,0.33,0.00417574882214222,"14","Ddost",TRUE
2.2158436135676e-07,1.04343903751369,0.311,0.315,0.00542305565984534,"14","Brd9",TRUE
2.35850213806448e-07,0.270377481130026,0.222,0.337,0.005772198132699,"14","Peli1",TRUE
2.36111348329694e-07,0.258068581180955,0.177,0.271,0.00577858913902092,"14","Smarca4",TRUE
2.39063750617936e-07,0.469855919319214,0.167,0.258,0.00585084623262336,"14","Lrp6",TRUE
2.54608966785454e-07,0.664481048166285,0.389,0.41,0.00623129985310721,"14","Pgp",TRUE
3.0540241669619e-07,0.358283637133741,0.173,0.265,0.00747441874622254,"14","Rab31",TRUE
3.35259865022426e-07,0.469422888596596,0.166,0.258,0.00820514993655885,"14","Stk38",TRUE
3.4260208743805e-07,0.417346400896915,0.185,0.284,0.00838484348795884,"14","Nbr1",TRUE
