Contrast,Method,TF,Activity_Score,P_value
OUD_Male_vs_Female_full,Enrichment,NFE2L2,0,1
OUD_Male_vs_Female_full,Enrichment,NFIC,0,1
OUD_Male_vs_Female_full,Enrichment,NFKB1,0,1
OUD_Male_vs_Female_full,Enrichment,NFKB2,0,1
OUD_Male_vs_Female_full,Enrichment,NFYA,0,1
OUD_Male_vs_Female_full,Enrichment,NFYB,0,1
OUD_Male_vs_Female_full,Enrichment,NR1H2,0,1
OUD_Male_vs_Female_full,Enrichment,NR1H3,0,1
OUD_Male_vs_Female_full,Enrichment,NR2C2,0,1
OUD_Male_vs_Female_full,Enrichment,NR2F1,0,1
OUD_Male_vs_Female_full,Enrichment,NR2F2,0,1
OUD_Male_vs_Female_full,Enrichment,NR3C1,0,1
OUD_Male_vs_Female_full,Enrichment,NR4A1,0,1
OUD_Male_vs_Female_full,Enrichment,NR5A1,0,1
OUD_Male_vs_Female_full,Enrichment,NR5A2,0,1
OUD_Male_vs_Female_full,Enrichment,ONECUT1,0,1
OUD_Male_vs_Female_full,Enrichment,OTX2,0,1
OUD_Male_vs_Female_full,Enrichment,PAX5,0,1
OUD_Male_vs_Female_full,Enrichment,PAX6,0,1
OUD_Male_vs_Female_full,Enrichment,PAX8,0,1
OUD_Male_vs_Female_full,Enrichment,PBX2,0,1
OUD_Male_vs_Female_full,Enrichment,PBX3,0,1
OUD_Male_vs_Female_full,Enrichment,PDX1,0,1
OUD_Male_vs_Female_full,Enrichment,PGR,0,1
OUD_Male_vs_Female_full,Enrichment,PKNOX1,0,1
OUD_Male_vs_Female_full,Enrichment,POU2F1,0,1
OUD_Male_vs_Female_full,Enrichment,POU2F2,0,1
OUD_Male_vs_Female_full,Enrichment,POU4F2,0,1
OUD_Male_vs_Female_full,Enrichment,POU5F1,0,1
OUD_Male_vs_Female_full,Enrichment,PPARA,0,1
OUD_Male_vs_Female_full,Enrichment,PPARG,0,1
OUD_Male_vs_Female_full,Enrichment,PRDM1,0,1
OUD_Male_vs_Female_full,Enrichment,PRDM14,0,1
OUD_Male_vs_Female_full,Enrichment,PROX1,0,1
OUD_Male_vs_Female_full,Enrichment,RARA,0,1
OUD_Male_vs_Female_full,Enrichment,RBPJ,0,1
OUD_Male_vs_Female_full,Enrichment,RELA,0,1
OUD_Male_vs_Female_full,Enrichment,RELB,0,1
OUD_Male_vs_Female_full,Enrichment,REST,0,1
OUD_Male_vs_Female_full,Enrichment,RFX1,0,1
OUD_Male_vs_Female_full,Enrichment,RFX2,0,1
OUD_Male_vs_Female_full,Enrichment,RFX5,0,1
OUD_Male_vs_Female_full,Enrichment,RUNX1,0,1
OUD_Male_vs_Female_full,Enrichment,RUNX2,0,1
OUD_Male_vs_Female_full,Enrichment,RUNX3,0,1
OUD_Male_vs_Female_full,Enrichment,RXRA,0,1
OUD_Male_vs_Female_full,Enrichment,SIX2,0,1
OUD_Male_vs_Female_full,Enrichment,SIX5,0,1
OUD_Male_vs_Female_full,Enrichment,SMAD1,0,1
OUD_Male_vs_Female_full,Enrichment,SMAD3,0,1
OUD_Male_vs_Female_full,Enrichment,SMAD4,0,1
OUD_Male_vs_Female_full,Enrichment,SMAD5,0,1
OUD_Male_vs_Female_full,Enrichment,SNAPC4,0,1
OUD_Male_vs_Female_full,Enrichment,SOX10,0,1
OUD_Male_vs_Female_full,Enrichment,SOX11,0,1
OUD_Male_vs_Female_full,Enrichment,SOX2,0,1
OUD_Male_vs_Female_full,Enrichment,SOX6,0,1
OUD_Male_vs_Female_full,Enrichment,SOX9,0,1
OUD_Male_vs_Female_full,Enrichment,SP2,0,1
OUD_Male_vs_Female_full,Enrichment,SP3,0,1
OUD_Male_vs_Female_full,Enrichment,SP4,0,1
OUD_Male_vs_Female_full,Enrichment,SPI1,0,1
OUD_Male_vs_Female_full,Enrichment,SPIB,0,1
OUD_Male_vs_Female_full,Enrichment,SREBF1,0,1
OUD_Male_vs_Female_full,Enrichment,SREBF2,0,1
OUD_Male_vs_Female_full,Enrichment,SRF,0,1
OUD_Male_vs_Female_full,Enrichment,STAT1,0,1
OUD_Male_vs_Female_full,Enrichment,STAT2,0,1
OUD_Male_vs_Female_full,Enrichment,STAT3,0,1
OUD_Male_vs_Female_full,Enrichment,STAT4,0,1
OUD_Male_vs_Female_full,Enrichment,STAT5A,0,1
OUD_Male_vs_Female_full,Enrichment,STAT5B,0,1
OUD_Male_vs_Female_full,Enrichment,STAT6,0,1
OUD_Male_vs_Female_full,Enrichment,TAL1,0,1
OUD_Male_vs_Female_full,Enrichment,TBP,0,1
OUD_Male_vs_Female_full,Enrichment,TBX21,0,1
OUD_Male_vs_Female_full,Enrichment,TCF12,0,1
OUD_Male_vs_Female_full,Enrichment,TCF3,0,1
OUD_Male_vs_Female_full,Enrichment,TCF4,0,1
OUD_Male_vs_Female_full,Enrichment,TCF7,0,1
OUD_Male_vs_Female_full,Enrichment,TCF7L2,0,1
OUD_Male_vs_Female_full,Enrichment,TEAD1,0,1
OUD_Male_vs_Female_full,Enrichment,TEAD2,0,1
OUD_Male_vs_Female_full,Enrichment,TEAD4,0,1
OUD_Male_vs_Female_full,Enrichment,TFAP2A,0,1
OUD_Male_vs_Female_full,Enrichment,TFAP2C,0,1
OUD_Male_vs_Female_full,Enrichment,TFAP4,0,1
OUD_Male_vs_Female_full,Enrichment,TFDP1,0,1
OUD_Male_vs_Female_full,Enrichment,TGIF2,0,1
OUD_Male_vs_Female_full,Enrichment,THAP1,0,1
OUD_Male_vs_Female_full,Enrichment,THAP11,0,1
OUD_Male_vs_Female_full,Enrichment,TP53,0,1
OUD_Male_vs_Female_full,Enrichment,TP63,0,1
OUD_Male_vs_Female_full,Enrichment,TP73,0,1
OUD_Male_vs_Female_full,Enrichment,TWIST1,0,1
OUD_Male_vs_Female_full,Enrichment,USF1,0,1
OUD_Male_vs_Female_full,Enrichment,USF2,0,1
OUD_Male_vs_Female_full,Enrichment,VDR,0,1
OUD_Male_vs_Female_full,Enrichment,WT1,0,1
OUD_Male_vs_Female_full,Enrichment,XBP1,0,1
OUD_Male_vs_Female_full,Enrichment,YY1,0,1
OUD_Male_vs_Female_full,Enrichment,ZBED1,0,1
OUD_Male_vs_Female_full,Enrichment,ZBTB11,0,1
OUD_Male_vs_Female_full,Enrichment,ZBTB33,0,1
OUD_Male_vs_Female_full,Enrichment,ZBTB7A,0,1
OUD_Male_vs_Female_full,Enrichment,ZEB1,0,1
OUD_Male_vs_Female_full,Enrichment,ZEB2,0,1
OUD_Male_vs_Female_full,Enrichment,ZFX,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF143,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF217,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF24,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF263,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF274,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF592,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF639,0,1
OUD_Male_vs_Female_full,Enrichment,ZNF740,0,1
Pooled_OUD_vs_Control_full,DoRothEA,ZNF263,7.286970208977094,3.1700296750868635e-13
Pooled_OUD_vs_Control_full,DoRothEA,ZBTB7A,5.699079752904832,1.2045586850439043e-8
Pooled_OUD_vs_Control_full,DoRothEA,NFKB1,5.41336067730958,6.185272405230114e-8
Pooled_OUD_vs_Control_full,DoRothEA,PRDM14,-5.386386702048673,7.188820881463684e-8
Pooled_OUD_vs_Control_full,DoRothEA,RELA,5.192191735991459,2.0783280399476365e-7
Pooled_OUD_vs_Control_full,DoRothEA,MAZ,-5.111257775735396,3.200209595360118e-7
Pooled_OUD_vs_Control_full,DoRothEA,REL,4.770672028344088,1.8361229533572626e-6
Pooled_OUD_vs_Control_full,DoRothEA,CEBPB,4.587028910039228,4.495984427699282e-6
Pooled_OUD_vs_Control_full,DoRothEA,ETS2,4.284906948197938,1.828156883003474e-5
Pooled_OUD_vs_Control_full,DoRothEA,NR2F1,-4.16738081004073,3.081195261765413e-5
Pooled_OUD_vs_Control_full,DoRothEA,SIX5,-4.136384181123751,3.5282130467974354e-5
Pooled_OUD_vs_Control_full,DoRothEA,IRF3,-4.110411766461803,3.949541797712217e-5
Pooled_OUD_vs_Control_full,DoRothEA,FOXL2,3.986354536087542,6.709623118344267e-5
Pooled_OUD_vs_Control_full,DoRothEA,MBD2,-3.869910582412752,1.08875278333161e-4
Pooled_OUD_vs_Control_full,DoRothEA,CTCFL,-3.7980945557524626,1.458127020054433e-4
Pooled_OUD_vs_Control_full,DoRothEA,STAT3,3.5799886678876782,3.4360910843791857e-4
Pooled_OUD_vs_Control_full,DoRothEA,STAT1,3.5231706214495726,4.2641675189547214e-4
Pooled_OUD_vs_Control_full,DoRothEA,RARA,3.4129732841515725,6.42582412037039e-4
Pooled_OUD_vs_Control_full,DoRothEA,THAP1,-3.161352877893398,0.0015703812596653812
Pooled_OUD_vs_Control_full,DoRothEA,FOXO1,3.0565664135250588,0.002238878760402318
Pooled_OUD_vs_Control_full,DoRothEA,JUN,3.0012167866179955,0.0026890304992835236
Pooled_OUD_vs_Control_full,DoRothEA,CEBPD,2.93966859334278,0.0032856346662333323
Pooled_OUD_vs_Control_full,DoRothEA,BATF,2.771447451829226,0.005580767920772444
Pooled_OUD_vs_Control_full,DoRothEA,EPAS1,2.753516632441176,0.005895877430502093
Pooled_OUD_vs_Control_full,DoRothEA,CREB1,-2.688496098905968,0.007177467433560134
Pooled_OUD_vs_Control_full,DoRothEA,RELB,2.545273131766569,0.01091922919532055
Pooled_OUD_vs_Control_full,DoRothEA,RFX1,-2.542200764971665,0.011015687945171021
Pooled_OUD_vs_Control_full,DoRothEA,ZNF740,-2.5180132986098758,0.011801886496412685
Pooled_OUD_vs_Control_full,DoRothEA,SNAPC4,-2.471247848326482,0.01346424661118229
Pooled_OUD_vs_Control_full,DoRothEA,SPI1,2.4539911332133117,0.014128046503276464
Pooled_OUD_vs_Control_full,DoRothEA,NEUROD1,-2.3566465278543522,0.01844079074331505
Pooled_OUD_vs_Control_full,DoRothEA,STAT5B,2.3539293919413686,0.018576139251019974
Pooled_OUD_vs_Control_full,DoRothEA,TFAP2C,-2.2578075117433163,0.023957662704768845
Pooled_OUD_vs_Control_full,DoRothEA,SMAD4,2.2285463180242315,0.025844106244143975
Pooled_OUD_vs_Control_full,DoRothEA,ATF4,2.19348023692162,0.028272796959019734
Pooled_OUD_vs_Control_full,DoRothEA,MAFF,2.188114202474863,0.028661284627309602
Pooled_OUD_vs_Control_full,DoRothEA,REST,2.185247169344921,0.02887072870110928
Pooled_OUD_vs_Control_full,DoRothEA,HHEX,2.1777613396833884,0.02942380952813038
Pooled_OUD_vs_Control_full,DoRothEA,VDR,2.163196017118422,0.03052610647927549
Pooled_OUD_vs_Control_full,DoRothEA,TBP,2.1535223884143253,0.03127764649833491
Pooled_OUD_vs_Control_full,DoRothEA,MBD1,2.142017842205307,0.032192046300559773
Pooled_OUD_vs_Control_full,DoRothEA,HIF1A,2.11687424646778,0.034270521903069895
Pooled_OUD_vs_Control_full,DoRothEA,ARID2,2.1058335354160227,0.03521881469595451
Pooled_OUD_vs_Control_full,DoRothEA,TBX21,2.101776051665095,0.03557289792205645
Pooled_OUD_vs_Control_full,DoRothEA,NFATC1,2.094246392741026,0.036238037002978
Pooled_OUD_vs_Control_full,DoRothEA,KLF13,2.0650313112758316,0.03892003776885328
Pooled_OUD_vs_Control_full,DoRothEA,ZNF639,-2.0266797753377497,0.042695172126768786
Pooled_OUD_vs_Control_full,DoRothEA,SOX10,-2.025732428079449,0.04279221170314645
Pooled_OUD_vs_Control_full,DoRothEA,USF2,2.011088024727129,0.04431615985099463
Pooled_OUD_vs_Control_full,DoRothEA,MEF2A,1.9506170076425022,0.05110262249284887
Pooled_OUD_vs_Control_full,DoRothEA,CEBPA,1.949598699675809,0.05122396851123924
Pooled_OUD_vs_Control_full,DoRothEA,ERG,1.9341689337632142,0.05309236066560625
Pooled_OUD_vs_Control_full,DoRothEA,E2F1,1.912853547777537,0.05576680375923577
Pooled_OUD_vs_Control_full,DoRothEA,STAT5A,1.9084277984741382,0.05633594680261131
Pooled_OUD_vs_Control_full,DoRothEA,HMBOX1,-1.8865243031032373,0.05922433657994343
Pooled_OUD_vs_Control_full,DoRothEA,EGR1,1.878682845374483,0.06028781153794448
Pooled_OUD_vs_Control_full,DoRothEA,NR2F6,1.8718711784375488,0.061224427860522485
Pooled_OUD_vs_Control_full,DoRothEA,GATA3,1.858569707718824,0.06308815418076212
Pooled_OUD_vs_Control_full,DoRothEA,HNF4A,1.8552960533370857,0.06355396149832655
Pooled_OUD_vs_Control_full,DoRothEA,MYBL2,1.8346396366347233,0.06655910168160253
Pooled_OUD_vs_Control_full,DoRothEA,AR,1.8253481551064832,0.0679485076331494
Pooled_OUD_vs_Control_full,DoRothEA,ZNF217,1.821900592783616,0.06847007036462083
Pooled_OUD_vs_Control_full,DoRothEA,RBPJ,1.8188906587167903,0.06892811326856892
Pooled_OUD_vs_Control_full,DoRothEA,ZBTB11,1.8170009822594861,0.06921696294267204
Pooled_OUD_vs_Control_full,DoRothEA,IRF4,1.8153947465854858,0.06946326783858638
Pooled_OUD_vs_Control_full,DoRothEA,GLI2,-1.8068165161335235,0.07079089264458586
Pooled_OUD_vs_Control_full,DoRothEA,HNF1B,1.7762815433517536,0.07568652375210896
Pooled_OUD_vs_Control_full,DoRothEA,CDX2,1.7432744382514271,0.08128568819032297
Pooled_OUD_vs_Control_full,DoRothEA,JUND,1.7094180560457894,0.08737353867081814
Pooled_OUD_vs_Control_full,DoRothEA,IRF2,1.7028123684990006,0.08860318745852082
Pooled_OUD_vs_Control_full,DoRothEA,TEAD4,1.70279756252145,0.08860595917628612
Pooled_OUD_vs_Control_full,DoRothEA,TFAP4,-1.6891646437403627,0.09118788249408621
Pooled_OUD_vs_Control_full,DoRothEA,TEAD1,1.686276698752765,0.09174251692230971
Pooled_OUD_vs_Control_full,DoRothEA,FOXA1,-1.6726040423851611,0.09440527059139549
Pooled_OUD_vs_Control_full,DoRothEA,PROX1,-1.6625020813129945,0.09641214638762288
Pooled_OUD_vs_Control_full,DoRothEA,HSF1,-1.6233341008364377,0.10451800358238972
Pooled_OUD_vs_Control_full,DoRothEA,E2F4,1.622242345529617,0.10475146806878587
Pooled_OUD_vs_Control_full,DoRothEA,EHF,-1.6157852559445647,0.10614075040363061
Pooled_OUD_vs_Control_full,DoRothEA,ZKSCAN1,-1.6157852061842362,0.10614076116589245
Pooled_OUD_vs_Control_full,DoRothEA,TP53,1.5888213835705385,0.1121007241248576
Pooled_OUD_vs_Control_full,DoRothEA,SP2,-1.5868502459108647,0.11254656573449773
Pooled_OUD_vs_Control_full,DoRothEA,GATA2,1.5773519410643766,0.11471456708788817
Pooled_OUD_vs_Control_full,DoRothEA,BCL6,-1.5745624504556497,0.11535747588052324
Pooled_OUD_vs_Control_full,DoRothEA,ZNF592,-1.5712371143026278,0.11612758214445093
Pooled_OUD_vs_Control_full,DoRothEA,PPARG,1.5394489037164392,0.12369474295158099
Pooled_OUD_vs_Control_full,DoRothEA,ESRRA,-1.4976597959347449,0.13422166240215494
Pooled_OUD_vs_Control_full,DoRothEA,BHLHE40,-1.4763537056434042,0.13984896366711286
Pooled_OUD_vs_Control_full,DoRothEA,ZBTB33,1.4561275835156102,0.14535735362367266
Pooled_OUD_vs_Control_full,DoRothEA,KLF5,-1.45518120058708,0.1456191039532134
Pooled_OUD_vs_Control_full,DoRothEA,ETS1,1.4342333318571114,0.1515056881210435
Pooled_OUD_vs_Control_full,DoRothEA,KLF9,-1.408046631391096,0.1591172624123127
Pooled_OUD_vs_Control_full,DoRothEA,SP1,-1.4011468997757837,0.16117014932942622
Pooled_OUD_vs_Control_full,DoRothEA,GATA6,-1.3784721727194242,0.16805755368961028
Pooled_OUD_vs_Control_full,DoRothEA,NRF1,-1.3738069404296886,0.16950162589866416
Pooled_OUD_vs_Control_full,DoRothEA,ATF3,-1.3609071543949223,0.1735430323153505
Pooled_OUD_vs_Control_full,DoRothEA,AHR,1.3410468277316216,0.17990524930178647
Pooled_OUD_vs_Control_full,DoRothEA,E2F6,1.331492213244672,0.18302710546830947
Pooled_OUD_vs_Control_full,DoRothEA,TFAP2A,1.3116348865351286,0.18964335614717628
Pooled_OUD_vs_Control_full,DoRothEA,ARNT,1.2825761712820634,0.1996406028784172
Pooled_OUD_vs_Control_full,DoRothEA,E2F5,1.2824107736013104,0.19969858685201614
Pooled_OUD_vs_Control_full,DoRothEA,MAX,-1.279872353453811,0.20059003221067875
Pooled_OUD_vs_Control_full,DoRothEA,HBP1,-1.2490074243618323,0.21166235836596428
Pooled_OUD_vs_Control_full,DoRothEA,ZNF274,-1.2466740462386507,0.21251703898848176
Pooled_OUD_vs_Control_full,DoRothEA,BHLHE22,1.2441305001955163,0.21345153732909597
Pooled_OUD_vs_Control_full,DoRothEA,ZBED1,1.232690090344956,0.21769141042803844
Pooled_OUD_vs_Control_full,DoRothEA,RUNX3,-1.1855158662890077,0.23581354519633022
Pooled_OUD_vs_Control_full,DoRothEA,KLF4,1.1812487551357898,0.23750391810031043
Pooled_OUD_vs_Control_full,DoRothEA,ASCL1,-1.166329005241145,0.2434814503473498
Pooled_OUD_vs_Control_full,DoRothEA,PAX5,-1.16597464032541,0.2436246988395584
Pooled_OUD_vs_Control_full,DoRothEA,MYC,1.165751319601897,0.24371500442965327
Pooled_OUD_vs_Control_full,DoRothEA,PDX1,1.158858386189042,0.2465139137149971
Pooled_OUD_vs_Control_full,DoRothEA,KLF1,-1.1552301415115727,0.24799619467463255
Pooled_OUD_vs_Control_full,DoRothEA,FOXP2,-1.143194354433012,0.2529579057480663
Pooled_OUD_vs_Control_full,DoRothEA,SNAI2,1.1356890347392747,0.2560867313324268
Pooled_OUD_vs_Control_full,DoRothEA,ATF7,-1.1343261731820935,0.25665775427788673
Pooled_OUD_vs_Control_full,DoRothEA,FOXM1,1.1175329313509874,0.26376652722920174
Pooled_OUD_vs_Control_full,DoRothEA,TCF4,1.1175056594177246,0.26377818114271306
Pooled_OUD_vs_Control_full,DoRothEA,IRF9,-1.1164053106808396,0.2642486813144943
Pooled_OUD_vs_Control_full,DoRothEA,PPARA,1.1073282607131292,0.2681520300319945
Pooled_OUD_vs_Control_full,DoRothEA,MAF,-1.0986821287116106,0.27190674038457896
Pooled_OUD_vs_Control_full,DoRothEA,FOXO4,1.0932805736441142,0.2742706295602315
Pooled_OUD_vs_Control_full,DoRothEA,NCOA1,1.068536394701969,0.28527862243079977
Pooled_OUD_vs_Control_full,DoRothEA,SOX11,1.0660111092692581,0.2864186200254704
Pooled_OUD_vs_Control_full,DoRothEA,MAFB,1.0617881149830646,0.288331886497158
Pooled_OUD_vs_Control_full,DoRothEA,SMAD1,1.0612162260930933,0.28859164696900447
Pooled_OUD_vs_Control_full,DoRothEA,JUNB,1.046941948606853,0.2951263530472499
Pooled_OUD_vs_Control_full,DoRothEA,PRDM1,-1.033480834739061,0.3013789348803985
Pooled_OUD_vs_Control_full,DoRothEA,NFYB,-1.0316769892279545,0.3022234605328517
Pooled_OUD_vs_Control_full,DoRothEA,IRF1,-1.01605873148369,0.30960141950739367
Pooled_OUD_vs_Control_full,DoRothEA,BCL11A,1.0116903953921208,0.3116861092379677
Pooled_OUD_vs_Control_full,DoRothEA,ETV1,-1.0112980459700491,0.31187380102632034
Pooled_OUD_vs_Control_full,DoRothEA,FOXO3,0.9966195046703806,0.31894923484655324
Pooled_OUD_vs_Control_full,DoRothEA,TCF12,0.9705876596346436,0.33175365355280717
Pooled_OUD_vs_Control_full,DoRothEA,MYOD1,-0.9419971393457749,0.34619410450494137
Pooled_OUD_vs_Control_full,DoRothEA,THAP11,0.9102186676619763,0.362707201162065
Pooled_OUD_vs_Control_full,DoRothEA,DUX4,0.9009012185548575,0.3676408432788307
Pooled_OUD_vs_Control_full,DoRothEA,FOXP1,-0.8873809552483795,0.37487383341570313
Pooled_OUD_vs_Control_full,DoRothEA,ELF1,0.8791357196151124,0.3793276924263579
Pooled_OUD_vs_Control_full,DoRothEA,NFKB2,-0.87761388637508575,0.38015329081593585
Pooled_OUD_vs_Control_full,DoRothEA,PBX3,0.8753644064140589,0.3813756601441718
Pooled_OUD_vs_Control_full,DoRothEA,HNF1A,0.8506466520252159,0.3949656660787002
Pooled_OUD_vs_Control_full,DoRothEA,E2F2,-0.845487175235525,0.39783889014675816
Pooled_OUD_vs_Control_full,DoRothEA,SIX2,-0.8188419508922168,0.4128765927743226
Pooled_OUD_vs_Control_full,DoRothEA,MAFK,0.8123246967758525,0.41660534299178636
Pooled_OUD_vs_Control_full,DoRothEA,HOXB13,0.7874959964639522,0.4309915711340967
Pooled_OUD_vs_Control_full,DoRothEA,TP63,0.786283645842781,0.4317013313897401
Pooled_OUD_vs_Control_full,DoRothEA,ZNF384,-0.78037230379722,0.4351717652322363
Pooled_OUD_vs_Control_full,DoRothEA,NCOA3,0.7635641647100954,0.44512701126935356
Pooled_OUD_vs_Control_full,DoRothEA,SP3,0.7601794489083259,0.44714732753599096
Pooled_OUD_vs_Control_full,DoRothEA,MAFG,0.7549109644965122,0.450302406480548
Pooled_OUD_vs_Control_full,DoRothEA,E2F7,0.7366060747884873,0.4613619396604687
Pooled_OUD_vs_Control_full,DoRothEA,LYL1,-0.7298271342763938,0.4654958562753647
Pooled_OUD_vs_Control_full,DoRothEA,NFE2L1,0.7273679438075897,0.46700058639595426
Pooled_OUD_vs_Control_full,DoRothEA,RUNX1,-0.7273463998561628,0.4670137806247369
Pooled_OUD_vs_Control_full,DoRothEA,NFE2L2,0.7258947106150625,0.4679033193493881
Pooled_OUD_vs_Control_full,DoRothEA,CLOCK,-0.7250095400549689,0.46844617779068676
Pooled_OUD_vs_Control_full,DoRothEA,POU2F1,0.6955900031832349,0.4866856284963366
Pooled_OUD_vs_Control_full,DoRothEA,HNF4G,-0.6948155251270709,0.48717091746216457
Pooled_OUD_vs_Control_full,DoRothEA,WT1,0.6902364201142132,0.49004552353955466
Pooled_OUD_vs_Control_full,DoRothEA,BACH1,-0.6749454781187988,0.49971040520596627
Pooled_OUD_vs_Control_full,DoRothEA,USF1,0.6688083370550629,0.5036177478250873
Pooled_OUD_vs_Control_full,DoRothEA,STAT2,0.665466091700043,0.505752424512548
Pooled_OUD_vs_Control_full,DoRothEA,NR4A1,0.6645590328601726,0.5063325793884521
Pooled_OUD_vs_Control_full,DoRothEA,EOMES,0.6595404726147414,0.5095487654648787
Pooled_OUD_vs_Control_full,DoRothEA,FOXK2,0.6592561565443947,0.5097312913720212
Pooled_OUD_vs_Control_full,DoRothEA,FLI1,0.6573422306838698,0.5109608880402927
Pooled_OUD_vs_Control_full,DoRothEA,IKZF1,0.6494876985718607,0.516023195102822
Pooled_OUD_vs_Control_full,DoRothEA,TCF7,0.6439777616233181,0.5195898547309887
Pooled_OUD_vs_Control_full,DoRothEA,MNT,0.6389850525990011,0.5228326558246219
Pooled_OUD_vs_Control_full,DoRothEA,ARID3A,0.6355728693632196,0.5250548575080555
Pooled_OUD_vs_Control_full,DoRothEA,GRHL2,-0.6266480395887931,0.5308899709204226
Pooled_OUD_vs_Control_full,DoRothEA,SMAD3,0.6206273696252484,0.5348448272483453
Pooled_OUD_vs_Control_full,DoRothEA,YY1,-0.620296047798877,0.5350628964533752
Pooled_OUD_vs_Control_full,DoRothEA,MEIS1,0.6134649985918673,0.5395689193898389
Pooled_OUD_vs_Control_full,DoRothEA,TCF3,-0.609809412436343,0.5419880657022804
Pooled_OUD_vs_Control_full,DoRothEA,ATF6,0.5990270757817082,0.549154829261761
Pooled_OUD_vs_Control_full,DoRothEA,KLF6,0.5968916270604314,0.550579737804046
Pooled_OUD_vs_Control_full,DoRothEA,SP4,-0.5901191295149683,0.5551107847421237
Pooled_OUD_vs_Control_full,DoRothEA,HOXA9,-0.5851514698143183,0.558445873174617
Pooled_OUD_vs_Control_full,DoRothEA,PBX2,-0.584354772283161,0.5589816488841914
Pooled_OUD_vs_Control_full,DoRothEA,ATF1,-0.5627247549656087,0.5736223247947962
Pooled_OUD_vs_Control_full,DoRothEA,SRF,-0.5566047803131564,0.5777974869798757
Pooled_OUD_vs_Control_full,DoRothEA,FOXJ2,0.5507469426047843,0.5818071600921755
Pooled_OUD_vs_Control_full,DoRothEA,ZEB2,-0.5502493114103206,0.5821483856694607
Pooled_OUD_vs_Control_full,DoRothEA,RFX2,-0.5182144112171629,0.6043086810306395
Pooled_OUD_vs_Control_full,DoRothEA,CREB3,0.5149706830864158,0.6065735065487063
Pooled_OUD_vs_Control_full,DoRothEA,SOX6,0.49326529023889465,0.621825150261944
Pooled_OUD_vs_Control_full,DoRothEA,ATF2,0.4919505945684988,0.6227542701571406
Pooled_OUD_vs_Control_full,DoRothEA,TEAD2,-0.48304197220498324,0.6290659346349927
Pooled_OUD_vs_Control_full,DoRothEA,ELK1,-0.47893866438225124,0.6319822638270647
Pooled_OUD_vs_Control_full,DoRothEA,E2F3,0.46938164292509355,0.6387968673551456
Pooled_OUD_vs_Control_full,DoRothEA,HINFP,0.45093516412526946,0.652036278772774
Pooled_OUD_vs_Control_full,DoRothEA,POU5F1,-0.45046170056854934,0.6523775641618493
Pooled_OUD_vs_Control_full,DoRothEA,MXI1,0.4455599550672945,0.6559151423404213
Pooled_OUD_vs_Control_full,DoRothEA,TCF7L2,0.4402135186160994,0.6597824695085792
Pooled_OUD_vs_Control_full,DoRothEA,ELF3,0.4338259967794532,0.6644148019666309
Pooled_OUD_vs_Control_full,DoRothEA,SOX13,-0.43192079603105604,0.6657989796301597
Pooled_OUD_vs_Control_full,DoRothEA,XBP1,0.429660092951651,0.6674429168893204
Pooled_OUD_vs_Control_full,DoRothEA,TWIST1,0.4258720691876646,0.6702010683580004
Pooled_OUD_vs_Control_full,DoRothEA,POU4F2,-0.41558679465898934,0.677712391297034
Pooled_OUD_vs_Control_full,DoRothEA,NFIC,0.38895945655713127,0.6973061383680081
Pooled_OUD_vs_Control_full,DoRothEA,KDM5B,0.384162674626794,0.7008578809992394
Pooled_OUD_vs_Control_full,DoRothEA,EBF1,-0.37551695958784304,0.7072760358236025
Pooled_OUD_vs_Control_full,DoRothEA,ZEB1,0.3737855764629429,0.7085638512783144
Pooled_OUD_vs_Control_full,DoRothEA,CREB3L1,0.3671704068836861,0.7134919119407901
Pooled_OUD_vs_Control_full,DoRothEA,NR2C2,0.36234022127408183,0.7170978050448107
Pooled_OUD_vs_Control_full,DoRothEA,GFI1B,0.34105739728701345,0.7330603724530789
Pooled_OUD_vs_Control_full,DoRothEA,CTCF,-0.33150244358670994,0.740264995523821
Pooled_OUD_vs_Control_full,DoRothEA,PKNOX1,-0.3227170898074978,0.7469095082989621
Pooled_OUD_vs_Control_full,DoRothEA,MYB,-0.32170713238293086,0.7476745740215773
Pooled_OUD_vs_Control_full,DoRothEA,KLF3,-0.317109540715213,0.7511604857660252
Pooled_OUD_vs_Control_full,DoRothEA,OTX2,0.3049858871005271,0.7603769010488839
Pooled_OUD_vs_Control_full,DoRothEA,MYCN,0.3046535424874272,0.7606300361988676
Pooled_OUD_vs_Control_full,DoRothEA,CUX1,-0.2922746572708366,0.7700766338323349
Pooled_OUD_vs_Control_full,DoRothEA,GABPA,0.2900077436627669,0.77181031348122
Pooled_OUD_vs_Control_full,DoRothEA,TAL1,0.27104294512417426,0.7863580026155721
Pooled_OUD_vs_Control_full,DoRothEA,BACH2,0.26220479008867353,0.7931635606008578
Pooled_OUD_vs_Control_full,DoRothEA,MITF,-0.25467696164998804,0.7989726115691417
Pooled_OUD_vs_Control_full,DoRothEA,ONECUT1,-0.2523356784980156,0.8007816127172832
