gene,lfc,pval,adj_pval,stat,mean_oud,mean_ctrl,effect_size,significant,significant_strict
HSH2D,0.0010639865508564464,0.0,0.0,15.281936240214844,0.006466216,0.0054022484,0.13742521,False,False
AC020911.2,-0.0004027260874606399,5.390715873687668e-09,7.990191512382908e-09,-5.836917734319704,0.0062659117,0.0066685933,-0.052484598,False,False
KLF2,0.0004364863158515714,0.0024916964375316653,0.0030263519484190265,3.0246899301182317,0.0023752374,0.0019387504,0.027198529,False,False
NWD1,-0.001808010631095095,0.0,0.0,-9.184306279390587,0.016293515,0.018101584,-0.08258789,False,False
CPAMD8,-0.0032257779547590682,0.0,0.0,-11.739356841331553,0.010999788,0.014225509,-0.10555682,False,False
BST2,0.0008896450627810746,6.661338147750939e-16,1.1707096920476168e-15,8.08874266538975,0.004810618,0.003920971,0.072736934,False,False
JAK3,0.0018349591701904767,1.9984014443252818e-14,3.4102413725687405e-14,7.655996110221158,0.011270852,0.009435904,0.06884159,False,False
IFI30,0.0006227506915667012,0.0,0.0,11.186767651262402,0.0028563968,0.002233648,0.100603856,False,False
PDE4C,-0.000631545673136309,6.003397778897579e-11,9.419557184462729e-11,-6.546848762665675,0.00981837,0.0104499,-0.058870807,False,False
ISYNA1,-3.0232215816953316e-05,0.4830681055083432,0.5049492392073274,-0.7013881234675616,0.0014153327,0.0014455622,-0.0063074557,False,False
NCAN,-0.0028976557079522115,0.0,0.0,-9.486802616860304,0.020194344,0.023092138,-0.08530776,False,False
ZNF98,0.007964398902016188,1.6765056010115131e-10,2.5952099086865526e-10,6.391358605612247,0.07028416,0.06231981,0.05746822,False,False
AC005394.1,0.00019223102263662476,0.0,0.0,13.069091544277343,0.0008164695,0.0006242411,0.11758886,False,False
LINC00906,0.013986201702544039,1.5654144647214707e-13,2.622134781778008e-13,7.386062870192837,0.14318544,0.12919895,0.066413745,False,False
CEBPA,-0.002566582887660435,0.0,0.0,-22.514526611643255,0.0022556076,0.0048221867,-0.2024575,False,False
CHST8,-0.0027675860804052556,0.0,0.0,-20.282391225157,0.006275353,0.009042973,-0.18238534,False,False
GRAMD1A,0.029938086969825074,0.0,0.0,51.121328904940924,0.14196993,0.112032376,0.459659,False,False
LGI4,0.012727412719423752,0.0,0.0,34.792369806247436,0.054413643,0.041686162,0.31284702,False,False
FXYD1,0.002645279959289383,0.0,0.0,13.598444306773223,0.011646106,0.009000829,0.122277,False,False
HAMP,0.009221516680544693,0.0,0.0,26.22613576586016,0.010766904,0.0015453778,0.23582017,False,False
NFKBID,0.0010975289897981668,0.0,0.0,12.977893327490285,0.004661223,0.0035636793,0.116706446,False,False
HCST,0.00021296947871860485,0.007874463341333904,0.009285923751573,2.6576443355183983,0.0019741056,0.0017611457,0.023898195,False,False
TYROBP,-0.0018072550525566407,0.0,0.0,-8.826324636521925,0.0067775045,0.008584763,-0.07936623,False,False
C19orf33,3.91500645520924e-05,2.3815020400164144e-08,3.451452231907847e-08,5.583721292662372,0.00010964155,7.049195e-05,0.050276704,False,False
RYR1,-0.01957505244117131,0.0,0.0,-24.879751446777338,0.038416825,0.057991818,-0.22370936,False,False
ZFP36,0.05733121946273263,0.0,0.0,82.87886079930702,0.065473005,0.008142001,0.7452163,False,False
FCGBP,-0.005907467409078804,0.0,0.0,-19.264806331179667,0.0069909296,0.012898434,-0.17322692,False,False
HIPK4,-0.0001026072659869205,0.05432040721297793,0.06102828173821369,-1.9243735561783004,0.0027270678,0.0028296842,-0.017307831,False,False
PRX,0.0002577110397268129,2.0932814386753762e-05,2.7555262466108505e-05,4.255607115621554,0.003514869,0.003257164,0.0382698,False,False
ITPKC,0.010419806097119035,0.0,0.0,31.981747951823138,0.06443226,0.05401245,0.287574,False,False
AXL,-0.0024923271550860663,0.0,0.0,-9.322464190790392,0.017663639,0.020156039,-0.083828844,False,False
TGFB1,0.001435987717363365,0.013101758426973031,0.015281988833949881,2.4811890621408463,0.10109108,0.09965516,0.022309044,False,False
PCAT19,-0.0003405942374977967,2.1579397309512416e-05,2.8331812660191355e-05,-4.248790789732172,0.0015743893,0.0019149844,-0.038207985,False,False
CEACAM21,-0.001305334248292192,0.0,0.0,-11.77558916510365,0.0030284447,0.0043337867,-0.10589074,False,False
POU2F2,-0.001689121085069102,0.00013427578165159382,0.00017148886545541994,-3.8191442166211726,0.03361979,0.03530895,-0.034341507,False,False
APOE,0.022008058277764347,0.0,0.0,21.076725994150642,0.12917647,0.107167885,0.1895185,False,False
APOC1,0.008114093665203492,0.0,0.0,24.159384074204844,0.030471517,0.022357535,0.21723342,False,False
APOC2,-0.004347452796228416,0.0,0.0,-18.78975643428048,0.009568083,0.013915519,-0.1689554,False,False
FOSB,0.0004792347942034085,0.0,0.0,11.696453186201104,0.00084275973,0.00036352713,0.10519407,False,False
HIF3A,-0.0017427916721366966,0.011192436084849433,0.013100783556203005,-2.536842682965864,0.028015675,0.029758446,-0.022810176,False,False
PPP1R15A,0.013496733931763302,0.0,0.0,25.612439728816145,0.033176348,0.019679546,0.2303007,False,False
FTL,0.13946818605970912,0.0,0.0,27.937873099114185,0.93593276,0.79646575,0.25120282,True,False
HRC,-0.00010980034577729453,0.0,0.0,-9.794424317596366,0.0003780456,0.0004878458,-0.088144735,False,False
CD37,-0.0018655446675024322,0.0,0.0,-15.346569642672625,0.0032854618,0.005151009,-0.13800071,False,False
RPS11,0.05800708211057476,0.0,0.0,37.66234644230895,0.27862826,0.2206217,0.3386415,False,False
FCGRT,-0.003913598185114063,0.0,0.0,-20.57268138837036,0.010485969,0.014399539,-0.18498835,False,False
SIGLEC11,-0.0005873049593132591,5.079348850411947e-07,7.025378769587755e-07,-5.024759577596161,0.00369296,0.004280265,-0.045184154,False,False
SIGLEC9,0.0009857831904973794,1.6431300764452317e-14,2.8103707122780473e-14,7.680739385549064,0.0047503784,0.0037645863,0.06906762,False,False
SIGLEC7,0.00023756179277804215,7.574452176584145e-11,1.185978942053885e-10,6.511963678408565,0.0011215925,0.00088403065,0.05856849,False,False
NKG7,-0.0004983378244615024,0.004169087371818758,0.004990926622289016,-2.8653703039193426,0.00063188263,0.001130218,-0.02576543,False,False
SIGLEC10,-0.001970452074936482,0.0,0.0,-14.253078660471798,0.0040433723,0.0060138293,-0.1281666,False,False
SIGLEC8,-0.0015291673212672063,0.0,0.0,-13.713391162441834,0.0030283197,0.004557518,-0.12331792,False,False
SIGLEC5,0.0008230018449633649,0.0,0.0,14.791464578972885,0.0030483361,0.0022253294,0.1330225,False,False
FPR1,0.0020070124469754743,0.0,0.0,23.190346862442578,0.007122699,0.0051156804,0.20854141,False,False
OSCAR,0.0006435257827074294,6.661338147750939e-16,1.1707096920476168e-15,8.098630403294504,0.0039224955,0.0032789423,0.072831325,False,False
LILRB5,-0.00027213401141403133,0.0,0.0,-33.449852615881916,0.000115917486,0.00038805115,-0.30113205,False,False
LAIR1,0.0009990815176987796,1.0908951519894572e-09,1.640443837578131e-09,6.098101535632591,0.009681604,0.008682515,0.05483506,False,False
LILRB1,-0.00426742927430082,0.0,0.0,-18.022840428491982,0.0058627715,0.0101302015,-0.16205986,False,False
LILRB4,-0.006577581100876555,0.0,0.0,-23.897861707936634,0.007235493,0.013812998,-0.21488379,False,False
FCAR,0.0013352294075565734,0.0,0.0,30.523486069432074,0.0035834406,0.002248196,0.2745184,False,False
NCR1,2.240790528471634e-05,0.6820161423877691,0.6978337063994908,0.4097188084194634,0.00080017926,0.0007777759,0.0036839244,False,False
SLC52A3,-0.0003486284803937839,0.0,0.0,-9.567900399915125,0.0005172647,0.0008658981,-0.08605476,False,False
SIRPB2,0.0006446024484282608,3.231099655298664e-05,4.221820107097557e-05,4.157382050758285,0.0049429834,0.0042983764,0.03738391,False,False
SIRPG,-0.0007724707112661684,0.0,0.0,-27.807687059038194,0.0007307889,0.0015032648,-0.25012475,False,False
AL109809.5,0.012906782682274787,0.0,0.0,19.088165778163855,0.07854573,0.06563899,0.17163388,False,False
ADAM33,-0.00012297109155614394,0.06372483247766403,0.07122745805998214,-1.8541918298278957,0.0011488784,0.0012718517,-0.016674833,False,False
HSPA12B,0.00020841331203889552,8.537266671382326e-09,1.2573294066837005e-08,5.7596835152733945,0.0012835403,0.0010751266,0.0518027,False,False
SPEF1,0.0002487387268707119,0.0,0.0,11.286204527129511,0.00069847866,0.00044973794,0.1015268,False,False
GPCPD1,0.10350060242092457,0.0,0.0,63.8567299483052,0.27964783,0.17614688,0.5741756,True,False
FERMT1,-0.0031262073465629374,1.0869971589499983e-11,1.731806413621877e-11,-6.798058278404596,0.018378336,0.0215045,-0.061125483,False,False
PLCB1,-0.012704691668277465,4.236106199151379e-08,6.083445953783695e-08,-5.48261073933776,0.17511958,0.18782403,-0.049296364,False,False
PLCB4,-0.008692322499872746,0.0,0.0,-14.383662609670669,0.02538323,0.034075413,-0.12933129,False,False
SNAP25-AS1,0.008754493541097462,0.0,0.0,24.12410104993631,0.03405163,0.025296964,0.21692297,False,False
SNAP25,0.04087156061814301,0.0,0.0,42.79710394069979,0.20184314,0.16097127,0.3848187,False,False
SPTLC3,-0.006928248784355997,0.0,0.0,-23.278864041920514,0.009351978,0.016280133,-0.20931692,False,False
ISM1,-0.0016178591022936262,0.0,0.0,-13.956899344862938,0.003644427,0.0052622887,-0.12550491,False,False
MACROD2,-0.0634917324041858,0.0,0.0,-21.875262590235966,0.62901586,0.69250506,-0.19668508,False,False
PCSK2,-0.003938469481671868,0.0,0.0,-10.209246381075243,0.038416542,0.042355,-0.09179893,False,False
SLC24A3,-0.006029792666099513,9.762857189343777e-12,1.5587318556695758e-11,-6.8135503172490886,0.04245252,0.048482407,-0.061265923,False,False
THBD,0.0011379129059464648,0.0,0.0,14.217035010172363,0.0013997557,0.00026184926,0.1278481,False,False
CD93,0.0027824507227804927,0.0,0.0,23.65363815985341,0.0037924214,0.0010099768,0.21270002,False,False
CST3,-0.0016972801710766533,0.10504206557501838,0.11572757867244038,-1.6209516202191603,0.108245894,0.109943815,-0.014580483,False,False
SYNDIG1,-0.10976361603543523,0.0,0.0,-22.708848014334855,1.0660999,1.1758636,-0.20418812,True,False
CST7,8.558099029836415e-05,0.1683228795885343,0.18276099846746396,1.3776572371284768,0.0024075687,0.002321981,0.012390226,False,False
REM1,0.00031776082542867034,0.0,0.0,19.451954672069956,0.00073709164,0.00041933203,0.17500848,False,False
ID1,-0.0010381441099520025,1.0261194094418613e-07,1.4513711590408224e-07,-5.3237758110252225,0.0023866072,0.0034247611,-0.047871817,False,False
COX4I2,-0.00020944908917312492,0.0,0.0,-19.579923340253053,0.0002699968,0.0004794468,-0.17621766,False,False
MYLK2,-1.7401536789138135e-05,0.17676441801419274,0.19178779531377152,-1.3508271873300937,0.00025948804,0.0002768906,-0.012156091,False,False
FOXS1,-5.4349352863346624e-06,0.6848238462224976,0.7004676231392747,-0.4058946952793129,0.00022466363,0.0002300973,-0.0036514706,False,False
CCM2L,-0.00030714600782562703,1.1317149639644697e-07,1.5992203918480494e-07,-5.3059168704410755,0.0022184753,0.0025256174,-0.047715906,False,False
HCK,-0.00459755377627864,2.042810365310288e-14,3.484042692399581e-14,-7.652963907234416,0.02262479,0.027222365,-0.06881336,False,False
SNTA1,0.005184701293751685,0.0,0.0,13.727478112712204,0.06790919,0.062724575,0.12343228,False,False
MYL9,0.001490083686476342,0.0,0.0,20.906747860783035,0.005485968,0.0039958865,0.1880097,False,False
TGIF2,0.0009009076470642063,3.0493260994024496e-06,4.118855604775934e-06,4.668654224156389,0.022104824,0.021203889,0.041981827,False,False
SAMHD1,0.11868563793849694,0.0,0.0,88.99228567603268,0.22114262,0.10245692,0.80018383,True,False
TGM2,0.0018152542759208696,0.0,0.0,8.656287889931427,0.0038955736,0.0020803104,0.0778374,False,False
MAFB,0.0024626260298450738,0.0,0.0,18.358131675952755,0.009964739,0.007502134,0.16507861,False,False
PTPRT,-0.013952425501772368,0.0,0.0,-13.057958247884637,0.07510958,0.08906175,-0.11741009,False,False
TOX2,-0.001306190800739364,0.0,0.0,-8.444288641945443,0.010067945,0.011374172,-0.07593408,False,False
SDC4,0.0017389217386753221,6.680100916867104e-10,1.0121365025556218e-09,6.17617586411887,0.016789516,0.01505061,0.0555348,False,False
PLTP,0.0026093298136721788,0.0,0.0,19.701627429196023,0.0076698377,0.0050604963,0.17716198,False,False
EYA2,-0.0035467447802804528,5.606626274357041e-13,9.251858538542972e-13,-7.21398164724309,0.02855026,0.032096907,-0.06486432,False,False
SULF2,0.0001181087012181746,0.8540338728908847,0.8617899827355042,0.1839760921575724,0.034181677,0.03406343,0.0016562069,False,False
AL139351.2,0.00036957746227434055,0.0,0.0,8.67414783341538,0.0013605407,0.000990962,0.07801234,False,False
AL139351.3,-0.0006837985775083232,0.016042772906158964,0.01861830511353071,-2.408123404025585,0.007978793,0.008662621,-0.021654397,False,False
KCNB1,-0.0010473584515637753,1.6172138806558323e-05,2.1335275470393564e-05,-4.313027683463947,0.030501863,0.031549215,-0.038782105,False,False
CEBPB,0.002852526858934178,0.0,0.0,8.294187394450418,0.014639308,0.011786747,0.074580535,False,False
RIPOR3,0.002157189448057967,0.0,0.0,14.658056257944128,0.01512756,0.012970325,0.13181016,False,False
NFATC2,-0.0003858245437456358,0.5741186225759622,0.5935065016291822,-0.562004417900674,0.048327312,0.0487131,-0.0050528697,False,False
TSHZ2,-0.002395887921148752,1.4391921016931875e-05,1.90369325620792e-05,-4.3387530203761955,0.03308337,0.035479095,-0.039010074,False,False
DOK5,0.0017067081981425821,7.026510109975348e-06,9.368680146633798e-06,4.4939446035992425,0.024452783,0.022746073,0.04040857,False,False
CASS4,-0.00296790921822582,0.0,0.0,-14.676396792557439,0.014993724,0.017961647,-0.13197045,False,False
BMP7,-0.04206937772058752,0.0,0.0,-61.875844158825316,0.06245553,0.10452521,-0.5563711,False,False
ZBP1,0.00035357105538209106,0.0,0.0,10.478183070359547,0.0014964393,0.0011428711,0.0942419,False,False
ZNF831,-0.0011807031880338922,3.681277505052094e-11,5.812543429029622e-11,-6.619671749153516,0.007870613,0.009051343,-0.05952573,False,False
EDN3,0.00017471283414669761,0.0029230007932365965,0.0035358880563345924,2.976048361694957,0.0009305902,0.0007558765,0.026763907,False,False
MIR646HG,-0.061341938157680714,0.0,0.0,-44.159683948752985,0.24643427,0.30777803,-0.39707807,False,False
CDH4,0.14773104622223646,0.0,0.0,68.89950551835153,0.26773646,0.12000611,0.61951244,True,False
AL354836.1,3.5127965087738096e-05,0.0010066254640592742,0.001242747486492931,3.2891013630401265,0.00024178035,0.00020665245,0.029601494,False,False
SLCO4A1,0.0009609955605290271,2.3192781029024445e-11,3.673618959190778e-11,6.687769433783532,0.0022129498,0.0012519615,0.06013703,False,False
NKAIN4,-0.001204532471072081,6.3861483459159984e-06,8.537631478497324e-06,-4.51425900312828,0.020088602,0.021293096,-0.040590353,False,False
COL20A1,0.00045657565754618983,6.408984634109771e-06,8.560531568267727e-06,4.513501682420619,0.0039616865,0.0035051042,0.040587887,False,False
KCNQ2,-0.0007222841777459704,8.421274821923674e-07,1.1578288022809818e-06,-4.926728852526579,0.0081605865,0.008882856,-0.044300966,False,False
SOX18,-0.0001974249731722656,0.0033778118481138097,0.004068019086447784,-2.9313974716031908,0.00031763362,0.0005150568,-0.026361408,False,False
RGS19,-0.0019090642629075874,0.0,0.0,-10.44755587142923,0.004812397,0.0067214794,-0.09394558,False,False
MYT1,-0.0009949513456041347,0.11887528838568517,0.13034571094921618,-1.559571458060691,0.019419683,0.02041466,-0.01402352,False,False
SAMSN1,-0.017409168259127684,0.0,0.0,-15.143613899365008,0.03442184,0.051831137,-0.13616656,False,False
AF127936.2,-0.003966758951873412,0.0,0.0,-22.24072584207427,0.006372871,0.010339662,-0.19999108,False,False
AF127936.1,-0.0027647561681554828,0.0,0.0,-23.03262206730047,0.0018809426,0.004645726,-0.20711784,False,False
NRIP1,-0.009772256919412612,2.1119182402884462e-08,3.0681620924287356e-08,-5.604596342567344,0.48079503,0.49056756,-0.050395682,False,False
AJ009632.2,-0.005640876590758086,0.0,0.0,-26.402111369466574,0.014084509,0.019725364,-0.23740569,False,False
AP000459.2,0.0003798683131815135,0.0,0.0,22.055220255419304,0.0009049783,0.0005251081,0.19842552,False,False
AP000477.3,-0.09481920668543997,0.0,0.0,-40.39561229033533,0.12498867,0.21980679,-0.36321607,False,False
LINC01684,-0.004482626594811621,0.0,0.0,-21.99007745700505,0.023185963,0.0276686,-0.19773473,False,False
JAM2,-0.008051204370787123,0.0,0.0,-29.305129699585002,0.038604524,0.046655964,-0.2635154,False,False
CYYR1,-0.00027956056073692915,0.03317269512288279,0.037710528749014156,-2.1301182993027554,0.0021086158,0.002388174,-0.019154318,False,False
BACH1,0.0001638284328789368,0.9309720038878968,0.9350237735733814,0.08662293995892559,0.4608127,0.4606494,0.000776303,False,False
GRIK1,0.0007554752203964124,0.5631669714557623,0.5829885832875387,0.5781524928985029,0.08357444,0.08281879,0.00519969,False,False
CLIC6,-0.0005711016698100149,0.0,0.0,-13.180076154431324,0.0015757731,0.0021468766,-0.11853666,False,False
RUNX1,0.06203785401253821,0.0,0.0,28.375535317879976,0.22517063,0.16313237,0.2551425,False,False
AP000331.1,0.0034359168946563605,0.0,0.0,11.330992895189343,0.008950828,0.0055149337,0.10188569,False,False
LINC01436,0.000351599225214785,0.0,0.0,37.47557590902756,0.0006323282,0.0002807273,0.33732095,False,False
ERG,-0.00018250360002443117,0.5275450974883589,0.5481937279061575,-0.6317677324589731,0.0081303455,0.008312839,-0.0056804465,False,False
ETS2,0.0011060506657909201,0.009455353847200199,0.011093492976769884,2.5953595032689005,0.014352256,0.0132463435,0.023333909,False,False
PCP4,0.05018222011639622,0.0,0.0,29.988039462965975,0.19032568,0.1401432,0.26964155,False,False
DSCAM,-0.06176460508221796,0.0,0.0,-14.224227942236407,0.16423957,0.22600542,-0.12790056,False,False
AF064866.1,-0.0018631362471656784,0.0,0.0,-15.894826033195418,0.00196823,0.003831363,-0.14293078,False,False
AL773573.1,-1.4625806563971067e-05,0.3053523958764419,0.32484297433664033,-1.0250462911437945,0.00031238075,0.00032700668,-0.009223224,False,False
BACE2,0.019346692963080076,0.0,0.0,13.810094129557244,0.09851669,0.07917041,0.12417217,False,False
MX2,-0.00179091886300018,0.0,0.0,-12.715718121167555,0.009481388,0.0112723205,-0.11434278,False,False
MX1,-0.001570506347538075,9.992007221626409e-15,1.7227598657976568e-14,-7.744495148873593,0.013403292,0.01497387,-0.06964149,False,False
C2CD2,-0.009063040844371784,0.0,0.0,-18.463501820144987,0.023822896,0.032885905,-0.16601804,False,False
UBASH3A,-0.00020963156247566278,3.3664317999893e-09,5.014545878832125e-09,-5.915021519367807,0.00021966523,0.00042929803,-0.05320033,False,False
TRPM2,-0.0024324034941577664,1.5574271030605047e-05,2.056461843829892e-05,-4.32135234619298,0.01763871,0.020070909,-0.038853027,False,False
ITGB2,-0.0014358005213946751,7.518852207510918e-11,1.1778880742836947e-10,-6.513072322676174,0.010973619,0.012409314,-0.058560837,False,False
ITGB2-AS1,-0.0014916653171999947,0.0,0.0,-14.825423121047738,0.0024923435,0.00398401,-0.13331658,False,False
BX322562.1,-3.4823554278036414e-05,1.9917401061775308e-13,3.3251086914482987e-13,-7.353942666107376,1.0127588e-05,4.4950895e-05,-0.066261455,False,False
COL18A1,-0.033345056471618596,0.0,0.0,-24.187201694168188,0.034154367,0.0674993,-0.2174809,False,False
COL18A1-AS1,-1.4109375088385515e-05,0.11077101739235373,0.12181563496226583,-1.5948001480977656,8.312846e-05,9.723754e-05,-0.014355484,False,False
SLC19A1,0.0002405298838589015,0.6016531290184894,0.6206875471304911,0.5220321069089453,0.020544924,0.020304322,0.0046953717,False,False
PCBP3,-0.04772979711292606,0.0,0.0,-28.338684615712186,0.25918272,0.3069121,-0.2548076,False,False
COL6A2,-1.2694419744405819e-05,0.8874891778874503,0.8934454810947486,-0.14148360916699912,0.0015583428,0.0015710337,-0.001271943,False,False
IL17RA,0.008803220616379002,0.0,0.0,15.58585658237728,0.123082556,0.114278756,0.1401525,False,False
SLC25A18,-0.003342739836966794,1.8624244857434746e-06,2.529322524776109e-06,-4.769067512435553,0.08003371,0.08337644,-0.04288167,False,False
DGCR9,0.0012445620872847496,6.217248937900877e-15,1.0744093786695064e-14,7.80578774732591,0.0097190365,0.008474464,0.07019101,False,False
CLDN5,-0.001239852183217505,0.00020564129173705759,0.0002606901765204177,-3.71259491671844,0.0020493828,0.003289222,-0.033382576,False,False
AIFM3,0.00044080844880948046,6.391454451915024e-06,8.54091908941874e-06,4.514082805701735,0.0041242214,0.0036834239,0.040591657,False,False
BCR,-0.004541382768060734,0.0,0.0,-9.313113905828427,0.10079034,0.105331816,-0.08374269,False,False
SUSD2,-0.0004323399143323883,0.0,0.0,-26.862437299004064,0.00038800944,0.00082034996,-0.24168377,False,False
GGT5,0.0008377856662693474,0.0,0.0,8.285343682032424,0.0039015827,0.0030637924,0.074505694,False,False
UPB1,0.00029560724107604707,2.9046254290676643e-10,4.448124699950481e-10,6.306647632170983,0.0037016706,0.0034060688,0.056717407,False,False
KIAA1671,-0.006884037351484661,0.0,0.0,-16.667505730508555,0.042722788,0.04960687,-0.1498711,False,False
SEZ6L,-0.013858730156046738,0.0,0.0,-12.099127538004398,0.03435043,0.048209205,-0.10879106,False,False
AL080273.1,-0.0011703641516121728,0.0,0.0,-15.286638921890694,0.0011375648,0.002307933,-0.13746867,False,False
MIAT,0.0027749652448486933,0.0,0.0,12.80676955079445,0.010340404,0.0075654327,0.115158066,False,False
XBP1,0.024281284985624242,0.0,0.0,63.069563413401085,0.065593615,0.04131218,0.5671104,False,False
ZNRF3,0.006494188674057492,1.3322676295501878e-15,2.3291392125003285e-15,7.995298626931147,0.17170823,0.1652148,0.07188239,False,False
EMID1,-0.0042065648637058094,0.0,0.0,-12.962464023730854,0.017398367,0.021604905,-0.116555296,False,False
AP1B1,-0.0024253261078025883,0.00012986003621007214,0.00016599067261619787,-3.827390964882725,0.14910685,0.15153229,-0.03441639,False,False
OSM,0.0003986373577853419,0.0,0.0,16.125627757803024,0.00044615654,4.7531215e-05,0.14504796,False,False
LIMK2,0.0164692226116473,0.0,0.0,33.12811945850602,0.06476848,0.04829935,0.29787695,False,False
RFPL2,7.975731065817925e-05,8.418732745996138e-05,0.0001084422423271293,3.9328775141686503,0.0009046924,0.00082493236,0.035381116,False,False
AL021937.3,9.797958502470773e-05,7.105427357601002e-15,1.225778152547614e-14,7.786989495143024,0.00023168429,0.0001337055,0.07007163,False,False
SYN3,0.029017111801979682,0.0,0.0,58.89315597210007,0.070182,0.04116501,0.5295485,False,False
TIMP3,-0.0009456181174717187,0.10755100889320324,0.11831794157668123,-1.6093632245052876,0.024627458,0.025573052,-0.014470528,False,False
HMOX1,0.007444612328388257,0.0,0.0,17.01235283780002,0.013348029,0.0059034424,0.15297015,False,False
APOL4,0.0004588270762389037,0.0,0.0,14.998597749285777,0.0010575635,0.0005987364,0.13490416,False,False
CACNG2,-9.223896943816591e-05,0.5314683687903479,0.5518882334271525,-0.6257758043013145,0.0098535735,0.0099458415,-0.005628836,False,False
IL2RB,0.00044307070788386524,5.4076356725829555e-09,8.011312107530303e-09,5.836394573527379,0.001401396,0.00095831987,0.052485652,False,False
RAC2,0.0005992594966481232,0.0,0.0,10.213433841235775,0.0013648279,0.0007655689,0.09184991,False,False
CYTH4,-0.003698930878458611,1.729727472365994e-13,2.8909094245671207e-13,-7.372678697884267,0.014504864,0.01820378,-0.06629276,False,False
CARD10,-0.00019760623726993614,0.0,0.0,-8.842883752012147,0.000706067,0.0009036738,-0.07954662,False,False
PDGFB,-0.004709889827452825,0.0,0.0,-18.102336951228786,0.006769638,0.011479542,-0.16277452,False,False
CACNA1I,4.247543593185073e-05,0.33035214432405247,0.3503204075546686,0.9734259412357202,0.0021481044,0.0021056307,0.00875422,False,False
GRAP2,-0.0023769606648247946,0.0,0.0,-10.57015584635387,0.005773729,0.008150669,-0.095045306,False,False
TNFRSF13C,-0.004860258752086987,0.0,0.0,-27.816976042831783,0.0025388787,0.0073991134,-0.25013033,False,False
A4GALT,0.001134462419839275,0.0,0.0,29.621011992922988,0.0022913413,0.0011568882,0.26640522,False,False
PACSIN2,0.013682002909105418,0.0,0.0,18.51606836889747,0.21417207,0.20048961,0.16649567,False,False
PNPLA5,0.0002455642188309839,0.0,0.0,32.8683431929247,0.00034256466,9.7001204e-05,0.29592857,False,False
PARVB,-4.2557754904273545e-05,0.8376521313506176,0.8463982465651239,-0.2048999774204093,0.026635574,0.026678277,-0.001848742,False,False
PARVG,-0.0005974887899457175,0.018068170908462466,0.020855911014000538,-2.364391710141731,0.008502484,0.009100017,-0.02126192,False,False
PRR5,0.0015923355307798722,4.962918964679375e-12,8.00901392901459e-12,6.910378304810058,0.01447325,0.012880932,0.062136937,False,False
ARHGAP8,0.0021980859308569143,0.0,0.0,20.493756783212675,0.010932894,0.008734861,0.18428297,False,False
PHF21B,-0.012577313786439047,0.0,0.0,-16.93531736981321,0.11458719,0.12716435,-0.15227474,False,False
FBLN1,-0.0025640134304372782,0.0,0.0,-11.070267789205845,0.010851484,0.013415503,-0.09954323,False,False
AL118516.1,0.014790034085201652,0.0,0.0,44.46591807822155,0.051139724,0.03634984,0.3998248,False,False
LINC01644,-3.0819557293631365e-05,0.4078454824981561,0.42900997457730305,-0.8277066008526214,0.0005429861,0.00057380344,-0.0074438034,False,False
C22orf34,0.0014410008412845334,1.5394883589259223e-05,2.0336702231518126e-05,4.323909597180675,0.025053488,0.023612373,0.038882844,False,False
MLC1,-0.0007383133877898275,0.0003443997387819753,0.00043248188210377806,-3.579938941880953,0.011673324,0.012411557,-0.032187212,False,False
TYMP,0.005337605401205101,0.0,0.0,32.67236436932713,0.016537929,0.011200273,0.29379538,False,False
ODF3B,0.00021189536349663533,1.5807355424612979e-12,2.5829012131720553e-12,7.071227570839659,0.0006372827,0.00042538595,0.06360265,False,False
AC000050.1,0.00015659741281781036,0.0,0.0,20.21532966114414,0.00023469506,7.809842e-05,0.18199885,False,False
CSF2RA,-0.02000987769921309,0.0,0.0,-23.4050373172615,0.024057344,0.044067346,-0.21045102,False,False
P2RY8,0.0021064393019115603,2.220446049250313e-16,3.936961080231052e-16,8.268130428038042,0.012205728,0.010099319,0.07434505,False,False
CD99,-0.0038032839876429372,0.0,0.0,-15.458537798194069,0.019142453,0.022945786,-0.13900343,False,False
GYG2,-0.0013521468654893267,0.0,0.0,-9.144741707056411,0.0040967306,0.005448901,-0.082232244,False,False
MXRA5,-0.00041672970579498,0.0,0.0,-15.004298837465576,0.0018086901,0.0022254088,-0.1349563,False,False
NLGN4X,-0.04436117969496076,0.0,0.0,-21.62466939635123,0.46183252,0.50619394,-0.19444099,False,False
AC079142.1,-0.011734789862223554,0.0,0.0,-29.53689732998941,0.03669771,0.048432637,-0.2655918,False,False
ANOS1,-0.007470695405462782,0.0,0.0,-13.098930908313186,0.05177876,0.059249736,-0.11778601,False,False
ARHGAP6,0.005452150148532901,8.881784197001252e-16,1.5554788436079252e-15,8.05526887942543,0.067335956,0.061883718,0.07243148,False,False
FRMPD4,0.002584384206673009,1.3191802890055726e-06,1.8013385830754292e-06,4.838157195471489,0.017617855,0.015033504,0.043502726,False,False
TLR7,-0.002624310820677311,0.0,0.0,-16.52171933685055,0.005063175,0.0076874914,-0.14856523,False,False
TMSB4X,-0.007532853599926286,0.0005702139917784788,0.000710694630384477,-3.445894559347255,0.3997576,0.40728918,-0.030978804,False,False
NHS,-0.005328524715822748,0.0,0.0,-16.693472425252967,0.044170775,0.04949906,-0.15009792,False,False
AL807742.1,-0.0011928677215095884,1.0114131754335176e-11,1.6139571948407195e-11,-6.808455395987831,0.019445479,0.020638349,-0.061222047,False,False
