"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Hcfc1",0.529947305409127,5.80339853876236,4.09823843999207,0.0612272283452283,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Styx",0.925285206601205,4.22639984825582,4.09652948974576,0.0612752349081924,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Zfp706",-0.342463026813074,7.02877061308407,4.09211801971,0.0613993638740466,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Aptx",0.754717774223507,4.65630457800582,4.09110151424142,0.0614280080808734,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Dact1",-0.57101503937664,5.40426733826894,4.08208035960137,0.0616829074987679,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Hspa4",0.352256386107957,6.90784770972977,4.07429991319817,0.0619037517379709,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Abcg2",0.659030336845666,5.59508498705252,4.07378601696858,0.061918371226395,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Erh",-0.66119075399385,5.23599618806375,4.06941342361426,0.0620429290103389,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Ssr4",-0.440769081227558,6.89145992894412,4.05652586772027,0.0624117665314026,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Senp5",-0.694489946612525,4.75668691000246,4.05288511240222,0.0625164317375397,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Dpysl3",0.398823634499382,7.64158011779033,4.05257412132749,0.0625253817674093,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Fam129b",-0.658342682169936,4.96889616221375,4.03289910631211,0.0630946949407954,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Zfp142",0.817046868793196,4.38968583557689,4.03229062860949,0.0631123990052358,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Cdc40",0.42198943714109,6.34823084684255,4.02678849169153,0.0632727537272924,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Ctsl",-0.411073770155823,7.68480787785044,4.0189922559531,0.0635007917248524,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Brd3",-0.387032715033388,6.51160007634961,4.01800335906012,0.0635297859657649,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
