"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Arhgap25",-0.432272913564058,2.1658456301968,1.08564693692311,0.318287338006772,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Pan2",0.206666786085035,4.58800395243532,1.08522168572207,0.318378119876343,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"B230216N24Rik",-0.219178163570511,5.96077680914297,1.0848404951381,0.318459527185247,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Kmt5a",0.17969242743133,5.89843312338802,1.08483282498925,0.318461165532206,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Kcnk1",-0.230896679099263,5.92044471323324,1.08451781369489,0.31852846247215,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Tbk1",0.163050563462996,6.09139058001605,1.08447233321333,0.318538180300291,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Fam228a",0.392494336959328,3.63142412987965,1.08439601648516,0.318554487869661,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Tmem178b",-0.194860849452627,7.43189583925105,1.0835940912141,0.318725917577858,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Gne",0.280801314842454,3.77447983858508,1.08347231421967,0.318751961692503,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Steap2",-0.374464292228698,3.92190142114399,1.08344515452887,0.318757770676216,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Yipf6",0.174691454970889,5.01348229089204,1.08331709640043,0.318785162111327,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Stat2",0.216353178595213,4.80207465849505,1.08319141170587,0.318812049141413,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Bean1",-0.376747210658417,2.71208606211001,1.08313405773957,0.31882431963371,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Pwwp3a",0.311856290232402,4.76494721156268,1.08250914899768,0.318958058346357,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Palmd",0.220084655418404,5.3697343105117,1.08245019293529,0.31897067985746,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Bcl11b",0.218568147429781,7.28937125075627,1.08224694023575,0.319014198345247,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Flrt2",-0.19756170632698,6.20555693817724,1.08184749577066,0.319099748218563,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Eif2b3",0.212127776547884,4.4366046151661,1.08111353766971,0.319257027050394,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Psmc3",0.212364596922741,6.77541931342733,1.08077248843109,0.319330147695342,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Kcnmb4os2",0.406086704061189,3.00576802565725,1.08040207028631,0.319409592118989,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Arhgap45",-0.361529225964618,3.05480766315986,1.08032129901502,0.319426919068177,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Slc4a2",-0.329239820600518,3.80943133332636,1.07995895429633,0.319504665321691,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Proser3",-0.443074305622429,2.06477548117718,1.07957174937039,0.319587775581841,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"D230022J07Rik",0.405406313150459,2.47348740345692,1.07911326006337,0.319686226390652,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Col11a2",-0.427197579968649,2.3600720414588,1.07910058702295,0.319688948271651,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Kcnu1",0.435725042935868,2.18218201962684,1.07876415814999,0.319761217659445,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Wdr25",-0.453695725764444,1.88085141866558,1.07866301753292,0.319782948572133,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Fbxl12",0.229875081598957,4.92362922312899,1.07864378293991,0.319787081525216,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Slc37a1",-0.298593192778955,3.42335290697566,1.07852207031967,0.319813235788045,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
