"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Naa25",-0.0963299455066564,4.05048166998141,0.0940880647626982,0.76488183546351,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Saysd1",0.0642877946939806,5.13700061174914,0.0940842303039112,0.76488279661779,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Minpp1",-0.0746693529868973,4.2435104341916,0.0940718960033369,0.764900076802097,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Pitpnb",-0.0587081237877302,5.24640750246734,0.0938657450359301,0.765146685675204,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Kif21b",-0.0802246603582576,4.38570309699492,0.0938635728557556,0.76515112069288,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Gsto2",0.0951345400354744,3.76413880104219,0.0938146445008112,0.76521484998999,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Noa1",-0.10930216063466,3.77442450289652,0.0937518009385971,0.765291409930983,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Ubn1",-0.0543195803896476,6.48742842562894,0.0937349463698458,0.765304271194542,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Slc6a8",-0.141982165825797,2.63004806713176,0.0936632191875551,0.765435024990451,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Ints14",-0.092481622713643,3.89147450318937,0.0933313170028418,0.765799148463908,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Derl1",0.0429562971322033,6.49771853387897,0.0933247178688404,0.765801220553675,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Canx",0.0421816304795441,8.4552629226141,0.0932757751162548,0.765860381412439,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rgs18",-0.0623992380014939,6.57817198999768,0.0931840184927963,0.765971927145237,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Mlx",0.0603391735882451,4.9518581442358,0.0931385096464475,0.766028166608307,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"St8sia4",0.0549459572939197,6.9615625795352,0.0931046998489123,0.766068177467414,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Atp13a1",0.0787091000260663,4.20985913090871,0.0930978529963358,0.766079666087316,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Cmtm4",0.0612124238167,4.90664199580154,0.0930563848000667,0.766127980377202,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Papss2",-0.161704168165847,2.71409471539217,0.0930362008528286,0.766193005938515,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
