"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Fbrsl1",-0.140601442242344,5.24915961000247,1.45870224126789,0.249253269289934,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Ap3m1",-0.140371378813032,5.25305224182958,1.45746631276746,0.249443408421745,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Dmrtb1",-0.349293911421257,1.87664574248661,1.45696171279295,0.249530035377886,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Cnrip1",0.150517040799974,6.30538933873469,1.45642154564749,0.249604117307153,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Gm3550",-0.61898300040215,0.0109434991973889,1.45741169986727,0.249636316811361,0.999475196090607,"Not Significant","Medium","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Slc25a1",0.134636314691567,5.29261681215371,1.45562313023179,0.249727360378379,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Rab6a",0.134380467380724,7.71544114369992,1.45490326418987,0.249838152159585,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Tmem79",-0.510690456680385,0.650968403410765,1.45541308072483,0.249873044308522,0.999475196090607,"Not Significant","Medium","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Gria1",-0.184464055895645,5.66149151486966,1.45449572063342,0.249901055518473,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"St6gal2",-0.19192950871374,4.39306587176756,1.45429842590405,0.249931889008434,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Usp2",0.195117775435006,6.51102818910271,1.45427968918018,0.249934370574303,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Hhipl2",-0.754693027211054,-0.194947599588379,1.45228308342798,0.250236136930854,0.999475196090607,"Not Significant","Medium","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Tfap4",-0.408925668910673,1.71588596727218,1.45147448194297,0.250379759747187,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
