"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Eef1b2",-0.0368784735140898,10.274988017369,0.0342548731539494,0.855375669615975,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Asf1a",0.0793656693240664,4.77093611083496,0.0512003606270667,0.85539307220868,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Abhd4",-0.0844933083870033,4.54454475924601,0.0340542637188421,0.855794701863001,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"G3bp2",0.0412079604998038,7.29578355389458,0.0340458558913211,0.855812291985331,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Hat1",0.0603490499931181,5.13166584522412,0.0340190347527432,0.855868419871843,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Kat5",0.0901981036138252,4.34448664855157,0.0339975373386054,0.855913423492031,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cttnbp2nl",0.0558913909602589,6.14173308394156,0.033786938864124,0.856355081256234,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Ssh2",0.0505071150172706,8.06785718646941,0.0338875705096752,0.856355470582264,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Zmym5",-0.0521251656461228,5.86914838221497,0.0337667062154782,0.856397587240938,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Slc16a10",0.0681506969828965,5.22281226539989,0.0336640166644432,0.856613527350366,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
