"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Depdc5",0.502041641204675,3.84127167234668,1.15599643404992,0.301526632255986,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Elovl5",-0.319709842862127,5.33692292623936,1.15500706000909,0.301615337857125,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Spry2",0.532491627689745,5.04302765916516,1.16647740594105,0.301679760821412,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Slc35a4",-0.381488845454254,4.33811528220628,1.15479896677032,0.301710344715869,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Sft2d1",-0.374708213955894,4.59635611259695,1.15466288518096,0.301720058674421,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Tada1",-0.515683494338928,3.86799563611541,1.15433058923753,0.301798705799173,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Klf4",-0.172888937958023,8.9125475936589,1.15272655294422,0.302061390227395,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Cops6",-0.206771997291903,6.37039681936892,1.15262562139162,0.302084161050087,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Mfsd10",-0.466931781306335,4.10279192958176,1.15062320108704,0.302559461760262,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Pdgfra",1.08229423895685,5.38217407518444,1.26829897101003,0.302581838204168,0.999822942704652,"Not Significant","Large","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
