"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Gm11769",-0.0814948914165316,2.11214213592258,0.0612155234793906,0.810037271657188,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Kctd16",0.126510736500765,2.37786275880104,0.0611695618852241,0.810106276306328,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Pnoc",-0.195387377265927,1.0259497601272,0.0611658406211451,0.810126573614064,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Nrbf2",-0.0246428513062786,5.34047157088003,0.0611446174159198,0.810142659358006,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Mapre2",0.0230766417338605,5.58872529413297,0.0610819588870648,0.810237766468462,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Rida",0.0289066433296864,4.94146358780094,0.0610522987688678,0.810282880289117,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Eif1ax",-0.0262452573239261,6.19592720100958,0.0609751477189959,0.810400028556424,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Asap2",-0.0329186093353768,5.17361237512105,0.0609608106870279,0.810421897141721,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gstp2",-0.171272533388339,-0.178282500336062,0.0609450063453401,0.810497389102591,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Slc39a12",0.0722353895784777,3.23270662950441,0.0608846339006839,0.810538173317505,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Hspa14",-0.0266070402269617,5.50302937889073,0.0608228446733236,0.810631735928582,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Wdr81",-0.0541731314630706,2.74871814694027,0.0608016051527506,0.810664977801402,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Itfg1",0.0311837626750258,5.75379422236394,0.0607883191270591,0.810684270703549,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gpr4",-0.0225857198015619,6.52197105181477,0.0606760053293772,0.810855360816657,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Pja2",-0.0280426687887185,6.68483899935882,0.0606640877245222,0.810873525080529,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm20705",-0.0806759830823567,1.26027548858797,0.0606471846219941,0.810908707342498,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Cfap300",-0.116207017112148,0.0853398231177391,0.0606616783457366,0.810958059199694,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gypc",0.112038229987479,1.33891430054642,0.0604784957150753,0.811164670050177,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Irf3",0.0236321470117638,5.34771185810525,0.0604483545297464,0.811202737037129,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Dmac1",-0.0333730546810094,5.33867762014097,0.0604315888104018,0.811228343594853,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Creg2",0.0941532753545408,2.8201539565497,0.0603959254213319,0.811283613227812,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
