"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Method"
"DMAP1",0.111234093963011,5.07547639723916,4.83817180827165,6.20526171935451e-06,9.99825361989412e-06,1.91501822085628,"Mixed_Effects"
"CRYGN",0.681483443689964,-1.43231736527119,4.83749216615288,6.22170610155912e-06,1.00238280521947e-05,3.33384221266851,"Mixed_Effects"
"THAP10",0.187477182251078,3.08313136439308,4.83613966972195,6.2545570765397e-06,1.00758281126385e-05,2.3453090488981,"Mixed_Effects"
"PPP1R16A",-0.353468444293164,3.96772783184336,-4.83397765552904,6.30742191977557e-06,1.01600571488323e-05,2.10783280154224,"Mixed_Effects"
"CSKMT",-0.30600567389222,1.34703464904934,-4.83342352168953,6.3210413636727e-06,1.0181059637592e-05,2.74297801032508,"Mixed_Effects"
"COL7A1",-0.352141988076713,4.11732616238922,-4.83286828275813,6.33471671043361e-06,1.0202148298285e-05,2.09211977687399,"Mixed_Effects"
"PDHB",0.182459137790194,6.04325108937263,4.83270718780388,6.33868981762146e-06,1.02076089288732e-05,1.77911025282014,"Mixed_Effects"
"BATF2",-0.661842184862774,-0.63196427367216,-4.83100976658148,6.38070142199036e-06,1.02743188200826e-05,3.16638932502919,"Mixed_Effects"
"SERPINH1",-0.545473360918975,3.14422312698462,-4.82769885213589,6.46342959375211e-06,1.04065729695803e-05,2.31071893602059,"Mixed_Effects"
"LOC102723670",0.356359896293919,1.58230423529306,4.82699887879929,6.48105284288727e-06,1.04339889773777e-05,2.68479667640662,"Mixed_Effects"
"MAN2C1",-0.194205194021164,6.02813677050472,-4.82678797504135,6.48637194581477e-06,1.04415930533215e-05,1.76293031775129,"Mixed_Effects"
"VN1R103P",0.867814802777775,-1.30653802531198,4.82661931205705,6.49062877522449e-06,1.04474858691131e-05,3.28599644862875,"Mixed_Effects"
"PEPD",0.170439226538855,4.74845994120455,4.82636726200787,6.49699525717209e-06,1.04567730424948e-05,1.9203414705521,"Mixed_Effects"
"NIF3L1",0.174333138976343,4.40735088074321,4.82598603409463,6.50663618020426e-06,1.04713281680503e-05,1.97546358687946,"Mixed_Effects"
"USB1",0.342337946311733,3.16889160752747,4.82506506141682,6.52998433041075e-06,1.05072791517821e-05,2.32318897746928,"Mixed_Effects"
"PGD",0.125902116850409,5.61081039188425,4.82505757488234,6.53017446028639e-06,1.05072791517821e-05,1.79196350793475,"Mixed_Effects"
"IMPDH2",-0.135466552985867,5.20245451383778,-4.82495120465829,6.53287644756581e-06,1.05106616660983e-05,1.83382160521358,"Mixed_Effects"
"CCDC154",-0.727346130471423,0.0467746083721069,-4.82380237726557,6.56212815034073e-06,1.05567551369293e-05,3.01957991193635,"Mixed_Effects"
"LOC100420981",-0.262644386984497,1.18935085220473,-4.82369840188843,6.56478188388045e-06,1.05600548681036e-05,2.74987798075409,"Mixed_Effects"
"LOC124901827",-0.905691638202755,-1.68793465312445,-4.8227545192041,6.58892020940658e-06,1.05979107617844e-05,3.31225965666026,"Mixed_Effects"
"H2BC15",0.306470225354117,2.43835152778793,4.82190300003587,6.61077066488272e-06,1.06320801332053e-05,2.4528689071391,"Mixed_Effects"
"SP2",-0.456582890551443,1.85230614748995,-4.82012720437179,6.65656594863314e-06,1.07047500856976e-05,2.60154407325703,"Mixed_Effects"
"MCM8",0.24535248209871,2.07937388609702,4.81965414240971,6.66881759869508e-06,1.07234684895882e-05,2.53531702835518,"Mixed_Effects"
"AP5B1",0.202544898106425,4.8826461027432,4.81726191365976,6.73111024801444e-06,1.08226420759891e-05,1.87821467135315,"Mixed_Effects"
"NCOA4",0.124516547758784,7.51156582346262,4.81606952985861,6.76237076818092e-06,1.08719069120736e-05,1.66008374630135,"Mixed_Effects"
"RPL17P47",0.446430726078116,-0.0797781975561056,4.81588971183282,6.76709728290724e-06,1.08785077319206e-05,3.01468220830766,"Mixed_Effects"
"LINC02908",-0.646392086870986,-1.14422385062314,-4.81275906420114,6.84990396964235e-06,1.1010614306e-05,3.17618630650529,"Mixed_Effects"
"LRRIQ3",-0.741593385584287,0.539268532195976,-4.81187106307785,6.87357105764517e-06,1.1047643695696e-05,2.82529556893416,"Mixed_Effects"
"DCK",-0.191427374192841,5.60938250012338,-4.81091435812688,6.89915838999425e-06,1.10877523501705e-05,1.72809415503954,"Mixed_Effects"
"SPIN3",0.100965650457596,5.93454807218887,4.81076688785416,6.90311076716923e-06,1.1093086940291e-05,1.70723083888962,"Mixed_Effects"
"RCN3",0.428348595284886,0.808210606836287,4.81069161237127,6.90512908908057e-06,1.10953128697092e-05,2.81276190689256,"Mixed_Effects"
"EIF4A1",-0.289174573097675,2.0602978033039,-4.81017039339724,6.9191200385591e-06,1.11167745077207e-05,2.50701847397668,"Mixed_Effects"
"GAS2",0.205543902511918,3.61007983707272,4.80703830282958,7.00377735552619e-06,1.12517596606381e-05,2.10215876081905,"Mixed_Effects"
"HRC",0.513103410735863,0.153480914066824,4.80632832652251,7.02310713486203e-06,1.1281779212698e-05,2.93175245258864,"Mixed_Effects"
"METTL22",0.18514863501668,3.51115336684868,4.80587354014172,7.03551642121772e-06,1.13006773387185e-05,2.14340026745319,"Mixed_Effects"
"RNU6-979P",0.557514768929557,-1.31243194765415,4.80517022352756,7.05474916131035e-06,1.13305310514896e-05,3.19097408292386,"Mixed_Effects"
"CDC16",-0.108329261617296,5.8880356991428,-4.80367500473286,7.09580740784069e-06,1.13946277784471e-05,1.68466246933217,"Mixed_Effects"
"AP5S1",-0.135672951513835,3.89530561287165,-4.80366952587643,7.09595828270901e-06,1.13946277784471e-05,2.01213102322309,"Mixed_Effects"
"VLDLR-AS1",-0.174956989015311,3.51969859919531,-4.8034240767542,7.10272058302484e-06,1.14044415885035e-05,2.10385431286404,"Mixed_Effects"
"PCDHB10",0.189037787496536,3.46489784443409,4.80290727416904,7.11697939584193e-06,1.1426289228835e-05,2.12668322747765,"Mixed_Effects"
"CLASRP",-0.179809822775603,3.68352403341527,-4.80109737557367,7.16713544379894e-06,1.15057604907597e-05,2.06615399426252,"Mixed_Effects"
"ARF4",-0.117043201445921,5.8897960404864,-4.79976796842746,7.204195224966e-06,1.15641950281491e-05,1.66472138705374,"Mixed_Effects"
"LINC01630",-0.377485115531612,3.40476782092263,-4.79961002512753,7.20861058363418e-06,1.15702227392934e-05,2.1079480775167,"Mixed_Effects"
"THSD7A",0.217150691051766,6.16528334883304,4.79879275561295,7.2314997696545e-06,1.16058981558225e-05,1.64498013024559,"Mixed_Effects"
"TRAPPC8",0.0972924083529645,6.95239009821671,4.79729273483469,7.27369503740943e-06,1.16725487028904e-05,1.60250551506928,"Mixed_Effects"
"GMNC",-0.972775054730656,-0.548286791544713,-4.79671485743669,7.29001451010307e-06,1.16976663561072e-05,2.944633040226,"Mixed_Effects"
"MTR",-0.0900939971072887,7.21022152309228,-4.79470506650136,7.34704991154087e-06,1.17881068165027e-05,1.58607842679276,"Mixed_Effects"
"GK5",-0.101006350297953,5.96056735512853,-4.79398044419203,7.36772020905254e-06,1.18201894116485e-05,1.63944998894314,"Mixed_Effects"
"ISCU",0.179585297070221,6.90107372477171,4.79221815354678,7.4182272853617e-06,1.19001295266092e-05,1.58467728814693,"Mixed_Effects"
"EPB41L4B",0.27092356603572,6.17284043050647,4.79197138154668,7.42532660663585e-06,1.19104277761727e-05,1.62162747518639,"Mixed_Effects"
"FHL1P1",0.907414359247086,-1.05209977710692,4.79177428767225,7.4310015028474e-06,1.1918439532848e-05,3.1257069720577,"Mixed_Effects"
"MVK",0.20197458091728,3.61437013387122,4.79122744065761,7.44676891864719e-06,1.19426355386083e-05,2.05854296676385,"Mixed_Effects"
"OSER1",0.126499564103463,4.72354610230444,4.78960382431972,7.49377539155112e-06,1.20169216655876e-05,1.78607087529002,"Mixed_Effects"
"TM4SF19-AS1",-0.593230791889701,-1.43384678656555,-4.7894256989216,7.49894998286535e-06,1.20241192698081e-05,3.11741182267862,"Mixed_Effects"
"ZNF468",-0.179678600589787,3.43715894386604,-4.78872123235462,7.51944904425367e-06,1.205588518312e-05,2.05737603913475,"Mixed_Effects"
"MTCH1",0.157141285984541,8.30711054368768,4.78860516588222,7.52283165972014e-06,1.20602051051995e-05,1.54431387802258,"Mixed_Effects"
"UQCR11",0.172735151794622,3.89999952140877,4.78746107941704,7.55625405507345e-06,1.21126780151031e-05,1.94945276153507,"Mixed_Effects"
"FTSJ3",0.140737424425222,4.44008172413227,4.78738515890888,7.55847704294763e-06,1.21151332388744e-05,1.8339903842028,"Mixed_Effects"
"RN7SL526P",-0.638266576178954,-1.33426715726044,-4.78707840795669,7.5674653406576e-06,1.21284308240062e-05,3.09510132068635,"Mixed_Effects"
"GRM7",0.15981711638891,5.99368614056124,4.78699373228325,7.56994830711255e-06,1.21313007895602e-05,1.61261869798732,"Mixed_Effects"
"TOP1MT",-0.263599473415116,2.70524660063384,-4.78690649396952,7.57250724825937e-06,1.21342919731618e-05,2.26442539500767,"Mixed_Effects"
"RPS18P14",-0.779031169504923,-1.79246618580776,-4.78598485178257,7.59959307514203e-06,1.21765812424604e-05,3.19426064942413,"Mixed_Effects"
"TMEM143",-0.278609651529763,1.98421073474132,-4.78468470167716,7.6379632209979e-06,1.2236941624133e-05,2.42071404165004,"Mixed_Effects"
"WDR35-DT",-0.937231168661898,-1.84588832356605,-4.78249677618953,7.7029597333924e-06,1.23399457325138e-05,3.16542258031424,"Mixed_Effects"
"ZNF687",0.123252744435106,4.54014222604881,4.78227436976135,7.70959681943793e-06,1.23494492380101e-05,1.80458541261529,"Mixed_Effects"
"PPP3CA",-0.253648904209167,9.72285355942679,-4.78157314760622,7.73055927320392e-06,1.23818956862833e-05,1.50922313939102,"Mixed_Effects"
"THAP4",-0.117544695149244,4.81488687536689,-4.78090584373013,7.75055930088158e-06,1.24127948445119e-05,1.73568958577933,"Mixed_Effects"
"KAT2A",0.187028938264152,5.55449832767842,4.78013874255577,7.77361264572386e-06,1.24485779040176e-05,1.63839574477034,"Mixed_Effects"
"ZBTB14",-0.130292888353377,4.50403190034887,-4.77964429129271,7.7885075400552e-06,1.24712907649787e-05,1.77791119202519,"Mixed_Effects"
"CELSR2",0.473718516860856,7.50628511564859,4.77930150812706,7.79884987784484e-06,1.2486710393728e-05,1.52737071054459,"Mixed_Effects"
"COX7A2L",-0.185617322018305,6.38642033938537,-4.77921364898195,7.801502886539e-06,1.24898169727489e-05,1.55347071952517,"Mixed_Effects"
"CEP95",-0.134672474990468,5.74105664266978,-4.77852941289114,7.82219428075687e-06,1.25217989016154e-05,1.60394281126125,"Mixed_Effects"
"RNF123",0.199649103722986,5.30248056380353,4.77823745249966,7.83103945919283e-06,1.25348132519999e-05,1.66323190606895,"Mixed_Effects"
"SGO2",0.182961480348121,2.70699077490494,4.77749588014614,7.85354980488785e-06,1.25696964819485e-05,2.22036891296042,"Mixed_Effects"
"DDAH1",0.128465022777937,7.95890572215704,4.77661643170967,7.88032703391887e-06,1.26114019125474e-05,1.50480546232186,"Mixed_Effects"
"GABRA6",0.479716437774661,0.165241611176142,4.77423267496548,7.95335487664146e-06,1.27271108445133e-05,2.82091413188788,"Mixed_Effects"
"HHEX",-0.475317473252127,0.847471097112205,-4.77275980555221,7.99880602580573e-06,1.2798673922226e-05,2.60675867568947,"Mixed_Effects"
"PPARG",0.220586218207228,2.76661544287737,4.77136882938599,8.04196216645846e-06,1.28665520866446e-05,2.1862342979564,"Mixed_Effects"
"PPIH",0.15567589512203,3.03147210695167,4.76968799588178,8.09441389817356e-06,1.29492887668061e-05,2.09952117988603,"Mixed_Effects"
"CTSC",-0.252869582955377,3.88383424153868,-4.76517402245743,8.23692968660439e-06,1.31760799477915e-05,1.85772880113166,"Mixed_Effects"
"LINC00960",-1.02507500934222,-1.68126904590983,-4.76490101818171,8.24562691071453e-06,1.31887884249143e-05,3.07484725574501,"Mixed_Effects"
"KIAA0753",-0.162516050492697,5.31349278306956,-4.76461906272236,8.25461868102474e-06,1.32019656627067e-05,1.59940524567052,"Mixed_Effects"
"FMO5",-0.281973121353596,1.59440449694942,-4.76434633738862,8.26332517727956e-06,1.32146842860601e-05,2.42107047756623,"Mixed_Effects"
"PCBD1",-0.160924191366693,3.58020147184871,-4.7639498391606,8.27599895315613e-06,1.32337444707645e-05,1.93331458098116,"Mixed_Effects"
"RAB18",0.108019850669058,7.59470193452287,4.75975538406335,8.41123587836574e-06,1.34487680230366e-05,1.4461601830939,"Mixed_Effects"
"MIR138-1",-0.336455445384064,-0.149043967344413,-4.7587638779995,8.44351684379392e-06,1.34991505492788e-05,2.79696485667682,"Mixed_Effects"
"DTX2",-0.412460748441051,0.137487625404418,-4.75856929417975,8.44986614838694e-06,1.35080691830261e-05,2.73714208854085,"Mixed_Effects"
"PSMB5",0.186189223634545,5.81914106506056,4.7581577694949,8.46330958389027e-06,1.35283259279479e-05,1.51639126011445,"Mixed_Effects"
"NBR1",-0.0889536584463778,7.69006306266987,-4.75650513912297,8.51750668499979e-06,1.36137164491004e-05,1.43177695754349,"Mixed_Effects"
"TRIP10",-0.454455286317128,1.95740414756556,-4.75626857129794,8.52529238439291e-06,1.36243437203499e-05,2.33995500992248,"Mixed_Effects"
"PSMB7",0.170876145218397,5.7994995389634,4.75625586862022,8.52571063897266e-06,1.36243437203499e-05,1.50980557517019,"Mixed_Effects"
"SYT9-AS1",-0.385063094252369,1.26316858459016,-4.75543956142842,8.55263069316555e-06,1.36661165557612e-05,2.47232673256096,"Mixed_Effects"
"RPS6P25",-0.532584369817549,-0.297552424268532,-4.75464945059977,8.57876563437565e-06,1.37066273684171e-05,2.80649660363727,"Mixed_Effects"
"ZNF830",0.158681369843412,3.74932501232048,4.75456560391035,8.58154363656808e-06,1.37098159073041e-05,1.85801200365122,"Mixed_Effects"
"SETD4",-0.121566607606779,4.85589913461747,-4.75418013472381,8.59432624237599e-06,1.3728985694749e-05,1.62820005499061,"Mixed_Effects"
"PLEKHB2",0.166334550700135,8.30838912860034,4.74878758951983,8.77510421174591e-06,1.40164913140676e-05,1.39444449652227,"Mixed_Effects"
"LOC105376350",1.1036970119612,-1.53095118465381,4.7479406741289,8.80383015306428e-06,1.40610936567899e-05,3.00850808876029,"Mixed_Effects"
"ZFPL1",-0.159745109662608,3.61098244226687,-4.74766853983894,8.81307990246432e-06,1.40745841803321e-05,1.86935161491661,"Mixed_Effects"
"MANEAL",-0.130854488930029,4.50367543662401,-4.7464501318087,8.85460926664154e-06,1.4139154438325e-05,1.66213558055674,"Mixed_Effects"
"NPAS2",-0.321262679866905,5.45236696373247,-4.74643502016758,8.8551255398663e-06,1.4139154438325e-05,1.51909783007729,"Mixed_Effects"
"IMP3",0.186392693643653,4.38045015911247,4.74595466671406,8.8715515817354e-06,1.41640916470783e-05,1.68203673668785,"Mixed_Effects"
"CYYR1-AS1",-0.381743099223425,2.54863338584273,-4.74576747157683,8.87796088458424e-06,1.417303330067e-05,2.11608470843058,"Mixed_Effects"
"TXNDC15",-0.133569134738308,6.32264884344545,-4.74503858723758,8.90295983881531e-06,1.42116476785753e-05,1.42935549194781,"Mixed_Effects"
"TMSB15B",-0.548765177306131,-0.376725576668201,-4.74307453447066,8.97066355105673e-06,1.43184177127897e-05,2.77828500579869,"Mixed_Effects"
"HSBP1",0.161883972541906,6.79537931484328,4.74267623945622,8.98445432972527e-06,1.43391236497364e-05,1.40188183171662,"Mixed_Effects"
"SLC27A1",-0.195827458939206,4.59882640054042,-4.74159609233675,9.0219578460548e-06,1.439766772555e-05,1.63306566429825,"Mixed_Effects"
"CES4A",0.220378208092156,5.39761973746409,4.7404283500707,9.0626741100976e-06,1.44613277276771e-05,1.51325022685901,"Mixed_Effects"
"GAD1",-0.266388478438617,7.95678007326031,-4.74035334281405,9.06529552929718e-06,1.44641936497682e-05,1.36596104663314,"Mixed_Effects"
"LOC441239",0.671540542719756,-1.59158539266007,4.73918108494367,9.10636063074954e-06,1.45283925430858e-05,3.00260335205176,"Mixed_Effects"
"ASTN1",0.149408284481211,7.99675144086502,4.73786810679224,9.15257020350816e-06,1.46007865495018e-05,1.358529816688,"Mixed_Effects"
"TMEM250",0.206149217134438,4.35323677606145,4.73642338827078,9.20367998465625e-06,1.46809838022134e-05,1.66713801916586,"Mixed_Effects"
"BRMS1",-0.213402317068775,3.09133402618744,-4.73599135564598,9.21901786419446e-06,1.4704111136083e-05,1.95598017787819,"Mixed_Effects"
"UCHL1-DT",-0.731706599108957,-1.29007551032008,-4.73558305686956,9.23353601091429e-06,1.4725926925306e-05,2.89669258155751,"Mixed_Effects"
"FAM117B",0.162592202244478,5.32735889724941,4.73486003782019,9.25929946992187e-06,1.47656714815644e-05,1.49087455056916,"Mixed_Effects"
"ERICH6",-0.578779438808668,-0.86008384028554,-4.73430725947983,9.27904388228392e-06,1.47958111913688e-05,2.81832225840921,"Mixed_Effects"
"MXRA5",0.540941951293048,0.624407906113112,4.73426945909084,9.28039555093275e-06,1.47966201105036e-05,2.58311326924411,"Mixed_Effects"
"E2F1",0.24992209203325,2.62799330594816,4.73378521261331,9.29772822371005e-06,1.48229066041025e-05,2.086554580093,"Mixed_Effects"
"LPIN3",-0.445144631859677,1.8904712797755,-4.73345384363862,9.30960708770634e-06,1.48404943695957e-05,2.25324282100282,"Mixed_Effects"
"UBXN1",-0.132159296537899,4.88021564865385,-4.73289681071393,9.32960880258449e-06,1.48710264377379e-05,1.53721496032096,"Mixed_Effects"
"NDUFA4L2",0.316745444012768,1.95862792998307,4.73277872924358,9.3338541929779e-06,1.48764402799222e-05,2.25865211522397,"Mixed_Effects"
"YLPM1",-0.149550074944348,7.47336073689415,-4.73209810469676,9.35836139717283e-06,1.49141437908382e-05,1.34505128959131,"Mixed_Effects"
"QPRT",0.32213110212986,3.23596808228007,4.73094253997142,9.40011320135047e-06,1.497932015463e-05,1.92562926478389,"Mixed_Effects"
"HNRNPUL1",-0.135293132640006,5.8159301804402,-4.73032251649043,9.42258997569685e-06,1.50137722071387e-05,1.41776491678685,"Mixed_Effects"
"EVL",-0.159077807488822,6.96432935435188,-4.73001783560698,9.4336542648892e-06,1.50300352157395e-05,1.35015321152521,"Mixed_Effects"
"ZNF845",-0.174221227629062,3.91099132178974,-4.72971793599489,9.44455726981258e-06,1.50460383269269e-05,1.71387474436593,"Mixed_Effects"
"TMED2",0.122311043638435,6.73225178070009,4.72877682528955,9.47885150019379e-06,1.50992994899915e-05,1.35240153109929,"Mixed_Effects"
"TAF7",0.129806133685288,6.64266889475298,4.72721229705251,9.53613147560243e-06,1.51891626957332e-05,1.3499566762688,"Mixed_Effects"
"JMJD7-PLA2G4B",-0.261557131483508,2.82944089157153,-4.72585428812783,9.58612334727816e-06,1.52674021210309e-05,1.9972517302752,"Mixed_Effects"
"MINAR1",0.331459009334224,3.65730125325283,4.72560751184088,9.59523516633721e-06,1.5279376857681e-05,1.79416241689414,"Mixed_Effects"
"STRADA",0.143628730681034,4.71088508982309,4.72560343172152,9.59538588899676e-06,1.5279376857681e-05,1.56111989387034,"Mixed_Effects"
"ATP13A3",-0.102671548196438,7.4791965003414,-4.72447512887433,9.63715475314395e-06,1.53444939027889e-05,1.31553046083038,"Mixed_Effects"
"UBAC2",0.102607319898643,5.0128925119121,4.72278264871062,9.70014087677578e-06,1.54433786431016e-05,1.48782405086788,"Mixed_Effects"
"RNU6ATAC24P",-0.538293792754507,-1.3065166379111,-4.72239728424479,9.71453820127747e-06,1.54648952978912e-05,2.8610237548565,"Mixed_Effects"
"INSR",0.156535191719338,6.61853912983586,4.7210664784239,9.76441751628424e-06,1.55428878695036e-05,1.33082747132626,"Mixed_Effects"
"HAS1",0.392813902349614,0.877798951432829,4.71960795123466,9.81937006684896e-06,1.56289410582617e-05,2.43212111978738,"Mixed_Effects"
"ARHGEF33",-0.193306336809385,3.37800689002966,-4.71751872496977,9.89860975747708e-06,1.57536315856896e-05,1.81261717698129,"Mixed_Effects"
"RPS7P1",-0.158444996764565,3.88238737941286,-4.71690816455648,9.92188417309833e-06,1.57892388530126e-05,1.68086643440475,"Mixed_Effects"
"PGAP2",-0.179733723258284,3.40970036448218,-4.7162288398217,9.94784243551255e-06,1.58291102188252e-05,1.80886157151275,"Mixed_Effects"
"CYP2U1",0.122262580590397,5.02060619152827,4.716014450662,9.95604835027816e-06,1.58407291892386e-05,1.46058192201584,"Mixed_Effects"
"PIGL",-0.16645533588121,4.13835130642017,-4.71256755606054,1.00888884698391e-05,1.60506292823841e-05,1.61531192486596,"Mixed_Effects"
"PLRG1",-0.149066242348809,6.3000825963987,-4.71225286776901,1.0101101794997e-05,1.60686009309665e-05,1.30688787070375,"Mixed_Effects"
"SEC31B",-0.266602719231474,4.69951409864845,-4.71141972665037,1.01335062051934e-05,1.61186859162938e-05,1.5054116951307,"Mixed_Effects"
"NT5C3A",0.136955965253175,4.552942368319,4.71137863305887,1.01351071241351e-05,1.61197692179473e-05,1.52170733090705,"Mixed_Effects"
"LINC01574",0.838333045478445,-1.17306809408477,4.7098338445668,1.01954675732013e-05,1.62143001862946e-05,2.82195414207315,"Mixed_Effects"
"SEMA6C",0.258539594572496,3.8021684381574,4.7096925114783,1.02010073921001e-05,1.62216382521926e-05,1.71646877818236,"Mixed_Effects"
"PTPN22",-0.374009524243882,0.275019586862739,-4.70965278576575,1.02025650439379e-05,1.62226431204036e-05,2.52011271834843,"Mixed_Effects"
"WDR4",0.22524893410761,2.83411370552148,4.70882942750459,1.0234901195612e-05,1.62725828844043e-05,1.94783641837271,"Mixed_Effects"
"SLAIN2",0.0852122673418659,5.72791618491933,4.70779085060225,1.02758319340484e-05,1.63361769765277e-05,1.34076597974448,"Mixed_Effects"
"ADGRE2",-0.792012093189033,0.51253654218955,-4.70752307001437,1.02864110660433e-05,1.63515119304556e-05,2.48464409470223,"Mixed_Effects"
"CD93",-0.715300765739594,3.15586826308263,-4.70716638240128,1.03005190770659e-05,1.63724531797281e-05,1.84484275988515,"Mixed_Effects"
"MYO1G",-1.04186674284772,-0.193829028336392,-4.70551018443509,1.03662733728331e-05,1.64754738423297e-05,2.6042914989608,"Mixed_Effects"
"TFB2M",0.158057354916316,3.32788732510423,4.70445914251697,1.04082133476699e-05,1.65406303350473e-05,1.77921235318489,"Mixed_Effects"
"C14orf119",0.182114966047864,4.11360235302498,4.703797545882,1.04346977817046e-05,1.65812154449212e-05,1.58129949056501,"Mixed_Effects"
"JAGN1",-0.142850611582144,3.42553517823014,-4.70371796705772,1.04378878213788e-05,1.65847806856327e-05,1.73934034228226,"Mixed_Effects"
"ADAMTSL4-AS2",-0.50623727330189,-0.349635003371857,-4.70368111606957,1.04393653712597e-05,1.65856245481373e-05,2.64287955033708,"Mixed_Effects"
"TRAPPC9",0.168661887282872,5.60194583433092,4.70364601912738,1.04407727813426e-05,1.65863568325853e-05,1.34555293104066,"Mixed_Effects"
"NRAP",0.914021151851188,-0.871300543627872,4.70339594615287,1.0450806212625e-05,1.66007911593583e-05,2.7609988567703,"Mixed_Effects"
"LOC285638",-0.556304655167655,-0.0178422226077462,-4.70312023993633,1.04618789699245e-05,1.66159372541808e-05,2.56282088947024,"Mixed_Effects"
"H4C4",-0.255606340558411,4.18266464196973,-4.7031113150257,1.04622375977306e-05,1.66159372541808e-05,1.54023808330831,"Mixed_Effects"
"GPM6B",-0.124437115535997,10.1531160613891,-4.70235207648324,1.04927897317138e-05,1.66629494570506e-05,1.21243305562585,"Mixed_Effects"
"VSX1",-0.439855985796754,1.05852444305473,-4.70191505560986,1.05104149965556e-05,1.66894266400544e-05,2.33161599785378,"Mixed_Effects"
"INVS",-0.114850530097399,5.1013354167994,-4.70187386015068,1.05120779137529e-05,1.66905548029904e-05,1.39591924839906,"Mixed_Effects"
"PRKCD",-0.238572231363965,3.86270037394515,-4.70172972839377,1.05178980247378e-05,1.66982827491852e-05,1.63112517248985,"Mixed_Effects"
"MIR641",-0.393655450499178,-0.282485433699694,-4.6997898843146,1.05965354632078e-05,1.68216040816426e-05,2.60497961410535,"Mixed_Effects"
"ATP9B",0.0998102387724648,6.47405882330565,4.6974442106149,1.06923883725844e-05,1.69710169013162e-05,1.24834152908329,"Mixed_Effects"
"LATS2",-0.285526108379714,2.31391123544328,-4.69743922791741,1.06925928787624e-05,1.69710169013162e-05,2.0231443846548,"Mixed_Effects"
"MERTK",-0.201974227858434,5.38737433144887,-4.69713537115899,1.07050713440165e-05,1.69892836653275e-05,1.33577669748635,"Mixed_Effects"
"SELENOO",0.273610642017578,3.40391192257124,4.69694749223447,1.07127940394511e-05,1.69992977576158e-05,1.76546640271306,"Mixed_Effects"
"PTGES3L",-0.463213774794965,0.650700047160035,-4.69693466702302,1.07133214126403e-05,1.69992977576158e-05,2.40393978548885,"Mixed_Effects"
"ZIK1",-0.163756259799942,3.78972492570491,-4.69489304606206,1.07975956349044e-05,1.71314681671403e-05,1.62032009637644,"Mixed_Effects"
"RSPH10B2",-1.08352399988006,-1.60441902588769,-4.69443238676458,1.08166997227168e-05,1.71602250534935e-05,2.80249222884216,"Mixed_Effects"
"MARF1",0.846638592037235,0.627335734813867,4.69393847885562,1.08372191829231e-05,1.71912219572323e-05,2.43848235231619,"Mixed_Effects"
"FTCD",-0.760786753687152,0.0246127212469391,-4.69367469636213,1.08481935579451e-05,1.72070731272112e-05,2.53751059452645,"Mixed_Effects"
"SPATA33",0.237860939092256,3.05986726035201,4.69358715275449,1.08518380994885e-05,1.7211296122313e-05,1.83416796390289,"Mixed_Effects"
"CNN3-DT",0.300982890804756,2.8387913285146,4.69275377653458,1.08865921844345e-05,1.7264854428962e-05,1.88184899390729,"Mixed_Effects"
"MRPS33",-0.180009034796457,4.86255086845081,-4.69197951270263,1.09189780941407e-05,1.73146477352024e-05,1.37656909713912,"Mixed_Effects"
"NEK8",-0.410519281047792,0.00802501749945895,-4.68868500331034,1.10578313411452e-05,1.75318368440014e-05,2.49916902734069,"Mixed_Effects"
"ACACB",-0.281768665001865,5.37062100937469,-4.68868237091851,1.10579429717386e-05,1.75318368440014e-05,1.30829472140302,"Mixed_Effects"
"DYNC2H1",-0.125538970140865,7.76924379798536,-4.68776500504736,1.10969120748312e-05,1.75920288763653e-05,1.17328052051105,"Mixed_Effects"
"PYCARD",-0.756119392617604,-0.997933950006145,-4.6875130982014,1.11076362603214e-05,1.76074371619966e-05,2.65975701626647,"Mixed_Effects"
"TLCD3B",0.557851770175227,2.22074945468467,4.68735740634502,1.11142694166362e-05,1.76163582902616e-05,2.06369880814978,"Mixed_Effects"
"LCMT1",0.122668567867848,5.21234353959234,4.68713358938893,1.11238117497758e-05,1.76298884962531e-05,1.31824329911696,"Mixed_Effects"
"RGPD3",0.414986701303408,1.37981682683167,4.68688909384357,1.11342448090804e-05,1.76448278200692e-05,2.21723949253302,"Mixed_Effects"
"SDK2",0.616288166831563,3.37751872594985,4.684700888663,1.12280440218149e-05,1.77918657598593e-05,1.76381082747419,"Mixed_Effects"
"PLD5",0.245494165563088,3.94093579693261,4.6846220946054,1.12314358850415e-05,1.77956313245449e-05,1.56256477445267,"Mixed_Effects"
"SCN5A",-0.757917381601415,1.80948634500461,-4.68440518247263,1.12407784912161e-05,1.78088240014529e-05,2.06974012738106,"Mixed_Effects"
"TMEM45B",0.778722617075357,-1.18705668018557,4.68123984448897,1.13779752132511e-05,1.80245559245175e-05,2.71517474978377,"Mixed_Effects"
"ZNF592",-0.171897247813789,5.36122383307943,-4.6812006816111,1.13796828223984e-05,1.80256315447627e-05,1.28428163046621,"Mixed_Effects"
"P2RY14",0.37061213873272,1.85853322390708,4.68074923922356,1.13993849508545e-05,1.80552080512269e-05,2.08973027681118,"Mixed_Effects"
"PRSS27",-0.59207679649637,-0.73003537991919,-4.68071788850745,1.14007544090698e-05,1.80557451662484e-05,2.6169305614772,"Mixed_Effects"
