"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Zfp53",0.0989997125370934,3.3579600628904,0.500985127495999,0.625587362100362,0.99996385589442,-4.66227492579851
"Ckmt1",-0.0925160467454944,7.80968968065386,-0.500940140688912,0.625618077242539,0.99996385589442,-4.69938741165896
"Rhbdf2",-0.211365628338192,0.226423386973702,-0.500819183219257,0.625700665675109,0.99996385589442,-4.6140868478013
"Tmem127",-0.088808829539702,6.65315082042497,-0.500487050144628,0.625927469818806,0.99996385589442,-4.70449885757721
"Taf8",0.094209929669995,3.37921529499251,0.500418301091519,0.625974421577246,0.99996385589442,-4.66285994667232
"Cacnb3",-0.114307837686504,5.32363486353642,-0.500351141638833,0.626020289384165,0.99996385589442,-4.70098940412335
"Apln",-0.192777582869037,3.82533538380632,-0.500349389958699,0.62602148574885,0.99996385589442,-4.67380891592532
"Galnt3",-0.201709922118196,0.586169773127119,-0.500247097568199,0.626091351464891,0.99996385589442,-4.61680225701813
"Usp49",0.112411491726963,2.64451875115521,0.49995191856996,0.626292980046963,0.99996385589442,-4.64626845133219
"RP24-68F22.7",-0.170605917369293,1.61965975145504,-0.499922382060464,0.626313157356788,0.99996385589442,-4.62833699651557
"Ccsap",0.113068890405727,6.65286453648063,0.499913904430842,0.62631894874815,0.99996385589442,-4.7046394642173
"Igsf9b",0.165144126748796,0.368975608176219,0.499594854886556,0.626536922581962,0.99996385589442,-4.61503451284668
"Tinf2",0.0904001016582168,3.3995808493838,0.499502893063286,0.62659975751794,0.99996385589442,-4.66343452382988
"C330006A16Rik",0.074552756403504,5.65380393790858,0.499454830688949,0.626632598411011,0.99996385589442,-4.70391403558233
"Aaed1",0.114408514126663,3.47261293164055,0.498669466125107,0.627169354539026,0.99996385589442,-4.66524169131906
"Rpl13",0.0944756806538027,9.72557237599789,0.498643734955217,0.627186944245219,0.99996385589442,-4.68963120826983
"Casq1",0.252674786399267,1.00499319462161,0.498561088966579,0.627243442274323,0.99996385589442,-4.62087101382622
"Ankrd55",0.215196097289398,1.45294953022004,0.498525494003523,0.627267776283319,0.99996385589442,-4.62614226424052
"Dio2",0.14765514060273,4.9599305288818,0.498496213701961,0.627287793704338,0.99996385589442,-4.69682305493147
"Tmem140",0.147338818265166,2.63102623592723,0.498441773568009,0.627325012420695,0.99996385589442,-4.64598014124956
"Ccdc94",-0.100641882285097,3.20811643608628,-0.498396606998852,0.627355891956362,0.99996385589442,-4.65892205396836
"Fxyd1",0.192805353531873,6.50697960595892,0.498298648995591,0.627422866542256,0.99996385589442,-4.70523908271498
"Cdc42ep2",-0.182961199060801,4.78963534246599,-0.498292670759857,0.62742695401714,0.99996385589442,-4.69426172185934
"Syt1",0.144375425334911,10.8753600809147,0.498245593219862,0.627459142604722,0.99996385589442,-4.68367562766934
"Fbxo17",-0.133615028764255,1.51250569442551,-0.498104970802001,0.627555295926648,0.99996385589442,-4.62694286125455
"2900076A07Rik",0.0974284491839637,4.02296021537584,0.497873475934423,0.627713600643417,0.99996385589442,-4.67886822989535
"Nit1",-0.0790461286385602,6.0883015436385,-0.497677296052771,0.627847770846792,0.99996385589442,-4.70548301341157
"Amotl1",-0.0880474932404134,5.43478950817435,-0.497567207071538,0.627923068359017,0.99996385589442,-4.702425454364
"Sox17",-0.114056747097129,4.51763262639775,-0.497500749273321,0.627968525591284,0.99996385589442,-4.68964425857545
"Mrgpre",-0.149547958084713,2.03974177273876,-0.497448419142066,0.628004320602142,0.99996385589442,-4.63486290367058
"Stx17",0.0852543866426334,4.8557640415275,0.497211835790251,0.628166161398652,0.99996385589442,-4.69544909235671
"E130317F20Rik",0.124612525704365,2.58562981412325,0.497182522777703,0.628186215111183,0.99996385589442,-4.64523000193529
"Nr1d1",0.0816711745974761,6.09815568541964,0.497153823237846,0.628205849433632,0.99996385589442,-4.70566376770496
"Ndrg4",0.0854953116462305,10.691159613976,0.497141907818373,0.628214001261106,0.99996385589442,-4.68475191049547
"Gm9825",0.15565547608404,3.24237340284745,0.49713780584036,0.628216807604483,0.99996385589442,-4.65962151148147
"Xkr4",-0.134536948880233,5.19648297657499,-0.497111115150735,0.628235068026384,0.99996385589442,-4.69998486137898
"Chrna4",0.148312631924365,3.31057241775119,0.497095447380105,0.628245787243694,0.99996385589442,-4.66148410056275
"Nelfe",-0.0741445414840491,5.16476226724781,-0.496933635393829,0.628356497259177,0.99996385589442,-4.69971043640992
"Ppt2",-0.0901231382356338,4.86851775781922,-0.49672437682413,0.628499683740232,0.99996385589442,-4.6957078303837
"Prdx6",-0.118862518666099,8.20849457824493,-0.496511565437494,0.628645317477443,0.99996385589442,-4.69794179653752
"Nes",-0.10728288174066,4.50136732068955,-0.496437615647428,0.628695927546581,0.99996385589442,-4.68944142547279
"Ablim3",-0.122749215918443,3.25271056105694,-0.496426054219639,0.628703840183732,0.99996385589442,-4.66009431284997
"Gm6686",-0.211287622518327,1.40123026655948,-0.496207936470252,0.628853128936788,0.99996385589442,-4.62557544402678
"Adora2b",-0.163665705574415,2.753627345697,-0.496120380495606,0.628913060674173,0.99996385589442,-4.64883601584027
"Dusp6",0.127101992594959,6.00308273301678,0.495925558871726,0.629046425272357,0.99996385589442,-4.70571723087565
"A130010J15Rik",-0.111590197589339,3.59829954413296,-0.495841427923144,0.629104021111283,0.99996385589442,-4.66863849707225
"Uso1",-0.106809410780759,6.43234260069698,-0.495782766490529,0.629144182093361,0.99996385589442,-4.70558658308944
"Necab3",-0.317606322916382,3.57393400761199,-0.495726913271613,0.629182421660384,0.99996385589442,-4.66718938484275
"Lars",0.0905773802608856,6.23588967055126,0.495539968801811,0.629310420239982,0.99996385589442,-4.70591060191961
"Gm25749",0.195000672826915,0.424048781792663,0.49542665036827,0.629388014111883,0.99996385589442,-4.61558372120345
"Dbndd1",0.091952203141676,3.52786983791066,0.495382078560204,0.629418535561918,0.99996385589442,-4.66695425548352
"Sort1",0.0797209246629054,7.12020633315903,0.49534036609919,0.629447099664707,0.99996385589442,-4.70336981652272
"Ndufa13",0.0855264752602363,9.44650661955897,0.495174522530173,0.629560673196065,0.99996385589442,-4.69151946662455
"Zfp532",0.0871705654521611,4.42127314037034,0.495148899175315,0.629578221549137,0.99996385589442,-4.68800879633427
"Rcc1",0.125654986620677,2.97277704647679,0.495090553235093,0.629618181100977,0.99996385589442,-4.65372681660813
"Glce",-0.0890183107114808,5.39465017116071,-0.495005012943379,0.629676767543853,0.99996385589442,-4.70238085008718
"Nmt1",0.0801378291938333,7.67065793419086,0.494942466579493,0.62971960714169,0.99996385589442,-4.70079912991544
"Map2k7",-0.0800777369955883,6.24202469864188,-0.49488008339517,0.629762336377438,0.99996385589442,-4.70590644324753
"Mad2l1",-0.0982093101079093,3.10391733796189,-0.494849383363488,0.629783364816634,0.99996385589442,-4.65677026267428
"Ccdc93",-0.0912518338309853,3.40926276387063,-0.494748845974302,0.629852231759333,0.99996385589442,-4.66408055628072
"AW551984",-0.262247250048551,3.13307105021518,-0.494736992638284,0.629860351396591,0.99996385589442,-4.65708991229973
"C630004M23Rik",0.117638129230071,2.07663501941933,0.494613880180858,0.62994468748203,0.99996385589442,-4.63571637789919
"Mtmr1",0.0795487932004519,4.78962109944878,0.494448590016815,0.630057925266808,0.99996385589442,-4.69474182359251
"Agbl4",0.152542125737238,2.66808079633485,0.494292576491865,0.630164816789452,0.99996385589442,-4.64713205624261
"Htr1a",-0.291541603809216,2.10561474016609,-0.494187728766295,0.630236657361768,0.99996385589442,-4.63580587348648
"Pik3cb",-0.100798907878453,5.00777400860722,-0.494152528848378,0.630260776866841,0.99996385589442,-4.6980153825441
"Spin4",-0.188797064044852,1.19199640554271,-0.494140470041639,0.630269039842344,0.99996385589442,-4.62309569100481
"Adam17",-0.105194200061305,4.09158707738685,-0.494072661118958,0.630315505071326,0.99996385589442,-4.68084351450478
"Tmem238",0.136677321155081,2.99778335901266,0.493996170286178,0.630367921457874,0.99996385589442,-4.65435698023282
"Fmn2",-0.0948480698998315,5.94434676317717,-0.493859490689512,0.630461588256638,0.99996385589442,-4.70571108559608
"Fam185a",-0.097024846332193,3.10143370499071,-0.493793497717805,0.630506815776536,0.99996385589442,-4.65675779386586
"Ralyl",-0.176060346510009,6.62366322227291,-0.493578348757652,0.630654276504391,0.99996385589442,-4.70543124157166
"Kcnip3",-0.0796713963402258,6.05605958911504,-0.493552410173054,0.630672055648902,0.99996385589442,-4.7059677112061
"Phf13",0.105107837407101,3.81357890085813,0.49343618223534,0.63075172500544,0.99996385589442,-4.67423535400249
"Cep170",0.0974449429482975,6.61860440241874,0.492979507926681,0.63106480302802,0.99996385589442,-4.70563064622103
"Olfml2b",0.155764157968265,2.02097036253731,0.492915891710924,0.631108421760566,0.99996385589442,-4.63486395742428
"Car10",-0.281401891249856,5.19527488736258,-0.492805024055201,0.631184442120832,0.99996385589442,-4.7002447960894
"Lypla1",-0.0807310590768937,4.80226947417892,-0.492701804067761,0.631255222552954,0.99996385589442,-4.69516415047813
"Pigc",0.0852164181495896,4.54207673189479,0.492692465514101,0.631261626412916,0.99996385589442,-4.69059536946484
"Wnt2",0.127571652442814,4.15391433135195,0.492645542701579,0.631293803938212,0.99996385589442,-4.68247713146641
"Timm21",-0.0805399386898449,4.62287696105342,-0.492620771458896,0.631310791245797,0.99996385589442,-4.69214347089035
"Trmt13",0.10289272509312,4.45775929814804,0.492614987184813,0.631314757943401,0.99996385589442,-4.68898850145049
"Gm5428",-0.259214076118936,1.02233674382976,-0.492261832178725,0.631556964779641,0.99996385589442,-4.621277233045
"Tirap",0.143977201156344,2.1204725378113,0.492056641110008,0.631697713003913,0.99996385589442,-4.63660020376773
"Dnm1",-0.0957361766784093,8.25282092771615,-0.491878504810892,0.631819915599497,0.99996385589442,-4.69828070876248
"Uqcr11",0.0902663408140345,9.23244115707962,0.491804406035056,0.631870751166952,0.99996385589442,-4.69307415930667
"Nrxn1",0.117002012490023,9.41721323322544,0.491798680666117,0.631874679146171,0.99996385589442,-4.69206443598584
"AC167036.1",0.271251258432463,0.906513452824447,0.491719863994174,0.631928753755759,0.99996385589442,-4.62008562514725
"Dennd2a",0.08886809243113,3.94951249136677,0.491715270011149,0.631931905668261,0.99996385589442,-4.67773585407234
"Col14a1",0.217080305937904,1.36136408991453,0.491638197908255,0.631984785643555,0.99996385589442,-4.62522018881765
"Rfx5",-0.0993741711149072,3.48764952171619,-0.491390374915763,0.632154834022089,0.99996385589442,-4.6662885872937
"Zdhhc12",0.098302653770709,4.63603016717671,0.491338462453592,0.632190457517116,0.99996385589442,-4.69245352184443
"Dpysl2",0.0897109373096114,8.45317285221163,0.49128328407674,0.632228323214886,0.99996385589442,-4.69732944454905
"Tnfrsf19",-0.0971502855888549,4.18501272427437,-0.491265999508741,0.632240184828962,0.99996385589442,-4.68332972571764
"Fam154b",0.0987313305583335,4.78793292207943,0.491211526345733,0.632277567987326,0.99996385589442,-4.69506534079928
"Gm24951",-0.170253810656433,0.807465069826475,-0.491186804875911,0.632294533878015,0.99996385589442,-4.61909041031743
"Hmga1",0.127684817331231,2.40172657782575,0.491039789661869,0.63239543224235,0.99996385589442,-4.64192245773962
"Prune2",0.112148404182174,5.98161521415723,0.490750686522117,0.632593869894483,0.99996385589442,-4.70634049412716
"Rasgrp2",0.132466902105281,7.01172365785665,0.490638166598786,0.632671110594163,0.99996385589442,-4.7044558781859
"M5C1000I18Rik",0.203872427109608,0.235704163102813,0.490583114439937,0.632708903484267,0.99996385589442,-4.61433690438813
"Ehd3",0.0902735739306415,6.0880205119232,0.490570481885333,0.632717575790384,0.99996385589442,-4.70650746847697
"Gm11273",0.165921743143571,6.55250328842467,0.490542174695371,0.632737009012314,0.99996385589442,-4.70613060817293
"Clcn5",-0.133242492295791,3.77894859758132,-0.490427931918064,0.632815440949887,0.99996385589442,-4.67355946779963
"Gramd2",0.127477913017538,2.15297292703873,0.490123383323581,0.63302454776882,0.99996385589442,-4.63731214368088
"Gm166",0.107811473161817,3.23648845787185,0.490054329083516,0.633071965876782,0.99996385589442,-4.66025539229977
"Gm12802",0.181812242738855,1.08930512350038,0.490041205701935,0.633080977622403,0.99996385589442,-4.62209164650698
"Tgfb1",-0.217006666752711,2.06538206515566,-0.489905840848869,0.633173935431516,0.99996385589442,-4.63568159103892
"App",0.0954000811918743,11.3433856109905,0.489851250594157,0.633211425528781,0.99996385589442,-4.68213806354241
"Atp6ap2",-0.09993057567414,8.87890469547925,-0.489821899652758,0.6332315828573,0.99996385589442,-4.69522988845905
"Hmox1",-0.189826591065899,1.70092392965383,-0.489778510201167,0.633261381969434,0.99996385589442,-4.62991682240562
"Wdfy3",-0.0829177197634685,6.12025947190266,-0.489606270362881,0.633379679900748,0.99996385589442,-4.70653993090676
"Edem2",-0.0876406987549565,4.57438571640612,-0.489467090032011,0.633475279617262,0.99996385589442,-4.69161666370713
"Gng3",-0.107568685151156,8.61220029704252,-0.489416661114499,0.633509919771053,0.99996385589442,-4.69670533445297
"Cog5",-0.100631293126647,3.28752049363694,-0.489372538119267,0.633540229066048,0.99996385589442,-4.66157146843545
"Syn2",-0.148356830492551,8.84099979853876,-0.489365133029241,0.633545315893571,0.99996385589442,-4.69548428251308
"Filip1",-0.113200313164316,6.38210264972518,-0.489305198937076,0.633586487537507,0.99996385589442,-4.70648531519459
"Kctd15",-0.127705767888767,2.40136437216838,-0.488812213523776,0.633925191896694,0.99996385589442,-4.64199517286523
"Gstt2",0.128392051178978,2.12903703601526,0.48868396068668,0.634013321906626,0.99996385589442,-4.63695400518725
"Nkrf",-0.131451091377096,4.87112568916662,-0.4886834183909,0.634013694562176,0.99996385589442,-4.6966570550401
"Ptprs",0.0910028322587451,7.44290710440024,0.4886168672478,0.634059428064189,0.99996385589442,-4.70267045070382
"Psd",0.0779842716632153,6.98749904395932,0.488467037464206,0.634162395879633,0.99996385589442,-4.70483441872037
"Scoc",0.077896502142174,8.45046309859692,0.488455265756955,0.634170486112556,0.99996385589442,-4.69767948492469
"Arl4c",-0.132432814615183,5.54901913091457,-0.48833472167827,0.634253334178496,0.99996385589442,-4.70443883399015
"Cst6",0.0987657057970366,3.99444030169245,0.488331987151289,0.63425521363641,0.99996385589442,-4.67914120821507
"1200014J11Rik",0.0849574586489954,5.28649417812612,0.488274524436703,0.634294708745453,0.99996385589442,-4.70220193311647
"Pde4d",0.12869273359724,6.45541117863729,0.488102319936306,0.634413074906966,0.99996385589442,-4.70664747927164
"Bloc1s5",-0.0787232298577676,4.32577138558844,-0.487960155393055,0.634510800831612,0.99996385589442,-4.68681310621564
"Lsm2",-0.0841235275855938,5.12593934195285,-0.487907609022477,0.634546923777099,0.99996385589442,-4.70033367578395
"Tmsb15b2",0.107467749618444,3.29676805157335,0.487704670159327,0.634686443123067,0.99996385589442,-4.66192179378971
"Lysmd4",0.0930884240645211,4.62039689243789,0.487621464535367,0.634743650773766,0.99996385589442,-4.6926265221559
"Maml3",0.107553434651995,3.87619586131481,0.487603081346453,0.634756290385097,0.99996385589442,-4.67634659327864
"A230004M16Rik",-0.146812992399759,1.27946154159178,-0.48757047515698,0.634778709510052,0.99996385589442,-4.62437532913235
"Hbegf",0.0770485977867139,6.30422285595404,0.487340785394287,0.634936648651399,0.99996385589442,-4.70692512483319
"Inpp5f",-0.0721421871295131,7.68066705818707,-0.487319968027679,0.634950964006163,0.99996385589442,-4.70169716094184
"Aspm",0.200505644668779,3.06124266441336,0.487279545193801,0.634978761777112,0.99996385589442,-4.65631877380676
"Srpk2",0.0977161988049193,8.65521951546455,0.487268215118645,0.634986553290633,0.99996385589442,-4.6967399907136
"Spag1",-0.0831478729155712,4.01141878672466,-0.487180068195134,0.635047172098103,0.99996385589442,-4.67967144552415
"Anxa1",-0.206034913986213,1.02855088691259,-0.487108440488808,0.635096432646934,0.99996385589442,-4.62152638091509
"Sertad2",0.096931794429266,5.3852225304893,0.486924112207395,0.635223209206347,0.99996385589442,-4.70339566189001
"Galc",-0.0814730411504048,4.60356792883714,-0.486855800684122,0.63527019530252,0.99996385589442,-4.69244361089113
"Oip5",0.149416778778419,1.69947576423429,0.486724187192424,0.635360726502767,0.99996385589442,-4.63003674493518
"Xxylt1",0.0859728713187273,4.08166326275497,0.486693842141725,0.635381600419054,0.99996385589442,-4.68141493012551
"Malt1",-0.121837567954598,2.70503821528695,-0.486689119433783,0.635384849130212,0.99996385589442,-4.64839217049823
"Gatad2a",0.0857157137555458,4.49461528218378,0.486661359656316,0.635403945008657,0.99996385589442,-4.6903834136039
"Zbtb40",-0.121883930637527,1.68728800789354,-0.486613756057303,0.635436692038685,0.99996385589442,-4.62988136606791
"Slc26a2",-0.107365697692874,3.99322611603221,-0.486503437881041,0.6355125842045,0.99996385589442,-4.67929114557449
"BB031773",-0.153135841735989,1.59537774932658,-0.486471630176843,0.63553446676631,0.99996385589442,-4.62858476636479
"Akap13",0.102633539501585,4.79669081780425,0.486428276580729,0.635564293068252,0.99996385589442,-4.69578193587654
"Dlgap3",0.115438433380986,5.6512974702524,0.486279961020781,0.635666335905453,0.99996385589442,-4.70558494498679
"Cse1l",-0.0807680082676132,5.0947839184224,-0.486269001532773,0.635673876471726,0.99996385589442,-4.700126279531
"Lactb",0.0867021629314149,6.00780607935304,0.486268303118302,0.635674357010277,0.99996385589442,-4.70695376541029
"Rasl10b",-0.0700426488602206,5.45022718170094,-0.486260944465485,0.635679420083665,0.99996385589442,-4.70400101295821
"Vkorc1l1",-0.131456873485176,3.68852382956979,-0.486148788865247,0.63575659040198,0.99996385589442,-4.67177973855904
"Arhgef26",0.089028671603641,4.15297923805112,0.485962490022729,0.635884785962775,0.99996385589442,-4.68316015722027
"Kat2b",0.0807785628335589,5.25382298065375,0.485944352664023,0.635897267262589,0.99996385589442,-4.70213164969514
"Stim2",0.10192010816443,7.13188075498316,0.485867257354177,0.635950322030305,0.99996385589442,-4.70450418736197
"Gm20939",0.126926743148295,2.17972737021062,0.485825837770879,0.635978826665135,0.99996385589442,-4.63802124122125
"Gm2382",0.095703211549103,4.85831512656165,0.485824724292383,0.635979592960789,0.99996385589442,-4.69680853107561
"Adcy1",-0.102684689822681,5.61608896849814,-0.485815527996663,0.635985921866316,0.99996385589442,-4.70528669298736
"B3gat2",0.0921312438886384,4.97105234040446,0.48577883936213,0.636011171342957,0.99996385589442,-4.69851909547355
"Endou",-0.30310763102898,0.649892041200363,-0.485704452833015,0.636062366347595,0.99996385589442,-4.61771658656518
"Ftsj3",0.0984277043449779,5.79929170075835,0.485679290394742,0.636079684325448,0.99996385589442,-4.70641949079927
"Cables2",-0.133097749591621,3.75087677636238,-0.485597902089869,0.636135701140209,0.99996385589442,-4.67328324284577
"Phyh",0.08160389371547,6.5118271054601,0.485559345942296,0.636162238853103,0.99996385589442,-4.70684006624075
"Rad9b",-0.0858286181084895,3.59665493831937,-0.485242159978212,0.636380574023636,0.99996385589442,-4.6695508969244
"Map3k8",-0.179539048755506,1.73768844731878,-0.485235082878952,0.636385445957322,0.99996385589442,-4.63069374254161
"Slc19a2",-0.136974497656746,3.25796261795347,-0.485181290500696,0.636422477657162,0.99996385589442,-4.66111152726983
"2810442I21Rik",-0.161217633692303,1.26573036939965,-0.485153895311468,0.636441337423304,0.99996385589442,-4.62430772558251
"Chrm2",0.165447601675442,4.67350628230744,0.485150497467065,0.636443676631818,0.99996385589442,-4.69384251839135
"Gtpbp2",-0.0771827282534865,4.78250287655727,-0.485067750546173,0.636500644103044,0.99996385589442,-4.69573461564884
"Sec22c",-0.087081312314492,4.66540508474948,-0.485008678545685,0.63654131396184,0.99996385589442,-4.69375641559489
"Hk2",-0.177770355037803,2.60658174943229,-0.484968910972147,0.636568693817192,0.99996385589442,-4.64633246236808
"Ttl",-0.0809195766504311,5.95302581600338,-0.484942365210564,0.63658697080714,0.99996385589442,-4.70687855461381
"Mfsd12",0.107605866571128,3.38364656414645,0.48487526074358,0.63663317393763,0.99996385589442,-4.66428010068752
"Dmwd",0.107095440709943,5.67872785922591,0.484862248688262,0.636642133253396,0.99996385589442,-4.70592719939357
"Kif17",0.0959886869808813,4.84193695989474,0.484772882870066,0.636703666784993,0.99996385589442,-4.69667197645264
"Ipo4",-0.0865118949558514,4.94157427840277,-0.484767884779174,0.636707108343205,0.99996385589442,-4.69821294845561
"Oprm1",-0.151223509650459,1.8431609825325,-0.484714194431852,0.63674407870951,0.99996385589442,-4.63234781254394
"Exosc5",-0.0962895772928016,4.88553923860299,-0.484702537198041,0.636752105840733,0.99996385589442,-4.69739459711676
"Akap10",-0.0819298775702819,4.32263646767108,-0.484633154728814,0.636799883368996,0.99996385589442,-4.68709753854697
"Gprasp1",-0.0928702853648815,9.00789595558106,-0.484603510836127,0.636820296999152,0.99996385589442,-4.69513126261989
"Msantd1",-0.0947662651814918,3.06000730849118,-0.484485263261563,0.636901728755436,0.99996385589442,-4.65651721523633
"Efnb3",0.113461515438757,6.71839991329755,0.484136980197147,0.637141604374782,0.99996385589442,-4.70644340010456
"Lsm6",-0.0788320846486537,6.33504049729188,-0.483971124367638,0.637255850633197,0.99996385589442,-4.70723480868673
"Gm27000",0.216129969430832,0.6082790013588,0.483964032336662,0.637260736045276,0.99996385589442,-4.61746478441055
"Ccdc149",-0.0891066676132279,4.59114288159286,-0.483899565283534,0.637305145597539,0.99996385589442,-4.69253176791119
"Slu7",0.0845543987272981,7.43161612186071,0.483887934051893,0.637313158185054,0.99996385589442,-4.70330794120407
"Pgap1",-0.0743334410283651,5.20817521425047,-0.483719502618793,0.63742919354292,0.99996385589442,-4.70182887368578
"Cd274",-0.168283814655852,0.659060979989436,-0.483641506885352,0.637482929573262,0.99996385589442,-4.617935719025
"Cmtm8",0.151909568610144,3.68420138122409,0.483560906449082,0.637538462407865,0.99996385589442,-4.67184568001455
"Ccbl1",0.100671352071739,3.51151678899353,0.483495445969672,0.637583565668969,0.99996385589442,-4.66756662185867
"Tie1",-0.14707870855251,3.22155150876726,-0.483421895145802,0.63763424511128,0.99996385589442,-4.66041826069533
"Rps27",0.118975263785915,9.43265022385159,0.48341644239118,0.637638002352352,0.99996385589442,-4.6929301208966
"Npy5r",-0.171236139945836,3.29816224944153,-0.483237532609046,0.637761286652922,0.99996385589442,-4.66221188091751
"mt-Ta",-0.16682401127719,4.63077796697552,-0.483215606409654,0.637776396479011,0.99996385589442,-4.69335789336446
"Sox4",0.104736790913279,6.39265842881672,0.483013344846053,0.637915787399127,0.99996385589442,-4.70738444186477
"9930111J21Rik2",0.133421005924943,2.8467645424972,0.482925686903614,0.637976202394037,0.99996385589442,-4.6517577588523
"Epb4.1",0.0991373742927788,5.88689807291534,0.482892066489674,0.637999374742736,0.99996385589442,-4.70709234599063
"Ogn",-0.226464228473238,2.47113884178755,-0.482858398163643,0.638022580515116,0.99996385589442,-4.64378643715526
"Gm14259",-0.313655047365976,0.418420313687431,-0.482769865523382,0.638083603233233,0.99996385589442,-4.6158970438878
"Rin1",-0.0991302925334008,4.89513581268855,-0.48275641470335,0.638092874696174,0.99996385589442,-4.69776514258322
"Tln2",0.0935287411289751,7.1767289458974,0.482730733483531,0.638110576581226,0.99996385589442,-4.70467998253649
"Ino80b",-0.0945839945695139,4.80219864899301,-0.482691092188833,0.63813790150642,0.99996385589442,-4.6963327544503
"Alad",-0.0746242104269923,5.17482532045317,-0.482664089029905,0.638156515225455,0.99996385589442,-4.7015688158952
"Zfp748",0.0951216054312858,2.94510099366141,0.482655253201815,0.638162605962285,0.99996385589442,-4.65402488838378
"Klhl13",-0.077350414238583,7.96823707840633,-0.482371778091349,0.638358026449773,0.99996385589442,-4.70087129921432
"Adamts16",-0.177130178496165,0.524524483083916,-0.482162528032272,0.638502296322947,0.99996385589442,-4.61676242458617
"Clptm1",0.0849252505097251,6.66052339584625,0.482156045818173,0.638506765807715,0.99996385589442,-4.70687616086598
"Acer2",0.100690043103395,5.41247026668128,0.482028324542998,0.638594832621016,0.99996385589442,-4.70426157649704
"Polr3gl",-0.090982439146603,5.17806532167763,-0.481893840644812,0.6386875686552,0.99996385589442,-4.70168633454933
"Kctd4",-0.103377839825677,5.62755200983991,-0.481693737023784,0.638825565901553,0.99996385589442,-4.70587814061754
"Tmco5",-0.101503678897791,2.85340693956849,-0.481654552703962,0.638852590199053,0.99996385589442,-4.652013914483
"Ino80c",0.075994115915405,4.52597480158055,0.48152489696792,0.638942013895861,0.99996385589442,-4.69156122705354
"Pom121",0.0772364744578633,6.01035740825333,0.481514735380669,0.638949022604215,0.99996385589442,-4.70755768746302
"Hnrnpl",0.0888020984559814,7.34322854043362,0.48143810699534,0.639001876349284,0.99996385589442,-4.70403604395345
"BC053749",-0.166615568494361,1.36236185638051,-0.481432482286712,0.639005756023594,0.99996385589442,-4.62561497414484
"Alk",0.14947030857772,1.07557106457633,0.481377058764767,0.639043985306185,0.99996385589442,-4.62222525131739
"Dnah2",0.242913156569898,0.842484864268399,0.481246100508082,0.639134320220638,0.99996385589442,-4.61975138481538
"Atp6v0c",-0.103563823711711,3.40878446489709,-0.481119596971176,0.639221588023625,0.99996385589442,-4.66515267871007
"Serp1",0.072648569442106,5.85685736997381,0.48110830097862,0.639229380779806,0.99996385589442,-4.70721844345626
"Glb1l",-0.16908203579632,1.75027337307952,-0.481031030170599,0.63928268873048,0.99996385589442,-4.63108757161134
"Arhgef6",-0.103826102047466,2.83511347026986,-0.481030262718944,0.639283218194232,0.99996385589442,-4.65162090609229
"Jakmip2",0.0966700991448182,6.91278834391357,0.480775455497841,0.639459020809922,0.99996385589442,-4.70611693873547
"Gna13",0.071909880953605,5.56528512519909,0.480712361185275,0.639502555867758,0.99996385589442,-4.70568580381955
"Pde4dip",0.0754935852416798,7.41840566267403,0.480512075230903,0.639640762426389,0.99996385589442,-4.70378473986968
"Srd5a1",-0.1131864655063,4.59483645110599,-0.480385489773993,0.639728119536556,0.99996385589442,-4.69302246323396
"Gale",0.121245396805095,3.00244556826539,0.480294289973889,0.639791060371775,0.99996385589442,-4.65551298298606
"Frmpd1",0.168386407439838,1.8652097853344,0.480227667553887,0.639837041172625,0.99996385589442,-4.63290938662085
"Gm26843",-0.210385358135535,0.414067651550973,-0.480206457099451,0.639851680322101,0.99996385589442,-4.61591704190858
"Lrp10",-0.100053010350694,4.65048281355431,-0.479786124442959,0.640141820568947,0.99996385589442,-4.69408961648091
"Zfp148",0.107062065111717,7.85399962869071,0.479776778430365,0.640148272487042,0.99996385589442,-4.70175667658941
"Tdrp",-0.0840357137344103,4.40860916752096,-0.479748425552236,0.64016784577626,0.99996385589442,-4.68943300341333
"Dhfr",0.0890964031772876,3.78421220252022,0.479576720333824,0.640286387797565,0.99996385589442,-4.6748164135404
"Unc5d",-0.225353462544319,5.17970332838866,-0.47933509577359,0.640453218394928,0.99996385589442,-4.70184910901007
"Abcd4",0.0864636064675626,3.82986356655554,0.479330386302168,0.640456470271689,0.99996385589442,-4.67597555914448
"Setd5",0.0805887522047888,6.81958909619239,0.479290431302167,0.640484059400934,0.99996385589442,-4.70668056581629
"Dnm3",0.102575979905714,8.20856602136333,0.478944066859424,0.640723249352618,0.99996385589442,-4.70006554378033
"Sertad1",0.105724802491002,4.4764044566168,0.478877174269976,0.640769448437775,0.99996385589442,-4.69088933908872
"Ttc3",0.10955541988916,11.1915418373767,0.478815736521914,0.640811881546996,0.99996385589442,-4.68406422381358
"Ift80",-0.0854311778651802,4.82701693362322,-0.478428284782443,0.641079512802643,0.99996385589442,-4.69721920437493
"Pomt2",-0.091143033909284,3.44087760515548,-0.478410180834463,0.641092019347684,0.99996385589442,-4.66623961490351
"Pet100",0.0843407791131456,7.08416216435258,0.47837303834975,0.641117678429916,0.99996385589442,-4.70565185700398
"Lcp2",-0.14706477621403,2.07531073145188,-0.478225036098178,0.641219927401949,0.99996385589442,-4.63646534305162
