gene,log_fc,p_value,adj_p_value,oud_mean,ctrl_mean,significant
UTY,0.0,2.699935365952331e-24,4.303828957416043e-24,1.945530274177306,1.945530274177306,False
NAALADL2,0.0,1.4014876217858517e-92,3.6592366104069236e-92,6.4886442705595595,6.4886442705595595,False
COL11A1,0.0,0.5651812656465607,0.5780919866824692,0.6557681609727599,0.6557681609727599,False
SRGN,0.0,4.885062178746748e-103,1.356961716318541e-102,0.3380933562487993,0.3380933562487993,False
MT-CYB,0.0,1.1832654475196213e-93,3.1084031020655547e-93,1.5595616159828836,1.5595616159828836,False
KIF1B,0.0,1.7241799891819205e-14,2.4479602307362807e-14,6.67803434886262,6.67803434886262,False
FAM13C,0.0,5.94967366013533e-14,8.395588419758228e-14,4.177552732064003,4.177552732064003,False
ROR1,0.0,0.0,0.0,2.232657392539739,2.232657392539739,False
TPST1,0.0,1.4326693644100803e-244,6.932271118113292e-244,1.1083453462660011,1.1083453462660011,False
CSF1R,0.0,6.176651815415778e-108,1.7647576615473653e-107,0.6188951816923889,0.6188951816923889,False
TENM2,0.0,1.1988227353693558e-18,1.788397914524151e-18,0.5235051991942575,0.5235051991942575,False
PALD1,0.0,1.187416966263125e-91,3.0922316829768876e-91,0.6304420586281989,0.6304420586281989,False
CDK18,0.0,0.0,0.0,3.3514596601771904,3.3514596601771904,False
RNASET2,0.0,4.26651364422979e-09,5.613833742407618e-09,0.6434381977115485,0.6434381977115485,False
DOCK9,0.0,2.2260695976391664e-20,3.388233786360984e-20,4.824744452903993,4.824744452903993,False
ABCB1,0.0,6.034809226942144e-09,7.916234228607972e-09,0.11981926447761933,0.11981926447761933,False
CARMIL1,0.0,0.007226409858184579,0.008147023515427936,0.7097438675270054,0.7097438675270054,False
LPP,0.0,1.8323874420272227e-86,4.646798246899128e-86,3.3670256065222737,3.3670256065222737,False
CSMD2,0.0,0.0,0.0,2.224887503843411,2.224887503843411,False
PDE3B,0.0,4.381608165367198e-33,7.598164448613639e-33,0.7090819087348461,0.7090819087348461,False
FIGN,0.0,0.0,0.0,3.7272892788581378,3.7272892788581378,False
SLC12A2,0.0,5.431956923440003e-87,1.3810059974847465e-86,4.170862139730008,4.170862139730008,False
CEMIP,0.0,2.3029986756959015e-07,2.9263007315068636e-07,0.36345447717346113,0.36345447717346113,False
NCK2,0.0,2.0393327342664755e-22,3.1914440285860336e-22,0.6313134500051953,0.6313134500051953,False
CX3CR1,0.0,9.780693552226008e-208,4.1797835693273536e-207,0.555404582864872,0.555404582864872,False
AGTPBP1,0.0,3.5953805277606405e-272,1.837502825090617e-271,4.5019762073243665,4.5019762073243665,False
REV3L,0.0,1.4548557076528546e-08,1.891060278578234e-08,2.5509781917236825,2.5509781917236825,False
ATP10A,0.0,4.2396806502534724e-10,5.685758583263486e-10,0.12342162612730168,0.12342162612730168,False
ELOVL5,0.0,9.879565280477649e-176,3.7901145577279984e-175,1.4527840386880806,1.4527840386880806,False
GRIA4,0.0,0.0,0.0,2.1509781051362746,2.1509781051362746,False
ELL2,0.0,0.0,0.0,3.916789439995597,3.916789439995597,False
SHISA9,0.0,0.19906965876611415,0.21035892085182897,0.5927464237412639,0.5927464237412639,False
STXBP5L,0.0,7.897057421273069e-10,1.0552860696578711e-09,0.5788143755789679,0.5788143755789679,False
CACNB2,0.0,0.0785965207815883,0.08490801668878822,0.6568197798415383,0.6568197798415383,False
MERTK,0.0,8.236227241692946e-63,1.7776030018042329e-62,0.777946938095409,0.777946938095409,False
PLD1,0.0,1.1883640310427777e-50,2.375144632330668e-50,4.623008631983977,4.623008631983977,False
TMEM132C,0.0,0.315720536454657,0.3295621466123768,2.1345640616308854,2.1345640616308854,False
FYN,0.0,2.4890292859688164e-279,1.2896524797765888e-278,3.5371530306371293,3.5371530306371293,False
MAST4,0.0,5.905252858572304e-32,1.0146482574866501e-31,1.7869287421358626,1.7869287421358626,False
CLDND1,0.0,2.14417324779536e-28,3.573622079658934e-28,3.6198694501829576,3.6198694501829576,False
CABLES1,0.0,1.1973805060434613e-07,1.5259734571496959e-07,0.8060677542768615,0.8060677542768615,False
TNRC6A,0.0,0.7574934255039203,0.7672114370397572,3.936200684272585,3.936200684272585,False
SGMS1,0.0,1.884272372769972e-117,5.6812232344823276e-117,4.879136587427998,4.879136587427998,False
SGCD,0.0,0.0,0.0,1.8323623078236173,1.8323623078236173,False
CHL1,0.0,3.870839933579341e-06,4.772922236226068e-06,0.8956178786226722,0.8956178786226722,False
CACNA2D1,0.0,4.512291311570695e-101,1.240776712622556e-100,5.557237164392192,5.557237164392192,False
MAPT,0.0,2.6786894181421976e-98,7.246229264586648e-98,4.8314966629628495,4.8314966629628495,False
MIR100HG,0.0,0.0,0.0,6.171267541425632,6.171267541425632,False
OXR1,0.0,1.457354349465511e-72,3.3683074332793016e-72,1.5714969679891462,1.5714969679891462,False
USP54,0.0,5.247360056400791e-81,1.2756953135496252e-80,5.347289514012514,5.347289514012514,False
LANCL1,0.0,2.0026469327503087e-175,7.643690583016446e-175,4.323716691494355,4.323716691494355,False
RYBP,0.0,0.029146533064791324,0.03211149437913109,4.7418756819851104,4.7418756819851104,False
SYNJ2,0.0,0.32453857892514704,0.338295947454983,3.6582575543315907,3.6582575543315907,False
CACNA1A,0.0,3.3002025147729657e-74,7.692779754715539e-74,1.049681136976251,1.049681136976251,False
MED13L,0.0,1.3824274464363e-124,4.302160103017531e-124,4.689220184277162,4.689220184277162,False
PAG1,0.0,1.4915831079723154e-07,1.8984935612715086e-07,1.8114857014707748,1.8114857014707748,False
SPRED1,0.0,0.00012085072838292348,0.00014352818097734381,2.4501545506559714,2.4501545506559714,False
PDE7B,0.0,3.0285885469241175e-36,5.427578041082648e-36,0.781586684126768,0.781586684126768,False
SLCO1A2,0.0,7.011240021627921e-66,1.5465970635943946e-65,4.107126913051107,4.107126913051107,False
MIR4300HG,0.0,1.5750028427833489e-192,6.393786912516979e-192,0.6614069755918275,0.6614069755918275,False
GNAQ,0.0,1.341468294663703e-21,2.081947689597056e-21,5.72412849919677,5.72412849919677,False
NECAB1,0.0,0.0,0.0,4.190322952888561,4.190322952888561,False
RIMS2,0.0,0.0025960073662396705,0.002969127753991236,0.8163232107853318,0.8163232107853318,False
FGFR2,0.0,2.4517573187485165e-219,1.0929081658611515e-218,4.803327417062099,4.803327417062099,False
CDH19,0.0,0.0,0.0,2.971288293294601,2.971288293294601,False
ZBTB16,0.0,0.0,0.0,2.7782058556475215,2.7782058556475215,False
CNTNAP5,0.0,0.0288388255546118,0.03178415748120331,0.6692925403562001,0.6692925403562001,False
GALNTL6,0.0,0.5066492602793319,0.5199958196503578,0.196795971804902,0.196795971804902,False
DENND3,0.0,2.774290008120566e-80,6.690409987429017e-80,0.5531072018220368,0.5531072018220368,False
LINC01374,0.0,1.9095206733129458e-169,7.12507713922741e-169,0.6552831011078931,0.6552831011078931,False
PPM1H,0.0,0.05108833768733869,0.055611398063140804,4.369153159625024,4.369153159625024,False
HSPH1,0.0,0.08796017201444223,0.09475063412686775,0.5327735603353395,0.5327735603353395,False
DCLK2,0.0,0.0019963067536921887,0.002288467810881378,0.9793653405394548,0.9793653405394548,False
KCNQ5,0.0,0.32136294113756914,0.33510212840205333,0.28906119890936677,0.28906119890936677,False
FOXP2,0.0,5.113405040465991e-127,1.6046250126985325e-126,0.7048585897739071,0.7048585897739071,False
HECW2,0.0,6.516013090503516e-66,1.4384134857623658e-65,4.743969758406711,4.743969758406711,False
DGKG,0.0,0.3753273115417195,0.38961312616787486,0.8538531294918243,0.8538531294918243,False
GPC6,0.0,7.118984614115934e-52,1.4362443740650842e-51,0.9247439228628497,0.9247439228628497,False
MAP4K5,0.0,1.965854385174612e-06,2.441044352451919e-06,6.241606753651974,6.241606753651974,False
AC004852.2,0.0,1.727210751390114e-32,2.986531558599621e-32,0.6275295738655992,0.6275295738655992,False
TBC1D22A,0.0,3.640000082593092e-52,7.358490733004903e-52,2.397350697985257,2.397350697985257,False
FGD4,0.0,5.225347216470378e-32,8.998875803335897e-32,1.2942136739555299,1.2942136739555299,False
ZNF98,0.0,1.2695175261054632e-35,2.257407636509572e-35,0.5802066847776265,0.5802066847776265,False
ABCC4,0.0,9.036810125160172e-136,2.943586359987027e-135,0.767600163016373,0.767600163016373,False
GNA14,0.0,0.9211004049839102,0.9254190271104255,0.5762356774356951,0.5762356774356951,False
SHROOM4,0.0,1.2345570741164596e-17,1.8244685824381176e-17,4.827101046677012,4.827101046677012,False
LINC00499,0.0,1.2960105994456926e-14,1.8435428157122227e-14,0.5587798135241131,0.5587798135241131,False
DOCK3,0.0,1.0780725022323839e-25,1.7406983351437845e-25,6.149576846766767,6.149576846766767,False
GLDN,0.0,5.1786369771808555e-18,7.687239451530215e-18,4.09935658316975,4.09935658316975,False
SCD,0.0,5.074998693192992e-299,2.8194437184405512e-298,3.4937024115930773,3.4937024115930773,False
BACH1,0.0,2.7945920171102933e-30,4.750014759960839e-30,1.305930855450526,1.305930855450526,False
PSD3,0.0,0.07219891812225397,0.07819377413962525,6.557984157750309,6.557984157750309,False
FHIT,0.0,0.0,0.0,9.965499634082583,9.965499634082583,False
CPE,0.0,3.5878387840050863e-06,4.431254158919415e-06,1.0537249170283935,1.0537249170283935,False
SORT1,0.0,3.405075197710272e-07,4.3047726898992065e-07,5.53888882105112,5.53888882105112,False
HSP90AA1,0.0,2.4916259507491397e-75,5.830637950270997e-75,3.924177699018137,3.924177699018137,False
FNBP1,0.0,9.038435447752e-12,1.2387074620034718e-11,6.562824924454895,6.562824924454895,False
GRIK1,0.0,0.031396025885095095,0.034488494198200395,0.7541089694489912,0.7541089694489912,False
ZSWIM6,0.0,0.0,0.0,8.469090746918907,8.469090746918907,False
DOCK2,0.0,1.422645812153763e-34,2.498792410106141e-34,1.1802145777154411,1.1802145777154411,False
C1orf61,0.0,1.6086209877325485e-09,2.1391236538996655e-09,1.1926107959854135,1.1926107959854135,False
TRIM9,0.0,5.932532117124915e-62,1.2721655719352926e-61,3.305818984769776,3.305818984769776,False
TMEM163,0.0,1.107739176396597e-93,2.915103095780519e-93,0.5769507532243285,0.5769507532243285,False
STARD13,0.0,4.5320420731830225e-154,1.6071071181500079e-153,4.985799941293446,4.985799941293446,False
SGCZ,0.0,1.9736324393212e-08,2.558728313726707e-08,0.720609017030153,0.720609017030153,False
PPP1R9A,0.0,1.8105832246138464e-127,5.6876959935513505e-127,4.104708289743105,4.104708289743105,False
DAB1,0.0,4.8715160864858295e-51,9.788712832858331e-51,1.3074057559964538,1.3074057559964538,False
KANK1,0.0,0.001715222560628938,0.0019701720465591394,5.101418821342116,5.101418821342116,False
EPHA6,0.0,8.934509716275969e-08,1.143007639608866e-07,0.7213226898642673,0.7213226898642673,False
AGPAT4,0.0,8.194809468745603e-216,3.604754898275192e-215,4.925999095223814,4.925999095223814,False
PTBP2,0.0,1.6461812584743863e-96,4.417302124707655e-96,6.389515722502066,6.389515722502066,False
ZFPM2,0.0,1.1460664724170332e-22,1.7991624370754054e-22,2.156265634317077,2.156265634317077,False
CACNA2D3,0.0,0.003631907771394994,0.0041349993602220044,0.6310622700524569,0.6310622700524569,False
ZNF638,0.0,0.0,0.0,8.631299107452746,8.631299107452746,False
LHFPL2,0.0,9.48290982227658e-134,3.059003168476316e-133,1.1156720221406444,1.1156720221406444,False
LRRTM3,0.0,1.7641714392931712e-12,2.4457090193528254e-12,4.104007363724202,4.104007363724202,False
AOAH,0.0,8.598128274309565e-43,1.6274059825191607e-42,1.310278553507627,1.310278553507627,False
SLC2A3,0.0,8.357610115731516e-246,4.050538020548392e-245,0.4063296853382055,0.4063296853382055,False
MGAT4A,0.0,0.25356898999695393,0.2662607525344284,1.543257439392548,1.543257439392548,False
AKAP13,0.0,1.5078126817891588e-42,2.8449295882814317e-42,1.0847280163121398,1.0847280163121398,False
SVEP1,0.0,0.0,0.0,2.862274276802691,2.862274276802691,False
PTPRM,0.0,0.0,0.0,1.926437503577086,1.926437503577086,False
AC079352.1,0.0,4.547012518647927e-50,9.051783381515449e-50,4.34398860309482,4.34398860309482,False
LAMP2,0.0,1.3588305856400966e-120,4.159685466245194e-120,4.995759251259113,4.995759251259113,False
SSH2,0.0,1.7494474667760324e-37,3.175040774548153e-37,6.234333734398468,6.234333734398468,False
GRIA2,0.0,0.843892364128934,0.8496900546790145,4.294527697993481,4.294527697993481,False
KHDRBS3,0.0,1.7103766730476035e-17,2.5226794587722765e-17,1.8607203208828034,1.8607203208828034,False
MOG,0.0,0.0,0.0,4.708579840860538,4.708579840860538,False
PDE4D,0.0,1.0563395981336573e-235,4.974911765150662e-235,3.572770853747612,3.572770853747612,False
HIP1,0.0,0.0,0.0,4.9206051337882375,4.9206051337882375,False
FRY,0.0,0.0011088564688043528,0.0012819149928374022,2.564779252950297,2.564779252950297,False
RPS6KA2,0.0,4.9417779036802744e-49,9.753509020421594e-49,2.4832591221243407,2.4832591221243407,False
UBE2E2,0.0,1.2002689824392941e-90,3.112192694311048e-90,7.814714673291595,7.814714673291595,False
NHSL1,0.0,4.654817740605462e-07,5.869883657762248e-07,0.902304455883251,0.902304455883251,False
FAM107B,0.0,2.7652595145671567e-17,4.064565675502925e-17,5.240033768916897,5.240033768916897,False
RGS7,0.0,4.4653658480860583e-26,7.245050050977921e-26,1.3534992396192698,1.3534992396192698,False
OPHN1,0.0,5.827424532323686e-09,7.65088560042497e-09,1.6005061363255475,1.6005061363255475,False
HS3ST4,0.0,3.426207825924962e-121,1.0520597213689751e-120,0.755771310297109,0.755771310297109,False
AC006059.1,0.0,0.0,0.0,3.746828086114724,3.746828086114724,False
MBNL2,0.0,1.0411363149564531e-131,3.3227754732652757e-131,6.760409209160803,6.760409209160803,False
FAM49B,0.0,2.092202599375007e-139,6.920185003445448e-139,3.475255354993986,3.475255354993986,False
MAP3K5,0.0,5.235906386264596e-108,1.4988281640070408e-107,1.3537585501241585,1.3537585501241585,False
PPFIA2,0.0,4.093308523692891e-274,2.0955504387506265e-273,5.852654421755942,5.852654421755942,False
PCDH7,0.0,0.00035008612561277257,0.00040977697106450164,1.3875254283251766,1.3875254283251766,False
PTMA,0.0,9.978142342018018e-60,2.0991884309995827e-59,4.421004548206406,4.421004548206406,False
PTPRJ,0.0,0.9397066900307238,0.9437964747546606,4.78307431927786,4.78307431927786,False
ZFHX3,0.0,2.0450483354472008e-41,3.8201401035750947e-41,1.634055926108433,1.634055926108433,False
LINC00511,0.0,0.048719299469710986,0.053071132319946604,1.2047658540524768,1.2047658540524768,False
CDC42BPA,0.0,7.151498321187949e-19,1.071118071071585e-18,7.545448348755837,7.545448348755837,False
OPALIN,0.0,1.5606400811865668e-27,2.5824160196137344e-27,4.309289870486158,4.309289870486158,False
NTRK3,0.0,0.954399485299074,0.9575914568218135,1.0443007669700046,1.0443007669700046,False
SH3D19,0.0,3.903309184599954e-24,6.212163158514516e-24,6.055396899574093,6.055396899574093,False
LINC02798,0.0,2.2902453298397233e-80,5.5319935503374964e-80,0.9195809285012341,0.9195809285012341,False
GRM5,0.0,2.126861094921438e-05,2.5811421054871817e-05,0.9090396321958976,0.9090396321958976,False
AOPEP,0.0,4.91207774416602e-15,7.030645626191822e-15,7.13451403845559,7.13451403845559,False
SEMA5A,0.0,0.0015442720064982604,0.001775705641814788,1.229064097474109,1.229064097474109,False
SLCO2B1,0.0,1.117276070301964e-30,1.903366388930092e-30,0.763533719900057,0.763533719900057,False
SRGAP2B,0.0,1.5773924981648895e-90,4.07946335732299e-90,0.9062039245787524,0.9062039245787524,False
CERCAM,0.0,0.0,0.0,4.764028382990636,4.764028382990636,False
PTPRC,0.0,9.733699275674419e-13,1.3537829312481806e-12,0.7395528467776837,0.7395528467776837,False
LINC00299,0.0,9.4874981747063e-12,1.2996572842063423e-11,0.7500393534452598,0.7500393534452598,False
HS6ST3,0.0,2.4940059689347606e-05,3.018159704237306e-05,0.8240134358588038,0.8240134358588038,False
DOCK1,0.0,0.0,0.0,6.85553029188539,6.85553029188539,False
DAAM2,0.0,0.0,0.0,5.353793595033071,5.353793595033071,False
CSGALNACT1,0.0,2.172522782055013e-103,6.045981768242152e-103,1.3775688084797613,1.3775688084797613,False
UGT8,0.0,1.5623265207204553e-141,5.231003975626524e-141,5.394952355918203,5.394952355918203,False
ALCAM,0.0,0.0,0.0,8.251903577755584,8.251903577755584,False
GALNT13,0.0,3.602660239763199e-191,1.452685580549677e-190,5.249469818973115,5.249469818973115,False
HSPA1A,0.0,4.737362619616064e-19,7.120284498420938e-19,0.6143961116090613,0.6143961116090613,False
ETV6,0.0,6.3202597422402824e-114,1.8717452346219986e-113,1.7950640877511228,1.7950640877511228,False
ROBO1,0.0,7.742578021090111e-10,1.0351040135147208e-09,5.919930054923356,5.919930054923356,False
SYNE1,0.0,3.5725928347288326e-34,6.256730008281669e-34,1.9499868620185359,1.9499868620185359,False
CLDN11,0.0,0.0,0.0,4.46973611662999,4.46973611662999,False
COL4A5,0.0,1.3837458177662703e-06,1.7217907313557904e-06,5.499166279023179,5.499166279023179,False
ARHGAP22,0.0,5.404558922074707e-99,1.4699616288507815e-98,2.2314086189230107,2.2314086189230107,False
PCSK6,0.0,4.047532730635203e-27,6.653478461318141e-27,4.25776287417319,4.25776287417319,False
PARD3,0.0,0.42370309725198474,0.43772599761957587,1.4398418607496453,1.4398418607496453,False
CDK19,0.0,1.145564754492012e-75,2.687016625078996e-75,7.0253859541085655,7.0253859541085655,False
HIPK2,0.0,2.0367714086206314e-36,3.6632579291737976e-36,7.113822027063871,7.113822027063871,False
KCNMB4,0.0,0.0,0.0,3.8958678345721847,3.8958678345721847,False
SLC4A4,0.0,9.072871953945851e-22,1.4110220768189504e-21,0.8884823787058088,0.8884823787058088,False
ARHGAP15,0.0,1.9283965643136205e-84,4.820991410784052e-84,0.8509740445120202,0.8509740445120202,False
PTGDS,0.0,6.954967075682625e-237,3.290993884392409e-236,5.067711356130297,5.067711356130297,False
FTL,0.0,1.03749985392665e-310,5.9285705938666e-310,2.195210181183257,2.195210181183257,False
LNCAROD,0.0,5.118068387927832e-93,1.3409786169243227e-92,0.8172179961885658,0.8172179961885658,False
GRM7,0.0,0.01931395303570401,0.021404454786520883,1.0661532256249038,1.0661532256249038,False
FAM189A2,0.0,4.1952212629282503e-07,5.29476810634613e-07,0.6057842625669672,0.6057842625669672,False
BMP2K,0.0,7.540754245695646e-11,1.0217824181159411e-10,1.678658444208759,1.678658444208759,False
RYR3,0.0,1.6758830705738227e-12,2.3243870604352605e-12,0.694515009209952,0.694515009209952,False
LINC01170,0.0,2.1179493135110287e-23,3.352954058328805e-23,4.531907154070766,4.531907154070766,False
DISC1,0.0,0.2782150282881853,0.2914600153089626,3.000033686772992,3.000033686772992,False
RYR2,0.0,0.1117095675350441,0.11951808224148798,1.0661623450831044,1.0661623450831044,False
MT-CO1,0.0,8.21604715750948e-46,1.5902026756469962e-45,3.3767379364029106,3.3767379364029106,False
MBNL1,0.0,2.0634782204102767e-107,5.867710579365716e-107,4.629825611249793,4.629825611249793,False
ATP8B4,0.0,6.70158963168023e-82,1.6437562350828697e-81,0.9012898611791297,0.9012898611791297,False
POLR2F,0.0,0.0,0.0,5.153064214189867,5.153064214189867,False
RTN4,0.0,0.0,0.0,8.361071316876656,8.361071316876656,False
MIR181A1HG,0.0,2.2598882487443336e-05,2.7392584833264653e-05,6.188997449630054,6.188997449630054,False
ASTN2,0.0,0.6303356846606395,0.6427624248748873,6.676547490390471,6.676547490390471,False
BRINP3,0.0,4.738043739413859e-31,8.094607755262857e-31,1.0448894662171595,1.0448894662171595,False
MEGF11,0.0,0.0327824058659799,0.035958763289923104,0.8358393805876264,0.8358393805876264,False
MT-ND4,0.0,1.860208991131942e-21,2.8810671003592282e-21,2.176784691766116,2.176784691766116,False
FYB1,0.0,3.0710211458164734e-40,5.6730686191191015e-40,0.9117641575678436,0.9117641575678436,False
LMCD1-AS1,0.0,4.521215714507382e-11,6.145739530367987e-11,6.798833615160471,6.798833615160471,False
ENOX1,0.0,9.481796358998414e-26,1.5326179459587954e-25,6.899133117680226,6.899133117680226,False
TRIO,0.0,1.3316562618546517e-34,2.3403449241733773e-34,2.4477004197507597,2.4477004197507597,False
PDZD2,0.0,2.429379390382123e-24,3.8746082781214086e-24,3.2558104731732573,3.2558104731732573,False
CNTN5,0.0,0.007775523420787577,0.008749651261201323,0.7420221050483616,0.7420221050483616,False
RASGEF1C,0.0,3.347376700593488e-48,6.567776390961717e-48,0.9073507178097385,0.9073507178097385,False
AL589740.1,0.0,1.672552817271299e-45,3.2267900011664935e-45,2.8427906195611605,2.8427906195611605,False
FMN2,0.0,1.6472071866085358e-27,2.7226565067909684e-27,1.1920503517403371,1.1920503517403371,False
LINC00639,0.0,1.2928649523099525e-46,2.5136713265909642e-46,5.867593591915576,5.867593591915576,False
ABR,0.0,8.10129772155595e-43,1.534336689688627e-42,1.2137301519611017,1.2137301519611017,False
KCNMB2-AS1,0.0,2.3956550961270346e-37,4.339954884288106e-37,1.0859707984026432,1.0859707984026432,False
WWOX,0.0,0.0,0.0,11.247816517336133,11.247816517336133,False
CNP,0.0,0.0,0.0,4.690782933749955,4.690782933749955,False
SAMD4A,0.0,3.0324745753135996e-31,5.1896313325389615e-31,1.5342931232490793,1.5342931232490793,False
OTUD7A,0.0,3.042256146550859e-100,8.319752451825503e-100,5.638656592118361,5.638656592118361,False
ADCY2,0.0,0.42364310853540244,0.43772599761957587,1.0088092209072306,1.0088092209072306,False
SAT1,0.0,1.1859020749492764e-13,1.6702846126046146e-13,1.1555176502387567,1.1555176502387567,False
PTPRE,0.0,0.23602151437059704,0.2483565566860018,1.715157707281289,1.715157707281289,False
HHIP,0.0,6.90813089818628e-188,2.759572928702908e-187,5.203532472003879,5.203532472003879,False
CCDC88A,0.0,1.4211951494348317e-112,4.171805722411443e-112,8.75423016445456,8.75423016445456,False
QDPR,0.0,3.526801853653328e-09,4.650727719103289e-09,5.300538596736699,5.300538596736699,False
ZEB1,0.0,2.114986867622654e-20,3.225704424437195e-20,1.3683620538488994,1.3683620538488994,False
RAPGEF5,0.0,1.560811403576211e-06,1.940503195494668e-06,5.943988372037267,5.943988372037267,False
GRIK2,0.0,5.971676504341431e-27,9.778946240733784e-27,1.2738126957959581,1.2738126957959581,False
PWRN1,0.0,0.0,0.0,3.343642546915543,3.343642546915543,False
PCDH9-AS2,0.0,0.04647441118064928,0.05066251218820779,3.991041184910146,3.991041184910146,False
MAP4K4,0.0,2.152413581236831e-306,1.2229622620663811e-305,10.00039296006227,10.00039296006227,False
INPP5D,0.0,2.021791958238132e-77,4.794763537323634e-77,0.9519115526714024,0.9519115526714024,False
RALYL,0.0,1.0728421999472703e-28,1.7950510874745182e-28,1.2408230425106024,1.2408230425106024,False
JAZF1,0.0,1.0453410009723087e-06,1.3039596685725267e-06,3.779114850241209,3.779114850241209,False
PICALM,0.0,1.6846996711621183e-142,5.653354601215162e-142,7.894600563066695,7.894600563066695,False
TBXAS1,0.0,5.219406967900184e-81,1.2699287026521128e-80,1.0589802256365208,1.0589802256365208,False
ADARB2,0.0,0.0,0.0,4.086111535171916,4.086111535171916,False
ATP1A2,0.0,7.86124054091124e-15,1.1208993166698537e-14,0.8064384013586655,0.8064384013586655,False
CADM1,0.0,1.1947947181262547e-70,2.736171110212797e-70,6.547579590713941,6.547579590713941,False
MYO1D,0.0,1.9053165032737433e-50,3.803026952642202e-50,5.997929574063806,5.997929574063806,False
MAPK10,0.0,6.269685182650244e-40,1.1560575014106166e-39,3.29291670108231,3.29291670108231,False
PDE10A,0.0,0.9631217745149063,0.9653742336074497,0.9218445687006073,0.9218445687006073,False
SAMD12,0.0,3.121121581614102e-26,5.072245257227685e-26,6.023203841021731,6.023203841021731,False
NOVA1,0.0,1.3827086487062752e-07,1.7614122913455735e-07,4.279653759273983,4.279653759273983,False
DGKB,0.0,1.9923199257700713e-12,2.7569002662869987e-12,0.6150328285941931,0.6150328285941931,False
NFIA,0.0,2.7214007596331484e-14,3.854675296930805e-14,8.17555900565174,8.17555900565174,False
HDAC9,0.0,5.096911769009715e-162,1.860186777010845e-161,2.663794287599538,2.663794287599538,False
DIAPH2,0.0,8.547939370771812e-95,2.2693644347181802e-94,1.422991447174601,1.422991447174601,False
SLC35F3,0.0,0.1554536169796684,0.16549355959510473,0.6685899124434763,0.6685899124434763,False
ANKRD44,0.0,0.0,0.0,3.5255168641004966,3.5255168641004966,False
KCNMA1,0.0,3.096983242400431e-05,3.732804229490274e-05,1.728870929493602,1.728870929493602,False
GRID1,0.0,0.0,0.0,8.13254700280199,8.13254700280199,False
COBL,0.0,1.2515286378454232e-189,5.026219429098085e-189,7.886302980121908,7.886302980121908,False
ABLIM1,0.0,0.9966101823225504,0.9966101823225504,1.037713600667098,1.037713600667098,False
MAML3,0.0,1.0704003064501244e-174,4.06996314239591e-174,2.088868019585811,2.088868019585811,False
P2RY12,0.0,2.5087268855909826e-238,1.1908513697425551e-237,0.9811738270995469,0.9811738270995469,False
AC131944.1,0.0,7.690131959693942e-135,2.496796090809721e-134,0.474194154407559,0.474194154407559,False
MT-CO3,0.0,1.533882765824673e-84,3.837905168869073e-84,2.7380605971979373,2.7380605971979373,False
AC012405.1,0.0,1.613407241130386e-64,3.5201612533753876e-64,0.3970689686021051,0.3970689686021051,False
EPN2,0.0,1.413175520120596e-50,2.8225875901210304e-50,4.732548383166426,4.732548383166426,False
SLC9A9,0.0,2.185609711372881e-30,3.719131669948181e-30,5.693393695142504,5.693393695142504,False
GLIS3,0.0,0.6863055245134728,0.6979378215391249,1.0810333693687768,1.0810333693687768,False
CYFIP1,0.0,2.8471212107650407e-81,6.949848358254778e-81,1.2522070053712075,1.2522070053712075,False
CNTN1,0.0,2.9074721300682695e-69,6.592907324417845e-69,1.3237610117748844,1.3237610117748844,False
AL033523.1,0.0,1.9411464034226624e-283,1.018083778018879e-282,3.3048838279124757,3.3048838279124757,False
ZFYVE16,0.0,0.00016955281962977286,0.00020033810905447757,8.053789180669298,8.053789180669298,False
PTPRG,0.0,1.4566206457367496e-13,2.0458155136752103e-13,1.1867011834195182,1.1867011834195182,False
DMD,0.0,0.0,0.0,6.402256329705309,6.402256329705309,False
APP,0.0,1.0964953612040713e-14,1.561217884960709e-14,8.929720278822753,8.929720278822753,False
MACROD2,0.0,6.17277760542788e-34,1.0760216627706937e-33,2.193669533530867,2.193669533530867,False
SPARCL1,0.0,0.0027997011978722437,0.0031984400584983744,1.4387029639601288,1.4387029639601288,False
ADAM28,0.0,2.1370709328699635e-46,4.1442875233418815e-46,1.0549233476703024,1.0549233476703024,False
MT-ND3,0.0,3.0940226921744937e-10,4.1586326507721686e-10,2.0383625917296477,2.0383625917296477,False
PREX2,0.0,8.275636455144286e-182,3.236885184541442e-181,3.373529560238424,3.373529560238424,False
APBB2,0.0,0.0,0.0,8.305436896962899,8.305436896962899,False
FTH1,0.0,0.0,0.0,4.281143225281656,4.281143225281656,False
ARHGAP21,0.0,0.0,0.0,9.295927344294867,9.295927344294867,False
TJP1,0.0,2.922533130554549e-118,8.829405228261478e-118,10.179441346206328,10.179441346206328,False
MT-CO2,0.0,5.285674149862271e-69,1.1958538800593374e-68,3.12849056785492,3.12849056785492,False
AK5,0.0,0.0,0.0,6.02078301857117,6.02078301857117,False
LRRC7,0.0,7.242661897647981e-62,1.5519989780674245e-61,5.853801573233392,5.853801573233392,False
PKP4,0.0,2.791995293384955e-149,9.683220670699266e-149,7.226501740676153,7.226501740676153,False
SLC5A11,0.0,0.35823768773839026,0.37251752624442663,2.700824086544564,2.700824086544564,False
GNAO1,0.0,4.0440775312750745e-60,8.549846789165062e-60,7.438050349916653,7.438050349916653,False
SGK1,0.0,0.0,0.0,7.124901603574069,7.124901603574069,False
