gene,log_fold_change_female,pvalue_female,padj_female,log_fold_change_male,pvalue_male,padj_male,interaction_effect,abs_interaction_effect,interaction_pvalue,interaction_padj,significant
RNF13,-0.3475759,1.6590781773804257e-05,4.570463298568666e-05,-0.12497306,0.14127120619478833,0.2245784472590883,0.22260284,0.22260284,0.14127120619478833,0.2245784472590883,False
LDLRAD3,-0.4788283,4.533726146019856e-07,1.5420837231360057e-06,-0.2572577,0.02553968968347904,0.05966967769245307,0.22157061,0.22157061,0.02553968968347904,0.05966967769245307,False
SRGAP1,-0.04162979,0.7827757622460338,0.8218539709478673,-0.26292896,0.00025117165048108193,0.0012133896158506375,-0.22129917,0.22129917,0.7827757622460338,0.8218539709478673,False
SSBP2,-0.30799413,0.00032364249509095837,0.0006975053773512033,-0.08695936,0.28669704116824524,0.3843123876249936,0.22103477,0.22103477,0.28669704116824524,0.3843123876249936,False
DPYSL2,-0.39705658,6.843962546791448e-05,0.00016491476016364937,-0.17805958,0.0305236493204183,0.06828556894948165,0.218997,0.218997,0.0305236493204183,0.06828556894948165,False
ZSWIM6,-0.8853898,3.008511720038254e-08,1.170627128419554e-07,-0.6678982,1.52502199792044e-05,9.413716036545926e-05,0.21749163,0.21749163,1.52502199792044e-05,9.413716036545926e-05,False
KHDRBS3,-0.1760124,0.2847744671852899,0.35200799404856603,0.041077614,0.8057384015952748,0.8517319255764004,0.21709001,0.21709001,0.8057384015952748,0.8517319255764004,False
MBNL2,-0.67132044,8.200958772114735e-05,0.00019479712047778468,-0.4558711,0.012185126471387992,0.03320197948607082,0.21544933,0.21544933,0.012185126471387992,0.03320197948607082,False
SPOCK3,-1.7658825,0.00021787834120800967,0.0004820317283363046,-1.5509186,0.002824964863262815,0.010394556960534807,0.21496391,0.21496391,0.002824964863262815,0.010394556960534807,False
ABCB1,-0.1306872,0.3886542778673502,0.46213350519304425,0.08360284,0.3170902466295937,0.41127139640673627,0.21429005,0.21429005,0.3886542778673502,0.46213350519304425,False
DGKG,0.10229373,0.5436901438392034,0.6150340993656147,-0.111816525,0.3583820011051816,0.45193190555508395,-0.21411026,0.21411026,0.5436901438392034,0.6150340993656147,False
FGF12,-0.32511365,0.14066258317092692,0.18780051157667146,-0.11150408,0.6812392050379381,0.7437109225305001,0.21360958,0.21360958,0.6812392050379381,0.7437109225305001,False
PLD1,-0.1848588,0.1663427180045789,0.2188719973744459,-0.39597082,0.012035771699610658,0.03306530686706225,-0.21111202,0.21111202,0.1663427180045789,0.2188719973744459,False
TAB2,-0.01697886,0.8588145055816954,0.8853757789502015,-0.22757018,0.006882123800221103,0.02124112284018859,-0.21059132,0.21059132,0.8588145055816954,0.8853757789502015,False
CCNY,0.13228464,0.2549849084511927,0.3203327995617999,-0.07815075,0.3038680886475696,0.39898703319323436,-0.21043539,0.21043539,0.3038680886475696,0.39898703319323436,False
IKZF1,-0.11045867,0.4928531306452357,0.5645511233049665,-0.31917807,0.005160175430110789,0.017200584767035964,-0.2087194,0.2087194,0.4928531306452357,0.5645511233049665,False
KIF6,-0.9109633,9.735616620554398e-17,8.181190437440671e-16,-0.70235777,1.180588657175633e-08,1.3727775083437593e-07,0.20860553,0.20860553,1.180588657175633e-08,1.3727775083437593e-07,False
SKAP2,0.016027808,0.885146476308183,0.9069123732665809,-0.19134283,0.03418154473103017,0.07418454666486382,-0.20737064,0.20737064,0.885146476308183,0.9069123732665809,False
SH3GL3,-0.17541218,0.5637299397205517,0.6341169175709244,0.029881477,0.9338557028402172,0.9482778405324052,0.20529366,0.20529366,0.9338557028402172,0.9482778405324052,False
CAMK4,-0.17289309,0.061508329310425096,0.0873915104115276,0.032341897,0.6617729269618163,0.728023021960194,0.20523499,0.20523499,0.6617729269618163,0.728023021960194,False
MACF1,0.2980671,0.6361944050805652,0.6968175302087243,0.0928545,0.770277686591244,0.8205525417676264,-0.2052126,0.2052126,0.770277686591244,0.8205525417676264,False
TENM4,-0.22186339,0.23695632948666692,0.3014711571077187,-0.016937077,0.8671286508647185,0.896720424885955,0.20492631,0.20492631,0.8671286508647185,0.896720424885955,False
MERTK,-0.37877852,0.01883158381850541,0.030620461493504735,-0.17413688,0.17796677947467596,0.26802225824499387,0.20464164,0.20464164,0.17796677947467596,0.26802225824499387,False
MICAL3,-0.1762538,0.05066409197165535,0.07374685876514606,0.028374195,0.7240235002098354,0.7819531612157856,0.20462799,0.20462799,0.7240235002098354,0.7819531612157856,False
LINGO2,-0.14110088,0.24645810275073068,0.31079205895426315,0.06310565,0.33577059751137694,0.42992394047551463,0.20420653,0.20420653,0.33577059751137694,0.42992394047551463,False
SCN1A,-0.0968014,0.2813663470333729,0.3482256770215011,0.10719317,0.297783913127731,0.39493887682722945,0.20399457,0.20399457,0.297783913127731,0.39493887682722945,False
HECW2,-0.50593233,0.0005920064993923984,0.0012231539243644596,-0.30216932,0.0719993452150948,0.13333212076869405,0.20376301,0.20376301,0.0719993452150948,0.13333212076869405,False
CNTN1,-0.49887776,0.02027104675372388,0.032485651848916476,-0.29643464,0.20081220868608965,0.2918782102995489,0.20244312,0.20244312,0.20081220868608965,0.2918782102995489,False
ARFGEF3,-0.34486246,0.001954668441120578,0.0037517628428418003,-0.14424658,0.27364407373986677,0.37151381237377334,0.20061588,0.20061588,0.27364407373986677,0.37151381237377334,False
CACNA1A,-0.37729758,0.0003198625524245125,0.0006923431870660444,-0.17895317,0.302796119189662,0.39894086849757837,0.19834441,0.19834441,0.302796119189662,0.39894086849757837,False
RNASET2,-0.015498221,0.9216351278940168,0.936621064932944,-0.21253261,0.07451538811714273,0.13641791204857145,-0.19703439,0.19703439,0.9216351278940168,0.936621064932944,False
OXR1,-0.13810909,0.3104894499153991,0.37864567062853555,-0.33400762,0.021737493846889274,0.052889279432820624,-0.19589853,0.19589853,0.3104894499153991,0.37864567062853555,False
GRIK1,0.05655557,0.6615259674438188,0.720616522269955,0.24902037,0.09197767351148874,0.1607370802900335,0.1924648,0.1924648,0.6615259674438188,0.720616522269955,False
ZHX2,0.19677162,0.029971380678005338,0.046252130675934165,0.0062789917,0.939145855329685,0.950552485151503,-0.19049263,0.19049263,0.939145855329685,0.950552485151503,False
ZNF385B,-0.09114583,0.39603858012759885,0.46924002384786595,0.09902865,0.3294244256817146,0.422881162620943,0.19017448,0.19017448,0.39603858012759885,0.46924002384786595,False
NLK,-0.10057068,0.26293034321839964,0.32866292902299954,-0.28846526,0.001674791269353167,0.006753187756179012,-0.18789458,0.18789458,0.26293034321839964,0.32866292902299954,False
REV3L,0.33996654,0.03880292731017565,0.05800138611386495,0.15538359,0.18593603086401161,0.27793128679224455,-0.18458295,0.18458295,0.18593603086401161,0.27793128679224455,False
HS3ST4,-0.6618869,1.929711465188224e-06,6.087417871256228e-06,-0.4773597,0.01707852578006647,0.04401681902078987,0.18452716,0.18452716,0.01707852578006647,0.04401681902078987,False
MT-CYB,-0.54747105,1.656933952155688e-05,4.570463298568666e-05,-0.36475408,0.03330412009087749,0.07287553630388947,0.18271697,0.18271697,0.03330412009087749,0.07287553630388947,False
PIK3R3,-0.13129406,0.28689700402741747,0.3538640961390705,0.050919488,0.08911397083909654,0.15661506298610994,0.18221354,0.18221354,0.28689700402741747,0.3538640961390705,False
GRM7,0.16645032,0.32044514904554866,0.39031077837460254,0.34460855,0.05860080204170327,0.11267702919297017,0.17815822,0.17815822,0.32044514904554866,0.39031077837460254,False
MAML3,-0.97659504,6.8153774153241975e-06,2.0223671855561415e-05,-0.8018131,0.0007565823817797861,0.0033038531955449173,0.17478192,0.17478192,0.0007565823817797861,0.0033038531955449173,False
SECISBP2L,-0.21137357,0.006561744400951439,0.011491671455256461,-0.03716135,0.6711558249421041,0.734306154203615,0.17421222,0.17421222,0.6711558249421041,0.734306154203615,False
ZFPM2-AS1,-0.2207917,0.021744960320007955,0.034570684133557954,-0.046922386,0.6500321073946862,0.7199178311153998,0.17386931,0.17386931,0.6500321073946862,0.7199178311153998,False
PRKACB,-0.2283473,0.03633300643250485,0.05455406371246974,-0.05560255,0.591996685974429,0.6696795090208473,0.17274475,0.17274475,0.591996685974429,0.6696795090208473,False
CSMD3,-0.2966528,0.2256590693689527,0.28893606833412633,-0.12407231,0.643786883106841,0.715318759007601,0.17258048,0.17258048,0.643786883106841,0.715318759007601,False
DCLK1,-0.31907168,0.07958928122454971,0.11100318162419764,-0.14680585,0.16652570260291943,0.253078575384376,0.17226583,0.17226583,0.16652570260291943,0.253078575384376,False
CNTNAP5,0.051172256,0.7235026534895996,0.7713247905006393,0.22244039,0.12025268026533019,0.19942401370701524,0.17126814,0.17126814,0.7235026534895996,0.7713247905006393,False
DLC1,-0.40583134,0.051226485722605505,0.07424128365595001,-0.23479939,0.2610891551648511,0.3596269354887756,0.17103195,0.17103195,0.2610891551648511,0.3596269354887756,False
TLN2,-0.34220755,0.0005138341222200989,0.0010817560467791555,-0.17144358,0.07010939404161022,0.1309110752929791,0.17076397,0.17076397,0.07010939404161022,0.1309110752929791,False
DLGAP2,-0.09239209,0.301348823155954,0.3688480087588177,0.07734454,0.5394230006909804,0.6185064121330264,0.16973662,0.16973662,0.5394230006909804,0.6185064121330264,False
SORCS3,0.23646194,0.05117729186051313,0.07424128365595001,0.067347735,0.48489645021365213,0.5677944381892882,-0.1691142,0.1691142,0.48489645021365213,0.5677944381892882,False
WWC1,-0.057430923,0.5795694736569035,0.6490139682608101,0.10970184,0.1854588138426298,0.2776329548542362,0.16713277,0.16713277,0.5795694736569035,0.6490139682608101,False
AC110285.1,0.5490713,5.836168676237574e-07,1.9584458645092533e-06,0.7145263,4.663743236860742e-13,1.0845914504327308e-11,0.16545498,0.16545498,5.836168676237574e-07,1.9584458645092533e-06,False
STAG1,-0.52689886,1.8380110809495824e-08,7.381570606223222e-08,-0.36257815,1.856950207387983e-06,1.3755186721392467e-05,0.1643207,0.1643207,1.856950207387983e-06,1.3755186721392467e-05,False
MYO1E,0.06474948,0.4255210037255498,0.4994377977999411,-0.096711874,0.2700097702983285,0.3683625788517442,-0.16146135,0.16146135,0.4255210037255498,0.4994377977999411,False
NBEA,-0.40757418,0.0005699511724533591,0.0011800231313734142,-0.24757886,0.015061098460625309,0.03984417582176008,0.15999532,0.15999532,0.015061098460625309,0.03984417582176008,False
DCC,-0.49843264,0.07112046176426755,0.09974819321776655,-0.33945537,0.2225704892509834,0.31654621541053124,0.15897727,0.15897727,0.2225704892509834,0.31654621541053124,False
MYT1L,-0.074569464,0.39264559376227537,0.4663249332093532,0.08424246,0.42778067358051364,0.513542225186691,0.15881193,0.15881193,0.42778067358051364,0.513542225186691,False
FOXP2,-0.522473,0.00011691930436707128,0.0002706465378867391,-0.36431485,0.026522184130614867,0.0611785646281598,0.15815812,0.15815812,0.026522184130614867,0.0611785646281598,False
MT2A,0.22857192,0.014780647614249099,0.024471270884518375,0.07090193,0.3383715886327009,0.4315964140723226,-0.15766999,0.15766999,0.3383715886327009,0.4315964140723226,False
MED13L,-0.43239164,0.004693722147644172,0.008472422649177205,-0.5893793,2.6376825316775695e-05,0.0001570049125998553,-0.15698767,0.15698767,0.004693722147644172,0.008472422649177205,False
RASGEF1C,-0.43786126,0.0003178393982964272,0.0006894563954369353,-0.5939421,0.02762057284681485,0.06306066860003391,-0.15608084,0.15608084,0.02762057284681485,0.06306066860003391,False
LYN,-0.049965262,0.6786155936574823,0.7352281621424509,-0.20513439,0.04519634917662583,0.09149058537778508,-0.15516913,0.15516913,0.6786155936574823,0.7352281621424509,False
TMEFF1,-0.49794865,3.4624034245830214e-07,1.212746549389303e-06,-0.6528449,1.867832855798084e-13,4.66958213949521e-12,-0.15489626,0.15489626,3.4624034245830214e-07,1.212746549389303e-06,False
VWF,-0.057970896,0.5966630954582648,0.6644355183276891,0.09691503,0.07243220724379276,0.13360815967372972,0.15488592,0.15488592,0.5966630954582648,0.6644355183276891,False
TNS3,-0.23092675,0.03485933769344624,0.05265760980883118,-0.079162896,0.42244061252943976,0.5089645934089636,0.15176386,0.15176386,0.42244061252943976,0.5089645934089636,False
SHISA9,0.13813612,0.2897611926249099,0.35640983102694945,-0.013175964,0.9123158529575852,0.9318854473519768,-0.15131208,0.15131208,0.9123158529575852,0.9318854473519768,False
HIVEP3,-0.14876437,0.26456913627805756,0.3302985471636174,-0.2981534,0.00593033139317953,0.019118473355454767,-0.14938903,0.14938903,0.26456913627805756,0.3302985471636174,False
BLNK,-0.51911944,2.287638308770818e-07,8.083527592829747e-07,-0.37073314,0.005711820735065332,0.018605279267313785,0.1483863,0.1483863,0.005711820735065332,0.018605279267313785,False
SYT1,-0.09232837,0.579449026475557,0.6490139682608101,0.05368167,0.6629303917017506,0.7284949359359897,0.14601004,0.14601004,0.6629303917017506,0.7284949359359897,False
BNC2,-0.45907563,6.807401886826615e-05,0.00016442999726634335,-0.314331,0.008757333295458436,0.025909270104906616,0.14474463,0.14474463,0.008757333295458436,0.025909270104906616,False
DNER,-0.24414206,0.01106604138783819,0.01866143972708667,-0.38840818,5.5013498292814774e-08,5.393480224785763e-07,-0.14426613,0.14426613,0.01106604138783819,0.01866143972708667,False
ADAMTS9-AS2,0.23445278,0.060379368140991534,0.08601049592733838,0.090201944,0.022211049261446413,0.05364987744310728,-0.14425084,0.14425084,0.060379368140991534,0.08601049592733838,False
TMEM161B-AS1,0.53277946,2.765753097171412e-10,1.3691847015700058e-09,0.39078188,6.632164873347023e-06,4.37054015933573e-05,-0.14199758,0.14199758,6.632164873347023e-06,4.37054015933573e-05,False
MECOM,-0.049814105,0.6288357095165551,0.6921011785353042,0.090110585,0.2994853780147989,0.39509944329129143,0.13992469,0.13992469,0.6288357095165551,0.6921011785353042,False
MTUS1,0.23268366,0.06739603599483222,0.09532678358533554,0.09312725,0.46601716413461414,0.5500852085000597,-0.13955641,0.13955641,0.46601716413461414,0.5500852085000597,False
PTPRD,-1.9270554,0.005024556250081179,0.008989375588136134,-1.7895584,0.02109494675008025,0.051703300858039834,0.13749695,0.13749695,0.02109494675008025,0.051703300858039834,False
SVEP1,1.0167565,1.1398384120286697e-07,4.1298493189444554e-07,0.8805754,1.3578350966065217e-10,2.2259591747647897e-09,-0.13618112,0.13618112,1.1398384120286697e-07,4.1298493189444554e-07,False
SAMSN1,-0.33290392,0.004944631294956424,0.008877255466708122,-0.1978941,0.046836216127215675,0.09367243225443135,0.13500983,0.13500983,0.046836216127215675,0.09367243225443135,False
GPR37,-0.29659367,0.00134833291013068,0.002638616262486654,-0.16166806,0.0771688425650572,0.14005234585309834,0.1349256,0.1349256,0.0771688425650572,0.14005234585309834,False
TRIM2,-1.7186956,1.0882635164788397e-05,3.127194012870229e-05,-1.8525925,2.738070872048054e-05,0.0001620160279318375,-0.13389683,0.13389683,2.738070872048054e-05,0.0001620160279318375,False
PDE10A,-0.0511086,0.8057366128707739,0.8405439571301101,-0.18491626,0.385430110300116,0.47701746324271777,-0.13380766,0.13380766,0.8057366128707739,0.8405439571301101,False
PLCL2,-0.4125229,1.1848622812699538e-05,3.375665492509568e-05,-0.27940118,0.004431839264982553,0.015023183949093402,0.13312173,0.13312173,0.004431839264982553,0.015023183949093402,False
LINC01322,-0.0341326,0.7306251018068912,0.7766115485108918,0.09897053,0.43061681575709043,0.5163271172147368,0.13310313,0.13310313,0.7306251018068912,0.7766115485108918,False
PHACTR1,-0.13184357,0.7558451366101299,0.7989906306660992,-0.0004298687,0.9992798442533298,0.9992798442533298,0.1314137,0.1314137,0.9992798442533298,0.9992798442533298,False
MYCBP2,-0.36797643,6.69937690813697e-05,0.00016246347091151972,-0.23743105,0.003399550056860006,0.01231721035094205,0.13054538,0.13054538,0.003399550056860006,0.01231721035094205,False
KCNQ1OT1,0.3074236,0.005967494815533235,0.010561937726607497,0.17738569,0.009591797234896888,0.027721957326291586,-0.1300379,0.1300379,0.009591797234896888,0.027721957326291586,False
ARL15,-0.32793045,0.0005307539653520471,0.001105737427816765,-0.19934309,0.048096874109231864,0.09524133486976606,0.12858737,0.12858737,0.048096874109231864,0.09524133486976606,False
DST,-1.1895237,0.08321972016339803,0.11574369981001117,-1.0612488,0.004394110367126458,0.015023183949093402,0.12827492,0.12827492,0.08321972016339803,0.11574369981001117,False
PPP1R16B,0.25812054,0.009185109038553402,0.015863746180575827,0.13057399,0.23468823559457885,0.33101302622648643,-0.12754655,0.12754655,0.23468823559457885,0.33101302622648643,False
TBC1D5,-0.8876338,2.4566606399789145e-24,3.319811675647182e-23,-0.7603431,1.846841422634739e-16,5.596489159499209e-15,0.12729073,0.12729073,1.846841422634739e-16,5.596489159499209e-15,False
SLC5A11,0.28368425,0.29918834878635797,0.366652388218576,0.1589346,0.5186754292627431,0.5982415562430716,-0.12474966,0.12474966,0.5186754292627431,0.5982415562430716,False
ATP8A1,-0.58168316,0.03504007416182378,0.052850790590986095,-0.7060528,0.012576757573703438,0.0340833538582749,-0.12436962,0.12436962,0.03504007416182378,0.052850790590986095,False
SERINC5,0.056680918,0.4890253241423418,0.5620980737268296,0.17889714,0.038428191015442495,0.08073149372992121,0.122216225,0.122216225,0.4890253241423418,0.5620980737268296,False
NTRK3,0.09871745,0.6635976596872748,0.7213018040079073,0.21947211,0.12956814434609773,0.21158968399571368,0.12075466,0.12075466,0.6635976596872748,0.7213018040079073,False
LRP2,-0.17482412,0.04731194336557091,0.06916950784440191,-0.29549032,0.0002755965029533007,0.001306144563759719,-0.120666206,0.120666206,0.04731194336557091,0.06916950784440191,False
SHTN1,-2.9280443,3.3013319255486524e-15,2.4274499452563618e-14,-3.0486565,1.7971303160412263e-12,3.993622924536058e-11,-0.120612144,0.120612144,1.7971303160412263e-12,3.993622924536058e-11,False
IPCEF1,-0.20122063,0.5321187543252517,0.6047778808994776,-0.3210104,0.12020549465370158,0.19942401370701524,-0.11978978,0.11978978,0.5321187543252517,0.6047778808994776,False
PRKD1,-0.22475815,0.006501378613003867,0.011405927391234855,-0.10572076,0.1882854656390322,0.27977037984997355,0.11903739,0.11903739,0.1882854656390322,0.27977037984997355,False
RFFL,0.027959585,0.7549994539388737,0.7989412210993373,-0.0909276,0.34350123344593775,0.43646916575087386,-0.118887186,0.118887186,0.7549994539388737,0.7989412210993373,False
NTNG1,-0.01203841,0.9006538780044252,0.9209139856895964,0.106022626,0.2227824931495566,0.31654621541053124,0.118061036,0.118061036,0.9006538780044252,0.9209139856895964,False
MEG3,0.014125228,0.936377916735835,0.9487111618397518,-0.10342437,0.7739808582287444,0.8233838917327069,-0.1175496,0.1175496,0.936377916735835,0.9487111618397518,False
ARHGAP25,-0.032830775,0.7699840349269542,0.811363577372976,-0.15026435,0.057005157260309615,0.11090497521461014,-0.11743358,0.11743358,0.7699840349269542,0.811363577372976,False
UST,-0.0055969357,0.9507936500816212,0.9588012373305178,-0.12264484,0.10438479239453148,0.17935531339266578,-0.117047906,0.117047906,0.9507936500816212,0.9588012373305178,False
ANLN,-0.5545192,1.448811284917148e-06,4.688709659926046e-06,-0.43750668,5.346182904836536e-05,0.00030549616599065925,0.1170125,0.1170125,5.346182904836536e-05,0.00030549616599065925,False
ARHGAP12,-0.1144954,0.2736549200707877,0.33994400008793496,-0.22788584,0.006748956248354797,0.020946834050077398,-0.113390446,0.113390446,0.2736549200707877,0.33994400008793496,False
SYNDIG1,-1.9643948,1.3344137659424098e-09,6.206575655546092e-09,-1.8515651,0.00012829609402968865,0.000668208823071295,0.112829685,0.112829685,0.00012829609402968865,0.000668208823071295,False
CSF1R,-0.45984325,0.0011611274267883905,0.0022811933728652074,-0.34780368,0.018491334613979667,0.04693232135527834,0.112039566,0.112039566,0.018491334613979667,0.04693232135527834,False
FYB1,-0.33212286,0.11301443791420328,0.1546025142465161,-0.4424227,0.03601629027579556,0.07663040484211822,-0.110299826,0.110299826,0.11301443791420328,0.1546025142465161,False
PARP8,0.10761315,0.12701981009684135,0.17095532987461823,-0.00026071072,0.9984098012612848,0.9992798442533298,-0.10787386,0.10787386,0.9984098012612848,0.9992798442533298,False
SELENOP,-0.08140373,0.5089587928682908,0.5803406988235927,-0.18925619,0.07844391019438969,0.14210853296085088,-0.10785246,0.10785246,0.5089587928682908,0.5803406988235927,False
DPP6,-1.523391,0.00015123153237787384,0.0003429286448477865,-1.6297078,0.0005326871581426756,0.0023994917033453855,-0.106316805,0.106316805,0.0005326871581426756,0.0023994917033453855,False
RALYL,-0.18721938,0.3498370952892509,0.4219989086721965,-0.08154899,0.6834709212633577,0.7453336109742178,0.10567039,0.10567039,0.6834709212633577,0.7453336109742178,False
ANO2,0.2268286,0.045405929346218926,0.06667537348930826,0.12159157,0.002126166137944394,0.008305336476345288,-0.10523704,0.10523704,0.045405929346218926,0.06667537348930826,False
DUBR,0.22576427,0.015149055392549387,0.024957257648351543,0.12163782,0.20323223351119116,0.2945394688567988,-0.10412645,0.10412645,0.20323223351119116,0.2945394688567988,False
PCA3,0.25566983,0.014696096749290129,0.024371636400149468,0.35956424,7.9487762651241e-08,7.428762864601964e-07,0.10389441,0.10389441,0.014696096749290129,0.024371636400149468,False
PTPRN2,-0.07117894,0.45435019968617874,0.527088398707864,0.031510502,0.8009550555921048,0.8502707596519159,0.102689445,0.102689445,0.8009550555921048,0.8502707596519159,False
ADD3,0.023124456,0.7738015356756345,0.8145279322901416,-0.07891178,0.35395355304542153,0.4480424722093943,-0.10203624,0.10203624,0.7738015356756345,0.8145279322901416,False
DOCK8,-0.9163902,0.021231700107470965,0.03386236061797602,-0.8144816,0.030815134550014587,0.06855221585055805,0.101908565,0.101908565,0.030815134550014587,0.06855221585055805,False
HS6ST3,0.041270435,0.8060816548877755,0.8405439571301101,0.14286065,0.39413888324323154,0.48420010226441224,0.101590216,0.101590216,0.8060816548877755,0.8405439571301101,False
MARCH3,-0.05817592,0.763988607518021,0.8058951556097268,0.04337859,0.6528111247948001,0.721805112671576,0.10155451,0.10155451,0.763988607518021,0.8058951556097268,False
HTR2C,0.034013793,0.6881851142513813,0.7423787640252225,-0.06653495,0.4254202472802704,0.5119377223589295,-0.100548744,0.100548744,0.6881851142513813,0.7423787640252225,False
MAP4K4,-0.85553646,2.353655480124779e-05,6.21017277077778e-05,-0.75550365,0.0006050805392677851,0.002689246841190156,0.10003281,0.10003281,0.0006050805392677851,0.002689246841190156,False
PLEKHA5,-0.17267549,0.2196248075233969,0.2822940970737749,-0.0737021,0.3757865855354451,0.4691467984212797,0.09897339,0.09897339,0.3757865855354451,0.4691467984212797,False
IL1RAPL2,0.07090952,0.4309686015847555,0.5040568439587784,0.16981469,0.3040281192932446,0.39898703319323436,0.09890517,0.09890517,0.4309686015847555,0.5040568439587784,False
KIF1B,0.07307577,0.6015429093349071,0.6676391890509512,-0.0258255,0.8458866405944436,0.8793000421979664,-0.09890127,0.09890127,0.8458866405944436,0.8793000421979664,False
INPP4B,0.044748902,0.6981295565371846,0.7514849908904031,0.14334041,0.014619168730114958,0.03898444994697322,0.09859151,0.09859151,0.6981295565371846,0.7514849908904031,False
ACER3,-0.3821571,0.00035888641602740447,0.0007652162388644019,-0.4781885,9.281243715967854e-11,1.5730921552487888e-09,-0.09603143,0.09603143,0.00035888641602740447,0.0007652162388644019,False
TNR,0.62441707,0.39391023602449193,0.4672719288546761,0.5292361,0.42167407930777845,0.5089645934089636,-0.09518099,0.09518099,0.42167407930777845,0.5089645934089636,False
AC114971.1,-0.20137501,0.022757772549804163,0.0360091337813357,-0.10667086,0.4980470583991681,0.5804744270386575,0.09470415,0.09470415,0.4980470583991681,0.5804744270386575,False
ARHGAP22,-0.35426664,0.0301183480599593,0.046407315962957316,-0.44803166,0.046323409200441514,0.09301889397679018,-0.09376502,0.09376502,0.046323409200441514,0.09301889397679018,False
LINC02232,-0.31567055,8.392878161107305e-05,0.00019867696791824223,-0.22212797,0.020182941354114737,0.049834423096579594,0.093542576,0.093542576,0.020182941354114737,0.049834423096579594,False
XYLT1,0.07760823,0.7832268343133175,0.8218539709478673,0.17087567,0.5701605846229667,0.6508682472864916,0.09326744,0.09326744,0.7832268343133175,0.8218539709478673,False
TBC1D22A,-0.3640926,0.03374082052647489,0.05112245534314377,-0.27292037,0.05535614571976706,0.10790671680266484,0.09117222,0.09117222,0.05535614571976706,0.10790671680266484,False
KCNQ5,-0.03367248,0.8504482269415038,0.8776555489592403,-0.123512715,0.4483600013906034,0.5343980946252722,-0.08984023,0.08984023,0.8504482269415038,0.8776555489592403,False
ANKIB1,0.06892443,0.5841097999548914,0.6526366479942921,-0.020153046,0.8851121964349933,0.9106092555915569,-0.08907747,0.08907747,0.8851121964349933,0.9106092555915569,False
AKAP13,-0.31276488,0.08617791993217454,0.11952554775613668,-0.22394133,0.15779707505460155,0.2420200537647263,0.08882356,0.08882356,0.15779707505460155,0.2420200537647263,False
MEGF11,0.12947017,0.49184211836778635,0.5645511233049665,0.04073453,0.8019982063064326,0.8504752983101088,-0.08873564,0.08873564,0.8019982063064326,0.8504752983101088,False
CAPN3,0.41729498,5.556175782505791e-05,0.00013821332792302962,0.32905078,0.0012435598889566283,0.00516567122001256,-0.0882442,0.0882442,0.0012435598889566283,0.00516567122001256,False
SRGAP2C,-0.2381863,0.04175945261881121,0.06186585573157216,-0.15104109,0.07462358813562561,0.13641791204857145,0.08714521,0.08714521,0.07462358813562561,0.13641791204857145,False
RAPGEF5,0.32799006,0.13862158319956447,0.18579037699624001,0.2421298,0.23880547097670354,0.3349305343291775,-0.08586025,0.08586025,0.23880547097670354,0.3349305343291775,False
MMP16,0.20423532,0.5371793363960403,0.6090468666621772,0.28972614,0.3660194506003249,0.45982343040241824,0.08549082,0.08549082,0.5371793363960403,0.6090468666621772,False
ZFYVE16,-0.117486954,0.6422971877735288,0.7019641396432009,-0.20170689,0.370960126162986,0.46428050833915646,-0.08421993,0.08421993,0.6422971877735288,0.7019641396432009,False
KALRN,0.039592505,0.661094523274751,0.720616522269955,0.123488426,0.19551003440180897,0.28625188052973494,0.08389592,0.08389592,0.661094523274751,0.720616522269955,False
MCTP1,-0.03235063,0.7165695319103547,0.7663845261073311,0.051376224,0.539956097792132,0.6185064121330264,0.08372685,0.08372685,0.7165695319103547,0.7663845261073311,False
CCP110,0.19130158,0.015443202246489384,0.025400003694883856,0.10802412,0.2448223032198901,0.3406343396789769,-0.083277464,0.083277464,0.2448223032198901,0.3406343396789769,False
RCAN2,-0.3764596,0.00016848356942524768,0.0003794674987055128,-0.29331923,0.004730867946887378,0.015822300825710296,0.08314037,0.08314037,0.004730867946887378,0.015822300825710296,False
MYO5A,-0.19802737,0.019700564536788732,0.031826437054585995,-0.116925,0.1660696999146991,0.25276971067686316,0.08110237,0.08110237,0.1660696999146991,0.25276971067686316,False
GPRC5B,-0.2989843,0.018735978641574936,0.030514623194747452,-0.3794043,0.00273818360867252,0.010217103017434776,-0.08042002,0.08042002,0.018735978641574936,0.030514623194747452,False
AC061958.1,0.47589552,3.0385781391081e-06,9.407362659777398e-06,0.5562829,4.4107524255674043e-23,2.4504180142041136e-21,0.080387354,0.080387354,3.0385781391081e-06,9.407362659777398e-06,False
SNX29,-0.062038183,0.5360813876989068,0.6084919270135151,-0.14070654,0.19173308062489838,0.2823013795933089,-0.078668356,0.078668356,0.5360813876989068,0.6084919270135151,False
PHLPP1,-1.4655952,0.0019781745677790374,0.003782360550246725,-1.3883018,0.006144502449470197,0.01944462800465252,0.077293396,0.077293396,0.006144502449470197,0.01944462800465252,False
LDB3,0.4902606,1.6793188062898665e-08,6.826499212560433e-08,0.56730485,3.7237280134412086e-11,6.770414569893107e-10,0.07704425,0.07704425,1.6793188062898665e-08,6.826499212560433e-08,False
UTY,-0.00013780594,0.8435946219727712,0.8714820474925323,0.07525301,0.24243848371415933,0.33907480239742566,0.075390816,0.075390816,0.8435946219727712,0.8714820474925323,False
