"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Sex","Dataset"
"CREG1",-0.229488384549065,5.54525691625557,-4.7047302241574,2.86849316080719e-05,5.81942198955346e-05,0.820359904175428," Male","gse174409"
"NFXL1",0.163617660861633,5.01326545370989,4.70376381787462,2.87732535532947e-05,5.83665834839991e-05,0.881893506011496," Male","gse174409"
"ORMDL3",0.135774113536777,5.48024091406694,4.70370816731904,2.87783477238472e-05,5.8370098875535e-05,0.822974530751887," Male","gse174409"
"MTA1",-0.306554672412386,4.60274275172383,-4.70322083611177,2.88229952701759e-05,5.84538287821879e-05,0.949629503408529," Male","gse174409"
"FBXW5",0.37361007946056,5.16057363897724,4.70108679607793,2.90193131019071e-05,5.88450947370059e-05,0.854723950282255," Male","gse174409"
"PDCD10",0.211112714213026,5.40914793829272,4.70015150006456,2.91057687177309e-05,5.9013517752728e-05,0.819808501625568," Male","gse174409"
"TOMM7",-0.342990199214732,6.32187023127623,-4.69671420661342,2.94256849360634e-05,5.96552001633991e-05,0.741125844676159," Male","gse174409"
"SIGLEC8",-0.941694785332051,1.35201146531152,-4.69658118747988,2.94381346515195e-05,5.9673473369708e-05,1.65829162587873," Male","gse174409"
"ADGRD1",-0.519865442606258,2.43016332714412,-4.69627589635449,2.94667275066393e-05,5.97244619374765e-05,1.41523739368629," Male","gse174409"
"GRIK3",0.544278061786069,6.06228274645221,4.69608392593971,2.94847210102225e-05,5.97516376774019e-05,0.754265225263158," Male","gse174409"
"THSD7A",0.300031713507871,6.20092527848025,4.69605944004313,2.94870168660218e-05,5.97516376774019e-05,0.744337572498669," Male","gse174409"
"OTULIN-DT",-0.579528406878905,0.854521461526144,-4.69554580292289,2.95352172963429e-05,5.98423268659771e-05,1.75269497633395," Male","gse174409"
"GKAP1",-0.193077581186827,4.08416330899201,-4.69487463621391,2.95983174593331e-05,5.99631802378417e-05,1.02588557557396," Male","gse174409"
"LOC105369344",-0.736360992368615,-0.491627348565189,-4.69463393371044,2.96209795805225e-05,6.00020916126623e-05,1.99267675325045," Male","gse174409"
"LOC105274304",-0.942899366789101,-0.73957096207132,-4.69345651345257,2.97320800194912e-05,6.02201191530773e-05,2.03324204925056," Male","gse174409"
"CADM3",0.189710483480737,8.09107906699477,4.69138223286586,2.99288064606034e-05,6.06115047224301e-05,0.702314066370544," Male","gse174409"
"CCDC13",-0.770242667836072,0.126325398217888,-4.69092393162753,2.99724446779787e-05,6.06928025044051e-05,1.88027593331659," Male","gse174409"
"NUDT5",-0.216814293176996,4.99554860493961,-4.69021823929948,3.00397613380374e-05,6.0822023480979e-05,0.843003726710894," Male","gse174409"
"MS4A14",-1.2077395020522,-0.791815552959633,-4.68955208928402,3.01034425870907e-05,6.09438545077428e-05,2.03365761719933," Male","gse174409"
"LINC02848",-0.772818890811547,1.84263477029082,-4.68928961704905,3.01285703573129e-05,6.09876154359594e-05,1.53179812935531," Male","gse174409"
"PLIN4",-0.720016137151399,2.26433051574934,-4.68839250602167,3.02146112610506e-05,6.11546549136835e-05,1.43515004164228," Male","gse174409"
"CFDP1",0.178917194817261,5.05334471562818,4.68820634586132,3.02324959564553e-05,6.11837227339241e-05,0.827505946065131," Male","gse174409"
"ZNF286A",0.236887388594952,3.41740263692813,4.6877942591461,3.02721228462014e-05,6.1256779928587e-05,1.1573073147368," Male","gse174409"
"ZFYVE9P1",0.747650734552034,-0.929204283214663,4.68628779746214,3.04174221538638e-05,6.15436273009435e-05,2.03562537752148," Male","gse174409"
"PTPN21",-0.247816585657135,4.3263387066793,-4.68589529558527,3.0455391852938e-05,6.16132729401352e-05,0.947718596565471," Male","gse174409"
"MTERF4",-0.205636812932143,5.76559551758415,-4.68576271050129,3.04682283592846e-05,6.16320621650946e-05,0.740921981105124," Male","gse174409"
"ZNF189",0.223313895517351,6.35630393399816,4.68531053325832,3.0512046931668e-05,6.1713182691202e-05,0.703187859279327," Male","gse174409"
"FBXO2",0.314472767493966,5.81348450955255,4.68527556438878,3.05154381993177e-05,6.1713182691202e-05,0.735920663244347," Male","gse174409"
"ZNF460-AS1",-0.449765551029765,1.09238391167152,-4.68463712670966,3.05774189149268e-05,6.1831329398768e-05,1.66753637160012," Male","gse174409"
"RNASEH1P2",1.35816307943836,-1.1935793854145,4.6845512428916,3.05857661272968e-05,6.18410076337917e-05,2.076481952094," Male","gse174409"
"TONSL",0.911474810306356,0.214624504037403,4.68396192153872,3.06431039356029e-05,6.19497256048521e-05,1.84329095947749," Male","gse174409"
"DIPK1B",0.264147773834152,4.43699250896268,4.68346576598717,3.06914592484719e-05,6.20402608903461e-05,0.917593984093791," Male","gse174409"
"LOC100506551",-1.22447126638798,0.59115569051242,-4.68207022045963,3.08278722498122e-05,6.23087557600371e-05,1.77539927165579," Male","gse174409"
"UNG",-0.222963784617076,4.34336299160816,-4.6820291555691,3.08318953235086e-05,6.23096350736705e-05,0.931812653488429," Male","gse174409"
"BLOC1S6",0.276003005366793,7.04099631026395,4.68196559115193,3.08381236656583e-05,6.23149703953714e-05,0.675383995106943," Male","gse174409"
"ADGRE2",-1.0551304863489,0.20494036592142,-4.68148640599584,3.08851163733445e-05,6.24026679394416e-05,1.83572830880503," Male","gse174409"
"STIL",0.267119220966265,2.70217711679843,4.68012571580829,3.10189411097901e-05,6.26657667883452e-05,1.30159786352431," Male","gse174409"
"NT5C",-0.413253730728263,2.20785455949608,-4.67830790618009,3.11986148626026e-05,6.30214197631682e-05,1.41081840057581," Male","gse174409"
"IRF2",-0.17585580176106,3.95652036251939,-4.67740771189517,3.12879696766503e-05,6.31945663415571e-05,0.999280260694716," Male","gse174409"
"SLC43A3",-0.59889474944376,0.554742441495265,-4.67540179688624,3.14879872958001e-05,6.35911602952512e-05,1.74882711388522," Male","gse174409"
"ASB16-AS1",-0.371105880681452,1.28294575702871,-4.67502234614931,3.15259651265881e-05,6.36604546963173e-05,1.59808746023708," Male","gse174409"
"LRRC3",-1.03961060881809,-1.20470191735518,-4.67462944229475,3.15653369437587e-05,6.37325475369507e-05,2.04341063993751," Male","gse174409"
"SECISBP2L",0.186720940877063,8.54908928880004,4.67170335590741,3.1860078348918e-05,6.43201721236119e-05,0.643860199516709," Male","gse174409"
"ERICH1",0.319160604290838,3.86763656036706,4.67084532766072,3.194701904361e-05,6.44881939685378e-05,0.999769510013319," Male","gse174409"
"MYO9B",-0.387052627917602,5.46782371037274,-4.67001196140953,3.2031684359506e-05,6.46515842151536e-05,0.721356581207488," Male","gse174409"
"AIDA",-0.17974367059247,4.41731222431849,-4.66960728350685,3.20728769743383e-05,6.47272029676187e-05,0.877946656928877," Male","gse174409"
"SLC22A15",-0.215636291962375,5.66091685089822,-4.66949902188123,3.2083905883061e-05,6.47419369701646e-05,0.699174898434885," Male","gse174409"
"RFC1",-0.153722211442328,6.42525505062904,-4.66869209309279,3.21662276121121e-05,6.49005122239967e-05,0.648442907623492," Male","gse174409"
"GAL3ST4",-0.620651804551629,1.459729020195,-4.66777979661164,3.22595492041725e-05,6.50812420399234e-05,1.5396066596979," Male","gse174409"
"KCND2",-0.194815012876464,6.66652892797226,-4.66705894864181,3.23334753586509e-05,6.52228055614278e-05,0.63588856393852," Male","gse174409"
"NINJ2",-0.564457971487153,2.14148045772931,-4.66682237366475,3.23577734913503e-05,6.52642386121707e-05,1.39221770698284," Male","gse174409"
"SNRPA1-DT",-0.595170180503624,0.250685964849412,-4.66545711755823,3.24983476654051e-05,6.55369522254755e-05,1.77565259235696," Male","gse174409"
"TARS2",0.169076971085794,4.6581945264762,4.66543595262428,3.25005316460783e-05,6.55369522254755e-05,0.819608997352239," Male","gse174409"
"DIS3L2",-0.196018262895691,5.03607707368068,-4.66536232963068,3.25081298276083e-05,6.55446630194178e-05,0.759208208975677," Male","gse174409"
"CACNG8",0.408088283502152,6.18449807425337,4.66442362794925,3.26051609026861e-05,6.5732670563739e-05,0.646984792674877," Male","gse174409"
"DNAJB9",0.242194413758915,5.849820914663,4.66302524389153,3.27502369174202e-05,6.60174827983655e-05,0.663209184909961," Male","gse174409"
"RP9",0.27739074590968,2.1028012198071,4.66122310559125,3.29381378164314e-05,6.63885447214656e-05,1.37858067601371," Male","gse174409"
"LOC283045",-0.384657880403361,2.8129121698538,-4.66076179935594,3.298640645127e-05,6.64781170282877e-05,1.21710821474836," Male","gse174409"
"GOLGA4",-0.116019269323927,7.92946957566076,-4.66062532847192,3.30006993778557e-05,6.64992046177584e-05,0.605516996515917," Male","gse174409"
"PRMT9",0.183246595924785,4.91814786402486,4.66044731488652,3.30193523325093e-05,6.65290721204729e-05,0.761116329886349," Male","gse174409"
"CDC25A",-0.743359519581609,0.680336953267409,-4.66022296174857,3.30428757044517e-05,6.65687447196645e-05,1.68013969551739," Male","gse174409"
"EXOC5",0.142372547230232,7.62860773314441,4.65924752649233,3.3145341723033e-05,6.67674288785745e-05,0.600614441001779," Male","gse174409"
"LRRC49",-0.173093547804138,6.479738014673,-4.65900836884342,3.31705120798749e-05,6.6810381904327e-05,0.616330057603447," Male","gse174409"
"TSPAN1",1.49941603349248,-1.32998151153758,4.65860111365459,3.32134173045358e-05,6.68890415065022e-05,2.01749889351672," Male","gse174409"
"DAD1",-0.203802423976086,4.83271178665579,-4.65789829920515,3.32875888263562e-05,6.70306432697706e-05,0.767246238873971," Male","gse174409"
"ANKRD30BL",-0.390688245667336,4.59968051059726,-4.65785227971249,3.32924511753335e-05,6.70326616940107e-05,0.809911498251527," Male","gse174409"
"NANS",0.255387988610913,3.65904469383876,4.656789445741,3.34049432553876e-05,6.72513615317715e-05,1.00363041232601," Male","gse174409"
"DNAAF1",-0.93066752714251,3.61157223938868,-4.65471683697888,3.36253884866914e-05,6.76873184722247e-05,1.02790336444523," Male","gse174409"
"AVL9",0.146048239117105,7.46183057557021,4.65444226128387,3.36546998722458e-05,6.77314039765912e-05,0.585875422480511," Male","gse174409"
"NGDN",0.198004521783667,4.43022694096717,4.65443861265949,3.36550895378329e-05,6.77314039765912e-05,0.827810796423428," Male","gse174409"
"SLC7A8",0.376564452411807,4.24271249321587,4.65405758222112,3.36958072554221e-05,6.78054911700649e-05,0.866242601009086," Male","gse174409"
"AIMP1",-0.158570118969376,5.63191487548756,-4.65395915728494,3.37063330276101e-05,6.7818813504516e-05,0.653028969241525," Male","gse174409"
"CPLANE2",-0.307927465145552,2.67349495243852,-4.65334173786013,3.37724350188727e-05,6.79439419065967e-05,1.22589009828404," Male","gse174409"
"TSNAX",0.274878012488958,5.89193237497904,4.65317173119004,3.3790658613241e-05,6.79727299290564e-05,0.629497597971065," Male","gse174409"
"RDH5",-0.648452519609468,-0.241706753248595,-4.65312437946853,3.37957361282627e-05,6.79750699100544e-05,1.82447516741028," Male","gse174409"
"ZSCAN5A-AS1",-0.704000857874881,-0.102782150059309,-4.65262029955947,3.3849835066742e-05,6.8075997193867e-05,1.80000600131226," Male","gse174409"
"CFAP65",-1.20599381483086,1.06420319129793,-4.65110681096494,3.40127784393449e-05,6.83957747079277e-05,1.59010264127491," Male","gse174409"
"RAB3D",0.204619545962397,4.59108622205088,4.65079803890255,3.40461157466891e-05,6.84548854992478e-05,0.786182349478736," Male","gse174409"
"CHD3",-0.272328665128795,8.06349059690475,-4.6501279542787,3.41185736547513e-05,6.85926314063916e-05,0.573395713287759," Male","gse174409"
"LGI4",0.3238042330431,4.71260353757236,4.649870423803,3.41464614065262e-05,6.86407511038007e-05,0.762901956935726," Male","gse174409"
"FKBP8",0.28245604572672,7.67498048419789,4.64970327302511,3.4164574020913e-05,6.86692120887935e-05,0.570959752656673," Male","gse174409"
"GAS7",0.230235517037215,9.46802485341709,4.64868028132041,3.42756325065854e-05,6.88844617647683e-05,0.582819872559558," Male","gse174409"
"LHFPL4",0.154570298076328,5.64796135613019,4.64846923759232,3.4298588090867e-05,6.89189841740201e-05,0.634195758878624," Male","gse174409"
"ZNF615",-0.148252326065407,5.21596776569178,-4.64844939252929,3.43007474499629e-05,6.89189841740201e-05,0.681432100489127," Male","gse174409"
"CD300A",-0.756511783088723,1.02717754206728,-4.6479945058418,3.43502807674522e-05,6.90105247347959e-05,1.57348319982084," Male","gse174409"
"MLLT1",-0.285831050970653,5.61327709585045,-4.64788433796298,3.43622877013684e-05,6.90266614484632e-05,0.636657164650456," Male","gse174409"
"LINC01505",-0.647280294974184,0.489865948350469,-4.64771717969303,3.43805137684431e-05,6.90552859244487e-05,1.67701898079384," Male","gse174409"
"OSBP",0.162613354158189,6.32692246458039,4.64700689316606,3.44580658470598e-05,6.92030497860576e-05,0.584657307693732," Male","gse174409"
"TGFB3",-0.585372062331934,3.67939774294264,-4.64674610793343,3.44865826548116e-05,6.92523120239893e-05,0.97415716114498," Male","gse174409"
"ASMER1",0.680565944588194,-0.154811656169019,4.64553403405021,3.46194277132754e-05,6.95049101383955e-05,1.78664730825812," Male","gse174409"
"EYA3",-0.159263501307795,5.0882724612766,-4.64552538627008,3.46203773290983e-05,6.95049101383955e-05,0.689609262165142," Male","gse174409"
"IFT56",-0.282373551696786,3.78901501922322,-4.64468049853097,3.47132784231535e-05,6.96833652868436e-05,0.936618237188046," Male","gse174409"
"C11orf54",-0.220482016393944,4.23154099920941,-4.64450552740829,3.47325483099201e-05,6.97139891296893e-05,0.837665014528898," Male","gse174409"
"POLR3C",0.165794094148923,4.65626031884536,4.64445745881394,3.4737844033837e-05,6.97165606716299e-05,0.754518819513228," Male","gse174409"
"FAM181B",-0.479820599584317,3.52915730437174,-4.64400553604292,3.47876712894837e-05,6.98084931376443e-05,0.998931494436736," Male","gse174409"
"DCP1A",0.170971005679416,5.04319490563435,4.64332258742085,3.48631040136064e-05,6.99517809705706e-05,0.688814719544377," Male","gse174409"
"MINCR",-0.639731749461903,0.944870552314093,-4.64267535600131,3.49347402255832e-05,7.00874189876938e-05,1.57175938891142," Male","gse174409"
"SEMA5A",-0.389863471618082,6.43638367271939,-4.64257262287884,3.49461241384714e-05,7.01021591531354e-05,0.567666486549475," Male","gse174409"
"CLDND1",-0.434893944889486,7.58500945785989,-4.64230754542351,3.49755143747361e-05,7.01530125469701e-05,0.548214326975218," Male","gse174409"
"DHODH",-0.329832255190819,2.44138589550106,-4.64102942919591,3.51175660671315e-05,7.04298016308817e-05,1.24124822837515," Male","gse174409"
"TMEM246-AS1",-0.806736658408467,-0.763490168414375,-4.63973459518233,3.52620545449572e-05,7.07114133057421e-05,1.86878808419987," Male","gse174409"
"INVS",-0.183760022028443,5.06311390136692,-4.63821864135414,3.54319607321293e-05,7.10439244976512e-05,0.670586493080558," Male","gse174409"
"HSD17B14",-0.39680379841225,2.31979423301544,-4.63803529294524,3.54525647053295e-05,7.10770305556167e-05,1.2603085875494," Male","gse174409"
"APBA2",0.791980717146116,2.65062763959807,4.6379816473102,3.54585954193696e-05,7.1080915162504e-05,1.19142487939944," Male","gse174409"
"MARK4",-0.346826146878838,4.75022669530424,-4.63772273378677,3.54877160509699e-05,7.11310799793563e-05,0.719793896084543," Male","gse174409"
"PTK7",0.359585317836212,3.13980481875193,4.63668702951472,3.56044396926149e-05,7.13568031969938e-05,1.0650481284244," Male","gse174409"
"RPL31P54",-1.17437779175965,-1.32975675807337,-4.63535853585263,3.57547136823585e-05,7.16497066475695e-05,1.94215767269338," Male","gse174409"
"NHSL3",0.580257715603123,3.79012215331218,4.63474512397174,3.58243108125008e-05,7.17808909161057e-05,0.909618139821498," Male","gse174409"
"DBF4",-0.341370055800546,3.34207618911645,-4.63317917878948,3.60025863756967e-05,7.21297779188219e-05,1.00668507880149," Male","gse174409"
"MCAM",-0.349201106448196,5.48215777475594,-4.63303473634158,3.60190743689077e-05,7.21544867332393e-05,0.604113425238207," Male","gse174409"
"MAP6",0.12275796290543,6.55875734253545,4.63238642747764,3.60931698536325e-05,7.22945775868722e-05,0.530545027997546," Male","gse174409"
"TEKT1",-1.98649211943331,0.924359756136262,-4.63111373332567,3.62390629190917e-05,7.2578430014179e-05,1.58828647140458," Male","gse174409"
"ZNF529",-0.135824460200753,6.22594972236195,-4.62998011952305,3.63695011002589e-05,7.28312680012795e-05,0.536448049290811," Male","gse174409"
"ZNF566",0.181377809582065,4.8735477136983,4.6294813845402,3.64270337377641e-05,7.29380684757305e-05,0.671513592832962," Male","gse174409"
"COQ8A",0.153519712797065,5.01274083650257,4.62874368026854,3.6512297358252e-05,7.31003638371459e-05,0.647869665647082," Male","gse174409"
"VMA21",0.244107503137603,7.05646942022132,4.62856634782941,3.65328226317964e-05,7.31299397052667e-05,0.508525150815254," Male","gse174409"
"LARP4B",0.147378888129815,6.40377741317819,4.62854329106213,3.65354921618619e-05,7.31299397052667e-05,0.523955001328252," Male","gse174409"
"DPP7",-0.355138967938785,5.27720669494346,-4.62698707383605,3.67161163813008e-05,7.34830099202109e-05,0.608854324038701," Male","gse174409"
"AKAP8",0.249462843481656,4.40163327895965,4.62675569252826,3.67430468253634e-05,7.35284341056995e-05,0.747474167528186," Male","gse174409"
"MAGED4",-1.56748670777769,-0.313246564312296,-4.62567212617537,3.68694217427746e-05,7.37728284347303e-05,1.76866705352722," Male","gse174409"
"CIAO2A",-0.262509126904438,3.84144031364152,-4.62545448334734,3.68948566490442e-05,7.38152166552191e-05,0.86438605203749," Male","gse174409"
"ZNF461",0.16088056726446,4.36796663799169,4.6241106503093,3.70522868622329e-05,7.41216465441236e-05,0.745297126070863," Male","gse174409"
"MTCO1P12",-0.353805658769169,3.9186278700083,-4.62362284638449,3.71095964426611e-05,7.42277415138508e-05,0.842731638466915," Male","gse174409"
"ADGRE5",-0.448103349344042,2.05535769551419,-4.62331720613649,3.71455489632586e-05,7.42910979265173e-05,1.272603783974," Male","gse174409"
"MFAP3L",-0.312540797681288,7.04179029821068,-4.62185576083821,3.73179331274559e-05,7.4627271613473e-05,0.488058059593371," Male","gse174409"
"TDRD3",-0.15189237555558,5.90598101502522,-4.62179142059764,3.73255404081583e-05,7.46338900089898e-05,0.530459939859693," Male","gse174409"
"SEC24B",0.108119265682759,6.06434444616823,4.62156247991068,3.73526216250009e-05,7.46794413009171e-05,0.518946543997881," Male","gse174409"
"CCDC160",-0.74935572421524,0.597239315284785,-4.62120445485099,3.73950108763125e-05,7.47555840771317e-05,1.57595883370618," Male","gse174409"
"MAP4K5",-0.181857675610705,6.78690514081192,-4.62071554310077,3.74529732014751e-05,7.48628375479761e-05,0.488657337937285," Male","gse174409"
"LOC100631242",-0.355814196031708,1.86697816680788,-4.62060385004933,3.74662272257803e-05,7.48807114746117e-05,1.30583120548788," Male","gse174409"
"ZNF438",-0.192131240952226,3.72474887797794,-4.62056282132697,3.74710970458621e-05,7.48818263864719e-05,0.875456386921639," Male","gse174409"
"PCMTD1-DT",-0.259177464368203,2.90975255788492,-4.62041207588674,3.74889948127735e-05,7.49089729511708e-05,1.06820432361753," Male","gse174409"
"RAB2B",-0.14875840834041,5.02686965275373,-4.61991455813728,3.75481239892452e-05,7.50184907037773e-05,0.618535606712902," Male","gse174409"
"KDM4C",-0.135312798406386,6.42195744863129,-4.61976395027497,3.75660415672161e-05,7.50456548782094e-05,0.495984009999262," Male","gse174409"
"OSTM1-AS1",-0.829007977370221,-1.01161609588541,-4.619698328652,3.75738510971934e-05,7.50526222859283e-05,1.84428895127555," Male","gse174409"
"TYW1",-0.170512212258735,4.38887035494121,-4.6190898765512,3.76463381383786e-05,7.51887645901187e-05,0.726068639456873," Male","gse174409"
"TXNDC5",-0.585346346050967,-0.440989997696061,-4.61777199346656,3.78038140506459e-05,7.54945992184358e-05,1.74860060976844," Male","gse174409"
"CHEK1",-0.415247824531468,1.83520739275816,-4.61682712204957,3.79171167632234e-05,7.57121593319694e-05,1.30150855194116," Male","gse174409"
"TBCB",0.217489755568337,5.80240322786775,4.61594990031606,3.802260628088e-05,7.59140699785884e-05,0.520078355586248," Male","gse174409"
"ATP6V0E2-AS1",-0.263901822615583,2.89641968491396,-4.61582494578153,3.80376560414655e-05,7.59353873797091e-05,1.05727337116936," Male","gse174409"
"SCAMP1",0.247303333485235,8.16298512409859,4.61552524783586,3.80737761075323e-05,7.59987581475179e-05,0.466073093475845," Male","gse174409"
"SLC35G2",0.168517734023786,4.41007096459125,4.61505717627994,3.81302563126014e-05,7.61027503878446e-05,0.708890860059521," Male","gse174409"
"MRPL35",0.255314764950504,6.53208279454037,4.61445320469945,3.82032567587994e-05,7.62396870688704e-05,0.475794332184744," Male","gse174409"
"UBR2",0.10695351195662,7.2736252046358,4.61229454520604,3.84652933868977e-05,7.6753795812578e-05,0.455527023131674," Male","gse174409"
"CFAP73",-2.22305563609908,-0.65575693741237,-4.6121433016127,3.84837187429554e-05,7.678173939455e-05,1.8054969726991," Male","gse174409"
"RFNG",-0.365096912813234,3.66659505468094,-4.61156075810754,3.85547686385305e-05,7.69146596412086e-05,0.863472617808496," Male","gse174409"
"MIR4534",-0.887006397841845,-0.955226061719609,-4.61123238967355,3.85948749113169e-05,7.69858256041729e-05,1.81054791853352," Male","gse174409"
"COQ7",0.196131187200318,4.88670757548629,4.61098624339827,3.86249656311942e-05,7.70369993282783e-05,0.612111462648103," Male","gse174409"
"TCAF1",-0.860899790161128,1.62598860576543,-4.60965822323634,3.87877109432874e-05,7.73527088012321e-05,1.33230544140157," Male","gse174409"
"EGR4",-0.904660390726138,1.39233075210653,-4.60935222318225,3.88253059058216e-05,7.7418792325238e-05,1.37769443359071," Male","gse174409"
"CHIC2",0.222894102404155,3.26025827367048,4.60789141552163,3.90052741407082e-05,7.77687245381788e-05,0.945776404490097," Male","gse174409"
"FRRS1",-0.832753502732736,-0.441298233083353,-4.60677149853184,3.91438006447148e-05,7.80359593612808e-05,1.7181020732885," Male","gse174409"
"TMEM88B",-1.14137768782593,-1.48596813791073,-4.60590125101343,3.92517785359448e-05,7.82422389870544e-05,1.87149521523029," Male","gse174409"
"C17orf100",0.300254506901948,1.81393471038509,4.60577968550158,3.92668853403351e-05,7.82633686239252e-05,1.26982244213529," Male","gse174409"
"NRAD1",0.78200768460554,-0.130332345547742,4.6056749664383,3.92799032393658e-05,7.8280330463028e-05,1.65969275967519," Male","gse174409"
"CLDN11",-0.566676756544192,5.64656094935669,-4.60477351256246,3.9392140943824e-05,7.84949993838724e-05,0.50249807460709," Male","gse174409"
"UBQLN2",-0.25826892739043,6.38223607203853,-4.60087549269485,3.98811140407631e-05,7.9460237084889e-05,0.439239130834247," Male","gse174409"
"PYGM",0.402939789454592,3.95632387951311,4.60003278461779,3.99876064254498e-05,7.96632755746657e-05,0.75998714525304," Male","gse174409"
"FYTTD1",0.182862049556183,6.72461375879855,4.59996540906355,3.99961326828927e-05,7.96663770080841e-05,0.425356168872213," Male","gse174409"
"LYG1",-0.698399000483445,-0.105191946163139,-4.59994798311161,3.99983381972524e-05,7.96663770080841e-05,1.6388327821204," Male","gse174409"
"ELAC1",-0.291020447058456,2.63728415963342,-4.59938012729582,4.00702742977946e-05,7.98005026898511e-05,1.06662107543703," Male","gse174409"
"MRPS11",0.14755440510019,4.74066169137983,4.59902062522364,4.01158818359486e-05,7.98821699304074e-05,0.598468413860527," Male","gse174409"
"OTUD5",0.108645801241998,5.62456073586233,4.59769200077578,4.02848784747637e-05,8.02094931888037e-05,0.478138050486486," Male","gse174409"
"TADA1",0.257443039093877,5.0000463193894,4.59584296130265,4.05212355438411e-05,8.067084448634e-05,0.548054793201294," Male","gse174409"
"XRCC4",-0.403111025517647,3.00752082547839,-4.59577562602397,4.05298684846063e-05,8.0678782221879e-05,0.970191583093541," Male","gse174409"
"DEPDC7",-0.606117768313234,1.50348092229969,-4.59529546819896,4.0591481135586e-05,8.07921674957693e-05,1.30657144557703," Male","gse174409"
"SLITRK5",0.226859584015737,7.57233846629635,4.59470960659506,4.06667821541432e-05,8.09327686097697e-05,0.399757622233098," Male","gse174409"
"LOXL3",-0.342268888780894,2.05578612009937,-4.59402138507978,4.07554149539884e-05,8.10998666312549e-05,1.1818981693433," Male","gse174409"
"COQ3",0.307472080268516,3.36020369816481,4.5925073979995,4.0951063110736e-05,8.147985357253e-05,0.874988310317066," Male","gse174409"
"PWWP2A",-0.181824712027095,5.48477219690064,-4.59208997483711,4.10051676717605e-05,8.15781580694001e-05,0.474979772023785," Male","gse174409"
"SLC25A18",-0.25155083611877,5.93911274365334,-4.59119674818398,4.11211799686968e-05,8.17978373865642e-05,0.433595981268349," Male","gse174409"
"NFS1",0.168585265275461,4.79868018435704,4.59116730385483,4.11250096868647e-05,8.17978373865642e-05,0.564516948023552," Male","gse174409"
"UBE2T",0.398946748822029,2.93941380661463,4.59075378444991,4.11788317239701e-05,8.18955098165902e-05,0.970419432930054," Male","gse174409"
"SLC8A1",0.321411905881816,9.94453086571633,4.59018748637813,4.12526511783272e-05,8.20329257257335e-05,0.408897569254897," Male","gse174409"
"LAMP2",-0.304432812434053,8.25898940263582,-4.58903453741205,4.14033454109535e-05,8.23231619425943e-05,0.384339586993129," Male","gse174409"
"RTRAF",0.214467920748035,5.93342848083012,4.58850840311277,4.14722925782051e-05,8.24508108658397e-05,0.424968311875245," Male","gse174409"
"DCTN6",0.237742147112788,5.11467008289612,4.58772532020641,4.15751205665116e-05,8.26457811078342e-05,0.506303881923827," Male","gse174409"
"LRIF1",0.232079066700233,4.64915111626406,4.58737943889795,4.16206185999672e-05,8.2726755477513e-05,0.578721782990284," Male","gse174409"
"UPF2",0.170976663149815,6.24339325653922,4.58683447355241,4.16924039340506e-05,8.28599549918429e-05,0.401272134331222," Male","gse174409"
"MKRN2OS",0.884870153415458,-0.42703262405903,4.58616913833742,4.17802099428769e-05,8.3024960048976e-05,1.65244238154634," Male","gse174409"
"ATP2A2",0.321679310386521,8.98380370303576,4.58466573645741,4.19792877157376e-05,8.34110195047482e-05,0.377190864421017," Male","gse174409"
"TTC12",-0.562788676715653,3.4086657483178,-4.58394816115332,4.20746361701811e-05,8.35909085609615e-05,0.841767690851319," Male","gse174409"
"OLFM4",0.791864412669665,0.659207820688794,4.58351661078122,4.21320812761013e-05,8.36954613864992e-05,1.44679104099673," Male","gse174409"
"LTF",-1.70950639582515,-0.998608442158978,-4.58324631475077,4.21681005349797e-05,8.37574326764791e-05,1.74734140870698," Male","gse174409"
"PGLS",-0.29071818491298,2.8387867499222,-4.58314510682813,4.21815951431882e-05,8.37746547640217e-05,0.969568118329721," Male","gse174409"
"MAGOH-DT",-0.820236447063534,-0.920825175115937,-4.58307376905494,4.21911095505628e-05,8.37839689485504e-05,1.7182907425021," Male","gse174409"
"RPL7",-0.326649930807141,7.70126643014406,-4.58282606014164,4.22241631768641e-05,8.38400203212237e-05,0.36298564237072," Male","gse174409"
"CSTB",-0.158692708778448,3.97037438987474,-4.58131073910819,4.24269184061434e-05,8.42329787402636e-05,0.696962534596894," Male","gse174409"
"ARFGAP3",-0.154970661872205,5.12838406671347,-4.58126936295333,4.24324680795121e-05,8.4234366788844e-05,0.484203178340044," Male","gse174409"
"GOLM1",0.190910721516891,6.8572141466726,4.57868190173008,4.2780938389328e-05,8.49164219989793e-05,0.356508005236497," Male","gse174409"
"CHCHD1",0.254989812837387,3.85854443293197,4.57820277031216,4.28457740718527e-05,8.50353957179194e-05,0.712951735069455," Male","gse174409"
"CCR1",-0.681933251765329,1.47950652418501,-4.57763675186781,4.29224916711449e-05,8.51779214216777e-05,1.25939439163092," Male","gse174409"
"TCF3",-0.343933110790217,3.02243723140613,-4.57754858164852,4.29344543249395e-05,8.51919257091978e-05,0.909862879363948," Male","gse174409"
"TMEM132A",0.440645686391238,5.98582388945038,4.57694226933905,4.30168056274693e-05,8.53455782619252e-05,0.387161150217581," Male","gse174409"
"KLHL2",-0.310487775874817,7.57173516539504,-4.57563592925846,4.31947648698374e-05,8.56888607184825e-05,0.340664084773364," Male","gse174409"
