"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Sex","Dataset"
"CHRM1",0.329989583079717,5.65943249775151,3.16108030920169,0.00295164780472353,0.00479493870032469,-3.74466439183378," Female","gse174409"
"MGA",-0.0691471663499666,8.00357441976885,-3.16039074898473,0.00295725714994724,0.00480360022601697,-3.81990619950519," Female","gse174409"
"ZNF148",0.0994702666053608,7.55395223629037,3.1596778220146,0.00296306717498362,0.00481258606848,-3.81922313913575," Female","gse174409"
"PNN",-0.113165566368384,6.45023209281108,-3.15950451965429,0.00296448113918079,0.0048144308536386,-3.79654084219316," Female","gse174409"
"LOC100421364",-0.508804840871651,-0.136707812000603,-3.15931279144844,0.00296604618228011,0.00481652062755291,-2.64759313595764," Female","gse174409"
"REEP3",-0.280808029920958,5.67568215605072,-3.15914713761637,0.00296739901408968,0.00481826543479158,-3.75135264150308," Female","gse174409"
"OGG1",-0.17462588239682,3.95909365384945,-3.15883753235272,0.00296992900706013,0.00482192113152648,-3.5017245771493," Female","gse174409"
"CEPT1",-0.119183216818878,5.64949818793936,-3.15828229552549,0.00297447133105232,0.0048288430190569,-3.75219886049928," Female","gse174409"
"RBM33-DT",-0.279485325680244,1.70212611430496,-3.15815272327777,0.00297553229067137,0.00483011239043709,-3.01352490860694," Female","gse174409"
"GDPGP1",0.298919897967919,2.00607286480298,3.15770644855999,0.00297918920354124,0.00483559507915373,-3.07938057321714," Female","gse174409"
"NUDT18",-0.197891812259021,2.77093503266243,-3.15749545347116,0.0029809196417628,0.00483795012463875,-3.24446376267981," Female","gse174409"
"AMZ2",0.170238782812782,6.07638116680961,3.15722028235604,0.00298317783618558,0.00484116118193664,-3.78483485037957," Female","gse174409"
"CD72",-0.652760004206142,-0.945975016315841,-3.15672654180034,0.00298723377868984,0.00484728878553881,-2.51444335725964," Female","gse174409"
"ZNF286A",0.173849669255499,3.35718898366694,3.15531420603811,0.00299886453764981,0.00486570550076683,-3.38096319004562," Female","gse174409"
"ZNF396",-0.250225374809314,2.17541254258042,-3.15527907465582,0.00299915439397489,0.00486571969306509,-3.11982951203152," Female","gse174409"
"LARP1",0.246599463257744,7.81405544336303,3.15492718702758,0.00300205915335276,0.00486997580931423,-3.83323161424646," Female","gse174409"
"TRAPPC13P1",-0.77865783995753,-0.84127949291544,-3.15428713663747,0.00300734945724232,0.00487810062369107,-2.53838507098418," Female","gse174409"
"ADGRD1",-0.418424429345016,2.86817794472933,-3.153940651863,0.00301021698563779,0.00488229439696444,-3.27247130924046," Female","gse174409"
"RPS15AP29",-0.415364160299359,-0.0238692310614195,-3.15353342613541,0.00301359051435681,0.0048873079933479,-2.68422902260457," Female","gse174409"
"RAP2C-AS1",-0.31544794099025,1.79937873947046,-3.15236672427359,0.00302327547678134,0.00490255529582239,-3.04871401297192," Female","gse174409"
"TRIM68",-0.134316061837501,3.85580005975597,-3.15198383737533,0.00302646028475955,0.00490726005329302,-3.49806531210953," Female","gse174409"
"WNK1",-0.190035106055646,8.59730462181234,-3.15103787290033,0.00303434230906398,0.00491957952675051,-3.84516695867935," Female","gse174409"
"SNORD115-10",0.469086857506486,-0.897892675870271,3.15061173183565,0.00303789936483502,0.00492488527731848,-2.54048807816534," Female","gse174409"
"FLVCR1",-0.200294799122199,4.84125749461379,-3.14988436685447,0.00304397988429554,0.00493428055977444,-3.68042603629951," Female","gse174409"
"HSD17B7",0.356240914604437,3.54498701238677,3.14944525870178,0.00304765624375347,0.00493977731277543,-3.43533201838958," Female","gse174409"
"NDUFS1",0.623481753625439,2.4536821167048,3.14865894780708,0.00305424998957009,0.00495000122373302,-3.19341850444259," Female","gse174409"
"TP63",-0.747444839457816,-2.01251665068042,-3.14737959984944,0.00306500700969665,0.00496696997760878,-2.38197695451131," Female","gse174409"
"DNALI1",-0.4411274324972,3.47549951102176,-3.14724856323818,0.00306611081191371,0.00496829358204591,-3.42508086912084," Female","gse174409"
"DSCAML1",-0.36102728767988,4.68488670023119,-3.1456112920665,0.00307993427122503,0.00499004784767429,-3.66597611315254," Female","gse174409"
"APLNR",-0.888506358164877,4.25241111096236,-3.14559020085414,0.0030801127277458,0.00499004784767429,-3.57602616635064," Female","gse174409"
"ESF1",-0.0917507565271749,5.41937688088963,-3.14466912540038,0.00308791565123362,0.00500222105823141,-3.76624919567244," Female","gse174409"
"FTSJ1",-0.210112837461624,4.14338071886384,-3.14430215179381,0.0030910296825539,0.00500679700311861,-3.57596931523942," Female","gse174409"
"GUCA1B",-0.401492027905408,1.18769703516054,-3.14398593718934,0.00309371536802624,0.00501067832929412,-2.94702482148698," Female","gse174409"
"PRICKLE2-AS1",0.591567829920898,-1.32234702770234,3.14366342576575,0.00309645680538994,0.00501464921823489,-2.48905461751632," Female","gse174409"
"GATD1-DT",-0.269708845086769,2.09881919296723,-3.14324364073215,0.00310002853463348,0.00501996387931246,-3.13442206784505," Female","gse174409"
"LDLRAD4",-0.197257039251729,7.4123183058282,-3.14188281385863,0.00311163387930354,0.00503828538979092,-3.86397826758323," Female","gse174409"
"TAF7L",-0.464985728484084,0.785814343862211,-3.14164870379665,0.00311363454103005,0.00504105324765588,-2.86831112007728," Female","gse174409"
"ZCCHC9",0.157291822062279,3.90878519199483,3.14114483418134,0.00311794464277434,0.00504755928000196,-3.53755208203134," Female","gse174409"
"GJB6",-0.251913065633236,5.81170856813731,-3.13961865563495,0.00313103400291519,0.00506827527882344,-3.81281063907519," Female","gse174409"
"TBX15",0.579385670263587,-0.238709221115949,3.13837765024379,0.00314171581635008,0.0050850906176551,-2.69152819931907," Female","gse174409"
"UFSP2",-0.199016089859483,4.76279866497448,-3.13812686297779,0.00314387861735052,0.00508811547337262,-3.6994181030211," Female","gse174409"
"PBX1",0.157627617969523,7.82270017740385,3.13781874076047,0.00314653780356861,0.00509194304805246,-3.87773527051593," Female","gse174409"
"TIMM8A",0.142241225926383,3.41660635247944,3.13632622538207,0.00315944875921341,0.00511235847183556,-3.44350877418044," Female","gse174409"
"ALG3",-0.198720336571283,2.22401898657912,-3.13460979507722,0.0031743585564011,0.0051360041365439,-3.18471854077525," Female","gse174409"
"DNASE2",-0.145859253494376,3.46402788767781,-3.13195802362196,0.00319752394050258,0.00517300139135986,-3.46483949570725," Female","gse174409"
"FIP1L1",0.13938388099384,5.17434649273551,3.131575459731,0.00320087909873629,0.00517794545046976,-3.77281707622674," Female","gse174409"
"COX6B1",0.17664578096612,5.71953067050844,3.12983220006046,0.00321620996215111,0.0052022594369567,-3.83168438026011," Female","gse174409"
"PRKD2",-0.41965836230883,2.28645370450129,-3.1297929277245,0.00321655613492223,0.00520233322176873,-3.20845467651876," Female","gse174409"
"APOL4",-1.36060216240653,-0.0027828813371945,-3.12771177184234,0.00323495126874944,0.00523159595541287,-2.75783890364832," Female","gse174409"
"GALNS",-0.252123748308738,3.62174201989267,-3.12729693184466,0.00323862985493773,0.00523705569498478,-3.5114833232494," Female","gse174409"
"RNF166",-0.241199825989428,2.98035043355881,-3.126339283521,0.0032471368752355,0.00525032154819722,-3.37262978313066," Female","gse174409"
"ITGB1-DT",-0.50403209725146,-1.20023262028933,-3.12575990654976,0.00325229386071436,0.00525816873109516,-2.55478735298749," Female","gse174409"
"PGM1",-0.105304827469445,5.64403579355689,-3.12548714792471,0.00325472433886107,0.00526160676018925,-3.83680614974935," Female","gse174409"
"IQUB",0.336961366798817,3.20907859145041,3.12523521702318,0.00325697075041726,0.005264746611783,-3.42391835353067," Female","gse174409"
"HMGB1P31",-0.450513560036193,0.00815458897847844,-3.12496451737848,0.00325938615038551,0.00526815901363552,-2.76350801053226," Female","gse174409"
"GSTM5",-0.604549695009011,3.7624310320375,-3.12482767740044,0.00326060779027628,0.00526964147916827,-3.53974682495079," Female","gse174409"
"HDAC2",-0.140403209487608,6.12268025541058,-3.12371099540306,0.00327059314949179,0.00528528585795476,-3.87433768256306," Female","gse174409"
"ZNF382",0.13757530225665,6.45759419295876,3.12315974581352,0.00327553305602995,0.00529277461415445,-3.89105706858469," Female","gse174409"
"GNE",0.153534688958672,5.40308635267287,3.12305036253074,0.00327651410844645,0.00529386564950057,-3.82040030278699," Female","gse174409"
"XKR6",-0.437119193418379,-0.0550113036044016,-3.12283250106695,0.00327846892210943,0.0052965296409177,-2.75722068876159," Female","gse174409"
"EIF2B3",0.142192994816525,4.52173315501089,3.12241185222737,0.00328224640967596,0.0053021374806422,-3.70226563747228," Female","gse174409"
"PPP1R14B",-0.200582030011477,2.22975515769873,-3.12199282770354,0.00328601339605621,0.00530772731171491,-3.21848567244648," Female","gse174409"
"ACOT4",0.344750942487995,1.53371519404832,3.12170894331676,0.00328856780589478,0.00531135767026526,-3.07247482787621," Female","gse174409"
"ARFGAP3",-0.150336653703781,5.11505989449239,-3.12127895255922,0.00329244046082901,0.00531711624710667,-3.79184026575536," Female","gse174409"
"IMPDH2",-0.143053971957803,5.15110290582013,-3.12120954547761,0.00329306596998385,0.00531763027096282,-3.79659118128569," Female","gse174409"
"PPP1CC",-0.151277156069187,6.69593634628947,-3.12002298945256,0.00330377679652113,0.00533442841147242,-3.9069019360119," Female","gse174409"
"FLCN",-0.279839709817991,6.0564996762134,-3.11975904170786,0.00330616387271146,0.00533778476567136,-3.87993027286388," Female","gse174409"
"BRMS1",-0.226772848543934,3.03355267853876,-3.11945861620218,0.00330888282578684,0.00534167625737217,-3.40112929333192," Female","gse174409"
"VESTAR",-0.857552154856749,-1.38495168012559,-3.11882226528231,0.00331464899079783,0.00535048581383192,-2.53809423847402," Female","gse174409"
"NEDD9",0.410033342975792,4.73983885219564,3.11849396802304,0.00331762749790265,0.00535479432685537,-3.7443787720421," Female","gse174409"
"ZNF687",0.148933713883353,4.58772335530763,3.11783922208556,0.00332357528646481,0.00536389413831417,-3.72492638071978," Female","gse174409"
"SLC35E3",0.121595510057097,5.6175695582627,3.11688027803829,0.003332304615651,0.00537748094278419,-3.85680844566767," Female","gse174409"
"LINC03011",-0.245709229678863,1.24303789758221,-3.11658734621354,0.00333497550520225,0.00538128936511101,-3.02729723260743," Female","gse174409"
"PISD",0.13927098247024,5.61657893509775,3.11283715683771,0.00336934794016381,0.00543624566520278,-3.86708565266179," Female","gse174409"
"BRPF1",-0.164462010721133,4.11112521411548,-3.11032467330616,0.00339256289801686,0.00547319146255699,-3.65784794431847," Female","gse174409"
"TMA7",-0.126730057142596,5.38631028236507,-3.11022453014287,0.00339349132609743,0.00547396187300927,-3.85174853641342," Female","gse174409"
"SLC25A25",0.167257486679708,5.91338160627566,3.11020494409028,0.00339367293657996,0.00547396187300927,-3.89652749125896," Female","gse174409"
"ARHGAP15",-0.433294811026027,1.0922161813889,-3.10817909566442,0.00341250710708072,0.005503828318716,-3.01716682135524," Female","gse174409"
"SLIT2-IT1",0.412205280425375,0.4226046780359,3.107903239347,0.0034150793401898,0.00550746373794328,-2.88586283144037," Female","gse174409"
"TLE1",-0.215870582508067,5.2958388334939,-3.10692592688319,0.003424207058141,0.00552166945866989,-3.84975210268966," Female","gse174409"
"ATXN10",0.0925705560694814,7.41854041849294,3.10652661179254,0.00342794312538497,0.00552717909243488,-3.95552445570953," Female","gse174409"
"RAB7A",0.140246342555799,6.40521234376842,3.10576890417468,0.0034350429558257,0.00553811089068433,-3.93389406615378," Female","gse174409"
"RNF25",0.163514791575454,3.6248871904472,3.10562438420105,0.00343639870344527,0.00553978067969957,-3.56855547693473," Female","gse174409"
"ATAD3A",0.278583196198278,2.88029164991623,3.10553294222866,0.00343725678497259,0.00554064795037163,-3.40296681470264," Female","gse174409"
"NT5C3A",0.161636211308233,4.53320545625713,3.10515833330908,0.00344077418518431,0.00554580131961591,-3.74845694904702," Female","gse174409"
"CGREF1",-0.153104644206268,5.30075822437654,-3.10481351861025,0.00344401483297007,0.00555050770427178,-3.85624016136871," Female","gse174409"
"SMC1A",-0.0987583725802156,6.47838877021484,-3.10467437581473,0.0034453233441809,0.00555209959635297,-3.93950635932204," Female","gse174409"
"RIPK2",0.221652296336235,3.19678605901318,3.10394194492747,0.00345221892514648,0.005562693853599,-3.47756482210363," Female","gse174409"
"DVL2",-0.202742270465534,4.08805726362461,-3.10132181509704,0.0034769932746743,0.00560209220807386,-3.67596186479996," Female","gse174409"
"AHCTF1",-0.112791814000172,7.21196657984998,-3.10127503173597,0.00347743714982029,0.0056022858922412,-3.96618598998086," Female","gse174409"
"CD164",-0.107281650044585,6.51933703852748,-3.10113578223918,0.00347875864936008,0.00560389329565133,-3.95006185692759," Female","gse174409"
"LPAR4",-0.700180857953842,-0.20437856141275,-3.10074536490334,0.00348246629742805,0.00560934386210517,-2.79122857620065," Female","gse174409"
"SEMA3C",0.66241605418718,5.0368397946326,3.09940264177798,0.00349524611189058,0.00562940494563264,-3.83103398329714," Female","gse174409"
"KLRC3",-0.510091488203376,-1.13892704936874,-3.09933740745791,0.00349586812662324,0.0056298828994903,-2.63194400079817," Female","gse174409"
"UTP3",0.105776091813147,4.54936829601981,3.09706152102021,0.00351763436939036,0.00566440908919692,-3.77232442012609," Female","gse174409"
"CYP4F11",-0.321148411896012,3.11115603607063,-3.09666732275037,0.00352141738564427,0.00566997335145271,-3.47535429644824," Female","gse174409"
"WDR48",0.102624268736508,6.82498910441267,3.09567039788133,0.0035310017377626,0.00568487666997793,-3.97307870517975," Female","gse174409"
"PAPLN",-0.413505847811334,4.54335724841211,-3.09540517361286,0.00353355572149533,0.0056884594478574,-3.771193567676," Female","gse174409"
"NFKBIZ",-0.369709234223976,3.59517002885838,-3.09534070148621,0.00353417682060195,0.00568893021368912,-3.58603603209236," Female","gse174409"
"GOLPH3L",0.14032520593629,4.51055826590745,3.09526421690463,0.00353491377648429,0.00568958736815757,-3.77021380680513," Female","gse174409"
"EIF4A1",-0.288189684131829,2.16847993243783,-3.09519372114019,0.0035355931563406,0.00569006947671973,-3.27283379051783," Female","gse174409"
"MAMLD1",-0.430241887153604,3.56626236899097,-3.09516491746928,0.00353587077772243,0.00569006947671973,-3.57786567270208," Female","gse174409"
"LOC729654",-0.437775246010034,1.12708037865406,-3.0944503925344,0.003542764240471,0.00570063272643977,-3.05820574844914," Female","gse174409"
"TLR8",-1.03931148946433,-1.06036261116891,-3.09436683938492,0.00354357115633942,0.00570140111034384,-2.65989572230177," Female","gse174409"
"ZNF226",-0.107416775343882,5.99497333315094,-3.09414069119972,0.00354575605546806,0.00570438624073767,-3.94318260730448," Female","gse174409"
"RPL8",-0.132795492777877,6.70541339463689,-3.09329323339658,0.00355395495553358,0.00571704519752145,-3.97601775001221," Female","gse174409"
"AIDA",-0.118513885013194,4.48385385710521,-3.09272243894294,0.00355948729221962,0.00572541265133626,-3.77221336521291," Female","gse174409"
"LIPJ",0.514785406805959,0.0611317422401817,3.09253218725518,0.00356133308084342,0.00572762596033997,-2.85560204010191," Female","gse174409"
"CES4A",0.256669841482573,5.51620173442526,3.0925123990101,0.00356152511474603,0.00572762596033997,-3.90968518714326," Female","gse174409"
"HECTD2",0.179001262355426,6.51945560587232,3.09244050082754,0.00356222292876972,0.00572821596749118,-3.97225251442822," Female","gse174409"
"RPL21P48",-0.463688270078054,-0.20018180792035,-3.09222584477886,0.00356430705866686,0.00573103491671758,-2.80937967230772," Female","gse174409"
"KDM6A",-0.109343638457639,5.88409076010396,-3.09210204329978,0.00356550958972358,0.00573243595472092,-3.94117152355955," Female","gse174409"
"DIXDC1",0.152245469124677,6.79309382390762,3.09198729244847,0.00356662455017679,0.00573369595421287,-3.98169224552434," Female","gse174409"
"SFTPA2",0.614824825571162,-0.270309972894396,3.09105995932573,0.00357564692189583,0.00574766647205563,-2.80857531187663," Female","gse174409"
"NAA10",0.173068469865082,3.63382973244968,3.09088630043235,0.003577338904832,0.00574985227075282,-3.60852192914904," Female","gse174409"
"RPL32P35",-0.558939541458178,-0.954462015499213,-3.09059404868305,0.00358018805883384,0.00575359087339211,-2.68449821152526," Female","gse174409"
"TRMT12",0.143076553201022,4.3159483331123,3.09057952249329,0.00358032973004255,0.00575359087339211,-3.74811470154887," Female","gse174409"
"TRAPPC9",0.19264720745693,5.68336642850941,3.08982751394676,0.00358767115221504,0.00576485332098868,-3.93171729873118," Female","gse174409"
"WDR45B",-0.114567984438349,6.2107038564696,-3.08973624918261,0.00358856308212673,0.00576575126599197,-3.96642433654065," Female","gse174409"
"HDHD5-AS1",-0.485660269188061,-1.19301188320687,-3.08852867251644,0.00360038442066285,0.0057842077164705,-2.65136529560632," Female","gse174409"
"DDIT3",-0.262134371894949,3.93046801680154,-3.08727564813865,0.00361268946441664,0.00580343776701509,-3.67939683274207," Female","gse174409"
"RPAP3",0.105253136321681,5.60636869514906,3.08710072830897,0.00361441037531472,0.00580566343599874,-3.93247264181018," Female","gse174409"
"IQCC",0.188026134637791,2.1701989033957,3.08639556999492,0.00362135576274078,0.00581627975292569,-3.29821989062846," Female","gse174409"
"LRRC27",-0.175448710799015,4.3850953470957,-3.08628958979025,0.00362240069116712,0.00581741821890997,-3.77101634960378," Female","gse174409"
"HYAL2",-0.413442736099345,3.25909567006826,-3.08620808644524,0.00362320447948602,0.00581816924904199,-3.53407445156712," Female","gse174409"
"SLC7A8",0.320844967128598,4.47804527413797,3.08576612230777,0.00362756607090563,0.00582463275707844,-3.78752821792684," Female","gse174409"
"PCSK5",0.167935419407387,4.02745353671636,3.08475819017301,0.00363753152559158,0.00584009212285175,-3.70723014946581," Female","gse174409"
"POU2F1",-0.164318547939758,6.81251683009694,-3.0843949286917,0.00364112942412032,0.00584532639603956,-4.0016057356931," Female","gse174409"
"SEPT5-GP1BB",-0.433068848056362,0.487234320706659,-3.08420874012846,0.00364297481595939,0.0058477465537829,-2.9609661845805," Female","gse174409"
"NYNRIN",-0.325721756721159,3.45946117886814,-3.08183903699059,0.00366653906274329,0.00588502639438275,-3.59238886369299," Female","gse174409"
"TUB-AS1",0.487572390368575,-0.277367860800758,3.08162974773182,0.0036686271173491,0.00588783187521517,-2.8258633671609," Female","gse174409"
"FTSJ3",0.152458219513756,4.4471249636125,3.0815357247128,0.00366956553885194,0.00588879194437125,-3.79456569579042," Female","gse174409"
"CLCN2",-0.235972229892054,3.58699568471039,-3.08027373676382,0.00368218305739149,0.00590849230929723,-3.62395160961841," Female","gse174409"
"LOC101929609",-0.454715045526057,1.09642038388048,-3.07954054288774,0.00368953238943524,0.00591973638568173,-3.08991708851817," Female","gse174409"
"LRRC51",-0.297224416964571,2.22019979264343,-3.07732063047014,0.00371186854834499,0.00595502203200513,-3.33012439384717," Female","gse174409"
"TAF8",0.153325036751386,4.43421333436089,3.07683115802476,0.00371681060220392,0.00596239802720552,-3.80435582423229," Female","gse174409"
"PLXNA4",0.276182925010229,7.2641861376465,3.07603696230511,0.00372484254677517,0.00597472890762037,-4.03160759167978," Female","gse174409"
"GLIS1",0.502437603483426,1.35279054948183,3.07459791780844,0.00373943772158489,0.00599758324383006,-3.15533653347931," Female","gse174409"
"PDRG1",0.147541685039123,3.35558749405465,3.07456387016587,0.00373978369349228,0.00599758324383006,-3.58862689176523," Female","gse174409"
"ARAP1",-0.221885158840581,5.111595682312,-3.07428494398555,0.0037426191112344,0.00600157441137264,-3.91104070205678," Female","gse174409"
"FBRSL1",0.430731516798885,3.35025055130189,3.07370195854119,0.00374855197811655,0.00601053137463819,-3.58761513290346," Female","gse174409"
"RN7SKP80",-0.213826675027395,3.95638376693406,-3.07362453485695,0.00374934056172812,0.00601123895729456,-3.72012762826518," Female","gse174409"
"ZSCAN29",0.119289216419885,5.11916416392353,3.07333923158945,0.00375224781094318,0.00601534290632726,-3.91594150723081," Female","gse174409"
"CHD8",0.0612815241400473,7.44009048934977,3.07236151565725,0.00376222688395149,0.0060307821017148,-4.04343251217371," Female","gse174409"
"NUP43",-0.0969321425365168,4.71583492322237,-3.07152345555373,0.00377080045136339,0.00604396564613843,-3.8642598944139," Female","gse174409"
"LY86",-0.696829881089837,0.33199069364011,-3.06984516507513,0.00378802515039009,0.00607054555470875,-2.96132789089888," Female","gse174409"
"SAMHD1",0.158527785795097,5.60788146136709,3.06983935025596,0.00378808495790682,0.00607054555470875,-3.97658721876319," Female","gse174409"
"NUDT16L1",-0.130396736034706,3.81097032925012,-3.06918312764887,0.00379484016150141,0.00608080803142269,-3.7020652031729," Female","gse174409"
"CCDC154",-0.789046442305757,0.155788917029036,-3.0689743316867,0.00379699190076531,0.00608369275297109,-2.93234325368823," Female","gse174409"
"ARFIP1",-0.123704698543072,4.92975808939942,-3.0687083220865,0.00379973491776555,0.00608752422173306,-3.90259308414844," Female","gse174409"
"ATRIP",-0.219140864838483,2.60575819719519,-3.0683755334403,0.00380316916976599,0.0060924623007385,-3.43738546987748," Female","gse174409"
"LOC105370532",-0.551906923957124,-1.39853222831295,-3.06822163713152,0.00380475830938739,0.00609444397345793,-2.66939336703258," Female","gse174409"
"PTDSS1",-0.156998654021364,6.39339206757772,-3.06755105642061,0.00381169005581579,0.00610498225003382,-4.03126914030546," Female","gse174409"
"NBR1",-0.100677425893798,7.64450756690211,-3.06693695428597,0.00381804841897653,0.006114600303855,-4.05906836729665," Female","gse174409"
"LOC121725015",0.4477475081415,0.575348739918494,3.06635318998479,0.0038241019266246,0.00612347535521171,-3.02291833735174," Female","gse174409"
"MRM3",0.172178515301414,3.20075860646308,3.06633432696238,0.00382429768269909,0.00612347535521171,-3.57513170700408," Female","gse174409"
"INTS10",0.104640784857059,6.44338693417061,3.06611907315541,0.00382653220521826,0.00612643325049664,-4.03701594077315," Female","gse174409"
"CTNS",-0.215904618340941,2.46896017446988,-3.06608819303188,0.00382685286870239,0.00612643325049664,-3.41588289444908," Female","gse174409"
"MRPS6",-0.141604669132804,4.30614205640734,-3.06565745285396,0.00383132837364685,0.00613303087204785,-3.80982934351888," Female","gse174409"
"TPBGL",-0.929463850309063,-0.58660135487357,-3.0641347377875,0.00384718933118344,0.00615785094631534,-2.80590901706385," Female","gse174409"
"RNF207",0.414477296318448,3.21109027473799,3.06266516822128,0.00386255532760158,0.00618187426402734,-3.58610655561337," Female","gse174409"
"EXO5",-0.188182518621469,3.45902327549947,-3.06226306744275,0.00386676980028421,0.00618804719610941,-3.64228471633327," Female","gse174409"
"VN1R80P",-0.383635592444646,-0.956908655835919,-3.06141996113289,0.00387562057261952,0.00620163783779895,-2.75895693416059," Female","gse174409"
"LINC00426",-0.654786123953295,-0.0208646304645888,-3.06122336637244,0.00387768712834752,0.00620437109489436,-2.91759429060179," Female","gse174409"
"MIR223HG",-0.767307719669959,1.65010532386871,-3.0608709648677,0.00388139408316049,0.00620972827298502,-3.24519540389935," Female","gse174409"
"LYPD6",0.444246802692585,3.98299812406316,3.06000694225474,0.00389049696700309,0.00622371645118821,-3.75697639491239," Female","gse174409"
"THUMPD2",0.138528662899867,4.27358280151125,3.05939884598173,0.00389691559348138,0.0062334083733083,-3.8200735052652," Female","gse174409"
"TTLL1",0.12229869709386,3.6841403325241,3.05905500459296,0.00390054934666318,0.00623864430247579,-3.7008156612668," Female","gse174409"
"C16orf95",-0.471161463263421,0.417592864711609,-3.05889726749466,0.00390221739661004,0.00624073555556899,-3.00841178462571," Female","gse174409"
"TIMM50",0.109597755621417,4.94313549896227,3.05799953340762,0.00391172361586973,0.00625536068616862,-3.93195123716812," Female","gse174409"
"FLI1",-0.274705357395022,2.84548307575317,-3.05735363639692,0.00391857658122456,0.00626574060456498,-3.51927840135083," Female","gse174409"
"GNPTG",0.134253422695289,5.37815259696324,3.0566730412014,0.00392580992209657,0.00627660110366142,-3.98796598864016," Female","gse174409"
"JRKL",0.151429756914471,3.88778625715644,3.05664634087958,0.00392609394819702,0.00627660110366142,-3.75024482805933," Female","gse174409"
"BUD23",-0.102199991661636,4.34231082481225,-3.05643757459362,0.00392831537770907,0.00627957248547896,-3.8402313027689," Female","gse174409"
"ITGA2B",0.420957644873007,1.05037443883494,3.05608363133349,0.00393208430249026,0.00628501682443475,-3.14188694814118," Female","gse174409"
"PTGS1",-0.524476369555236,2.36256569867779,-3.05553886140332,0.00393789187527097,0.00629371841819624,-3.4139762881582," Female","gse174409"
"TPP1",-0.354950096653674,5.21227613373331,-3.05491613913948,0.00394454035584749,0.00630376225827386,-3.97187711827958," Female","gse174409"
"TIGD4",-0.401445271604873,1.87470197174069,-3.05383820415775,0.00395607388495286,0.00632161030969804,-3.31529224772722," Female","gse174409"
"RSPRY1",-0.0931208775465131,5.42149414168693,-3.05320973519134,0.00396281292403152,0.00633179441540308,-4.0015541582492," Female","gse174409"
"GPX4",-0.183460007855282,6.40829725660962,-3.05263356537062,0.00396900065407982,0.00634109583916075,-4.06993433649041," Female","gse174409"
"ZNF143-AS1",-0.253501559499079,1.43536674520468,-3.05253735031957,0.00397003483360375,0.00634216270741554,-3.22981742234261," Female","gse174409"
"ITPR3",-0.39084560052796,2.73230114378346,-3.05218172413709,0.00397385952764009,0.006347686836833,-3.50399166539248," Female","gse174409"
"XRN1",-0.118897563689223,7.21120304029085,-3.05205519797521,0.00397522112936084,0.00634927586307158,-4.0921127954284," Female","gse174409"
"UBA3",0.156872630776489,6.02451169536312,3.05182161516595,0.00397773596667927,0.00635270638930167,-4.05314379597301," Female","gse174409"
"BCL7B",0.136048629266545,4.78640453410592,3.05106977662455,0.00398584070280747,0.00636506289555258,-3.9270494830182," Female","gse174409"
"LINC02910",-0.434005167217133,3.30183381051882,-3.05075950962526,0.00398918987453359,0.0063698235736441,-3.63348331130643," Female","gse174409"
"SLC6A13",0.316283484889713,2.76356301905786,3.05020355204434,0.00399519777435433,0.00637882836235579,-3.51844090696852," Female","gse174409"
"MEIOB",-0.86615229935208,-1.03233443356017,-3.0501398189314,0.00399588704358883,0.00637934042035409,-2.76920704336455," Female","gse174409"
"RSPH10B2",-1.02861838810532,-1.5671971123921,-3.04927635759592,0.00400523635351456,0.00639367666171572,-2.68461401084031," Female","gse174409"
"GORAB-AS1",0.494466355600374,-0.779631154879333,3.04879427930538,0.00401046510851162,0.00640143310247397,-2.82454673296329," Female","gse174409"
"HIC2",-0.352942759752844,3.9766917696309,-3.04870397571551,0.0040114452803433,0.00640198942941045,-3.78539542422738," Female","gse174409"
"CBLN3",0.370557496985962,0.5043230526315,3.04866669939709,0.00401184995011014,0.00640198942941045,-3.05387358968848," Female","gse174409"
"ZNF283",-0.111922446053237,5.25376542284276,-3.04865994875608,0.00401192323882461,0.00640198942941045,-3.99488764013767," Female","gse174409"
"ZNF582-DT",0.242599037932566,2.03435438275845,3.04842906858982,0.00401443056085643,0.0064053999426497,-3.3644233810075," Female","gse174409"
"MLH3",-0.0978000380887447,6.49982281109461,-3.0477814581901,0.00402147137796064,0.00641604277639606,-4.0858710583728," Female","gse174409"
"RAP2C",-0.148026631911629,4.93584560139595,-3.0474040198335,0.0040255802436646,0.00642200630761203,-3.95762620013738," Female","gse174409"
"C1orf53",0.565389541399188,-0.724370107142232,3.04723802757053,0.00402738851732883,0.00642429894447008,-2.83187431152196," Female","gse174409"
"ATF7",-0.351726704262267,4.1121195008278,-3.04696649054003,0.00403034821421627,0.00642842768520728,-3.81757186990028," Female","gse174409"
"C17orf113",0.282902728585399,1.35368386130712,3.04613788130017,0.00403939253783111,0.00644225978414436,-3.22946468781408," Female","gse174409"
"ANO7",-0.469068303352846,0.201994703468487,-3.04573259161913,0.0040438232520878,0.0064487319578393,-3.00086551329931," Female","gse174409"
"NDST1",-0.204431046546588,6.83089510528415,-3.04465986130285,0.00405557264938862,0.00646687305281138,-4.10345317031208," Female","gse174409"
"PIERCE2",-0.368087135162598,0.508580998287764,-3.04420875871265,0.00406052307081149,0.00647417039726199,-3.0663440179814," Female","gse174409"
"ARID1A",-0.303954929824968,6.27191825183166,-3.04404945275064,0.00406227265995149,0.0064763634034356,-4.08539308991974," Female","gse174409"
