baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zfp821	154.912585475507	-0.108075022959014	0.16878655635663	-0.640305870869611	0.521973764696349	0.841950474906604
Myo9a	3437.5351311584	-0.04549727091682	0.0710650565011775	-0.640220006242677	0.52202957800139	0.841956222591773
Med15	1229.52754003461	0.0570513158826339	0.0891287193172856	0.640100254100357	0.522107423827081	0.841997500755562
X2410066E13Rik	29.3027919194047	-0.193056962819065	0.303037902661585	-0.637072000312316	0.52407794575553	0.842141206412507
A430110L20Rik	63.241597345088	-0.158208837319995	0.247965258291668	-0.638028239963773	0.523455297283009	0.842141206412507
Atm	583.479936517714	-0.0643823219416389	0.100835467066056	-0.638488855309838	0.523155506464539	0.842141206412507
Coq9	156.717397059149	0.107448599971979	0.168607914547711	0.637269017057762	0.523949628693884	0.842141206412507
Cyb5r2	84.4565390234696	-0.137479701969478	0.215312446636029	-0.638512562173788	0.523140079272115	0.842141206412507
Dclk1	829.612215720479	0.0715331866510561	0.111961227376544	0.638910347155079	0.52288125635929	0.842141206412507
Ddx6	1847.3607076029	0.056541324908815	0.0887423388880239	0.637140350562085	0.524033427393886	0.842141206412507
Dus2l	127.979297686859	-0.112294873578159	0.175672622304851	-0.639228082923984	0.5226745655429	0.842141206412507
Eif4g1	1544.81133895142	0.0480584649133772	0.0754319166411992	0.637110483907932	0.524052880113011	0.842141206412507
Evpl	9.71220839219592	-0.208364571785418	0.326134305238377	-0.638891917957298	0.522893246054659	0.842141206412507
Gfra2	29.6255865632543	-0.18820483749923	0.295151668811509	-0.637654661608647	0.52369850492067	0.842141206412507
Gm14820	16.1253218812235	0.205391886777348	0.321854550039664	0.638151260412617	0.523375220979445	0.842141206412507
Gm16189	9.03305218050206	-0.208067534666059	0.325944395301679	-0.638352853018018	0.52324401418549	0.842141206412507
Gpr75	71.1485328395275	-0.14992718801564	0.235189171314185	-0.637474876831614	0.523815569375773	0.842141206412507
Hsf1	252.390805886031	-0.0933891275864335	0.14621159723422	-0.638725855903421	0.523001289323759	0.842141206412507
Kif4	9.65025067257302	-0.207478281472605	0.324255759711414	-0.639859972440457	0.522263638815813	0.842141206412507
Ldb3	692.531594578191	0.0616774101821785	0.0967768314211173	0.63731586658168	0.523919117956535	0.842141206412507
Mtpn	553.661245642587	-0.0697400540743821	0.109322078158558	-0.637932019305676	0.523517933483902	0.842141206412507
Nenf	140.276897257696	-0.124934402140249	0.195969105946169	-0.637520906864611	0.523785596256944	0.842141206412507
Nfkbiz	72.4325809983327	0.140125736082236	0.219085725942388	0.639593179699368	0.522437117668581	0.842141206412507
Odf2	795.077568065786	0.0583485032193748	0.0913285291280051	0.638885830927969	0.522897206194421	0.842141206412507
Pde4d	287.614107145643	0.0840787980003579	0.131785611973211	0.637996794501734	0.523475766729161	0.842141206412507
Ppp1r14b	18.4174689884398	0.202985657912839	0.318280674804722	0.637756778784571	0.523632018661863	0.842141206412507
RP24.176F12.14	25.0808916656847	-0.191120619138458	0.299003923292335	-0.6391910080444	0.52269868102068	0.842141206412507
Rps24	604.786980078003	0.0712125650414383	0.111535068718587	0.638476901118107	0.523163285718516	0.842141206412507
Scoc	181.030019542998	0.101889839141715	0.159919480394628	0.637132129808604	0.524038781689849	0.842141206412507
Sgcd	22.7926165920037	-0.194848099371237	0.304737193654036	-0.639397170508978	0.522564589212507	0.842141206412507
Sgce	994.407385861442	0.0561335199822723	0.088013931845586	0.637779937848412	0.523616940904457	0.842141206412507
Stra6	33.4734888000754	0.178807340240363	0.28001889587557	0.638554550689385	0.523112755905974	0.842141206412507
Unkl	137.066655088777	0.111034453611949	0.174062669336944	0.637899292449735	0.523539238370811	0.842141206412507
Usp3	389.066373949043	-0.073099646140689	0.114338920668532	-0.639324262580758	0.522612007832202	0.842141206412507
Vwa9	225.938502999458	0.0922660885976019	0.144510740545129	0.638472187254403	0.523166353306766	0.842141206412507
Xpa	347.503375996387	0.0813646269720723	0.127671775229439	0.637295336622771	0.523932487973526	0.842141206412507
Xylt1	77.085868438892	0.139848607238037	0.218983462043082	0.638626341611697	0.523066040789472	0.842141206412507
Zfhx3	639.45527650223	0.0707101973061844	0.11066244106004	0.638971964009187	0.522841170598214	0.842141206412507
Zfp125	18.7720954640479	-0.198579755337406	0.311454323547277	-0.637588693827403	0.523741457401394	0.842141206412507
Dcbld2	542.738507484151	-0.0716729509275671	0.112529558794681	-0.636925548231641	0.524173340473354	0.842150343334236
Fam53c	579.922725500446	-0.0697246323765782	0.109529708597762	-0.636581921646806	0.524397203985089	0.842150343334236
Fbxo24	11.175115735914	-0.207476505898411	0.325835205045248	-0.636752882088354	0.52428582171604	0.842150343334236
Igf1	35.4232914270864	-0.184838890065858	0.290324722815894	-0.636662590333622	0.524344646097698	0.842150343334236
Naip2	11.1172866421298	0.207562795150412	0.326033740793584	0.636629799864252	0.524366009672584	0.842150343334236
Ube2g1	1199.55125615509	-0.0533271242200006	0.0837645826359036	-0.636630930900661	0.52436527277479	0.842150343334236
X1110065P20Rik	17.9548042714451	0.199796752092035	0.313920518733433	0.636456491911234	0.524478930298414	0.842185680549652
Gm12292	12.9820908460462	-0.206645210970676	0.324807372337161	-0.636208499467715	0.524640534056179	0.842185680549652
Golph3l	557.578704625597	0.0771232083648604	0.121234860156872	0.636147130165916	0.524680529169539	0.842185680549652
H2afx	82.2487367109004	-0.129725849030097	0.20384790060455	-0.636385504316552	0.524525186610991	0.842185680549652
Rps3	2266.40990123727	-0.0539363831229996	0.0847729939325323	-0.636244877300495	0.524616826921423	0.842185680549652
Mxi1	919.006849227795	0.0603254345448914	0.0948788123122487	0.635815658677923	0.524896580122772	0.842448554989875
Rangap1	639.328813949558	-0.0830313479558673	0.130663967788015	-0.635457114623785	0.525130328066971	0.842575271156013
Rapgef6	798.996747119285	-0.0565518519556011	0.0890281192726733	-0.635213373230937	0.525289262382606	0.842575271156013
Ribc2	11.6682409040451	-0.20723150348359	0.326220628286827	-0.635249538240062	0.525265679026847	0.842575271156013
Slc14a2	15.5961744527074	-0.204842226739476	0.322430413442043	-0.63530677690334	0.525228354559225	0.842575271156013
Spag16	28.2201538535991	-0.187759557232755	0.295579702275821	-0.635224799900319	0.525281810944515	0.842575271156013
Ufd1l	777.108674329857	0.0571038689569196	0.0898748772078091	0.635370759115296	0.525186634331909	0.842575271156013
Ift27	89.8783029190483	0.132853422382916	0.209186844713395	0.6350945374454	0.525366759517002	0.842614324077084
Il17ra	230.212704563776	-0.0911173321651688	0.143488319350019	-0.635015676383395	0.525418190910174	0.842614324077084
Isg20	13.1123331804838	-0.2063040359501	0.324937076545132	-0.634904573351898	0.525490654153844	0.842628741379075
Zbed6	805.00910768928	-0.0607649091570301	0.0957166549750762	-0.634841545317821	0.525531764357683	0.842628741379075
Tceb2	178.367212961272	-0.10052681092709	0.158369554715817	-0.634760962152591	0.525584327338799	0.842629176274739
Fam160a1	31.2520465367856	-0.177593863622788	0.279862673254215	-0.634575027665334	0.525705619392851	0.84266338449661
Fxn	31.2542966867642	-0.18068852949382	0.284778585455305	-0.634487769524294	0.525762546092151	0.84266338449661
Hnrnpa3	243.673564835544	-0.0863213035559883	0.136038777306175	-0.634534544233002	0.52573203015466	0.84266338449661
Dram1	12.1472758044258	0.206641052729429	0.325772368047991	0.634311172453361	0.52587776662908	0.842706933027459
Jtb	300.625358346144	0.0845934496834387	0.133384883703813	0.634205671096	0.525946607016083	0.842706933027459
Ube2ql1	10.177875620024	0.206180376650184	0.325091976099801	0.634221672044245	0.525936165987065	0.842706933027459
Msi1	111.26427439199	-0.133854459145457	0.211128831567665	-0.633994221213494	0.526084593437342	0.84284421740399
Vim	60.30586129755	0.1459126269086	0.230265833699667	0.633670330349194	0.526295991643592	0.843099076383819
Ppih	62.5805666639717	-0.143881662203299	0.22709222977737	-0.633582497932023	0.52635332588803	0.843107106695796
Rbpms2	25.5722601181412	-0.190114625124114	0.300176372436611	-0.633343069545758	0.526509633424675	0.843273654011054
Zfp40	345.638844257105	-0.0794520724439346	0.125474201411275	-0.633214410215766	0.526593636694463	0.843324375044184
Fam175b	295.591236396918	0.0919285974908019	0.14530686606502	0.632651436097087	0.526961289949981	0.8437454517343
Prkch	31.5582219969679	0.181078451013908	0.28622108611442	0.632652378873024	0.526960674155621	0.8437454517343
Hpgds	75.9345335760723	-0.143287164574404	0.226595100243093	-0.632348909666114	0.527158910555633	0.843978011395277
Eif2ak3	505.249438766271	-0.065352525586369	0.103382887111234	-0.632140651247759	0.527294974046249	0.844093377763663
Klf14	10.5172803678197	-0.206143788391138	0.326170277939149	-0.632012793114143	0.52737851771496	0.844093377763663
Msn	294.043964623833	0.0811793094264766	0.128497553328187	0.631757627471257	0.527545265449786	0.844093377763663
Myh8	24.2010297636412	-0.196280066656047	0.310623805121113	-0.631889969216997	0.527458778325501	0.844093377763663
Sc4mol	2756.56180389938	-0.0541497411715141	0.0857059977773968	-0.631808071497594	0.527512298742073	0.844093377763663
Stac2	11.36598013459	0.205764538303322	0.325662601788933	0.631833490161334	0.527495687269178	0.844093377763663
Zfp780b	36.7699598380897	0.176561629854347	0.27954219511075	0.631609942765156	0.52764178794399	0.844163996319446
Ctbs	36.6689929949951	0.174090840452096	0.275684454869328	0.631485879516177	0.527722879089309	0.844209914985122
Gm26908	48.5578548404838	0.155082918864457	0.245678774253928	0.631242643306933	0.527881883390964	0.844296642080595
Tbc1d1	40.4825523663326	0.164461476204607	0.260511541046028	0.631302074158583	0.527843030995609	0.844296642080595
Rbm12b1	44.5887003327833	0.159207817743932	0.252250112634119	0.63115063094088	0.527942038539363	0.844309052106321
Gm23803	23.6822111934516	-0.1934572917495	0.306733723400876	-0.630701083677932	0.528235990371474	0.844611505144467
Slc6a19	16.1578935087294	-0.204296048663613	0.323880034302534	-0.63077691437065	0.52818640003763	0.844611505144467
Pgap3	45.75522879903	0.160667057623947	0.254914161599216	0.630279057922851	0.528512022183867	0.844866056807378
Scara3	46.3220654282275	0.165054990348149	0.261859233707085	0.630319534703823	0.528485544598332	0.844866056807378
Spryd3	196.934237952681	0.0964310981321417	0.153012480801779	0.630217205987685	0.528552483472458	0.844866056807378
Olfr1386	11.8676471495129	-0.204064410110407	0.323911727684752	-0.630000066897898	0.528694540462339	0.845009306190253
Aup1	549.039112549811	-0.0741759102932098	0.117755757871269	-0.629913234258142	0.528751353653721	0.845016296020634
X2310039H08Rik	58.3458050344076	0.174000023277449	0.276466196458897	0.629371783987045	0.529105685900111	0.84505860497529
AI606181	177.677557326696	0.103146049425819	0.163843732518371	0.629539182490574	0.528996125196943	0.84505860497529
Asb5	9.30357718432323	0.204991616489274	0.326082031892277	0.628650451236743	0.529577923233526	0.84505860497529
Barx2	9.90556016405037	-0.205158246146571	0.326195154775673	-0.628943266455506	0.529386199076331	0.84505860497529
Bnip1	102.589520991413	0.124073772704279	0.197275986400773	0.628935001000164	0.529391610494803	0.84505860497529
Gm16897	15.3642647579588	-0.204348438761897	0.324829611956433	-0.629094242766587	0.529287359381441	0.84505860497529
Gm609	15.7604586898343	-0.203850190121369	0.324129975696026	-0.628914958215845	0.529404732682791	0.84505860497529
Krt28	11.6596528270512	-0.204867746569831	0.325901663538807	-0.628618290392482	0.52959898307032	0.84505860497529
Mcm5	47.4881516057519	-0.15658361558777	0.248631609604192	-0.629781610781682	0.528837478690349	0.84505860497529
Negr1	401.922993729845	0.0791387493194941	0.12585816453395	0.628793130843302	0.529484497698275	0.84505860497529
Pigw	27.1857801544618	0.183061155051537	0.291121188662459	0.628814260798406	0.529470662674796	0.84505860497529
Ppp1r3f	152.95526557232	-0.114046527206588	0.181443395596309	-0.628551548166174	0.529642689139599	0.84505860497529
Psmd10	117.556852295036	-0.118214731708336	0.187909722216679	-0.629103860693397	0.529281063129213	0.84505860497529
Slc25a37	302.352654314595	-0.0894711919630547	0.142322257698457	-0.62865214064142	0.529576816974998	0.84505860497529
Tmem25	200.306467513935	0.0945727293121548	0.150323464596765	0.629128190770756	0.529265135926707	0.84505860497529
Tpra1	102.478082749005	0.125687278649938	0.199976311345712	0.628510836129255	0.529669350269978	0.84505860497529
Tssc1	231.236938803041	0.118692807426001	0.188744187564908	0.628855431032454	0.52944370663088	0.84505860497529
Olfr554	9.00986002959901	-0.204792221988271	0.325957041735245	-0.628279790790993	0.529820668071625	0.84521633950165
X9530051G07Rik	13.6825254115677	-0.204703901295987	0.325885900744892	-0.628145927234306	0.529908348963608	0.845272533676457
Rcor3	616.527419809421	-0.0694746937306355	0.110618117892725	-0.628058902593249	0.529965354228748	0.845279789967538
Eprs	1605.20013665255	0.0515261832610112	0.0820661663664205	0.62786146279759	0.530094698207384	0.845402411610628
Cnih1	490.527246141583	-0.0708734025987319	0.112951047030729	-0.62747008072843	0.530351142311919	0.845444297296854
Gm15567	44.9260238851193	0.159617760179905	0.254435419909302	0.627340958412171	0.530435760560457	0.845444297296854
Mrps28	28.3337269819542	-0.181464260045798	0.289230058183483	-0.627404569170606	0.530394073408753	0.845444297296854
Rnf157	726.665010131399	-0.0592478770971559	0.0944052786303202	-0.627590723281095	0.530272087336038	0.845444297296854
Thsd7b	44.7087760483852	-0.183537639979086	0.292510448547761	-0.627456697325865	0.530359912592681	0.845444297296854
Tomm5	20.0464828210956	-0.192375468296379	0.306538933249004	-0.627572707510243	0.530283892378593	0.845444297296854
Setd3	585.288719882147	-0.0632469309612472	0.100836989757034	-0.627219546256191	0.530515332331494	0.845487495320907
Strc	37.4136942440554	-0.171457708969689	0.273408765358914	-0.627111236703075	0.53058632196027	0.845517008709235
Fh1	177.036161562753	0.0981383009484102	0.156520416876935	0.626999997230854	0.530659236973346	0.845549584157866
Tmem203	30.9565434002891	-0.180441838967302	0.287832215426334	-0.626899385463275	0.530725190141328	0.845571061294974
Cnn1	23.1945803435142	0.189685065063716	0.302635790179187	0.62677671055167	0.530805611801029	0.84561558364427
Fbxo11	679.60316113935	-0.0631887944493896	0.100835667185813	-0.62665122583014	0.530887881878131	0.845663041576137
Gm16062	20.448849467201	0.1933211668632	0.308591269109499	0.626463501125828	0.531010969704055	0.845691912019286
Rhbdl3	31.5602890988282	0.179129867358197	0.285902223989871	0.626542406205777	0.530959231250778	0.845691912019286
Wdr63	18.1803609734053	-0.195727933777176	0.312487399414161	-0.626354643880421	0.531082352139198	0.845722010314363
Arl8b	1755.26491377625	-0.0545070495503266	0.0870686545550342	-0.626023795002757	0.531299334026951	0.845901314553115
Nfatc2ip	89.7027430186079	0.132683081023899	0.21194605911526	0.626022873828212	0.531299938227136	0.845901314553115
Hist1h4c	126.273216372235	0.121262064809258	0.193787496229428	0.625747621331018	0.531480492483501	0.845967366117677
Nppc	18.3335658563281	-0.196468971578701	0.313988875548172	-0.625719529826332	0.531498921098136	0.845967366117677
Rbm17	357.319194149235	-0.0782374507637033	0.125004513751218	-0.625877005684854	0.531395617823274	0.845967366117677
Rfxank	257.509562810906	-0.0930715086127812	0.148848648836015	-0.625276140163805	0.531789836891201	0.846346808065661
Dner	448.106029970759	-0.0736630171027123	0.117869665398358	-0.624953136617103	0.532001816014073	0.846600559278173
D630044L22Rik	21.5721222918252	-0.195628479666278	0.313169267384938	-0.624673299841447	0.53218550046699	0.846809238128279
X2210404O09Rik	12.758464568821	-0.202038225765871	0.323533823453877	-0.624473273332035	0.532316817258011	0.846859159677723
Gm17414	286.499078191028	-0.0871102154817801	0.139513545608984	-0.624385360586596	0.532374536895577	0.846859159677723
Sergef	26.4941030702038	-0.183612711329855	0.294055867652086	-0.624414376750671	0.532355485809613	0.846859159677723
Smoc1	238.757416229495	0.0881451826003296	0.141236170514226	0.624097795057755	0.532563361890287	0.847075906968718
Zfp689	39.0991155599182	0.165600825968035	0.265410419543949	0.623942444507583	0.532665384277239	0.847154560031921
Abcc9	105.180056084998	-0.125043534152274	0.200544192738342	-0.623521092507643	0.532942145901104	0.847412865983934
BC052486	9.03807449083402	0.202552077988803	0.325432886099239	0.622408142018677	0.533673527995815	0.847412865983934
Bola1	51.3639661356452	-0.155956070016905	0.250378632440802	-0.622880908392927	0.53336278478501	0.847412865983934
Commd9	163.124028570086	-0.108923936656481	0.17494340619077	-0.622623847495591	0.533531736234917	0.847412865983934
Cpsf2	267.088641157934	0.0803992493016574	0.129181872899998	0.622372531817185	0.533696937823884	0.847412865983934
Dand5	41.8984675979342	-0.173185690850332	0.277904396458034	-0.623184422620262	0.533163337038292	0.847412865983934
Gng8	557.77698390522	0.0714167274920901	0.114632851728605	0.623004020358579	0.533281879898737	0.847412865983934
H2.T24	158.255293653128	-0.0992712412854154	0.159304964230251	-0.623152214779285	0.533184499928843	0.847412865983934
Kcnip4	34.4851041540925	0.177420240872591	0.285011372820978	0.622502320228578	0.53361161858336	0.847412865983934
Nova2	131.575453247407	0.111264953094405	0.17876798607429	0.622398649432493	0.533679768286379	0.847412865983934
Ppp2r5b	522.639898173285	0.0637770991024321	0.102490337076131	0.622274264305111	0.533761540698986	0.847412865983934
S1pr1	611.510627086472	-0.0792444362033513	0.127273105893125	-0.622633003628396	0.533525717967124	0.847412865983934
Sidt2	1386.42929988392	0.0473490746096673	0.0760786917219228	0.622369727160059	0.533698781602443	0.847412865983934
Slc6a6	4627.12355569315	0.0465098096969088	0.0746149616293362	0.623330880044608	0.533067109231841	0.847412865983934
Slc7a1	133.799367120046	-0.109241928342886	0.175206713763962	-0.623503095264126	0.532953968863307	0.847412865983934
Spag4	24.4189482971902	-0.190236941982948	0.305721978295745	-0.622254713394924	0.533774394299176	0.847412865983934
Tmem191c	84.3626407861117	-0.132874062326217	0.21348981112888	-0.62239065004373	0.533685026998914	0.847412865983934
Tmem69	146.07105500684	-0.119017847659315	0.19122759185345	-0.622388466568812	0.533686462396498	0.847412865983934
Acin1	2041.9529652922	-0.0415762948698108	0.0668447904368694	-0.621982574828729	0.533953326007072	0.847529934523046
Tpi1	218.255974183608	-0.0904258556415691	0.14538133857767	-0.621990803814612	0.533947914986548	0.847529934523046
X2410089E03Rik	894.536327757573	0.0530834743031601	0.0854127487110619	0.621493572144988	0.534274922458432	0.847560386072212
Adamdec1	13.5924868431378	-0.20070637772133	0.322966299102605	-0.621446814354975	0.534305678206932	0.847560386072212
Cst3	1805.64066568166	0.065240603810846	0.104993206576528	0.621379286699786	0.534350097272326	0.847560386072212
Gpbp1	1006.09877591592	-0.0569590455447927	0.0916751919855458	-0.621313621615031	0.534393292943631	0.847560386072212
Mkl1	395.306778330745	-0.0794401953851247	0.127766910634426	-0.621758755773814	0.534100510229911	0.847560386072212
Ptp4a2	2703.17575339459	-0.0574327158117916	0.0923841142786143	-0.621673068581733	0.534156863860814	0.847560386072212
Sertad1	16.084024549419	-0.199285808961995	0.320556767265824	-0.621686482122326	0.534148042020818	0.847560386072212
Tmem26	11.5172985720794	-0.202186098393248	0.325274131764081	-0.621586774505304	0.534213619653444	0.847560386072212
Gucy2f	25.3042763040742	-0.196222459460879	0.315905007809586	-0.621143871132153	0.534504966024266	0.847654071697178
AF529169	14.5459353632256	-0.198927445486487	0.320370013826644	-0.620930289668523	0.534645490747748	0.847793489264831
Ezr	62.9699500780107	-0.143305181932385	0.230824369580142	-0.620840781209755	0.534704387877304	0.847803454320071
Atxn7l3b	2462.35062330661	0.0516691120131021	0.0832707362365825	0.620495438713352	0.534931656087046	0.848035268845766
Trap1	476.101113759235	0.0684646776061668	0.110345264320046	0.620458685092198	0.53495584633345	0.848035268845766
Nfrkb	683.13255551484	0.0569038161941846	0.0917313539314069	0.620331149115438	0.535039791366468	0.848084910296996
Grid2	451.696360595783	-0.0654672094766722	0.10558406592919	-0.620048194777588	0.53522605751648	0.848206858583922
Msr1	15.2931678695194	0.202174505548266	0.326062872550961	0.62004761218764	0.535226441063622	0.848206858583922
Ybx3	1377.48044283123	0.058464987204424	0.0943022598737059	0.619974402339065	0.535274639750522	0.848206858583922
Abcd2	55.891491336118	-0.157471449287413	0.254077375564672	-0.619777534058046	0.535404261477879	0.84826374840802
Bbc3	33.2996372723523	-0.172108162259757	0.277813694479213	-0.619509281507484	0.535580909390756	0.84826374840802
Kcng4	18.5098766537477	-0.198424122566845	0.320207970680243	-0.619672652574254	0.535473323849878	0.84826374840802
Simc1	374.446860897228	-0.0813074717010857	0.131236810047852	-0.619547760048717	0.535555568949995	0.84826374840802
Tfpt	190.318227274593	0.111375936340735	0.179798591673903	0.619448324393636	0.535621054564152	0.84826374840802
Zfand3	1051.04787163448	-0.0647738853570386	0.104568419765761	-0.619440223942714	0.535626389478193	0.84826374840802
Ecm2	63.2794073933178	-0.144836630697046	0.2339177970527	-0.619177473975678	0.535799449729045	0.848454435233277
Ppcs	19.3400411398833	0.19589363966412	0.316470629234182	0.618994691981867	0.535919855686174	0.848561713130294
X1810019N24Rik	9.77872505723786	-0.20018167444216	0.323475895683431	-0.618845722705929	0.536017997902938	0.848633721576729
Alkbh6	213.51825356424	-0.0930324430244757	0.15044485315984	-0.618382357857292	0.536323324413428	0.848861981694594
BC025920	9.06069966276116	-0.201568882493265	0.325985626963174	-0.618336717391643	0.536353403168651	0.848861981694594
Il12rb2	91.4306822311025	-0.122875257638505	0.198728506990303	-0.618307154315313	0.536372886782572	0.848861981694594
Mfsd2b	92.7675198335194	0.123526307336634	0.199751671990479	0.618399366101535	0.536312115568412	0.848861981694594
Nrg1	12.5300674317187	-0.200637309855404	0.324637727143624	-0.618034482993531	0.5365526082385	0.848896291522355
Terf2ip	284.649689661472	0.0950370783906767	0.153759429515579	0.618089431588631	0.536516388418986	0.848896291522355
Tspan33	32.2427235931358	-0.176420690280805	0.285443037908342	-0.618059181171745	0.536536328078502	0.848896291522355
Ttk	21.213460316932	-0.190053688929666	0.307710217240388	-0.61763853873332	0.536813634523364	0.849225889133073
Zkscan5	164.710396038399	0.108976987837745	0.176499560436632	0.617434896541123	0.53694791051777	0.849354925894115
Cct6b	21.2721572967405	0.188609381623767	0.305537158383954	0.617304234356827	0.537034074418371	0.849407840123442
E130018O15Rik	13.8404723422853	-0.200321338084664	0.324750137578579	-0.616847584971976	0.537335261976945	0.849800805917802
Gm26692	21.0317500457784	-0.188739359600971	0.306193505312324	-0.61640549628397	0.537626926722369	0.850061813417731
Hoxb4	10.3471490478333	-0.200143258161483	0.324798278166871	-0.616207879213744	0.537757328834806	0.850061813417731
Katnb1	173.497829305407	0.0941838745793444	0.152841509650297	0.616219211618873	0.537749850460626	0.850061813417731
Lpp	181.522685774146	0.105965666487395	0.171989313459649	0.616117736363057	0.53781681691658	0.850061813417731
Shc2	27.3929412947992	-0.18627051880693	0.302276856637897	-0.616224877017518	0.537746111823631	0.850061813417731
Stk32a	42.5020068531996	0.167297880243502	0.271501858808071	0.616194235199575	0.537766332733565	0.850061813417731
Ddah2	26.160141614119	-0.187064236201154	0.303674197667782	-0.616003063934335	0.537892497607684	0.85009804888684
Mrps17	430.852448709159	-0.0862321439396928	0.14005478149002	-0.615702962956946	0.538090581410413	0.850244325244891
Ube4b	1550.69341632965	0.0515571241823335	0.0837360091981839	0.615710310009038	0.538085731498837	0.850244325244891
Rnf44	992.103558049521	-0.0551047181859616	0.089513356826021	-0.615603303684205	0.538156370324962	0.850264903560785
X2900076A07Rik	108.222464469764	0.115022824401886	0.187078055032514	0.614838679939743	0.538661262086828	0.850328978610652
Alx1	13.3659142577383	-0.20073088862345	0.326197022373825	-0.615367017033684	0.538312368349418	0.850328978610652
Ankar	14.247936626142	-0.199539666599779	0.324712755468061	-0.614511328057165	0.538877489707047	0.850328978610652
Egr1	91.8335313824784	-0.134441149228799	0.218586376426243	-0.615048162775885	0.53852291401783	0.850328978610652
Elovl5	5463.74272404857	0.053465148831132	0.087107386978186	0.613784326288207	0.53935785592525	0.850328978610652
Gm12592	58.6787870375878	-0.156040071594154	0.253809721069362	-0.614791549105048	0.538692391006684	0.850328978610652
Gm23037	19.7656123692895	-0.19013694824791	0.309229905251156	-0.614872446096316	0.538638960808929	0.850328978610652
Gm25482	9.76144401344967	-0.200268156248164	0.326079673976313	-0.614169395491704	0.53910339483987	0.850328978610652
Hinfp	92.1008234702418	-0.134441496782676	0.218760105308499	-0.614561309490521	0.53884447236938	0.850328978610652
Maats1	17.6134009997718	-0.197870403445211	0.322368841011697	-0.613801268212617	0.539346659112827	0.850328978610652
Mak	24.3574830072768	-0.185089552115214	0.301263004006848	-0.614378631473138	0.538965152935998	0.850328978610652
Mtbp	131.630557703863	0.109714262428602	0.178719507759254	0.613890804670267	0.539287486958845	0.850328978610652
Nsa2	47.7204317572465	0.154603973380692	0.251528345356654	0.614658253174097	0.538780435033674	0.850328978610652
Patz1	484.376325822196	-0.06814469982084	0.110951863493299	-0.6141825623772	0.539094694974212	0.850328978610652
Polr1b	154.593921138745	0.0986887659948867	0.160749406799946	0.613929270157156	0.539262067187387	0.850328978610652
Ppp1r1b	84.2439400583534	-0.130958026082059	0.213183827688693	-0.614296250807983	0.539019579599113	0.850328978610652
Rbm3	131.319772929385	-0.109125047473885	0.177736648327792	-0.613970436038779	0.539234863535262	0.850328978610652
Tada1	939.345424757024	0.0519490853685137	0.0844801507401758	0.61492652313425	0.538603245921471	0.850328978610652
Tmem256	177.64826591907	0.105236166668494	0.171230088209074	0.614589221842831	0.538826034132592	0.850328978610652
Ttll4	614.969156099357	-0.0582087971171606	0.0945850021254551	-0.615412547540613	0.538282307040151	0.850328978610652
Ypel1	112.014038890745	-0.119286424854873	0.194142899457117	-0.614425895504985	0.538933928120201	0.850328978610652
Zpld1	18.654973766817	0.195060268027876	0.317642183716561	0.614088046321745	0.539157146912915	0.850328978610652
Ccdc39	263.617886142236	0.0908101110288021	0.148015449491353	0.613517787101724	0.539534025338937	0.850440309528674
Unc45a	140.014290674123	0.10361088421982	0.168859926101227	0.613590723459799	0.539485815096902	0.850440309528674
X1700011H14Rik	20.7956021720937	0.191464110118371	0.312606160791398	0.612477085012201	0.540222154490992	0.850444704346212
Grin1	59.2472195463475	-0.14741818151692	0.240626765724153	-0.612642492506074	0.540112755027226	0.850444704346212
Lsm3	195.531662571692	-0.0979299317367434	0.159834641551569	-0.612695287993295	0.540077838761737	0.850444704346212
Macf1	9340.53047258863	-0.0395018371803311	0.0644862875235852	-0.612561812709155	0.540166114746706	0.850444704346212
Mcfd2	215.696342878875	-0.0975065029543998	0.15903420941068	-0.613116532070185	0.539799289692157	0.850444704346212
Mettl1	125.43799515208	0.113010347703558	0.184537978589664	0.612396150468549	0.540275688121644	0.850444704346212
Olfr11	9.10184029582478	0.192500155856541	0.314304855147901	0.612463195218405	0.54023134161668	0.850444704346212
Olfr917	21.137739729355	0.195216436332974	0.318636388849828	0.612662091224547	0.540099793294085	0.850444704346212
Rab13	24.9498446345928	-0.191102549722464	0.311554128408821	-0.613384745368227	0.539621970221485	0.850444704346212
Slc22a3	10.954407811845	-0.199924887056264	0.326235549686663	-0.612823731957736	0.539992897135261	0.850444704346212
Sstr2	10.3932573014371	-0.199573412850033	0.325552995899919	-0.613028954927466	0.539857194451975	0.850444704346212
Tsr1	227.39615505736	0.0897552064688757	0.146522248444152	0.612570496439568	0.540160371405067	0.850444704346212
Wsb1	793.697931499313	-0.0566951444346624	0.0924754944758455	-0.613082901108154	0.539821525637694	0.850444704346212
Zmym1	85.7799175190586	-0.126049974171942	0.205718491835314	-0.612730401858334	0.540054616852424	0.850444704346212
X9330182L06Rik	1523.12011041786	-0.0486423104708285	0.0795278969727223	-0.611638334753308	0.54077706913418	0.850486208474349
Agtrap	37.3821891939489	0.168520593065883	0.275446098066128	0.611809694343265	0.540663674992939	0.850486208474349
Ankrd54	157.165497521644	-0.100368415933597	0.164093690812446	-0.611653107664666	0.540767292956345	0.850486208474349
Ccdc169	15.5175305657017	-0.197099677630933	0.321938965613588	-0.612226846338024	0.540387681824765	0.850486208474349
