TF,Activity_Score,P_value,FDR,Significant
LEF1,0.2790793235363744,0.7801839504107533,0.9506124832674712,FALSE
HINFP,0.25553554397775974,0.7983094944721336,0.957542138286317,FALSE
ZEB2,0.25536659173662285,0.7984399714896634,0.957542138286317,FALSE
YY1,-0.23729424994085385,0.8124285226154317,0.957542138286317,FALSE
GATA6,0.2346481582258499,0.8144818280344015,0.957542138286317,FALSE
NR4A1,0.22257769586914586,0.8238641971249524,0.957542138286317,FALSE
SRF,0.22167535103150043,0.824566619761528,0.957542138286317,FALSE
ELK4,0.21489998150086057,0.8298452993140231,0.957542138286317,FALSE
SMAD4,0.21284067482077942,0.8314512366293172,0.957542138286317,FALSE
ESRRA,-0.2008905585555676,0.8407841504035045,0.957542138286317,FALSE
TGIF2,-0.1915878840081864,0.8480650338615014,0.957542138286317,FALSE
HNF1B,0.19078062756815586,0.8486974668694536,0.957542138286317,FALSE
E2F5,0.18878121949490417,0.8502642918411366,0.957542138286317,FALSE
RUNX2,0.185873567443877,0.852543911086698,0.957542138286317,FALSE
ATF7,0.18519587587315692,0.8530754037194258,0.957542138286317,FALSE
PAX6,0.1826143196660055,0.8551006478158313,0.957542138286317,FALSE
TFAP4,0.173823844737284,0.8620039042697687,0.957542138286317,FALSE
TP53,0.1607257149077786,0.8723094351723277,0.957542138286317,FALSE
MYCN,-0.15508457946149168,0.8767546389059037,0.957542138286317,FALSE
TEAD4,-0.14800117919639305,0.8823418376278258,0.957542138286317,FALSE
E2F2,-0.14043211790795204,0.8883185828623332,0.957542138286317,FALSE
NFKB2,0.13816440723330914,0.8901104841777105,0.957542138286317,FALSE
ETV1,-0.13785007870569432,0.8903589050439246,0.957542138286317,FALSE
SMAD5,0.13624805736899964,0.8916251850666437,0.957542138286317,FALSE
TFAP2A,0.13407213048134298,0.8933455373008587,0.957542138286317,FALSE
GFI1B,-0.1314347934006311,0.8954313662387454,0.957542138286317,FALSE
LHX2,-0.130635172985849,0.896063917125862,0.957542138286317,FALSE
POU4F2,0.12474619650962182,0.9007244834980859,0.957542138286317,FALSE
CEBPD,-0.12419629625194692,0.9011598546984871,0.957542138286317,FALSE
PAX5,-0.12415695324986126,0.901191004779674,0.957542138286317,FALSE
ELF5,-0.12245591467339548,0.9025379581537029,0.957542138286317,FALSE
KLF6,0.1174844773669875,0.9064761441220869,0.957542138286317,FALSE
ZNF274,0.11562679958972834,0.9079483223591371,0.957542138286317,FALSE
ATF3,-0.10787169327731007,0.914097471561261,0.9599935789199853,FALSE
JUND,-0.09810346181700032,0.921850138656643,0.9641016033450726,FALSE
OTX2,0.08827702462768387,0.9296564993444023,0.9682314578234232,FALSE
NR1H2,0.07288371258411737,0.9418986549447729,0.9707299406256243,FALSE
EGR1,-0.0728572695922825,0.9419196974564557,0.9707299406256243,FALSE
ATF6,0.06773243689544242,0.9459986276852457,0.9707299406256243,FALSE
FOXO4,0.06581484049249907,0.9475252408497129,0.9707299406256243,FALSE
TCF7,-0.056608237852855944,0.9548572722123395,0.9742649403467366,FALSE
CEBPB,-0.026357904194168454,0.9789718700605986,0.9948256655271669,FALSE
XBP1,0.01487998927508577,0.9881279244015645,0.9987018598556096,FALSE
BHLHE22,0.009945990339030153,0.9920643787023548,0.9987018598556096,FALSE
TAL1,-0.006388656970921614,0.9949026239135077,0.9987018598556096,FALSE
ELK1,-0.0016269781129651891,0.9987018598556096,0.9987018598556096,FALSE
