TF,Activity_Score,P_value,FDR,Significant
TFDP1,-0.7167109516980912,0.4735524669311275,0.7090995302953154,FALSE
ARID3A,0.716644907256131,0.4735932278152242,0.7090995302953154,FALSE
NFE2L1,0.7130137369055922,0.47583725680364797,0.7090995302953154,FALSE
HOXA9,-0.7111696038822851,0.4769791419855874,0.7090995302953154,FALSE
BACH1,-0.7104235616061331,0.47744151641397725,0.7090995302953154,FALSE
CREM,0.7044494439634632,0.4811529236507938,0.7104081402138192,FALSE
TP63,0.6969370304828459,0.4858422021246357,0.7131367996098453,FALSE
SIX2,-0.6756147325035381,0.4992852852999275,0.7286081779667546,FALSE
NFE2,0.6631090703858794,0.507260701889574,0.7359678391577056,FALSE
SOX6,0.62237968755282,0.5336922336656029,0.7625390537766822,FALSE
GABPA,0.6209888333645783,0.5346069703976633,0.7625390537766822,FALSE
KDM5B,0.6208645631323477,0.5346887389031716,0.7625390537766822,FALSE
KLF6,0.5997716182066132,0.5486584507923644,0.7727696972486213,FALSE
EOMES,0.5970316027883633,0.550486281303088,0.7727696972486213,FALSE
MAX,-0.596114544535813,0.5510987083964272,0.7727696972486213,FALSE
MYB,-0.5896336819008751,0.5554362653667491,0.7745250144836334,FALSE
SPIB,0.5805396144655335,0.5615507804036657,0.7787251153664093,FALSE
LEF1,-0.5715164436848915,0.5676496170271759,0.7828574388671491,FALSE
NCOA2,0.551186465926856,0.581505856831569,0.7975845358728076,FALSE
RFX2,-0.5358557312800478,0.5920582615460976,0.8046365831314559,FALSE
ETV1,-0.5344086492917813,0.593058836172587,0.8046365831314559,FALSE
E2F2,-0.5290000055193349,0.5968054460544017,0.8053664890304022,FALSE
ONECUT1,-0.5178917516016239,0.604533797315951,0.8100750959808953,FALSE
CEBPG,0.5147188857440986,0.6067494742805113,0.8100750959808953,FALSE
ATF1,-0.4981458557647668,0.6183812418565888,0.8212364640529302,FALSE
SOX13,-0.4916935476395371,0.6229360002975364,0.8229312424983244,FALSE
NR2C2,0.4778019014118571,0.6327912077068232,0.8258743328280029,FALSE
NR4A1,0.47538575145268797,0.6345120484387021,0.8258743328280029,FALSE
PAX6,-0.4707706513793744,0.6378045249422657,0.8258743328280029,FALSE
ZNF143,0.4613566493584929,0.6445427480167363,0.8258743328280029,FALSE
HNF1A,0.46111931769082,0.644713002965336,0.8258743328280029,FALSE
ATF2,-0.460850519607183,0.6449058535230621,0.8258743328280029,FALSE
CTCF,-0.44726937435066694,0.6546805766557457,0.8336164167379517,FALSE
SP1,-0.44323768058806384,0.6575938267494599,0.8336164167379517,FALSE
ESR1,-0.4283104128671454,0.6684251388192617,0.8409769047202454,FALSE
MITF,-0.42600923146326214,0.6701011192990004,0.8409769047202454,FALSE
GFI1B,0.4137359841969419,0.6790674707994464,0.8479897272172191,FALSE
NFYB,-0.4036121167085615,0.6864979741642392,0.8507763808834503,FALSE
TWIST1,0.40146458281473246,0.6880781088419937,0.8507763808834503,FALSE
PPARA,0.3888533912751948,0.6973846023205116,0.8547094702754808,FALSE
MEF2C,0.38499867106712216,0.7002384001231546,0.8547094702754808,FALSE
SMAD5,0.3833305307684003,0.7014747046882432,0.8547094702754808,FALSE
ZNF384,-0.3658230365972242,0.7144971289172181,0.8663709147740181,FALSE
RUNX1,-0.3611518016762311,0.7179859705827407,0.8664157625782111,FALSE
SP3,0.3555894328668901,0.7221480584372512,0.8672687208983255,FALSE
TGIF2,-0.34802450888720227,0.7278217772830654,0.8699203147526162,FALSE
EBF1,0.3310314311335559,0.7406207441163863,0.8810227809157013,FALSE
ZFX,0.32227130223667655,0.7472471718290807,0.8820569953463799,FALSE
CUX1,-0.3205934709402855,0.7485184860907528,0.8820569953463799,FALSE
NR1H2,0.2767303151141447,0.7819871924577554,0.9171905855462459,FALSE
